 BONE TOOTH ",D7285,HCPCS,,,,Outpatient,,,,,Aetna,Commercial,9534,,,,,,,fee schedule,8104,9534,The negotiated rate denoted in the standard_charge|negotiated_dollar may be further adjusted based on additional factors.,facility
 Radiologic examination  femur  1 view ,73551,CPT,,,,Outpatient,,,,,Horizon BCBS of NJ,Commercial HMO,94.75,,,,,,,fee schedule,18.694,327.8828,The negotiated rate denoted in the standard_charge|negotiated_dollar may be further adjusted based on additional factors.,facility
 SEPARATE PROCEDURE ",33211,CPT,,,,Outpatient,,,,,Aetna,Commercial PEBTF,8509,,,,,,,case rate,1008.8,10011,The negotiated rate denoted in the standard_charge|negotiated_dollar may be further adjusted based on additional factors.,facility
 separate procedure ",57100,CPT,,,,Outpatient,,,,,Aetna,Commercial PEBTF,2422,,,,,,,fee schedule,77.987,5750,The negotiated rate denoted in the standard_charge|negotiated_dollar may be further adjusted based on additional factors.,facility
"1-Application of long leg cast  thigh to
"1-Application of long leg cast  thigh to
"1-Blepharotomy  drainage of abscess 
"1-Blepharotomy  drainage of abscess 
"1-Dilation of urethral stricture by passage of sound or urethral dilator  male 
"1-Injection procedure for wrist
"1-Injection procedure for wrist
"1-Meatotomy  cutting of meatus  separate
"1-Meatotomy  cutting of meatus  separate
"1-Meatotomy  cutting of meatus  separate
"1-Temporary female intraurethral valve-
"1-Temporary female intraurethral valve-
"1-Temporary female intraurethral valve-
"1-Temporary female intraurethral valve-
"1-Temporary female intraurethral valve-
"2-Injection procedure for
"2-Injection procedure for
"2-Open implantation of integrated
"2-Open implantation of integrated
"2-Open implantation of integrated
"2-RADICAL RESECTION OF TUMOR  EG 
"2-RADICAL RESECTION OF TUMOR  EG 
"2-RADICAL RESECTION OF TUMOR  EG 
"2-RADICAL RESECTION OF TUMOR  EG 
"2-RADICAL RESECTION OF TUMOR  EG 
"2-Replacement of integrated
"2-Replacement of integrated
"2-Replacement of integrated
"3-RADICAL RESECTION OF TUMOR  EG  SARCOMA   SOFT TISSUE OF SHOULDER
"4-RADICAL RESECTION OF CAPSULE  SOFT
"4-RADICAL RESECTION OF CAPSULE  SOFT
"5-LAPAROSCOPY  SURGICAL ABLATION OF
