"INJECTION, PIPERACILLIN SODIUM/TAZOBACTAM SODIUM, 1 GRAM/0.125 GRAMS (1.125 GRAMS)",2427502,CDM,0250,RC,70860-0121-30R2,NDC,J2543,HCPCS,outpatient,3.3750,GM,31.17,,CIGNA HMO/PPO - ALL OTHER PLANS,CIGNA HMO/PPO - ALL OTHER PLANS,,10.60,,,,,,0,2.01,69.82,other,Percent of Charges or Fee Sched - [Lesser Of] [HCPCS] ( 31.17*0.34 ) Term Line 2669 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, PLERIXAFOR, 1 MG",2421156,CDM,0250,RC,00024-5862-01,NDC,J2562,HCPCS,outpatient,24.0000,ME,14535.63,419.00,DOCTORS HLTHCARE MCR ADV - ALL PLANS,DOCTORS HLTHCARE MCR ADV - ALL PLANS,,28.49,,,,,,0,22.79,32559.81,other,Medicare OPPS Percent [HCPCS] ( 28.489*1 ) Term Line 427 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, POLATUZUMAB VEDOTIN-PIIQ, 1 MG",2428859,CDM,0250,RC,50242-0103-01,NDC,J9309,HCPCS,outpatient,30.0000,ME,441.25,123.00,AETNA EXCHANGE ,AETNA EXCHANGE ,,803.08,,,,,,0,114.89,5657.35,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, POTASSIUM CHLORIDE, PER 2 MEQ",2423495,CDM,0250,RC,00264-1940-20,NDC,J3480,HCPCS,outpatient,3.0000,EA,1.10,,OSCAR COMM - ALL PLANS,OSCAR COMM - ALL PLANS,,1.17,,,,,,0,0.19,2.46,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, POTASSIUM CHLORIDE, PER 2 MEQ",2427798,CDM,0250,RC,,,J3480,HCPCS,outpatient,,,5.39,,BCBS FL BLUE PHS,BCBS FL BLUE PHS,,0.19,,,,,,0,0.19,12.07,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, POTASSIUM CHLORIDE, PER 2 MEQ",2427798,CDM,0250,RC,,,J3480,HCPCS,outpatient,,,5.39,,WELLCARE MCR,WELLCARE MCR,,5.39,,,,,,0,0.19,12.07,other,APC - Medicare Packaging Rules [HCPCS] ( 5.39*1 ) Term Line 452 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, POTASSIUM CHLORIDE, PER 2 MEQ",2428774,CDM,0250,RC,00338-0681-04,NDC,J3480,HCPCS,outpatient,1000.0000,ML,82.50,,CIGNA SUREFIT IFP ,CIGNA SUREFIT IFP ,,22.19,,,,,,0,0.19,184.80,other,Percent of Charges or Fee Sched - [Lesser Of] [HCPCS] ( 82.50*0.269 ) Term Line 2668 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, POTASSIUM CHLORIDE, PER 2 MEQ",2428775,CDM,0250,RC,00990-7905-09,NDC,J3480,HCPCS,outpatient,1000.0000,ML,8.25,,CURATIVE - ALL PLANS,CURATIVE - ALL PLANS,,3.55,43.00,,3.55,,,0,0.19,18.48,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, POTASSIUM CHLORIDE, PER 2 MEQ",2428881,CDM,0250,RC,00990-7993-09,NDC,J3480,HCPCS,outpatient,1000.0000,ML,82.50,,CIGNA SUREFIT IFP ,CIGNA SUREFIT IFP ,,22.19,,,,,,0,0.19,184.80,other,Percent of Charges or Fee Sched - [Lesser Of] [HCPCS] ( 82.50*0.269 ) Term Line 2668 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, POTASSIUM CHLORIDE, PER 2 MEQ",2428885,CDM,0250,RC,00264-7652-00,NDC,J3480,HCPCS,outpatient,1000.0000,ML,82.50,,OSCAR COMM - ALL PLANS,OSCAR COMM - ALL PLANS,,87.45,,,,,,0,0.19,184.80,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, POTASSIUM CHLORIDE, PER 2 MEQ",2428894,CDM,0250,RC,00338-0704-34,NDC,J3480,HCPCS,outpatient,1000.0000,ML,8.25,,BCBS FL BLUE BSL,BCBS FL BLUE BSL,,0.19,,,,,,0,0.19,18.48,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, POTASSIUM CHLORIDE, PER 2 MEQ",2428895,CDM,0250,RC,00264-7865-00,NDC,J3480,HCPCS,outpatient,1000.0000,ML,8.25,,MOLINA MCAID,MOLINA MCAID,,5.78,70.00,,5.78,,,0,0.19,18.48,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, POTASSIUM CHLORIDE, PER 2 MEQ",2428896,CDM,0250,RC,00338-0695-04,NDC,J3480,HCPCS,outpatient,1000.0000,ML,82.50,,CIGNA BH ,CIGNA BH ,,59.40,72.00,,17.01,17.01,17.01,1 through 10,0.19,184.80,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"INJECTION, POTASSIUM CHLORIDE, PER 2 MEQ",2428896,CDM,0250,RC,00338-0695-04,NDC,J3480,HCPCS,outpatient,1000.0000,ML,82.50,,DIMENSION PHO - ALL PLANS,DIMENSION PHO - ALL PLANS,,66.00,80.00,,66,,,0,0.19,184.80,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, PROCAINAMIDE HCL, UP TO 1 GM",2420638,CDM,0250,RC,00409-1902-01,NDC,J2690,HCPCS,outpatient,1.0000,GM,343.80,,UHC MCR ADV,UHC MCR ADV,,295.36,,,,,,0,92.48,770.11,other,Medicare OPPS Percent [HCPCS] ( 295.361*1 ) Term Line 1154 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, PROMETHAZINE HCL, UP TO 50 MG",2423011,CDM,0250,RC,00641-0928-25,NDC,J2550,HCPCS,outpatient,25.0000,ME,16.60,,MULTIPLAN - ALL PLANS,MULTIPLAN - ALL PLANS,,10.13,61.00,,10.13,,,0,4.47,37.18,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, PROMETHAZINE HCL, UP TO 50 MG",5013011,CDM,0250,RC,,,J2550,HCPCS,outpatient,,,17.00,,MOLINA EXCH - ALL OTHER PLANS,MOLINA EXCH - ALL OTHER PLANS,,28.05,,,,,,0,4.57,38.08,other,APC - Medicare Packaging Rules [HCPCS] ( 17.00*1.65 ) Term Line 803 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, PROPOFOL, 10 MG",2427839,CDM,0250,RC,63323-0269-50,NDC,J2704,HCPCS,outpatient,500.0000,ME,1.19,,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,2.67,,,,,,0,0.15,2.67,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, PROPRANOLOL HCL, UP TO 1 MG",2423904,CDM,0250,RC,63323-0604-01R2,NDC,J1800,HCPCS,outpatient,0.2000,ME,10.91,,AETNA INTERNATIONAL,AETNA INTERNATIONAL,,24.44,,,,,,0,2.93,24.44,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, PROPRANOLOL HCL, UP TO 1 MG",2423904,CDM,0250,RC,63323-0604-01R2,NDC,J1800,HCPCS,outpatient,0.2000,ME,10.91,,MOLINA KIDCARE,MOLINA KIDCARE,,7.64,70.00,,7.64,,,0,2.93,24.44,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, PROTAMINE SULFATE, PER 10 MG",2427089,CDM,0250,RC,63323-0229-30,NDC,J2720,HCPCS,outpatient,250.0000,ME,5.84,,BCBS FL BLUE PPO - ALL OTHER PLANS,BCBS FL BLUE PPO - ALL OTHER PLANS,,1.51,,,,,,0,1.51,13.08,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, PROTAMINE SULFATE, PER 10 MG",2427089,CDM,0250,RC,63323-0229-30,NDC,J2720,HCPCS,outpatient,250.0000,ME,5.84,,OSCAR COMM - ALL PLANS,OSCAR COMM - ALL PLANS,,6.19,,,,,,0,1.51,13.08,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, PYRIDOXINE HCL, 100 MG",2421268,CDM,0250,RC,63323-0180-01,NDC,J3415,HCPCS,outpatient,100.0000,ME,50.10,,WELLCARE MCR,WELLCARE MCR,,50.10,,,,,,0,13.48,112.22,other,APC - Medicare Packaging Rules [HCPCS] ( 50.10*1 ) Term Line 452 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, RADIESSE, 0.1 ML",0576836,CDM,0278,RC,,,Q2026,HCPCS,outpatient,,,1208.00,1328.80,BCBS FL BLUE NWB,BCBS FL BLUE NWB,,724.80,60.00,,724.8,,,0,279.35,1993.20,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, RADIESSE, 0.1 ML",0579034,CDM,0278,RC,,,Q2026,HCPCS,outpatient,,,1251.25,1376.38,COMM CARE MCR ADV ,COMM CARE MCR ADV ,,366.65,,,,,,0,279.35,2064.56,other,Medicare OPPS Percent [HCPCS] ( 349.19*1.05 ) Term Line 460 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, RADIESSE, 0.1 ML",0579034,CDM,0278,RC,,,Q2026,HCPCS,outpatient,,,1251.25,1376.38,DIMENSION PHO - ALL PLANS,DIMENSION PHO - ALL PLANS,,1001.00,80.00,,1001,,,0,279.35,2064.56,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, RAMUCIRUMAB, 5 MG",2428563,CDM,0250,RC,00002-7669-01,NDC,J9308,HCPCS,outpatient,100.0000,ME,243.87,68.00,CURATIVE - ALL PLANS,CURATIVE - ALL PLANS,,104.86,43.00,,104.86,,,0,61.25,4123.13,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, RAMUCIRUMAB, 5 MG",2428563,CDM,0250,RC,00002-7669-01,NDC,J9308,HCPCS,outpatient,100.0000,ME,243.87,68.00,HEALTHSUN MCR ADV - ALL PLANS,HEALTHSUN MCR ADV - ALL PLANS,,66.61,,,,,,0,61.25,4123.13,other,Medicare OPPS Percent [HCPCS] ( 76.565*0.87 ) Term Line 815 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, RASBURICASE, 0.5 MG",2428494,CDM,0250,RC,00024-5150-10,NDC,J2783,HCPCS,outpatient,1.5000,ME,1233.76,346.00,MOLINA KIDCARE,MOLINA KIDCARE,,1201.48,,,,,,0,309.96,2763.62,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, REMDESIVIR, 1 MG",2428802,CDM,0250,RC,61958-2901-01,NDC,J0248,HCPCS,outpatient,100.0000,ME,23.74,,AMERIHEALTH MCAID,AMERIHEALTH MCAID,,265.12,,,,,,0,6.01,344.65,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, REMDESIVIR, 1 MG",2428802,CDM,0250,RC,61958-2901-01,NDC,J0248,HCPCS,outpatient,100.0000,ME,23.74,,LEON HLTH MCR - ALL PLANS,LEON HLTH MCR - ALL PLANS,,6.76,,,,,,0,6.01,344.65,other,Medicare OPPS Percent [HCPCS] ( 7.511*0.9 ) Term Line 461 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, REMDESIVIR, 1 MG",2428822,CDM,0250,RC,61958-2901-01R1,NDC,J0248,HCPCS,outpatient,1.2500,ME,23.66,,MOLINA EXCH - ALL OTHER PLANS,MOLINA EXCH - ALL OTHER PLANS,,39.04,,,,,,0,6.01,344.65,other,APC - Medicare Packaging Rules [HCPCS] ( 23.66*1.65 ) Term Line 803 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, RHO D IMMUNE GLOBULIN, INTRAVENOUS, HUMAN, SOLVENT DETERGENT, 100 IU",2428549,CDM,0250,RC,70257-0310-51,NDC,J2792,HCPCS,outpatient,5000.0000,ML,136.70,34.00,SOLIS MCR ADV - ALL PLANS,SOLIS MCR ADV - ALL PLANS,,143.54,,,,,,0,28.63,3435.91,other,APC - Medicare Packaging Rules [HCPCS] ( 136.70*1.05 ) Term Line 444 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, RITUXIMAB, 10 MG",2428064,CDM,0250,RC,50242-0051-21,NDC,J9312,HCPCS,outpatient,10.0000,ME,372.05,86.00,SOLIS MCR ADV - ALL PLANS,SOLIS MCR ADV - ALL PLANS,,390.65,,,,,,0,58.62,3435.91,other,APC - Medicare Packaging Rules [HCPCS] ( 372.05*1.05 ) Term Line 444 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, RITUXIMAB-ABBS, BIOSIMILAR, (TRUXIMA), 10 MG",2428796,CDM,0250,RC,63459-0103-10,NDC,Q5115,HCPCS,outpatient,100.0000,ME,334.83,55.00,AETNA INTERNATIONAL,AETNA INTERNATIONAL,,750.02,,,,,,0,27.65,1487.55,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, RITUXIMAB-ABBS, BIOSIMILAR, (TRUXIMA), 10 MG",2428796,CDM,0250,RC,63459-0103-10,NDC,Q5115,HCPCS,outpatient,100.0000,ME,334.83,55.00,TRICARE - ALL PLANS,TRICARE - ALL PLANS,,27.65,,,,,,0,27.65,1487.55,other,Medicare OPPS Percent [HCPCS] ( 34.563*0.8 ) Term Line 574 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, RITUXIMAB-ABBS, BIOSIMILAR, (TRUXIMA), 10 MG",2428796,CDM,0250,RC,63459-0103-10,NDC,Q5115,HCPCS,outpatient,100.0000,ME,334.83,55.00,VA CCN - ALL PLANS,VA CCN - ALL PLANS,,34.56,,,,,,0,27.65,1487.55,other,Medicare OPPS Percent [HCPCS] ( 34.563*1 ) Term Line 1152 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, RITUXIMAB-ABBS, BIOSIMILAR, (TRUXIMA), 10 MG",2428797,CDM,0250,RC,63459-0104-50,NDC,Q5115,HCPCS,outpatient,500.0000,ME,334.84,55.00,CENTENE BH MCR - ALL PLANS,CENTENE BH MCR - ALL PLANS,,34.56,,,,,,0,27.65,1487.55,other,Medicare OPPS Percent [HCPCS] ( 34.563*1 ) Term Line 648 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, RITUXIMAB-ABBS, BIOSIMILAR, (TRUXIMA), 10 MG",2428798,CDM,0250,RC,63459-0103-10R1,NDC,Q5115,HCPCS,outpatient,10.0000,ME,334.84,55.00,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,750.04,,,,,,0,27.65,1487.55,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, RITUXIMAB-PVVR, BIOSIMILAR, (RUXIENCE), 10 MG",2428799,CDM,0250,RC,00069-0238-01,NDC,Q5119,HCPCS,outpatient,100.0000,ME,283.85,41.00,MOLINA MCARE ,MOLINA MCARE ,,17.78,,,,,,0,12.93,1487.55,other,Medicare OPPS Percent [HCPCS] ( 16.16*1.1 ) Term Line 496 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, ROMIPLOSTIM, 1 MICROGRAM",2428060,CDM,0250,RC,55513-0221-01,NDC,J2802,HCPCS,outpatient,0.2500,ME,34.14,,AETNA EXCHANGE ,AETNA EXCHANGE ,,62.13,,,,,,0,9.18,76.47,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, ROMIPLOSTIM, 1 MICROGRAM",2428060,CDM,0250,RC,55513-0221-01,NDC,J2802,HCPCS,outpatient,0.2500,ME,34.14,,PREFERRED CARE - ALL PLANS,PREFERRED CARE - ALL PLANS,,11.62,,,,,,0,9.18,76.47,other,Medicare OPPS Percent [HCPCS] ( 11.617*1 ) Term Line 1264 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, ROMIPLOSTIM, 1 MICROGRAM",2428060,CDM,0250,RC,55513-0221-01,NDC,J2802,HCPCS,outpatient,0.2500,ME,34.14,,SUNSHINE MCR ADV,SUNSHINE MCR ADV,,11.62,,,,,,0,9.18,76.47,other,Medicare OPPS Percent [HCPCS] ( 11.617*1 ) Term Line 783 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, ROMIPLOSTIM, 1 MICROGRAM",2428945,CDM,0250,RC,55513-0223-01,NDC,J2802,HCPCS,outpatient,0.1250,ME,4863.24,,CIGNA BH ,CIGNA BH ,,3501.53,72.00,,3501.53,,,0,9.29,10893.66,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, ROMIPLOSTIM, 1 MICROGRAM",2428945,CDM,0250,RC,55513-0223-01,NDC,J2802,HCPCS,outpatient,0.1250,ME,4863.24,,MOLINA KIDCARE,MOLINA KIDCARE,,3404.27,70.00,,3404.27,,,0,9.29,10893.66,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, ROPIVACAINE HYDROCHLORIDE, 1 MG",2422764,CDM,0250,RC,61553-0106-25,NDC,J2795,HCPCS,outpatient,1000.0000,ME,155.10,,CIGNA HMO/PPO - ALL OTHER PLANS,CIGNA HMO/PPO - ALL OTHER PLANS,,52.73,,,,,,0,0.12,347.42,other,Percent of Charges or Fee Sched - [Lesser Of] [HCPCS] ( 155.10*0.34 ) Term Line 2669 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, ROPIVACAINE HYDROCHLORIDE, 1 MG",2426249,CDM,0250,RC,55150-0196-99,NDC,J2795,HCPCS,outpatient,200.0000,ME,1.19,,AETNA INTERNATIONAL,AETNA INTERNATIONAL,,2.67,,,,,,0,0.12,2.67,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, ROPIVACAINE HYDROCHLORIDE, 1 MG",2426249,CDM,0250,RC,55150-0196-99,NDC,J2795,HCPCS,outpatient,200.0000,ME,1.19,,CIGNA HMO/PPO - ALL OTHER PLANS,CIGNA HMO/PPO - ALL OTHER PLANS,,0.40,,,,,,0,0.12,2.67,other,Percent of Charges or Fee Sched - [Lesser Of] [HCPCS] ( 1.19*0.34 ) Term Line 2669 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, ROPIVACAINE HYDROCHLORIDE, 1 MG",2426249,CDM,0250,RC,55150-0196-99,NDC,J2795,HCPCS,outpatient,200.0000,ME,1.19,,MOLINA MCAID,MOLINA MCAID,,0.83,70.00,,0.83,,,0,0.12,2.67,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, SACITUZUMAB GOVITECAN-HZIY, 2.5 MG",2428845,CDM,0250,RC,55135-0132-01,NDC,J9317,HCPCS,outpatient,180.0000,ME,110.62,33.00,BCBS FL BLUE NWB,BCBS FL BLUE NWB,,59.37,,,,,,0,29.76,971.92,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, SACITUZUMAB GOVITECAN-HZIY, 2.5 MG",2428845,CDM,0250,RC,55135-0132-01,NDC,J9317,HCPCS,outpatient,180.0000,ME,110.62,33.00,CIGNA BH ,CIGNA BH ,,79.65,72.00,,79.65,,,0,29.76,971.92,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, SACITUZUMAB GOVITECAN-HZIY, 2.5 MG",2428845,CDM,0250,RC,55135-0132-01,NDC,J9317,HCPCS,outpatient,180.0000,ME,110.62,33.00,CIGNA SUREFIT IFP ,CIGNA SUREFIT IFP ,,29.76,,,,,,0,29.76,971.92,other,Percent of Charges or Fee Sched - [Lesser Of] [HCPCS] ( 110.62*0.269 ) Term Line 2668 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, SACITUZUMAB GOVITECAN-HZIY, 2.5 MG",2428845,CDM,0250,RC,55135-0132-01,NDC,J9317,HCPCS,outpatient,180.0000,ME,110.62,33.00,SIMPLY HLTH MCAID - ALL OTHER PLANS,SIMPLY HLTH MCAID - ALL OTHER PLANS,,747.63,,,,,,0,29.76,971.92,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, SINCALIDE, 5 MICROGRAMS",2749760,CDM,0250,RC,,,J2805,HCPCS,outpatient,,,306.00,,PACE MCAID - ALL OTHER PLANS,PACE MCAID - ALL OTHER PLANS,,79.72,,,,,,0,61.32,685.44,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, SODIUM THIOSULFATE (PEDMARK), 100 MG",2422036,CDM,0250,RC,60267-0705-50,NDC,J0208,HCPCS,outpatient,12.5000,GM,340.80,,DEVOTED MCR ADV - ALL PLANS,DEVOTED MCR ADV - ALL PLANS,,99.68,,,,,,0,77.42,4123.13,other,Medicare OPPS Percent [HCPCS] ( 96.779*1.03 ) Term Line 789 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, SODIUM THIOSULFATE (PEDMARK), 100 MG",2422036,CDM,0250,RC,60267-0705-50,NDC,J0208,HCPCS,outpatient,12.5000,GM,340.80,,HUMANA MCAID,HUMANA MCAID,,3171.64,,,,,,0,77.42,4123.13,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, SODIUM THIOSULFATE (PEDMARK), 100 MG",2422036,CDM,0250,RC,60267-0705-50,NDC,J0208,HCPCS,outpatient,12.5000,GM,340.80,,PACE MCR ADV,PACE MCR ADV,,96.78,,,,,,0,77.42,4123.13,other,Medicare OPPS Percent [HCPCS] ( 96.779*1 ) Term Line 795 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, SOMATROPIN, 1 MG",2428016,CDM,0250,RC,44087-1005-02,NDC,J2941,HCPCS,outpatient,5.0000,ME,297.13,,WELLCARE MCR,WELLCARE MCR,,297.13,,,,,,0,79.93,665.57,other,APC - Medicare Packaging Rules [HCPCS] ( 297.13*1 ) Term Line 452 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, SPESOLIMAB-SBZO, 1 MG",2428981,CDM,0250,RC,00597-0035-10,NDC,J1747,HCPCS,outpatient,450.0000,ME,245.55,,AMERIHEALTH EXCH - ALL OTHER PLANS,AMERIHEALTH EXCH - ALL OTHER PLANS,,92.02,,,,,,0,52.58,19217.89,other,Medicare OPPS Percent [HCPCS] ( 65.728*1.4 ) Term Line 761 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, SPESOLIMAB-SBZO, 1 MG",2428981,CDM,0250,RC,00597-0035-10,NDC,J1747,HCPCS,outpatient,450.0000,ME,245.55,,HUMANA COMM - ALL OTHER PLANS,HUMANA COMM - ALL OTHER PLANS,,164.52,,,164.52,,,0,52.58,19217.89,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, STERILE CEFUROXIME SODIUM, PER 750 MG",2422162,CDM,0250,RC,00143-9977-22,NDC,J0697,HCPCS,outpatient,1.5000,GM,22.20,,HUMANA COMM - ALL OTHER PLANS,HUMANA COMM - ALL OTHER PLANS,,14.87,,,14.87,,,0,3.17,49.73,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, SUCCINYLCHOLINE CHLORIDE, UP TO 20 MG",2428028,CDM,0250,RC,66647-6011-25,NDC,J0330,HCPCS,outpatient,100.0000,ME,3.30,,CIGNA HMO/PPO - ALL OTHER PLANS,CIGNA HMO/PPO - ALL OTHER PLANS,,1.12,,,,,,0,0.89,7.39,other,Percent of Charges or Fee Sched - [Lesser Of] [HCPCS] ( 3.30*0.34 ) Term Line 2669 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, SUCCINYLCHOLINE CHLORIDE, UP TO 20 MG",2428028,CDM,0250,RC,66647-6011-25,NDC,J0330,HCPCS,outpatient,100.0000,ME,3.30,,MOLINA KIDCARE,MOLINA KIDCARE,,2.31,70.00,,2.31,,,0,0.89,7.39,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, SULFUR HEXAFLUORIDE LIPID MICROSPHERES, PER ML",2800734,CDM,0250,RC,,,Q9950,HCPCS,outpatient,,,32.54,,CIGNA BH ,CIGNA BH ,,23.43,72.00,,23.43,,,0,8.75,72.89,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, TENECTEPLASE, 1 MG",2422024,CDM,0250,RC,50242-0120-47R2,NDC,J3101,HCPCS,outpatient,50.0000,ME,584.36,150.00,BCBS FL BLUE PPO - ALL OTHER PLANS,BCBS FL BLUE PPO - ALL OTHER PLANS,,267.70,,,,,,0,157.19,4123.13,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, TENECTEPLASE, 1 MG",2422024,CDM,0250,RC,50242-0120-47R2,NDC,J3101,HCPCS,outpatient,50.0000,ME,584.36,150.00,PACE MCR ADV,PACE MCR ADV,,217.42,,,,,,0,157.19,4123.13,other,Medicare OPPS Percent [HCPCS] ( 217.421*1 ) Term Line 795 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, TENECTEPLASE, 1 MG",2422024,CDM,0250,RC,50242-0120-47R2,NDC,J3101,HCPCS,outpatient,50.0000,ME,584.36,150.00,WELLCARE MCR,WELLCARE MCR,,584.36,,,,,,0,157.19,4123.13,other,APC - Medicare Packaging Rules [HCPCS] ( 584.36*1 ) Term Line 452 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, TERBUTALINE SULFATE, UP TO 1 MG",2427978,CDM,0250,RC,,,J3105,HCPCS,outpatient,,,60.57,,OSCAR COMM - ALL PLANS,OSCAR COMM - ALL PLANS,,64.20,,,,,,0,6.23,135.68,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, TERBUTALINE SULFATE, UP TO 1 MG",2427979,CDM,0250,RC,63323-0665-01P2,NDC,J3105,HCPCS,outpatient,0.2000,ME,69.35,,MOLINA MCAID,MOLINA MCAID,,48.55,70.00,,48.55,,,0,6.23,155.34,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, TESTOSTERONE CYPIONATE, 1 MG",2429370,CDM,0250,RC,00009-0417-01,NDC,J1071,HCPCS,outpatient,200.0000,ME,94.50,,VELOCITY - ALL PLANS,VELOCITY - ALL PLANS,,70.88,75.00,,70.88,,,0,0.05,211.68,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, TETANUS IMMUNE GLOBULIN, HUMAN, UP TO 250 UNITS",2428085,CDM,0250,RC,13533-0634-02,NDC,J1670,HCPCS,outpatient,250.0000,UN,2203.35,560.00,CLAIMDOC - ALL PLANS,CLAIMDOC - ALL PLANS,,1160.28,,,,,,0,79.49,4935.50,other,Medicare OPPS Percent [HCPCS] ( 595.017*1.95 ) Term Line 455 | There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, THIAMINE HCL, 100 MG",2424029,CDM,0250,RC,67457-0196-02R1,NDC,J3411,HCPCS,outpatient,10.0000,ME,17.65,,OSCAR COMM - ALL PLANS,OSCAR COMM - ALL PLANS,,18.71,,,,,,0,3.30,39.54,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, THIAMINE HCL, 100 MG",2426857,CDM,0250,RC,67457-0196-02,NDC,J3411,HCPCS,outpatient,200.0000,ME,31.22,,MOLINA KIDCARE,MOLINA KIDCARE,,21.85,70.00,,21.85,,,0,3.30,69.93,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"INJECTION, THIOTEPA (TEPYLUTE), 1 MG",2428121,CDM,0250,RC,00143-9565-01,NDC,J9341,HCPCS,outpatient,15.0000,ME,5492.37,,AETNA EXCHANGE ,AETNA EXCHANGE ,,9996.11,,,,,,0,1477.45,12302.91,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
