"2019-NCOV CORONAVIRUS, SARS-COV-2/2019-NCOV (COVID-19), ANY TECHNIQUE, MULTIPLE TYPES OR SUBTYPES (INCLUDES ALL TARGETS), NON-CDC",1820079,CDM,0302,RC,,,U0002,HCPCS,outpatient,,,75.00,75.00,ALIGN MCR ADV - ALL PLANS,ALIGN MCR ADV - ALL PLANS,,57.47,,,,,,0,4.04,2119.00,other,Fee Schedule – % Lab Medicare  Term Line 816 | There were zero instances of the item or service in the 15 months prior to posting the file
"2019-NCOV CORONAVIRUS, SARS-COV-2/2019-NCOV (COVID-19), ANY TECHNIQUE, MULTIPLE TYPES OR SUBTYPES (INCLUDES ALL TARGETS), NON-CDC",1820079,CDM,0302,RC,,,U0002,HCPCS,outpatient,,,75.00,75.00,SUNSHINE MCR ADV,SUNSHINE MCR ADV,,51.31,,,,,,0,4.04,2119.00,other,Fee Schedule – % Lab Medicare  Term Line 1570 | There were zero instances of the item or service in the 15 months prior to posting the file
"2019-NCOV CORONAVIRUS, SARS-COV-2/2019-NCOV (COVID-19), ANY TECHNIQUE, MULTIPLE TYPES OR SUBTYPES (INCLUDES ALL TARGETS), NON-CDC",1820079,CDM,0302,RC,,,U0002,HCPCS,outpatient,,,75.00,75.00,UHC INDIV EXCH,UHC INDIV EXCH,,46.18,,,,,,0,4.04,2119.00,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"2019-NCOV CORONAVIRUS, SARS-COV-2/2019-NCOV (COVID-19), ANY TECHNIQUE, MULTIPLE TYPES OR SUBTYPES (INCLUDES ALL TARGETS), NON-CDC",1820080,CDM,0302,RC,,,U0002,HCPCS,outpatient,,,75.00,75.00,DEVOTED MCR ADV - ALL PLANS,DEVOTED MCR ADV - ALL PLANS,,52.85,,,,,,0,4.04,2119.00,other,Fee Schedule – % Lab Medicare  Term Line 1574 | There were zero instances of the item or service in the 15 months prior to posting the file
"2019-NCOV CORONAVIRUS, SARS-COV-2/2019-NCOV (COVID-19), ANY TECHNIQUE, MULTIPLE TYPES OR SUBTYPES (INCLUDES ALL TARGETS), NON-CDC",1840139,CDM,0306,RC,,,U0002,HCPCS,outpatient,,,75.00,75.00,BCBS FL BLUE HMO,BCBS FL BLUE HMO,,1335.00,,,,,,0,4.04,2119.00,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"2019-NCOV CORONAVIRUS, SARS-COV-2/2019-NCOV (COVID-19), ANY TECHNIQUE, MULTIPLE TYPES OR SUBTYPES (INCLUDES ALL TARGETS), NON-CDC",1840140,CDM,0306,RC,,,U0002,HCPCS,outpatient,,,75.00,75.00,SUNSHINE MCR ADV,SUNSHINE MCR ADV,,51.31,,,,,,0,4.04,2119.00,other,Fee Schedule – % Lab Medicare  Term Line 1570 | There were zero instances of the item or service in the 15 months prior to posting the file
"361 HCT/P SKIN SUBSTITUTE PRODUCT, NOT OTHERWISE SPECIFIED (LIST IN ADDITION TO PRIMARY PROCEDURE)",0575568,CDM,0278,RC,,,Q4433,HCPCS,outpatient,,,2266.00,2492.60,BCBS FL BLUE PHS,BCBS FL BLUE PHS,,1359.60,60.00,,1359.6,,,0,974.38,3738.90,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"361 HCT/P SKIN SUBSTITUTE PRODUCT, NOT OTHERWISE SPECIFIED (LIST IN ADDITION TO PRIMARY PROCEDURE)",0575570,CDM,0278,RC,,,Q4433,HCPCS,outpatient,,,6991.00,7690.10,CURATIVE - ALL PLANS,CURATIVE - ALL PLANS,,4194.60,60.00,,4194.6,,,0,3006.13,11535.15,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"361 HCT/P SKIN SUBSTITUTE PRODUCT, NOT OTHERWISE SPECIFIED (LIST IN ADDITION TO PRIMARY PROCEDURE)",0683613,CDM,0278,RC,,,Q4433,HCPCS,outpatient,,,3743.00,4117.30,BCBS FL BLUE NWB,BCBS FL BLUE NWB,,2245.80,60.00,,2245.8,,,0,1609.49,6175.95,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"361 HCT/P SKIN SUBSTITUTE PRODUCT, NOT OTHERWISE SPECIFIED (LIST IN ADDITION TO PRIMARY PROCEDURE)",0686697,CDM,0278,RC,,,Q4433,HCPCS,outpatient,,,3773.00,4150.30,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,2376.99,63.00,,2376.99,,,0,1622.39,6225.45,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"361 HCT/P SKIN SUBSTITUTE PRODUCT, NOT OTHERWISE SPECIFIED (LIST IN ADDITION TO PRIMARY PROCEDURE)",0687549,CDM,0278,RC,,,Q4433,HCPCS,outpatient,,,6991.00,7690.10,BCBS FL BLUE PPO - ALL OTHER PLANS,BCBS FL BLUE PPO - ALL OTHER PLANS,,4194.60,60.00,,4194.6,,,0,3006.13,11535.15,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"361 HCT/P SKIN SUBSTITUTE PRODUCT, NOT OTHERWISE SPECIFIED (LIST IN ADDITION TO PRIMARY PROCEDURE)",0689035,CDM,0278,RC,,,Q4433,HCPCS,outpatient,,,2135.00,2348.50,CAREPLUS MCR ADV - ALL PLANS,CAREPLUS MCR ADV - ALL PLANS,,2135.00,,,,,,0,918.05,3522.75,other,APC - Medicare Packaging Rules [HCPCS] ( 2135.00*1 ) Term Line 1366 | There were zero instances of the item or service in the 15 months prior to posting the file
"361 HCT/P SKIN SUBSTITUTE PRODUCT, NOT OTHERWISE SPECIFIED (LIST IN ADDITION TO PRIMARY PROCEDURE)",0689036,CDM,0278,RC,,,Q4433,HCPCS,outpatient,,,4386.00,4824.60,AVMED SELECT/FIRST NTWRK,AVMED SELECT/FIRST NTWRK,,4824.60,,,,,,0,1885.98,7236.90,other,Cost Plus Markup [Rev Code] * Chg Exceeds Threshold of 646 (4386.00*110 %) Term Line 798 | There were zero instances of the item or service in the 15 months prior to posting the file
"5% DEXTROSE IN LACTATED RINGERS INFUSION, UP TO 1000 CC",2427616,CDM,0250,RC,00264-7751-00,NDC,J7121,HCPCS,outpatient,1000.0000,ML,82.50,82.50,DIMENSION PHO - ALL PLANS,DIMENSION PHO - ALL PLANS,,66.00,80.00,,66,,,0,22.19,184.80,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"5% DEXTROSE IN LACTATED RINGERS INFUSION, UP TO 1000 CC",2427616,CDM,0250,RC,00264-7751-00,NDC,J7121,HCPCS,outpatient,1000.0000,ML,82.50,82.50,VELOCITY - ALL PLANS,VELOCITY - ALL PLANS,,61.88,75.00,,61.88,,,0,22.19,184.80,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"510(K) SKIN SUBSTITUTE PRODUCT, NOT OTHERWISE SPECIFIED (LIST IN ADDITION TO PRIMARY PROCEDURE)",0685471,CDM,0278,RC,,,Q4432,HCPCS,outpatient,,,1443.00,1587.30,AETNA FIRST HLTH,AETNA FIRST HLTH,,870.13,60.30,,870.13,,,0,620.49,2380.95,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"510(K) SKIN SUBSTITUTE PRODUCT, NOT OTHERWISE SPECIFIED (LIST IN ADDITION TO PRIMARY PROCEDURE)",0685471,CDM,0278,RC,,,Q4432,HCPCS,outpatient,,,1443.00,1587.30,MULTIPLAN - ALL PLANS,MULTIPLAN - ALL PLANS,,880.23,61.00,,880.23,,,0,620.49,2380.95,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"510(K) SKIN SUBSTITUTE PRODUCT, NOT OTHERWISE SPECIFIED (LIST IN ADDITION TO PRIMARY PROCEDURE)",0685474,CDM,0278,RC,,,Q4432,HCPCS,outpatient,,,2175.00,2392.50,CIGNA BH ,CIGNA BH ,,1566.00,72.00,,1566,,,0,935.25,3588.75,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"510(K) SKIN SUBSTITUTE PRODUCT, NOT OTHERWISE SPECIFIED (LIST IN ADDITION TO PRIMARY PROCEDURE)",0685478,CDM,0278,RC,,,Q4432,HCPCS,outpatient,,,612.00,673.20,CIGNA HMO/PPO - ALL OTHER PLANS,CIGNA HMO/PPO - ALL OTHER PLANS,,673.20,,,,,,0,263.16,1009.80,other,Cost Plus Markup [Rev Code] ( 612.00*1.1 ) Term Line 831 | There were zero instances of the item or service in the 15 months prior to posting the file
