"15D Esthetic Abutment Conical Connection 3.0 4.5Mm; MKOR: NONE, MPOR: NONE","SUP-36815","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"AETNA [2022]","BMC HB AETNA",552.48,"48.90","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Np 1.5Mm; MKOR: NONE, MPOR: NONE","SUP-36667","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"ZZZAETNA [1001]","BMC HB AETNA",552.48,"48.90","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Rp 1.5Mm; MKOR: NONE, MPOR: NONE","SUP-36672","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"MASS GENERAL BRIGHAM HEALTH PLAN COMMERCIAL [8009]","BMC HB MASS GENERAL BRIGHAM HEALTH HMO/PPO/UNSUBSIDIZED QHP",609.42,"53.94","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Rp 3Mm; MKOR: NONE, MPOR: NONE","SUP-36673","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"MASS GENERAL BRIGHAM HEALTH PLAN COMMERCIAL [8009]","BMC HB MASS GENERAL BRIGHAM HEALTH HMO/PPO/UNSUBSIDIZED QHP",609.42,"53.94","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"16Cm 4Cm 1.6 0.4Mm Alloderm Rt; MKOR: NONE, MPOR: NONE","SUP-151864","CDM","","","0278","RC","","","","both",,"",4442.120,1998.954,"UNICARE [8004]","BMC HB WELLPOINT",3331.59,"75.00","",,,,"0","percent of total billed charges",431.24,3775.80,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Branemark System Zygoma Rp 2Mm; MKOR: NONE, MPOR: NONE","SUP-32328","CDM","","","0278","RC","","","","both",,"",648.310,291.740,"HSN [4001]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",233.39,551.06,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Branemark System Zygoma Rp 3Mm; MKOR: NONE, MPOR: NONE","SUP-32329","CDM","","","0278","RC","","","","both",,"",648.310,291.740,"ZZZCIGNA [1002]","BMC HB CIGNA",551.06,"85.00","",,,,"0","percent of total billed charges",233.39,551.06,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Plus Conical Connection Np 2.5Mm; MKOR: NONE, MPOR: NONE","SUP-38888","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"AETNA [2022]","BMC HB AETNA STUDENT HEALTH",502.42,"48.90","",,,,"0","percent of total billed charges",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Plus Conical Connection Np 2.5Mm; MKOR: NONE, MPOR: NONE","SUP-38888","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"MERITAIN HEALTH [1023]","BMC HB AETNA",502.42,"48.90","",,,,"0","percent of total billed charges",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Plus Conical Connection Np 2.5Mm; MKOR: NONE, MPOR: NONE","SUP-38888","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"TUFTS CONNCARE/QHP [8020]","BMC HB TUFTS SUBSIDIZED PLANS",431.24,"","",,,,"0","case rate",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Plus Conical Connection Np 2.5Mm; MKOR: NONE, MPOR: NONE","SUP-38888","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"ZZZAETNA [1001]","BMC HB AETNA STUDENT HEALTH",502.42,"48.90","",,,,"0","percent of total billed charges",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Plus Conical Connection Np 3.5Mm; MKOR: NONE, MPOR: NONE","SUP-38891","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"MASS GENERAL BRIGHAM HEALTH PLAN COMMERCIAL [8009]","BMC HB MASS GENERAL BRIGHAM HEALTH HMO/PPO/UNSUBSIDIZED QHP",554.20,"53.94","",,,,"0","percent of total billed charges",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Plus Conical Connection Rp 2.5Mm; MKOR: NONE, MPOR: NONE","SUP-38889","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"MERITAIN HEALTH [1023]","BMC HB AETNA",502.42,"48.90","",,,,"0","percent of total billed charges",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Plus Conical Connection Rp 2.5Mm; MKOR: NONE, MPOR: NONE","SUP-38889","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"WELLSENSE HEALTH MEDICAID NEW HAMPSHIRE [1108]","BMC HB WELLSENSE HEALTH MEDICAID NEW HAMPSHIRE",369.88,"36.00","",,,,"0","percent of total billed charges",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Plus Conical Connection Rp 2.5Mm; MKOR: NONE, MPOR: NONE","SUP-38889","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"ZZZCITY OF BOSTON WORK COMP [5003]","BMC HB WORKERS COMP",440.46,"42.87","",,,,"0","percent of total billed charges",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Plus Conical Connection Rp 3.5Mm; MKOR: NONE, MPOR: NONE","SUP-38892","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"MERITAIN HEALTH [1023]","BMC HB AETNA",502.42,"48.90","",,,,"0","percent of total billed charges",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Plus Conical Connection Wp 2.5Mm; MKOR: NONE, MPOR: NONE","SUP-38890","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"HSN DENTAL [4006]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Plus Conical Connection Wp 3.5Mm; MKOR: NONE, MPOR: NONE","SUP-38893","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"AETNA [2022]","BMC HB AETNA STUDENT HEALTH",502.42,"48.90","",,,,"0","percent of total billed charges",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Xeal Conical Connection Np 3.5Mm; MKOR: NONE, MPOR: NONE","SUP-300184","CDM","","","0278","RC","","","","both",,"",1053.980,474.291,"ZZZCITY OF BOSTON WORK COMP [5003]","BMC HB WORKERS COMP",451.84,"42.87","",,,,"0","percent of total billed charges",379.43,895.88,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Xeal Conical Connection Rp 2.5Mm; MKOR: NONE, MPOR: NONE","SUP-300182","CDM","","","0278","RC","","","","both",,"",1053.980,474.291,"ZZZAETNA [1001]","BMC HB AETNA",515.40,"48.90","",,,,"0","percent of total billed charges",379.43,895.88,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Xeal Conical Connection Rp 3.5Mm; MKOR: NONE, MPOR: NONE","SUP-300185","CDM","","","0278","RC","","","","both",,"",685.090,308.291,"UPHAMS CORNER ESP [1213]","BMC HB UPHAMS - ELDER SERVICE PLAN",274.04,"40.00","",,,,"0","percent of total billed charges",246.63,582.33,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Xeal Conical Connection Wp 2.5Mm; MKOR: NONE, MPOR: NONE","SUP-300183","CDM","","","0278","RC","","","","both",,"",1053.980,474.291,"UPHAMS CORNER ESP [1213]","BMC HB UPHAMS - ELDER SERVICE PLAN",421.59,"40.00","",,,,"0","percent of total billed charges",379.43,895.88,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Xeal Conical Connection Wp 2.5Mm; MKOR: NONE, MPOR: NONE","SUP-300183","CDM","","","0278","RC","","","","both",,"",1053.980,474.291,"WORKERS COMP [5002]","BMC HB WORKERS COMP",451.84,"42.87","",,,,"0","percent of total billed charges",379.43,895.88,"Zero final payments for the item or service in the 15 months prior to posting the file."
"2.0 30Mm Hcsd20030 Screw Dip; MKOR: NONE, MPOR: NONE","SUP-HCSD-20030","CDM","","","0278","RC","","","","both",,"",2320.280,1044.126,"CIGNA [2023]","BMC HB CIGNA",1972.24,"85.00","",,,,"0","percent of total billed charges",431.24,1972.24,"Zero final payments for the item or service in the 15 months prior to posting the file."
"2.0 30Mm Hcsd20030 Screw Dip; MKOR: NONE, MPOR: NONE","SUP-HCSD-20030","CDM","","","0278","RC","","","","both",,"",2320.280,1044.126,"HSN [4001]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",431.24,1972.24,"Zero final payments for the item or service in the 15 months prior to posting the file."
"2.0 30Mm Hcsd20030 Screw Dip; MKOR: NONE, MPOR: NONE","SUP-HCSD-20030","CDM","","","0278","RC","","","","both",,"",2320.280,1044.126,"MERITAIN HEALTH [1023]","BMC HB AETNA",1134.62,"48.90","",,,,"0","percent of total billed charges",431.24,1972.24,"Zero final payments for the item or service in the 15 months prior to posting the file."
"2.7Mm Drll Countersink Cnulate; MKOR: NONE, MPOR: NONE","SUP-DRLL-CSK-27","CDM","","","0272","RC","","","","both",,"",860.630,387.284,"AETNA [2022]","BMC HB AETNA STUDENT HEALTH",420.85,"48.90","",,,,"0","percent of total billed charges",309.83,731.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"2.7Mm Drll Countersink Cnulate; MKOR: NONE, MPOR: NONE","SUP-DRLL-CSK-27","CDM","","","0272","RC","","","","both",,"",860.630,387.284,"HSN CONFIDENTIAL [4007]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",309.83,731.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"2.7Mm Drll Countersink Cnulate; MKOR: NONE, MPOR: NONE","SUP-DRLL-CSK-27","CDM","","","0272","RC","","","","both",,"",860.630,387.284,"MASS GENERAL BRIGHAM HEALTH PLAN COMMERCIAL [8009]","BMC HB MASS GENERAL BRIGHAM HEALTH HMO/PPO/UNSUBSIDIZED QHP",464.22,"53.94","",,,,"0","percent of total billed charges",309.83,731.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"24Fr Crescent Dual Lumen Ecmo Catheter -; MKOR: NONE, MPOR: NONE","SUP-INV-70124","CDM","","","0278","RC","","","","both",,"",6306.250,2837.813,"AETNA [2022]","BMC HB AETNA",3083.76,"48.90","",,,,"0","percent of total billed charges",431.24,5360.31,"Zero final payments for the item or service in the 15 months prior to posting the file."
"3 Bone Anchrs W Arthro Del Sys; MKOR: NONE, MPOR: NONE","SUP-4403","CDM","","","0278","RC","","","","both",,"",3791.300,1706.085,"ZZZCITY OF BOSTON WORK COMP [5003]","BMC HB WORKERS COMP",1625.33,"42.87","",,,,"0","percent of total billed charges",431.24,3222.61,"Zero final payments for the item or service in the 15 months prior to posting the file."
"30D Multi-Unit Abutment Plus Conical Connection Np 3.5Mm; MKOR: NONE, MPOR: NONE","SUP-38894","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"UNICARE [8004]","BMC HB WELLPOINT",770.58,"75.00","",,,,"0","percent of total billed charges",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"30D Multi-Unit Abutment Plus Conical Connection Rp 3.5Mm; MKOR: NONE, MPOR: NONE","SUP-38895","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"TUFTS CONNCARE/QHP [8020]","BMC HB TUFTS SUBSIDIZED PLANS",431.24,"","",,,,"0","case rate",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"30D Multi-Unit Abutment Xeal Conical Connection Np 4.5Mm; MKOR: NONE, MPOR: NONE","SUP-300189","CDM","","","0278","RC","","","","both",,"",1053.980,474.291,"WELLSENSE HEALTH MEDICAID NEW HAMPSHIRE [1108]","BMC HB WELLSENSE HEALTH MEDICAID NEW HAMPSHIRE",379.43,"36.00","",,,,"0","percent of total billed charges",379.43,895.88,"Zero final payments for the item or service in the 15 months prior to posting the file."
"30D Multi-Unit Abutment Xeal Conical Connection Rp 3.5Mm; MKOR: NONE, MPOR: NONE","SUP-300188","CDM","","","0278","RC","","","","both",,"",1053.980,474.291,"UPHAMS CORNER ESP [1213]","BMC HB UPHAMS - ELDER SERVICE PLAN",421.59,"40.00","",,,,"0","percent of total billed charges",379.43,895.88,"Zero final payments for the item or service in the 15 months prior to posting the file."
"30D Multi-Unit Abutment Xeal Conical Connection Rp 4.5Mm; MKOR: NONE, MPOR: NONE","SUP-300190","CDM","","","0278","RC","","","","both",,"",1053.980,474.291,"AETNA [2022]","BMC HB AETNA STUDENT HEALTH",515.40,"48.90","",,,,"0","percent of total billed charges",379.43,895.88,"Zero final payments for the item or service in the 15 months prior to posting the file."
"30D Multi-Unit Abutment Xeal Conical Connection Rp 4.5Mm; MKOR: NONE, MPOR: NONE","SUP-300190","CDM","","","0278","RC","","","","both",,"",1053.980,474.291,"UPHAMS CORNER ESP [1213]","BMC HB UPHAMS - ELDER SERVICE PLAN",421.59,"40.00","",,,,"0","percent of total billed charges",379.43,895.88,"Zero final payments for the item or service in the 15 months prior to posting the file."
"30Fr Crescent Dual Lumen Ecmo Catheter -; MKOR: NONE, MPOR: NONE","SUP-INV-70130","CDM","","","0278","RC","","","","both",,"",6306.250,2837.813,"AETNA [2022]","BMC HB AETNA STUDENT HEALTH",3083.76,"48.90","",,,,"0","percent of total billed charges",431.24,5360.31,"Zero final payments for the item or service in the 15 months prior to posting the file."
"30Fr Crescent Dual Lumen Ecmo Catheter -; MKOR: NONE, MPOR: NONE","SUP-INV-70130","CDM","","","0278","RC","","","","both",,"",6306.250,2837.813,"MERITAIN HEALTH [1023]","BMC HB AETNA",3083.76,"48.90","",,,,"0","percent of total billed charges",431.24,5360.31,"Zero final payments for the item or service in the 15 months prior to posting the file."
"32Fr Crescent Dual Lumen Ecmo Catheter -; MKOR: NONE, MPOR: NONE","SUP-INV-70132","CDM","","","0278","RC","","","","both",,"",6306.250,2837.813,"WELLPOINT [2034]","BMC HB WELLPOINT",4729.69,"75.00","",,,,"0","percent of total billed charges",431.24,5360.31,"Zero final payments for the item or service in the 15 months prior to posting the file."
"32Fr Crescent Dual Lumen Ecmo Catheter -; MKOR: NONE, MPOR: NONE","SUP-INV-70132","CDM","","","0278","RC","","","","both",,"",6306.250,2837.813,"ZZZAETNA [1001]","BMC HB AETNA STUDENT HEALTH",3083.76,"48.90","",,,,"0","percent of total billed charges",431.24,5360.31,"Zero final payments for the item or service in the 15 months prior to posting the file."
"345 CONTOUR @@@ Cannula Endoscopic 210Cmx0.018In 5Fr Tandem Rx Non-Balloon; MKOR: NONE, MPOR: NONE","SUP-M00530880","CDM","","","0272","RC","","","","both",,"",170.610,76.775,"AETNA [2022]","BMC HB AETNA",83.43,"48.90","",,,,"0","percent of total billed charges",61.42,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"40Cm Lead Adaptor Defib Pacing Strl; MKOR: NONE, MPOR: NONE","SUP-BIS-BIS-40","CDM","","","0278","RC","","","","both",,"",1516.520,682.434,"TUFTS CONNCARE/QHP [8020]","BMC HB TUFTS SUBSIDIZED PLANS",431.24,"","",,,,"0","case rate",431.24,1289.04,"Zero final payments for the item or service in the 15 months prior to posting the file."
"40Cm Lead Adaptor Defib Pacing Strl; MKOR: NONE, MPOR: NONE","SUP-BIS-BIS-40","CDM","","","0278","RC","","","","both",,"",1516.520,682.434,"WORKERS COMP [5002]","BMC HB WORKERS COMP",650.13,"42.87","",,,,"0","percent of total billed charges",431.24,1289.04,"Zero final payments for the item or service in the 15 months prior to posting the file."
"5Cc Allograft Crushed Cancello; MKOR: NONE, MPOR: NONE","SUP-3102-1505","CDM","","","0278","RC","","","","both",,"",799.740,359.883,"AETNA [2022]","BMC HB AETNA",391.07,"48.90","",,,,"0","percent of total billed charges",287.91,679.78,"Zero final payments for the item or service in the 15 months prior to posting the file."
"5ND SPLT COAG .7MM STRL @@@ Needle Endoscopic 0.7Mm Retractore Probe Disct Hook Nonstrl; MKOR: NONE, MPOR: NONE","SUP-26175NE","CDM","","","0272","RC","","","","both",,"",338.490,152.321,"HSN PARTIAL [4002]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",121.86,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"6.0 Tenax Endotracheal Tube O.D 9.3, 34Cm; MKOR: NONE, MPOR: A201003","SUP-TG0060-S","CDM","","","0272","RC","","","","both",,"",906.880,408.096,"ZZZCIGNA [1002]","BMC HB CIGNA",770.85,"85.00","",,,,"0","percent of total billed charges",326.48,770.85,"Zero final payments for the item or service in the 15 months prior to posting the file."
"6.5 Tenax Laser Endotracheal Tube O.D 10, L 34Cm; MKOR: NONE, MPOR: NONE","SUP-TG0065-S","CDM","","","0272","RC","","","","both",,"",872.000,392.400,"AETNA [2022]","BMC HB AETNA STUDENT HEALTH",426.41,"48.90","",,,,"0","percent of total billed charges",313.92,741.20,"Zero final payments for the item or service in the 15 months prior to posting the file."
"7.0 Tenax Laser Endotracheal Tube O.D 10.6, L 34Cm ; MKOR: NONE, MPOR: NONE","SUP-TG0070-S","CDM","","","0272","RC","","","","both",,"",872.000,392.400,"HSN BAD DEBT [4003]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",313.92,741.20,"Zero final payments for the item or service in the 15 months prior to posting the file."
"ABACAVIR 20 MG/ML ORAL SOLUTION","RX-24439","CDM","25099999","HCPCS","0250","RC","31722-0562-24","NDC","","both",240.00000000000000000,"ML",366.620,164.979,"ZZZCIGNA [1002]","BMC HB CIGNA",311.63,"85.00","",,,,"0","percent of total billed charges",131.98,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"ABACAVIR 300 MG TABLET","RX-24438","CDM","25099999","HCPCS","0250","RC","00378-4105-91","NDC","","both",1.00000000000000000,"UN",16.750,7.538,"CIGNA [2023]","BMC HB TUFTS PPO",6.70,"40.00","",,,,"0","percent of total billed charges",1.99,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"ABACAVIR 300 MG TABLET","RX-24438","CDM","25099999","HCPCS","0250","RC","00378-4105-91","NDC","","both",1.00000000000000000,"UN",16.750,7.538,"HSN CONFIDENTIAL [4007]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",1.99,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"ABACAVIR 300 MG TABLET","RX-24438","CDM","25099999","HCPCS","0250","RC","00378-4105-91","NDC","","both",1.00000000000000000,"UN",16.750,7.538,"MERITAIN HEALTH [1023]","BMC HB AETNA",8.19,"48.90","",,,,"0","percent of total billed charges",1.99,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"ABACAVIR 300 MG TABLET","RX-24438","CDM","25099999","HCPCS","0250","RC","00378-4105-91","NDC","","both",1.00000000000000000,"UN",16.750,7.538,"ZZZAETNA [1001]","BMC HB AETNA",8.19,"48.90","",,,,"0","percent of total billed charges",1.99,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"ABATACEPT 125 MG/ML SUBCUTANEOUS AUTO-INJECTOR","RX-180129","CDM","J0129","HCPCS","0636","RC","00003-2188-51","NDC","","both",1.00000000000000000,"ML",5100.740,2295.333,"SENIOR WHOLE HEALTH [1210]","BMC HB SENIOR WHOLE HEALTH (120% OF MEDICARE - NO IME)",53.72,"","APC Price ($44.77). Final paym",,,,"0","other",42.27,4335.63,"OPPS APC Zero final payments for the item or service in the 15 months prior to posting the file."
"ABATACEPT 125 MG/ML SUBCUTANEOUS AUTO-INJECTOR","RX-180129","CDM","J0129","HCPCS","0636","RC","00003-2188-51","NDC","","both",1.00000000000000000,"ML",5100.740,2295.333,"WELLSENSE MEDICARE MANAGED [1205]","BMC HB MEDICARE - NO IME",44.77,"","APC Price ($44.77).",,,,"0","other",42.27,4335.63,"OPPS APC - Payers 1203, 1212 & 1224 Zero final payments for the item or service in the 15 months prior to posting the file."
"ABATACEPT 250 MG/10  ML IV (RECONSTITUTED VIAL)","RX-70287","CDM","J0129","HCPCS","0636","RC","00003-2187-13","NDC","","both",1.00000000000000000,"UN",5313.660,2391.147,"ETERNALHEALTH [1227]","BMC HB ETERNAL HEALTH (106% OF MEDICARE)",47.46,"","APC Price ($44.77). Final paym",,,,"0","other",42.27,4516.61,"OPPS APC Zero final payments for the item or service in the 15 months prior to posting the file."
"ABATACEPT 250 MG/10  ML IV (RECONSTITUTED VIAL)","RX-70287","CDM","J0129","HCPCS","0636","RC","00003-2187-13","NDC","","both",1.00000000000000000,"UN",5313.660,2391.147,"WELLSENSE MEDICARE MANAGED [1205]","BMC HB MEDICARE - NO IME",44.77,"","APC Price ($44.77).",,,,"0","other",42.27,4516.61,"OPPS APC - Payers 1203, 1212 & 1224 Zero final payments for the item or service in the 15 months prior to posting the file."
"ABD WOUND VAC SPONGE @@@ Kit Drssng Snsa Trac Abd; MKOR: NONE, MPOR: A222030*B078020","SUP-M8275026/5.S","CDM","A6550","HCPCS","0272","RC","","","","both",,"",1688.120,759.654,"ZZZAETNA [1001]","BMC HB AETNA",825.49,"48.90","",,,,"0","percent of total billed charges",431.24,1434.90,"Zero final payments for the item or service in the 15 months prior to posting the file."
"ABOBOTULINUMTOXINA 300 UNIT INTRAMUSCULAR SOLUTION","RX-106761","CDM","J0586","HCPCS","0636","RC","15054-0530-06","NDC","","both",1.00000000000000000,"UN",1877.500,844.875,"AETNA MEDICARE MANAGED [1224]","BMC HB MEDICARE - NO IME",8.80,"","APC Price ($8.80).",,,,"0","other",8.71,1595.88,"OPPS APC - Payers 1203, 1212 & 1224 Zero final payments for the item or service in the 15 months prior to posting the file."
"ACAMPROSATE 333 MG TABLET,DELAYED RELEASE","RX-39720","CDM","25099999","HCPCS","0250","RC","68462-0435-18","NDC","","both",1.00000000000000000,"UN",3.640,1.638,"ZZZCITY OF BOSTON WORK COMP [5003]","BMC HB WORKERS COMP",1.56,"42.87","",,,,"0","percent of total billed charges",1.31,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"ACCESS LAP KII  12X ROCAC0R47 @@@ Trocar Laparoscopic 12X100Mm Kii Balloon Blnt Tip Sys Strl; MKOR: NONE, MPOR: NONE","SUP-C0R47","CDM","","","0272","RC","","","","both",,"",170.610,76.775,"ZZZAETNA [1001]","BMC HB AETNA",83.43,"48.90","",,,,"0","percent of total billed charges",61.42,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION","RX-108021","CDM","J0131","HCPCS","0250","RC","24201-0100-01","NDC","","both",100.00000000000000000,"ML",38.730,17.429,"WORKERS COMP [5002]","BMC HB WORKERS COMP",16.60,"42.87","",,,,"0","percent of total billed charges",4.99,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
