" CAPTOPRIL 1 MG/ML ORAL SOLUTION","RX-400478","CDM","25099999","HCPCS","0250","RC","99999-9900-91","NDC","","both",100.00000000000000000,"ML",54.000,24.300,"UPHAMS CORNER ESP [1213]","BMC HB UPHAMS - ELDER SERVICE PLAN",21.60,"40.00","",,,,"0","percent of total billed charges",19.44,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* ASPIRIN 1 MG/ML ORAL SUSPENSION","RX-408405074","CDM","63699994","HCPCS","0636","RC","09999-4050-74","NDC","","both",81.00000000000000000,"ML",0.290,0.131,"CIGNA [2023]","BMC HB CIGNA",0.25,"85.00","",,,,"0","percent of total billed charges",0.10,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* ASPIRIN 1 MG/ML ORAL SUSPENSION","RX-408405074","CDM","63699994","HCPCS","0636","RC","09999-4050-74","NDC","","both",81.00000000000000000,"ML",0.290,0.131,"TUFTS [8002]","BMC HB TUFTS POS/HMO",0.13,"45.56","",,,,"0","percent of total billed charges",0.10,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* CEFEPIME 1G SOLN","RX-40840555","CDM","J0692","HCPCS","0250","RC","63323-0326-20","NDC","","both",1.00000000000000000,"UN",21.000,9.450,"BCBS [6001]","BMC HB BLUE CROSS",13.09,"62.31","",,,,"0","percent of total billed charges",7.56,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* CEFEPIME 1G SOLN","RX-40840555","CDM","J0692","HCPCS","0250","RC","63323-0326-20","NDC","","both",1.00000000000000000,"UN",21.000,9.450,"HSN BAD DEBT [4003]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",7.56,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* CEFEPIME 1G SOLN","RX-40840555","CDM","J0692","HCPCS","0250","RC","63323-0326-20","NDC","","both",1.00000000000000000,"UN",21.000,9.450,"TUFTS CONNCARE/QHP [8020]","BMC HB TUFTS SUBSIDIZED PLANS",431.24,"","",,,,"0","case rate",7.56,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* CEFEPIME 2G SOLN","RX-4084055555","CDM","J0692","HCPCS","0250","RC","63323-0340-20","NDC","","both",1.00000000000000000,"UN",35.900,16.155,"BCBS [6001]","BMC HB BLUE CROSS",22.37,"62.31","",,,,"0","percent of total billed charges",12.92,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* NAFCILLIN 40 MG/ML DILUTION","RX-4084055333","CDM","25099999","HCPCS","0250","RC","70860-0117-41","NDC","","both",1.00000000000000000,"UN",77.090,34.691,"CIGNA [2023]","BMC HB CIGNA",65.53,"85.00","",,,,"0","percent of total billed charges",27.75,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* PIPERACILLIN-TAZOBACTAM 3.375G SOLN","RX-40818303","CDM","J2543","HCPCS","0250","RC","55150-0120-30","NDC","","both",1.00000000000000000,"UN",6.660,2.997,"UPHAMS CORNER ESP [1213]","BMC HB UPHAMS - ELDER SERVICE PLAN",2.66,"40.00","",,,,"0","percent of total billed charges",2.40,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* PIPERACILLIN-TAZOBACTAM 3375 MG SOLN","RX-4084418303","CDM","J2543","HCPCS","0250","RC","55150-0120-30","NDC","","both",1.00000000000000000,"UN",6.660,2.997,"HSN DENTAL [4006]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",2.40,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"1.22.0 Alloderm Select Con Sm; MKOR: NONE, MPOR: NONE","SUP-CS1518P","CDM","","","0278","RC","","","","both",,"",5816.890,2617.601,"UNICARE [8004]","BMC HB WELLPOINT",4362.67,"75.00","",,,,"0","percent of total billed charges",431.24,4944.36,"Zero final payments for the item or service in the 15 months prior to posting the file."
"10Ml Spaceoar Vue Sys Rdthpy Strl Lf; MKOR: B082020, MPOR: B101037*D052005","SUP-SV-2101","CDM","","","0278","RC","","","","both",,"",9837.750,4426.988,"ZZZAETNA [1001]","BMC HB AETNA",4810.66,"48.90","",,,,"0","percent of total billed charges",431.24,8362.09,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Np 3Mm; MKOR: NONE, MPOR: NONE","SUP-36668","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"AETNA [2022]","BMC HB AETNA",552.48,"48.90","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Np 3Mm; MKOR: NONE, MPOR: NONE","SUP-36668","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"WELLPOINT [2034]","BMC HB WELLPOINT",847.36,"75.00","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Rp 3Mm; MKOR: NONE, MPOR: NONE","SUP-36673","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"ZZZAETNA [1001]","BMC HB AETNA",552.48,"48.90","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Branemark System Np 2Mm; MKOR: NONE, MPOR: NONE","SUP-29187","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"HSN CONFIDENTIAL [4007]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Branemark System Rp 2Mm; MKOR: NONE, MPOR: NONE","SUP-29189","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"MERITAIN HEALTH [1023]","BMC HB AETNA",502.42,"48.90","",,,,"0","percent of total billed charges",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Plus Conical Connection Rp 2.5Mm; MKOR: NONE, MPOR: NONE","SUP-38889","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"MASS GENERAL BRIGHAM HEALTH PLAN COMMERCIAL [8009]","BMC HB MASS GENERAL BRIGHAM HEALTH HMO/PPO/UNSUBSIDIZED QHP",554.20,"53.94","",,,,"0","percent of total billed charges",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Xeal Conical Connection Np 3.5Mm; MKOR: NONE, MPOR: NONE","SUP-300184","CDM","","","0278","RC","","","","both",,"",1053.980,474.291,"HSN BAD DEBT [4003]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",379.43,895.88,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Xeal Conical Connection Np 3.5Mm; MKOR: NONE, MPOR: NONE","SUP-300184","CDM","","","0278","RC","","","","both",,"",1053.980,474.291,"MERITAIN HEALTH [1023]","BMC HB AETNA",515.40,"48.90","",,,,"0","percent of total billed charges",379.43,895.88,"Zero final payments for the item or service in the 15 months prior to posting the file."
