" CAPTOPRIL 1 MG/ML ORAL SOLUTION","RX-400478","CDM","25099999","HCPCS","0250","RC","99999-9900-91","NDC","","both",100.00000000000000000,"ML",54.000,24.300,"AETNA [2022]","BMC HB AETNA",26.41,"48.90","",,,,"0","percent of total billed charges",19.44,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* ASPIRIN 1 MG/ML ORAL SUSPENSION","RX-408405074","CDM","63699994","HCPCS","0636","RC","09999-4050-74","NDC","","both",81.00000000000000000,"ML",0.290,0.131,"TUFTS CONNCARE/QHP [8020]","BMC HB TUFTS SUBSIDIZED PLANS",431.24,"","",,,,"0","case rate",0.10,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* NAFCILLIN 2 G SOLN","RX-40840553","CDM","25099999","HCPCS","0250","RC","70860-0117-26","NDC","","both",1.00000000000000000,"UN",71.860,32.337,"UNICARE [8004]","BMC HB WELLPOINT",53.90,"75.00","",,,,"0","percent of total billed charges",25.87,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* PIPERACILLIN-TAZOBACTAM 3.375G SOLN","RX-40818303","CDM","J2543","HCPCS","0250","RC","55150-0120-30","NDC","","both",1.00000000000000000,"UN",6.660,2.997,"WORKERS COMP [5002]","BMC HB WORKERS COMP",2.86,"42.87","",,,,"0","percent of total billed charges",2.40,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* PIPERACILLIN-TAZOBACTAM 3375 MG SOLN","RX-4084418303","CDM","J2543","HCPCS","0250","RC","55150-0120-30","NDC","","both",1.00000000000000000,"UN",6.660,2.997,"WELLSENSE HEALTH MEDICAID NEW HAMPSHIRE [1108]","BMC HB WELLSENSE HEALTH MEDICAID NEW HAMPSHIRE",2.40,"36.00","",,,,"0","percent of total billed charges",2.40,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"1.22.0 Alloderm Select Con Sm; MKOR: NONE, MPOR: NONE","SUP-CS1518P","CDM","","","0278","RC","","","","both",,"",5816.890,2617.601,"WELLSENSE HEALTH MEDICAID NEW HAMPSHIRE [1108]","BMC HB WELLSENSE HEALTH MEDICAID NEW HAMPSHIRE",2094.08,"36.00","",,,,"0","percent of total billed charges",431.24,4944.36,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection 3.0 3.0Mm; MKOR: NONE, MPOR: NONE","SUP-36785","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"MASS GENERAL BRIGHAM HEALTH PLAN COMMERCIAL [8009]","BMC HB MASS GENERAL BRIGHAM HEALTH HMO/PPO/UNSUBSIDIZED QHP",609.42,"53.94","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection 3.0 3.0Mm; MKOR: NONE, MPOR: NONE","SUP-36785","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"ZZZBU EMPLOYEE WORK COMP [5004]","BMC HB WORKERS COMP",484.35,"42.87","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Np 1.5Mm; MKOR: NONE, MPOR: NONE","SUP-36667","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"WELLSENSE HEALTH MEDICAID NEW HAMPSHIRE [1108]","BMC HB WELLSENSE HEALTH MEDICAID NEW HAMPSHIRE",406.73,"36.00","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Np 3Mm; MKOR: NONE, MPOR: NONE","SUP-36668","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"ZZZAETNA [1001]","BMC HB AETNA STUDENT HEALTH",552.48,"48.90","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Rp 3Mm; MKOR: NONE, MPOR: NONE","SUP-36673","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"AETNA [2022]","BMC HB AETNA",552.48,"48.90","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Rp 3Mm; MKOR: NONE, MPOR: NONE","SUP-36673","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"HSN [4001]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"16Cm 4Cm 1.6 0.4Mm Alloderm Rt; MKOR: NONE, MPOR: NONE","SUP-151864","CDM","","","0278","RC","","","","both",,"",4442.120,1998.954,"ZZZAETNA [1001]","BMC HB AETNA STUDENT HEALTH",2172.20,"48.90","",,,,"0","percent of total billed charges",431.24,3775.80,"Zero final payments for the item or service in the 15 months prior to posting the file."
