"*DESENSITIZATION* AMPICILLIN 1G SOLN","RX-40840554","CDM","J0290","HCPCS","0250","RC","55150-0113-10","NDC","","both",1.00000000000000000,"UN",4.230,1.904,"MASS GENERAL BRIGHAM HEALTH PLAN COMMERCIAL [8009]","BMC HB MASS GENERAL BRIGHAM HEALTH HMO/PPO/UNSUBSIDIZED QHP",2.28,"53.94","",,,,"0","percent of total billed charges",1.52,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* CEFEPIME 1G SOLN","RX-40840555","CDM","J0692","HCPCS","0250","RC","63323-0326-20","NDC","","both",1.00000000000000000,"UN",21.000,9.450,"ZZZAETNA [1001]","BMC HB AETNA",10.27,"48.90","",,,,"0","percent of total billed charges",7.56,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* NAFCILLIN 2 G SOLN","RX-40840553","CDM","25099999","HCPCS","0250","RC","70860-0117-26","NDC","","both",1.00000000000000000,"UN",71.860,32.337,"TUFTS [8002]","BMC HB TUFTS POS/HMO",32.74,"45.56","",,,,"0","percent of total billed charges",25.87,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* NAFCILLIN 40 MG/ML DILUTION","RX-4084055333","CDM","25099999","HCPCS","0250","RC","70860-0117-41","NDC","","both",1.00000000000000000,"UN",77.090,34.691,"ZZZAETNA [1001]","BMC HB AETNA",37.70,"48.90","",,,,"0","percent of total billed charges",27.75,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* PIPERACILLIN-TAZOBACTAM 3.375G SOLN","RX-40818303","CDM","J2543","HCPCS","0250","RC","55150-0120-30","NDC","","both",1.00000000000000000,"UN",6.660,2.997,"UNICARE [8004]","BMC HB WELLPOINT",5.00,"75.00","",,,,"0","percent of total billed charges",2.40,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* SULFAMETHOXAZOLE-TRIMETHROPRIM 400-80MG/5ML SOLN","RX-40840551","CDM","25099999","HCPCS","0250","RC","00703-9514-01","NDC","","both",10.00000000000000000,"ML",44.550,20.048,"WELLPOINT [2034]","BMC HB WELLPOINT",33.41,"75.00","",,,,"0","percent of total billed charges",16.04,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"10Ml Spaceoar Vue Sys Rdthpy Strl Lf; MKOR: B082020, MPOR: B101037*D052005","SUP-SV-2101","CDM","","","0278","RC","","","","both",,"",9837.750,4426.988,"HSN PARTIAL [4002]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",431.24,8362.09,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection 3.0 1.5Mm; MKOR: NONE, MPOR: NONE","SUP-36784","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"CIGNA [2023]","BMC HB CIGNA",960.34,"85.00","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection 3.0 3.0Mm; MKOR: NONE, MPOR: NONE","SUP-36785","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"CIGNA [2023]","BMC HB CIGNA",960.34,"85.00","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection 3.0 3.0Mm; MKOR: NONE, MPOR: NONE","SUP-36785","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"ZZZAETNA [1001]","BMC HB AETNA STUDENT HEALTH",552.48,"48.90","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection 3.0 4.5Mm; MKOR: NONE, MPOR: NONE","SUP-36815","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"WELLPOINT [2034]","BMC HB WELLPOINT",847.36,"75.00","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Np 1.5Mm; MKOR: NONE, MPOR: NONE","SUP-36667","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"TUFTS CONNCARE/QHP [8020]","BMC HB TUFTS SUBSIDIZED PLANS",431.24,"","",,,,"0","case rate",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Np 4.5Mm; MKOR: NONE, MPOR: NONE","SUP-36250","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"HSN BAD DEBT [4003]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Np 4.5Mm; MKOR: NONE, MPOR: NONE","SUP-36250","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"TUFTS CONNCARE/QHP [8020]","BMC HB TUFTS SUBSIDIZED PLANS",431.24,"","",,,,"0","case rate",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Rp 1.5Mm; MKOR: NONE, MPOR: NONE","SUP-36672","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"AETNA [2022]","BMC HB AETNA",552.48,"48.90","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Rp 4.5Mm; MKOR: NONE, MPOR: NONE","SUP-36252","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"HSN PARTIAL [4002]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Rp 4.5Mm; MKOR: NONE, MPOR: NONE","SUP-36252","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"MERITAIN HEALTH [1023]","BMC HB AETNA",552.48,"48.90","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
