" CAPTOPRIL 1 MG/ML ORAL SOLUTION","RX-400478","CDM","25099999","HCPCS","0250","RC","99999-9900-91","NDC","","both",100.00000000000000000,"ML",54.000,24.300,"TUFTS [8002]","BMC HB TUFTS POS/HMO",24.60,"45.56","",,,,"0","percent of total billed charges",19.44,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* ASPIRIN 1 MG/ML ORAL SUSPENSION","RX-408405074","CDM","63699994","HCPCS","0636","RC","09999-4050-74","NDC","","both",81.00000000000000000,"ML",0.290,0.131,"ZZZCIGNA [1002]","BMC HB TUFTS PPO",0.12,"40.00","",,,,"0","percent of total billed charges",0.10,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* CEFEPIME 2G SOLN","RX-4084055555","CDM","J0692","HCPCS","0250","RC","63323-0340-20","NDC","","both",1.00000000000000000,"UN",35.900,16.155,"TUFTS CONNCARE/QHP [8020]","BMC HB TUFTS SUBSIDIZED PLANS",431.24,"","",,,,"0","case rate",12.92,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* NAFCILLIN 2 G SOLN","RX-40840553","CDM","25099999","HCPCS","0250","RC","70860-0117-26","NDC","","both",1.00000000000000000,"UN",71.860,32.337,"HSN CONFIDENTIAL [4007]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",25.87,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* NAFCILLIN 2 G SOLN","RX-40840553","CDM","25099999","HCPCS","0250","RC","70860-0117-26","NDC","","both",1.00000000000000000,"UN",71.860,32.337,"MASS GENERAL BRIGHAM HEALTH PLAN COMMERCIAL [8009]","BMC HB MASS GENERAL BRIGHAM HEALTH HMO/PPO/UNSUBSIDIZED QHP",38.76,"53.94","",,,,"0","percent of total billed charges",25.87,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* NAFCILLIN 2 G SOLN","RX-40840553","CDM","25099999","HCPCS","0250","RC","70860-0117-26","NDC","","both",1.00000000000000000,"UN",71.860,32.337,"ZZZAETNA [1001]","BMC HB AETNA",35.14,"48.90","",,,,"0","percent of total billed charges",25.87,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* NAFCILLIN 40 MG/ML DILUTION","RX-4084055333","CDM","25099999","HCPCS","0250","RC","70860-0117-41","NDC","","both",1.00000000000000000,"UN",77.090,34.691,"HSN [4001]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",27.75,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* SULFAMETHOXAZOLE-TRIMETHROPRIM 400-80MG/5ML SOLN","RX-40840551","CDM","25099999","HCPCS","0250","RC","00703-9514-01","NDC","","both",10.00000000000000000,"ML",44.550,20.048,"AETNA [2022]","BMC HB AETNA STUDENT HEALTH",21.78,"48.90","",,,,"0","percent of total billed charges",16.04,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"10Ml Spaceoar Vue Sys Rdthpy Strl Lf; MKOR: B082020, MPOR: B101037*D052005","SUP-SV-2101","CDM","","","0278","RC","","","","both",,"",9837.750,4426.988,"AETNA [2022]","BMC HB AETNA STUDENT HEALTH",4810.66,"48.90","",,,,"0","percent of total billed charges",431.24,8362.09,"Zero final payments for the item or service in the 15 months prior to posting the file."
"10Ml Spaceoar Vue Sys Rdthpy Strl Lf; MKOR: B082020, MPOR: B101037*D052005","SUP-SV-2101","CDM","","","0278","RC","","","","both",,"",9837.750,4426.988,"CIGNA [2023]","BMC HB CIGNA",8362.09,"85.00","",,,,"0","percent of total billed charges",431.24,8362.09,"Zero final payments for the item or service in the 15 months prior to posting the file."
