"*DESENSITIZATION* AMPICILLIN 1G SOLN","RX-40840554","CDM","J0290","HCPCS","0250","RC","55150-0113-10","NDC","","both",1.00000000000000000,"UN",4.230,1.904,"ZZZAETNA [1001]","BMC HB AETNA STUDENT HEALTH",2.07,"48.90","",,,,"0","percent of total billed charges",1.52,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* CEFEPIME 2G SOLN","RX-4084055555","CDM","J0692","HCPCS","0250","RC","63323-0340-20","NDC","","both",1.00000000000000000,"UN",35.900,16.155,"UPHAMS CORNER ESP [1213]","BMC HB UPHAMS - ELDER SERVICE PLAN",14.36,"40.00","",,,,"0","percent of total billed charges",12.92,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* NAFCILLIN 2 G SOLN","RX-40840553","CDM","25099999","HCPCS","0250","RC","70860-0117-26","NDC","","both",1.00000000000000000,"UN",71.860,32.337,"HSN [4001]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",25.87,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* NAFCILLIN 40 MG/ML DILUTION","RX-4084055333","CDM","25099999","HCPCS","0250","RC","70860-0117-41","NDC","","both",1.00000000000000000,"UN",77.090,34.691,"AETNA [2022]","BMC HB AETNA STUDENT HEALTH",37.70,"48.90","",,,,"0","percent of total billed charges",27.75,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* NAFCILLIN 40 MG/ML DILUTION","RX-4084055333","CDM","25099999","HCPCS","0250","RC","70860-0117-41","NDC","","both",1.00000000000000000,"UN",77.090,34.691,"HSN DENTAL [4006]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",27.75,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* NAFCILLIN 40 MG/ML DILUTION","RX-4084055333","CDM","25099999","HCPCS","0250","RC","70860-0117-41","NDC","","both",1.00000000000000000,"UN",77.090,34.691,"MASS GENERAL BRIGHAM HEALTH PLAN COMMERCIAL [8009]","BMC HB MASS GENERAL BRIGHAM HEALTH HMO/PPO/UNSUBSIDIZED QHP",41.58,"53.94","",,,,"0","percent of total billed charges",27.75,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* NAFCILLIN 40 MG/ML DILUTION","RX-4084055333","CDM","25099999","HCPCS","0250","RC","70860-0117-41","NDC","","both",1.00000000000000000,"UN",77.090,34.691,"UPHAMS CORNER ESP [1213]","BMC HB UPHAMS - ELDER SERVICE PLAN",30.84,"40.00","",,,,"0","percent of total billed charges",27.75,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* NAFCILLIN 40 MG/ML DILUTION","RX-4084055333","CDM","25099999","HCPCS","0250","RC","70860-0117-41","NDC","","both",1.00000000000000000,"UN",77.090,34.691,"ZZZCIGNA [1002]","BMC HB TUFTS PPO",30.84,"40.00","",,,,"0","percent of total billed charges",27.75,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* PIPERACILLIN-TAZOBACTAM 3.375G SOLN","RX-40818303","CDM","J2543","HCPCS","0250","RC","55150-0120-30","NDC","","both",1.00000000000000000,"UN",6.660,2.997,"CIGNA [2023]","BMC HB TUFTS PPO",2.66,"40.00","",,,,"0","percent of total billed charges",2.40,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* PIPERACILLIN-TAZOBACTAM 3.375G SOLN","RX-40818303","CDM","J2543","HCPCS","0250","RC","55150-0120-30","NDC","","both",1.00000000000000000,"UN",6.660,2.997,"TUFTS CONNCARE/QHP [8020]","BMC HB TUFTS SUBSIDIZED PLANS",431.24,"","",,,,"0","case rate",2.40,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* PIPERACILLIN-TAZOBACTAM 3375 MG SOLN","RX-4084418303","CDM","J2543","HCPCS","0250","RC","55150-0120-30","NDC","","both",1.00000000000000000,"UN",6.660,2.997,"MERITAIN HEALTH [1023]","BMC HB AETNA",3.26,"48.90","",,,,"0","percent of total billed charges",2.40,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* PIPERACILLIN-TAZOBACTAM 3375 MG SOLN","RX-4084418303","CDM","J2543","HCPCS","0250","RC","55150-0120-30","NDC","","both",1.00000000000000000,"UN",6.660,2.997,"ZZZAETNA [1001]","BMC HB AETNA STUDENT HEALTH",3.26,"48.90","",,,,"0","percent of total billed charges",2.40,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* PIPERACILLIN-TAZOBACTAM 3375 MG SOLN","RX-4084418303","CDM","J2543","HCPCS","0250","RC","55150-0120-30","NDC","","both",1.00000000000000000,"UN",6.660,2.997,"ZZZCIGNA [1002]","BMC HB CIGNA",5.66,"85.00","",,,,"0","percent of total billed charges",2.40,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection 3.0 3.0Mm; MKOR: NONE, MPOR: NONE","SUP-36785","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"HSN PARTIAL [4002]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Rp 1.5Mm; MKOR: NONE, MPOR: NONE","SUP-36672","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"ZZZCITY OF BOSTON WORK COMP [5003]","BMC HB WORKERS COMP",484.35,"42.87","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Rp 3Mm; MKOR: NONE, MPOR: NONE","SUP-36673","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"AETNA [2022]","BMC HB AETNA STUDENT HEALTH",552.48,"48.90","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Rp 3Mm; MKOR: NONE, MPOR: NONE","SUP-36673","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"WORKERS COMP [5002]","BMC HB WORKERS COMP",484.35,"42.87","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Rp 4.5Mm; MKOR: NONE, MPOR: NONE","SUP-36252","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"ZZZAETNA [1001]","BMC HB AETNA",552.48,"48.90","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"15D Esthetic Abutment Conical Connection Rp 4.5Mm; MKOR: NONE, MPOR: NONE","SUP-36252","CDM","","","0278","RC","","","","both",,"",1129.810,508.415,"ZZZCIGNA [1002]","BMC HB CIGNA",960.34,"85.00","",,,,"0","percent of total billed charges",406.73,960.34,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Branemark System Np 2Mm; MKOR: NONE, MPOR: NONE","SUP-29187","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"HSN DENTAL [4006]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Branemark System Rp 2Mm; MKOR: NONE, MPOR: NONE","SUP-29189","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"WELLPOINT [2034]","BMC HB WELLPOINT",770.58,"75.00","",,,,"0","percent of total billed charges",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Branemark System Zygoma Rp 2Mm; MKOR: NONE, MPOR: NONE","SUP-32328","CDM","","","0278","RC","","","","both",,"",648.310,291.740,"AETNA [2022]","BMC HB AETNA",317.02,"48.90","",,,,"0","percent of total billed charges",233.39,551.06,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Branemark System Zygoma Rp 3Mm; MKOR: NONE, MPOR: NONE","SUP-32329","CDM","","","0278","RC","","","","both",,"",648.310,291.740,"AETNA [2022]","BMC HB AETNA STUDENT HEALTH",317.02,"48.90","",,,,"0","percent of total billed charges",233.39,551.06,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Plus Conical Connection Np 2.5Mm; MKOR: NONE, MPOR: NONE","SUP-38888","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"UNICARE [8004]","BMC HB WELLPOINT",770.58,"75.00","",,,,"0","percent of total billed charges",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Plus Conical Connection Np 3.5Mm; MKOR: NONE, MPOR: NONE","SUP-38891","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"WELLSENSE HEALTH MEDICAID NEW HAMPSHIRE [1108]","BMC HB WELLSENSE HEALTH MEDICAID NEW HAMPSHIRE",369.88,"36.00","",,,,"0","percent of total billed charges",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Plus Conical Connection Wp 2.5Mm; MKOR: NONE, MPOR: NONE","SUP-38890","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"ZZZAETNA [1001]","BMC HB AETNA STUDENT HEALTH",502.42,"48.90","",,,,"0","percent of total billed charges",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"17D Multi-Unit Abutment Plus Conical Connection Wp 2.5Mm; MKOR: NONE, MPOR: NONE","SUP-38890","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"ZZZCIGNA [1002]","BMC HB CIGNA",873.32,"85.00","",,,,"0","percent of total billed charges",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"2.7Mm Drll Countersink Cnulate; MKOR: NONE, MPOR: NONE","SUP-DRLL-CSK-27","CDM","","","0272","RC","","","","both",,"",860.630,387.284,"HSN BAD DEBT [4003]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",309.83,731.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"2.7Mm Drll Countersink Cnulate; MKOR: NONE, MPOR: NONE","SUP-DRLL-CSK-27","CDM","","","0272","RC","","","","both",,"",860.630,387.284,"ZZZAETNA [1001]","BMC HB AETNA STUDENT HEALTH",420.85,"48.90","",,,,"0","percent of total billed charges",309.83,731.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"2.7Mm Drll Countersink Cnulate; MKOR: NONE, MPOR: NONE","SUP-DRLL-CSK-27","CDM","","","0272","RC","","","","both",,"",860.630,387.284,"ZZZCITY OF BOSTON WORK COMP [5003]","BMC HB WORKERS COMP",368.95,"42.87","",,,,"0","percent of total billed charges",309.83,731.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"26Fr Crescent Dual Lumen Ecmo Catheter -; MKOR: NONE, MPOR: NONE","SUP-INV-70126","CDM","","","0278","RC","","","","both",,"",6306.250,2837.813,"ZZZCIGNA [1002]","BMC HB CIGNA",5360.31,"85.00","",,,,"0","percent of total billed charges",431.24,5360.31,"Zero final payments for the item or service in the 15 months prior to posting the file."
"27G Vitrectomy 10,000 Pick Pak; MKOR: C123005, MPOR: NONE","SUP-PPK-7959","CDM","","","0272","RC","","","","both",,"",2494.680,1122.606,"ZZZAETNA [1001]","BMC HB AETNA STUDENT HEALTH",1219.90,"48.90","",,,,"0","percent of total billed charges",431.24,2120.48,"Zero final payments for the item or service in the 15 months prior to posting the file."
"28Fr Crescent Dual Lumen Ecmo Catheter -; MKOR: NONE, MPOR: NONE","SUP-INV-70128","CDM","","","0278","RC","","","","both",,"",6306.250,2837.813,"WELLSENSE HEALTH MEDICAID NEW HAMPSHIRE [1108]","BMC HB WELLSENSE HEALTH MEDICAID NEW HAMPSHIRE",2270.25,"36.00","",,,,"0","percent of total billed charges",431.24,5360.31,"Zero final payments for the item or service in the 15 months prior to posting the file."
"28Fr Crescent Dual Lumen Ecmo Catheter -; MKOR: NONE, MPOR: NONE","SUP-INV-70128","CDM","","","0278","RC","","","","both",,"",6306.250,2837.813,"WORKERS COMP [5002]","BMC HB WORKERS COMP",2703.49,"42.87","",,,,"0","percent of total billed charges",431.24,5360.31,"Zero final payments for the item or service in the 15 months prior to posting the file."
"3 Bone Anchrs W Arthro Del Sys; MKOR: NONE, MPOR: NONE","SUP-4403","CDM","","","0278","RC","","","","both",,"",3791.300,1706.085,"CIGNA [2023]","BMC HB CIGNA",3222.61,"85.00","",,,,"0","percent of total billed charges",431.24,3222.61,"Zero final payments for the item or service in the 15 months prior to posting the file."
"3 Bone Anchrs W Arthro Del Sys; MKOR: NONE, MPOR: NONE","SUP-4403","CDM","","","0278","RC","","","","both",,"",3791.300,1706.085,"HSN [4001]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",431.24,3222.61,"Zero final payments for the item or service in the 15 months prior to posting the file."
"30D Multi-Unit Abutment Plus Conical Connection Np 3.5Mm; MKOR: NONE, MPOR: NONE","SUP-38894","CDM","","","0278","RC","","","","both",,"",1027.440,462.348,"AETNA [2022]","BMC HB AETNA STUDENT HEALTH",502.42,"48.90","",,,,"0","percent of total billed charges",369.88,873.32,"Zero final payments for the item or service in the 15 months prior to posting the file."
"345 CONTOUR @@@ Cannula Endoscopic 210Cmx0.018In 5Fr Tandem Rx Non-Balloon; MKOR: NONE, MPOR: NONE","SUP-M00530880","CDM","","","0272","RC","","","","both",,"",170.610,76.775,"MASS GENERAL BRIGHAM HEALTH PLAN COMMERCIAL [8009]","BMC HB MASS GENERAL BRIGHAM HEALTH HMO/PPO/UNSUBSIDIZED QHP",92.03,"53.94","",,,,"0","percent of total billed charges",61.42,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"3Ml Hydroset Synth Non-Antimicrobial Strl Inj Ha; MKOR: NONE, MPOR: NONE","SUP-397003","CDM","","","0278","RC","","","","both",,"",3474.230,1563.404,"AETNA [2022]","BMC HB AETNA STUDENT HEALTH",1698.90,"48.90","",,,,"0","percent of total billed charges",431.24,2953.10,"Zero final payments for the item or service in the 15 months prior to posting the file."
"3Ml Hydroset Synth Non-Antimicrobial Strl Inj Ha; MKOR: NONE, MPOR: NONE","SUP-397003","CDM","","","0278","RC","","","","both",,"",3474.230,1563.404,"ZZZCITY OF BOSTON WORK COMP [5003]","BMC HB WORKERS COMP",1489.40,"42.87","",,,,"0","percent of total billed charges",431.24,2953.10,"Zero final payments for the item or service in the 15 months prior to posting the file."
"5Cc Allograft Crushed Cancello; MKOR: NONE, MPOR: NONE","SUP-3102-1505","CDM","","","0278","RC","","","","both",,"",799.740,359.883,"WELLSENSE HEALTH MEDICAID NEW HAMPSHIRE [1108]","BMC HB WELLSENSE HEALTH MEDICAID NEW HAMPSHIRE",287.91,"36.00","",,,,"0","percent of total billed charges",287.91,679.78,"Zero final payments for the item or service in the 15 months prior to posting the file."
"5Cc Allograft Crushed Cancello; MKOR: NONE, MPOR: NONE","SUP-3102-1505","CDM","","","0278","RC","","","","both",,"",799.740,359.883,"ZZZCIGNA [1002]","BMC HB CIGNA",679.78,"85.00","",,,,"0","percent of total billed charges",287.91,679.78,"Zero final payments for the item or service in the 15 months prior to posting the file."
"5ND SPLT COAG .7MM STRL @@@ Needle Endoscopic 0.7Mm Retractore Probe Disct Hook Nonstrl; MKOR: NONE, MPOR: NONE","SUP-26175NE","CDM","","","0272","RC","","","","both",,"",338.490,152.321,"CIGNA [2023]","BMC HB CIGNA",287.72,"85.00","",,,,"0","percent of total billed charges",121.86,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"5ND SPLT COAG .7MM STRL @@@ Needle Endoscopic 0.7Mm Retractore Probe Disct Hook Nonstrl; MKOR: NONE, MPOR: NONE","SUP-26175NE","CDM","","","0272","RC","","","","both",,"",338.490,152.321,"ZZZAETNA [1001]","BMC HB AETNA STUDENT HEALTH",165.52,"48.90","",,,,"0","percent of total billed charges",121.86,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
