"*DESENSITIZATION* AMPICILLIN 1G SOLN","RX-40840554","CDM","J0290","HCPCS","0250","RC","55150-0113-10","NDC","","both",1.00000000000000000,"UN",4.230,1.904,"HSN DENTAL [4006]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",1.52,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* ASPIRIN 1 MG/ML ORAL SUSPENSION","RX-408405074","CDM","63699994","HCPCS","0636","RC","09999-4050-74","NDC","","both",81.00000000000000000,"ML",0.290,0.131,"HSN [4001]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",0.10,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* NAFCILLIN 2 G SOLN","RX-40840553","CDM","25099999","HCPCS","0250","RC","70860-0117-26","NDC","","both",1.00000000000000000,"UN",71.860,32.337,"CIGNA [2023]","BMC HB CIGNA",61.08,"85.00","",,,,"0","percent of total billed charges",25.87,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* NAFCILLIN 2 G SOLN","RX-40840553","CDM","25099999","HCPCS","0250","RC","70860-0117-26","NDC","","both",1.00000000000000000,"UN",71.860,32.337,"HSN PARTIAL [4002]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",25.87,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* PIPERACILLIN-TAZOBACTAM 3.375G SOLN","RX-40818303","CDM","J2543","HCPCS","0250","RC","55150-0120-30","NDC","","both",1.00000000000000000,"UN",6.660,2.997,"HSN PARTIAL [4002]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",2.40,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* PIPERACILLIN-TAZOBACTAM 3375 MCG SOLN","RX-408418303","CDM","J2543","HCPCS","0250","RC","55150-0120-30","NDC","","both",1.00000000000000000,"UN",6.660,2.997,"UPHAMS CORNER ESP [1213]","BMC HB UPHAMS - ELDER SERVICE PLAN",2.66,"40.00","",,,,"0","percent of total billed charges",2.40,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"*DESENSITIZATION* PIPERACILLIN-TAZOBACTAM 3375 MCG SOLN","RX-408418303","CDM","J2543","HCPCS","0250","RC","55150-0120-30","NDC","","both",1.00000000000000000,"UN",6.660,2.997,"ZZZCIGNA [1002]","BMC HB CIGNA",5.66,"85.00","",,,,"0","percent of total billed charges",2.40,512.54,"Zero final payments for the item or service in the 15 months prior to posting the file."
"1.22.0 Alloderm Select Con Sm; MKOR: NONE, MPOR: NONE","SUP-CS1518P","CDM","","","0278","RC","","","","both",,"",5816.890,2617.601,"AETNA [2022]","BMC HB AETNA",2844.46,"48.90","",,,,"0","percent of total billed charges",431.24,4944.36,"Zero final payments for the item or service in the 15 months prior to posting the file."
"1.22.0 Alloderm Select Con Sm; MKOR: NONE, MPOR: NONE","SUP-CS1518P","CDM","","","0278","RC","","","","both",,"",5816.890,2617.601,"HSN BAD DEBT [4003]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",431.24,4944.36,"Zero final payments for the item or service in the 15 months prior to posting the file."
"1.22.0 Alloderm Select Con Sm; MKOR: NONE, MPOR: NONE","SUP-CS1518P","CDM","","","0278","RC","","","","both",,"",5816.890,2617.601,"HSN [4001]","BMC HB HEALTH SAFETY NET (IP MEDICARE, OP PER VISIT)",512.54,"","",,,,"0","per diem",431.24,4944.36,"Zero final payments for the item or service in the 15 months prior to posting the file."
"10Ml Spaceoar Vue Sys Rdthpy Strl Lf; MKOR: B082020, MPOR: B101037*D052005","SUP-SV-2101","CDM","","","0278","RC","","","","both",,"",9837.750,4426.988,"WORKERS COMP [5002]","BMC HB WORKERS COMP",4217.44,"42.87","",,,,"0","percent of total billed charges",431.24,8362.09,"Zero final payments for the item or service in the 15 months prior to posting the file."
