"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801097_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,MOLINA MCAID - ALL OTHER PLANS,MOLINA MCAID - ALL OTHER PLANS,,195.22,,,,,,0,152.32,2107.32,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801097_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,UHC MCR ADV,UHC MCR ADV,,816.00,,,,,,0,152.32,2107.32,other,APC - Medicare Packaging Rules [HCPCS] ( 816.00*1 ) Term Line 136 | There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801100_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,AETNA MCR ADV,AETNA MCR ADV,,816.00,,,,,,0,152.32,2107.32,other,APC - Medicare Packaging Rules [HCPCS] ( 816.00*1 ) Term Line 37 | There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801100_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,MEDICA MCAID,MEDICA MCAID,,191.40,,,,,,0,152.32,2107.32,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801105_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,HEALTH PARTNERS MCAID,HEALTH PARTNERS MCAID,,195.22,,,,,,0,152.32,2107.32,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801105_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,MEDICA MCAID,MEDICA MCAID,,191.40,,,,,,0,152.32,2107.32,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801108_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,493.19,60.44,,493.19,,,0,152.32,2107.32,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801109_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,AETNA MCR ADV,AETNA MCR ADV,,816.00,,,,,,0,152.32,2107.32,other,APC - Medicare Packaging Rules [HCPCS] ( 816.00*1 ) Term Line 37 | There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801111_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,,416.16,51.00,,416.16,,,0,152.32,2107.32,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801114_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,MEDICA ELEVATE,MEDICA ELEVATE,,430.85,52.80,,430.85,,,0,152.32,2107.32,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801114_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,UHC ALL PAYER - ALL OTHER PLANS,UHC ALL PAYER - ALL OTHER PLANS,,152.32,,,,,,0,152.32,2107.32,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801115_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,MEDICA MCAID,MEDICA MCAID,,191.40,,,,,,0,152.32,2107.32,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801117_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,HEALTH PARTNERS MCR ADV,HEALTH PARTNERS MCR ADV,,840.48,,,,,,0,152.32,2107.32,other,APC - Medicare Packaging Rules [HCPCS] ( 816.00*1.03 ) Term Line 40 | There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801118_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,AETNA MCR ADV,AETNA MCR ADV,,816.00,,,,,,0,152.32,2107.32,other,APC - Medicare Packaging Rules [HCPCS] ( 816.00*1 ) Term Line 37 | There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801118_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,MEDICA MCR ADV,MEDICA MCR ADV,,816.00,,,,,,0,152.32,2107.32,other,APC - Medicare Packaging Rules [HCPCS] ( 816.00*1 ) Term Line 43 | There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801118_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,UHC MCR ADV,UHC MCR ADV,,816.00,,,,,,0,152.32,2107.32,other,APC - Medicare Packaging Rules [HCPCS] ( 816.00*1 ) Term Line 136 | There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801119_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,BCBS MCR ADV,BCBS MCR ADV,,816.00,,,,,,0,152.32,2107.32,other,APC - Medicare Packaging Rules [HCPCS] ( 816.00*1 ) Term Line 38 | There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801120_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,BCBS-ALL OTHER PLANS,BCBS-ALL OTHER PLANS,,465.12,57.00,,465.12,,,0,152.32,2107.32,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801121_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,MEDICA ELEVATE,MEDICA ELEVATE,,430.85,52.80,,430.85,,,0,152.32,2107.32,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801126_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,MEDICA MCR ADV,MEDICA MCR ADV,,816.00,,,,,,0,152.32,2107.32,other,APC - Medicare Packaging Rules [HCPCS] ( 816.00*1 ) Term Line 43 | There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801127_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,BCBS-ALL OTHER PLANS,BCBS-ALL OTHER PLANS,,465.12,57.00,,465.12,,,0,152.32,2107.32,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801131_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,UHC MCR ADV,UHC MCR ADV,,816.00,,,,,,0,152.32,2107.32,other,APC - Medicare Packaging Rules [HCPCS] ( 816.00*1 ) Term Line 136 | There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801132_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,AETNA MCR ADV,AETNA MCR ADV,,816.00,,,,,,0,152.32,2107.32,other,APC - Medicare Packaging Rules [HCPCS] ( 816.00*1 ) Term Line 37 | There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55801155_1,CDM,0312,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,MOLINA MCR ADV,MOLINA MCR ADV,,873.12,,,,,,0,152.32,2107.32,other,APC - Medicare Packaging Rules [HCPCS] ( 816.00*1.07 ) Term Line 45 | There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55888377_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,BCBS MCR ADV,BCBS MCR ADV,,816.00,,,,,,0,152.32,2107.32,other,APC - Medicare Packaging Rules [HCPCS] ( 816.00*1 ) Term Line 38 | There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55888377_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,BCBS-ALL OTHER PLANS,BCBS-ALL OTHER PLANS,,465.12,57.00,,465.12,,,0,152.32,2107.32,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55888377_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,HEALTH PARTNERS MCAID,HEALTH PARTNERS MCAID,,195.22,,,,,,0,152.32,2107.32,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional multiplex stain procedure",55888377_1,CDM,0310,RC,,,88377,HCPCS,outpatient,,,816.00,530.40,UHC ALL PAYER - ALL OTHER PLANS,UHC ALL PAYER - ALL OTHER PLANS,,152.32,,,,,,0,152.32,2107.32,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, each additional procedure",45100209_1,CDM,0302,RC,,,88369,HCPCS,outpatient,,,188.00,122.20,MEDICA COMM - ALL OTHER PLANS,MEDICA COMM - ALL OTHER PLANS,,104.05,,,,,,0,46.86,485.51,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, initial procedure",45188369_1,CDM,0311,RC,,,88368,HCPCS,outpatient,,,158.00,102.70,HEALTH PARTNERS MCR ADV,HEALTH PARTNERS MCR ADV,,162.74,,,,,,0,80.58,408.04,other,APC - Medicare Packaging Rules [HCPCS] ( 158.00*1.03 ) Term Line 40 | There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, initial procedure",45188369_1,CDM,0311,RC,,,88368,HCPCS,outpatient,,,158.00,102.70,MOLINA MCR ADV,MOLINA MCR ADV,,169.06,,,,,,0,80.58,408.04,other,APC - Medicare Packaging Rules [HCPCS] ( 158.00*1.07 ) Term Line 45 | There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, initial procedure",45188373_1,CDM,0311,RC,,,88368,HCPCS,outpatient,,,158.00,102.70,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,95.50,60.44,,95.5,,,0,80.58,408.04,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, initial procedure",45188373_1,CDM,0311,RC,,,88368,HCPCS,outpatient,,,158.00,102.70,MEDICA ELEVATE,MEDICA ELEVATE,,83.42,52.80,,83.42,,,0,80.58,408.04,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, initial procedure",45188375_1,CDM,0311,RC,,,88368,HCPCS,outpatient,,,151.00,98.15,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,91.26,60.44,,91.26,,,0,77.01,389.96,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, initial procedure",45188378_1,CDM,0311,RC,,,88368,HCPCS,outpatient,,,151.00,98.15,BCBS MCR ADV,BCBS MCR ADV,,151.00,,,,,,0,77.01,389.96,other,APC - Medicare Packaging Rules [HCPCS] ( 151.00*1 ) Term Line 38 | There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tissue, manual, initial procedure",45188379_1,CDM,0311,RC,,,88368,HCPCS,outpatient,,,151.00,98.15,UHC MCR ADV,UHC MCR ADV,,151.00,,,,,,0,77.01,389.96,other,APC - Medicare Packaging Rules [HCPCS] ( 151.00*1 ) Term Line 136 | There were zero instances of the item or service in the 15 months prior to posting the file
"Microscopic genetic analysis of tumor, manual",45101067_1,CDM,0310,RC,,,88360,HCPCS,outpatient,,,652.00,423.80,BCBS MCR ADV,BCBS MCR ADV,,652.00,,,,,,0,84.12,1683.79,other,APC - Medicare Packaging Rules [HCPCS] ( 652.00*1 ) Term Line 38 | There were zero instances of the item or service in the 15 months prior to posting the file
"Multiple-family group behavior management/modification training, face-to-face, initial 60 minutes",96202_1,CDM,0989,RC,,,96202,HCPCS,outpatient,,,49.50,32.18,AETNA MCR ADV,AETNA MCR ADV,,16.95,,,,,,0,16.95,78.57,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Myelin basic protein (nerve protein) level, spinal fluid",45189066_1,CDM,0301,RC,,,83873,HCPCS,outpatient,,,141.00,91.65,UHC MCAID,UHC MCAID,,141.00,,,,,,0,14.14,364.13,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Myelin basic protein (nerve protein) level, spinal fluid",83873_1,CDM,0989,RC,,,83873,HCPCS,outpatient,,,53.00,34.45,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,78.57,,,,,,0,9.12,78.57,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Myelin basic protein (nerve protein) level, spinal fluid",83873_1,CDM,0989,RC,,,83873,HCPCS,outpatient,,,53.00,34.45,BCBS-ALL OTHER PLANS,BCBS-ALL OTHER PLANS,,9.12,,,,,,0,9.12,78.57,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"NASAL SEPTAL PROSTHESIS, PROVIDED BY A NON-PHYSICIAN",38510132_1,CDM,0274,RC,,,L8047,HCPCS,outpatient,,,1305.00,848.25,HUMANA MCR ADV - ALL PLANS,HUMANA MCR ADV - ALL PLANS,,1561.74,,,,,,0,326.25,1671.06,other,Medicare DME % Fee: 1561.74 * 100 % | There were zero instances of the item or service in the 15 months prior to posting the file
"NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY",789,MS-DRG,,,,,,,inpatient,1,UN,105832.55,68791.16,AETNA MCR ADV,AETNA MCR ADV,,16086.02,,,,,,0,16086.02,163247.55,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY",789,MS-DRG,,,,,,,inpatient,1,UN,105832.55,68791.16,UHC MCAID,UHC MCAID,,27939.79,26.40,,27939.79,,,0,16086.02,163247.55,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"NICOTINE PATCHES, LEGEND",27863IP _1,CDM,0636,RC,00536-5896-88,NDC,S4990,HCPCS,outpatient,1.0000,ML,19.87,12.92,MEDICA MCR ADV,MEDICA MCR ADV,,19.87,,,,,,0,4.97,51.31,other,APC - Medicare Packaging Rules [HCPCS] ( 19.87*1 ) Term Line 43 | There were zero instances of the item or service in the 15 months prior to posting the file
"Near total removal of pancreas, bile duct, and small bowel with connection of pancreas to small bowel",48153_1,CDM,0989,RC,,,48153,HCPCS,outpatient,,,8300.30,5395.20,BCBS-ALL OTHER PLANS,BCBS-ALL OTHER PLANS,,6127.20,,,,,,0,78.57,9093.97,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Needle measurement of electrical activity in arm or leg muscles, 2 extremities",95861_1,CDM,0989,RC,,,95861,HCPCS,outpatient,,,387.80,252.07,UHC MCAID,UHC MCAID,,113.33,,,,,,0,77.50,213.48,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Needle measurement of electrical activity in arm or leg muscles, 3 extremities",41495876_1,CDM,0922,RC,,,95863,HCPCS,outpatient,,,488.00,317.20,UHC MCR ADV,UHC MCR ADV,,488.00,,,,,,0,122.00,1279.00,other,APC - Medicare Packaging Rules [HCPCS] ( 488.00*1 ) Term Line 136 | There were zero instances of the item or service in the 15 months prior to posting the file
"Needle measurement of electrical activity in arm or leg muscles, 3 extremities",95863_1,CDM,0989,RC,,,95863,HCPCS,outpatient,,,470.60,305.89,BCBS-ALL OTHER PLANS,BCBS-ALL OTHER PLANS,,228.64,,,,,,0,78.57,260.97,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Needle measurement of electrical activity in arm or leg muscles, 3 extremities",95863_1,CDM,0989,RC,,,95863,HCPCS,outpatient,,,470.60,305.89,HEALTH PARTNERS MCR ADV,HEALTH PARTNERS MCR ADV,,97.31,,,,,,0,78.57,260.97,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Needle measurement of electrical activity in arm or leg muscles, 3 extremities",95863_1,CDM,0989,RC,,,95863,HCPCS,outpatient,,,470.60,305.89,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,,258.95,,,,,,0,78.57,260.97,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Needle measurement of electrical activity in arm or leg muscles, limited study",95885_1,CDM,0989,RC,,,95885,HCPCS,outpatient,,,156.90,101.99,BCBS MCR ADV,BCBS MCR ADV,,17.65,,,,,,0,17.65,78.57,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Needle measurement of electrical activity in arm or leg muscles, limited study",95885_1,CDM,0989,RC,,,95885,HCPCS,outpatient,,,156.90,101.99,MEDICA MCAID,MEDICA MCAID,,41.13,,,,,,0,17.65,78.57,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Needle measurement of electrical activity in arm or leg muscles, limited study",95885_1,CDM,0989,RC,,,95885,HCPCS,outpatient,,,156.90,101.99,UHC MCR ADV,UHC MCR ADV,,17.65,,,,,,0,17.65,78.57,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Needle measurement of electrical activity in arm, leg, trunk or head muscles, limited study",41495870_1,CDM,0922,RC,,,95870,HCPCS,outpatient,,,234.00,152.10,BCBS MCR ADV,BCBS MCR ADV,,234.00,,,,,,0,58.50,1279.00,other,APC - Medicare Packaging Rules [HCPCS] ( 234.00*1 ) Term Line 38 | There were zero instances of the item or service in the 15 months prior to posting the file
"Needle measurement of electrical activity in arm, leg, trunk or head muscles, limited study",41495870_1,CDM,0922,RC,,,95870,HCPCS,outpatient,,,234.00,152.10,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,,604.31,,,,,,0,58.50,1279.00,other,APC - Medicare Packaging Rules [HCPCS] ( 234.00*2.5825 ) Term Line 6 | There were zero instances of the item or service in the 15 months prior to posting the file
"Needle measurement of electrical activity in arm, leg, trunk or head muscles, limited study",95870_1,CDM,0989,RC,,,95870,HCPCS,outpatient,,,198.80,129.22,MEDICA MCR ADV,MEDICA MCR ADV,,18.75,,,,,,0,18.75,78.57,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Needle measurement of electrical activity in muscle, including jitter, blocking and/or fiber density",99595872_1,CDM,0922,RC,,,95872,HCPCS,outpatient,,,1252.00,813.80,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,,638.52,51.00,,638.52,,,0,192.82,3233.29,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"Nephelometry, test method using light",45101043_1,CDM,0301,RC,,,83883,HCPCS,outpatient,,,400.00,260.00,HEALTH PARTNERS MCR ADV,HEALTH PARTNERS MCR ADV,,412.00,,,,,,0,13.60,1033.00,other,APC - Medicare Packaging Rules [HCPCS] ( 400.00*1.03 ) Term Line 40 | There were zero instances of the item or service in the 15 months prior to posting the file
"Nerve conduction, 1-2 studies",41495907_1,CDM,0922,RC,,,95907,HCPCS,outpatient,,,614.00,399.10,UHC MCR ADV,UHC MCR ADV,,614.00,,,,,,0,153.50,1585.66,other,APC - Medicare Packaging Rules [HCPCS] ( 614.00*1 ) Term Line 136 | There were zero instances of the item or service in the 15 months prior to posting the file
"Nerve conduction, 1-2 studies",99595907_1,CDM,0922,RC,,,95907,HCPCS,outpatient,,,614.00,399.10,MIDLANDS CHOICE STANDARD ,MIDLANDS CHOICE STANDARD ,,429.80,70.00,,429.8,,,0,153.50,1585.66,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"Nerve conduction, 13 or more studies",95913_1,CDM,0989,RC,,,95913,HCPCS,outpatient,,,1000.00,650.00,HUMANA MCR ADV - ALL PLANS,HUMANA MCR ADV - ALL PLANS,,179.64,,,,,,0,78.57,492.34,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Nerve conduction, 13 or more studies",99595913_1,CDM,0922,RC,,,95913,HCPCS,outpatient,,,2453.00,1594.45,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,,6334.87,,,,,,0,192.82,6334.87,other,APC - Medicare Packaging Rules [HCPCS] ( 2453.00*2.5825 ) Term Line 6 | There were zero instances of the item or service in the 15 months prior to posting the file
"Nerve conduction, 13 or more studies",99595913_1,CDM,0922,RC,,,95913,HCPCS,outpatient,,,2453.00,1594.45,HEALTH PARTNERS MCR ADV,HEALTH PARTNERS MCR ADV,,2526.59,,,,,,0,192.82,6334.87,other,APC - Medicare Packaging Rules [HCPCS] ( 2453.00*1.03 ) Term Line 40 | There were zero instances of the item or service in the 15 months prior to posting the file
"Nerve conduction, 3-4 studies",95908_1,CDM,0989,RC,,,95908,HCPCS,outpatient,,,284.00,184.60,HEALTH PARTNERS MCR ADV,HEALTH PARTNERS MCR ADV,,66.12,,,,,,0,64.19,175.29,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Nerve conduction, 3-4 studies",99595908_1,CDM,0922,RC,,,95908,HCPCS,outpatient,,,920.00,598.00,MOLINA MCR ADV,MOLINA MCR ADV,,984.40,,,,,,0,192.82,2375.90,other,APC - Medicare Packaging Rules [HCPCS] ( 920.00*1.07 ) Term Line 45 | There were zero instances of the item or service in the 15 months prior to posting the file
"Nerve conduction, 7-8 studies",41495910_1,CDM,0922,RC,,,95910,HCPCS,outpatient,,,1534.00,997.10,UHC MCAID,UHC MCAID,,383.50,25.00,,383.5,,,0,192.82,3961.56,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"Nerve conduction, 7-8 studies",99595910_1,CDM,0922,RC,,,95910,HCPCS,outpatient,,,1534.00,997.10,HUMANA MCR ADV - ALL PLANS,HUMANA MCR ADV - ALL PLANS,,1534.00,,,,,,0,192.82,3961.56,other,APC - Medicare Packaging Rules [HCPCS] ( 1534.00*1 ) Term Line 41 | There were zero instances of the item or service in the 15 months prior to posting the file
"Nerve conduction, 9-10 studies",41495911_1,CDM,0922,RC,,,95911,HCPCS,outpatient,,,1840.00,1196.00,MEDICA COMM - ALL OTHER PLANS,MEDICA COMM - ALL OTHER PLANS,,1104.00,60.00,,1104,,,0,192.82,4751.80,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"Nerve conduction, 9-10 studies",41495911_1,CDM,0922,RC,,,95911,HCPCS,outpatient,,,1840.00,1196.00,MIDLANDS CHOICE STANDARD ,MIDLANDS CHOICE STANDARD ,,1288.00,70.00,,1288,,,0,192.82,4751.80,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"Nerve conduction, 9-10 studies",95911_1,CDM,0989,RC,,,95911,HCPCS,outpatient,,,734.00,477.10,HEALTH PARTNERS MCAID,HEALTH PARTNERS MCAID,,149.16,,,,,,0,78.57,347.97,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Nerve conduction, 9-10 studies",95911_1,CDM,0989,RC,,,95911,HCPCS,outpatient,,,734.00,477.10,MEDICA ELEVATE,MEDICA ELEVATE,,347.05,,,,,,0,78.57,347.97,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"Nerve conduction, 9-10 studies",99595911_1,CDM,0922,RC,,,95911,HCPCS,outpatient,,,1840.00,1196.00,MOLINA MCR ADV,MOLINA MCR ADV,,1968.80,,,,,,0,192.82,4751.80,other,APC - Medicare Packaging Rules [HCPCS] ( 1840.00*1.07 ) Term Line 45 | There were zero instances of the item or service in the 15 months prior to posting the file
"New patient office or other outpatient visit with low level of medical decision making, if using time, 30 minutes or more",99099203_1,CDM,0510,RC,,,99203,HCPCS,outpatient,,,260.00,169.00,MEDICA COMM - ALL OTHER PLANS,MEDICA COMM - ALL OTHER PLANS,,156.00,60.00,,156,,,0,65.00,671.45,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"New patient office or other outpatient visit with low level of medical decision making, if using time, 30 minutes or more",99099203_1,CDM,0510,RC,,,99203,HCPCS,outpatient,,,260.00,169.00,UHC MCAID,UHC MCAID,,65.00,25.00,,65,,,0,65.00,671.45,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"New patient office or other outpatient visit with moderate level of medical decision making, if using time, 45 minutes or more",99599204_1,CDM,0519,RC,,,99204,HCPCS,outpatient,,,150.00,97.50,BCBS-ALL OTHER PLANS,BCBS-ALL OTHER PLANS,,0.01,,,,,,0,0.01,387.38,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"New patient office or other outpatient visit with straightforward medical decision making, if using time, 15 minutes or more",99202_1,CDM,0989,RC,,,99202,HCPCS,outpatient,,,200.00,130.00,HEALTH PARTNERS MCAID,HEALTH PARTNERS MCAID,,53.68,,,,,,0,37.73,175.80,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"New patient office or other outpatient visit with straightforward medical decision making, if using time, 15 minutes or more",99202_1,CDM,0989,RC,,,99202,HCPCS,outpatient,,,200.00,130.00,MEDICA MCR ADV,MEDICA MCR ADV,,39.04,,,,,,0,37.73,175.80,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"New patient synchronous audio-only visit with moderate medical decision making and 10 minutes or more of medical discussion, if using time 45 minutes or more",98010_1,CDM,0989,RC,,,98010,HCPCS,outpatient,,,450.00,292.50,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,,225.00,,,225,,,0,78.57,463.50,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"New patient synchronous audio-video visit with high medical decision making, if using time 60 minutes or more",98003_1,CDM,0989,RC,,,98003,HCPCS,outpatient,,,600.00,390.00,MOLINA MCR ADV,MOLINA MCR ADV,,270.00,,,270,,,0,78.57,453.85,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"Nuclear medicine study of brain, 4 static views or more",42478605_1,CDM,0341,RC,,,78605,HCPCS,outpatient,,,1295.00,841.75,BCBS-ALL OTHER PLANS,BCBS-ALL OTHER PLANS,,738.15,57.00,,738.15,,,0,323.75,3344.34,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"Nuclear medicine study of brain, 4 static views or more",78605_1,CDM,0989,RC,,,78605,HCPCS,outpatient,,,582.10,378.37,MOLINA MCAID - ALL OTHER PLANS,MOLINA MCAID - ALL OTHER PLANS,,183.49,,,,,,0,23.60,183.49,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
