"ALBUTEROL, INHALATION SOLUTION, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME, UNIT DOSE, 1 MG",4080967IP _1,CDM,0636,RC,76204-0200-01,NDC,J7613,HCPCS,outpatient,2.5000,ML,1.42,0.92,MOLINA MCR ADV,MOLINA MCR ADV,,1.52,,,,,,0,0.07,3.67,other,APC - Medicare Packaging Rules [HCPCS] ( 1.42*1.07 ) Term Line 45 | There were zero instances of the item or service in the 15 months prior to posting the file
"ALBUTEROL, UP TO 2.5 MG AND IPRATROPIUM BROMIDE, UP TO 0.5 MG, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME",30510IP _1,CDM,0636,RC,00487-0201-01,NDC,J7620,HCPCS,outpatient,3.0000,ML,16.34,10.62,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,25.80,,,,,,0,0.21,42.20,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"ALBUTEROL, UP TO 2.5 MG AND IPRATROPIUM BROMIDE, UP TO 0.5 MG, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME",30510IP _1,CDM,0636,RC,00487-0201-01,NDC,J7620,HCPCS,outpatient,3.0000,ML,16.34,10.62,MEDICA COMM - ALL OTHER PLANS,MEDICA COMM - ALL OTHER PLANS,,9.80,60.00,,9.8,,,0,0.21,42.20,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ALCOHOL AND/OR SUBSTANCE (OTHER THAN TOBACCO) MISUSE STRUCTURED ASSESSMENT (E.G., AUDIT, DAST), AND BRIEF INTERVENTION, 5-14 MINUTES",G2011_1,CDM,0989,RC,,,G2011,HCPCS,outpatient,,,40.00,26.00,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,,40.96,,,,,,0,13.87,78.57,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"ALCOHOL AND/OR SUBSTANCE (OTHER THAN TOBACCO) MISUSE STRUCTURED ASSESSMENT (E.G., AUDIT, DAST), AND INTERVENTION, GREATER THAN 30 MINUTES",G0397_1,CDM,0989,RC,,,G0397,HCPCS,outpatient,,,152.00,98.80,MEDICA ELEVATE,MEDICA ELEVATE,,165.87,,,,,,0,52.94,175.01,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",896,MS-DRG,,,,,,,inpatient,1,UN,32727.38,21272.80,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,,32727.38,,,,,,0,8640.03,32727.38,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",896,MS-DRG,,,,,,,inpatient,1,UN,32727.38,21272.80,MEDICA ELEVATE,MEDICA ELEVATE,,32727.38,,,,,,0,8640.03,32727.38,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",897,MS-DRG,,,,,,,inpatient,1,UN,18910.03,12291.52,HUMANA MCR ADV - ALL PLANS,HUMANA MCR ADV - ALL PLANS,,7879.67,,,,,,0,4992.25,39387.41,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ALGINATE OR OTHER FIBER GELLING DRESSING, WOUND COVER, STERILE, PAD SIZE MORE THAN 48 SQ. IN., EACH DRESSING",38510184_1,CDM,0623,RC,,,A6198,HCPCS,outpatient,,,70.00,45.50,MOLINA MCAID - ALL OTHER PLANS,MOLINA MCAID - ALL OTHER PLANS,,31.50,45.00,,31.5,,,0,17.50,180.78,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ALGINATE OR OTHER FIBER GELLING DRESSING, WOUND COVER, STERILE, PAD SIZE MORE THAN 48 SQ. IN., EACH DRESSING",38510184_1,CDM,0623,RC,,,A6198,HCPCS,outpatient,,,70.00,45.50,MOLINA MCR ADV,MOLINA MCR ADV,,74.90,,,,,,0,17.50,180.78,other,APC - Medicare Packaging Rules [HCPCS] ( 70.00*1.07 ) Term Line 45 | There were zero instances of the item or service in the 15 months prior to posting the file
"ALLODERM, PER SQUARE CENTIMETER",T1007827_1,CDM,0278,RC,,,Q4116,HCPCS,outpatient,,,125.44,81.54,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,75.82,60.44,,75.82,,,0,31.36,323.95,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ALLODERM, PER SQUARE CENTIMETER",T1046291_1,CDM,0278,RC,,,Q4116,HCPCS,outpatient,,,126.84,82.45,MOLINA MCR ADV,MOLINA MCR ADV,,135.72,,,,,,0,31.71,327.56,other,APC - Medicare Packaging Rules [HCPCS] ( 126.84*1.07 ) Term Line 45 | There were zero instances of the item or service in the 15 months prior to posting the file
"ALLODERM, PER SQUARE CENTIMETER",T1056965_1,CDM,0278,RC,,,Q4116,HCPCS,outpatient,,,130.64,84.92,HUMANA MCR ADV - ALL PLANS,HUMANA MCR ADV - ALL PLANS,,130.64,,,,,,0,32.66,337.38,other,APC - Medicare Packaging Rules [HCPCS] ( 130.64*1 ) Term Line 41 | There were zero instances of the item or service in the 15 months prior to posting the file
"ALLODERM, PER SQUARE CENTIMETER",T1056965_1,CDM,0278,RC,,,Q4116,HCPCS,outpatient,,,130.64,84.92,MOLINA MCAID - ALL OTHER PLANS,MOLINA MCAID - ALL OTHER PLANS,,58.79,45.00,,58.79,,,0,32.66,337.38,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ALLODERM, PER SQUARE CENTIMETER",T1060254_1,CDM,0278,RC,,,Q4116,HCPCS,outpatient,,,126.85,82.45,MIDLANDS CHOICE STANDARD ,MIDLANDS CHOICE STANDARD ,,88.80,70.00,,88.8,,,0,31.71,327.59,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ALLODERM, PER SQUARE CENTIMETER",T1061337_1,CDM,0278,RC,,,Q4116,HCPCS,outpatient,,,198.80,129.22,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,,101.39,51.00,,101.39,,,0,49.70,513.40,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ALLODERM, PER SQUARE CENTIMETER",T1061338_1,CDM,0278,RC,,,Q4116,HCPCS,outpatient,,,120.94,78.61,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,,312.33,,,,,,0,30.24,312.33,other,APC - Medicare Packaging Rules [HCPCS] ( 120.94*2.5825 ) Term Line 6 | There were zero instances of the item or service in the 15 months prior to posting the file
"ALLODERM, PER SQUARE CENTIMETER",T1062313_1,CDM,0278,RC,,,Q4116,HCPCS,outpatient,,,120.38,78.25,MIDLANDS CHOICE STANDARD ,MIDLANDS CHOICE STANDARD ,,84.27,70.00,,84.27,,,0,30.10,310.88,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ALLODERM, PER SQUARE CENTIMETER",T1066038_1,CDM,0278,RC,,,Q4116,HCPCS,outpatient,,,239.67,155.79,BCBS-ALL OTHER PLANS,BCBS-ALL OTHER PLANS,,287.60,,,,,,0,59.92,618.95,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"ALLODERM, PER SQUARE CENTIMETER",T1066038_1,CDM,0278,RC,,,Q4116,HCPCS,outpatient,,,239.67,155.79,MOLINA MCAID - ALL OTHER PLANS,MOLINA MCAID - ALL OTHER PLANS,,107.85,45.00,,107.85,,,0,59.92,618.95,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ALLODERM, PER SQUARE CENTIMETER",T1071288_1,CDM,0278,RC,,,Q4116,HCPCS,outpatient,,,164.34,106.82,HUMANA MCR ADV - ALL PLANS,HUMANA MCR ADV - ALL PLANS,,164.34,,,,,,0,41.09,424.41,other,APC - Medicare Packaging Rules [HCPCS] ( 164.34*1 ) Term Line 41 | There were zero instances of the item or service in the 15 months prior to posting the file
"AMINOLEVULINIC ACID HCL FOR TOPICAL ADMINISTRATION, 20%, SINGLE UNIT DOSAGE FORM (354 MG)",29588OP _1,CDM,0636,RC,67308-0101-01,NDC,J7308,HCPCS,outpatient,1.0000,ME,949.16,616.95,HEALTH PARTNERS MCR ADV,HEALTH PARTNERS MCR ADV,,977.63,,,,,,0,237.29,2451.21,other,APC - Medicare Packaging Rules [HCPCS] ( 949.16*1.03 ) Term Line 40 | There were zero instances of the item or service in the 15 months prior to posting the file
"AMNIOTIC MEMBRANE FOR SURGICAL RECONSTRUCTION, PER PROCEDURE",57120519_1,CDM,0278,RC,,,V2790,HCPCS,outpatient,,,2787.60,1811.94,MOLINA MCR ADV,MOLINA MCR ADV,,2982.73,,,,,,0,696.90,7198.98,other,APC - Medicare Packaging Rules [HCPCS] ( 2787.60*1.07 ) Term Line 45 | There were zero instances of the item or service in the 15 months prior to posting the file
"AMNIOTIC MEMBRANE FOR SURGICAL RECONSTRUCTION, PER PROCEDURE",T050364_1,CDM,0278,RC,,,V2790,HCPCS,outpatient,,,5512.50,3583.13,HEALTH PARTNERS MCR ADV,HEALTH PARTNERS MCR ADV,,5677.88,,,,,,0,1378.13,14236.03,other,APC - Medicare Packaging Rules [HCPCS] ( 5512.50*1.03 ) Term Line 40 | There were zero instances of the item or service in the 15 months prior to posting the file
"AMNIOTIC MEMBRANE FOR SURGICAL RECONSTRUCTION, PER PROCEDURE",T1003897_1,CDM,0278,RC,,,V2790,HCPCS,outpatient,,,3645.00,2369.25,HEALTH PARTNERS MCR ADV,HEALTH PARTNERS MCR ADV,,3754.35,,,,,,0,911.25,9413.21,other,APC - Medicare Packaging Rules [HCPCS] ( 3645.00*1.03 ) Term Line 40 | There were zero instances of the item or service in the 15 months prior to posting the file
"AMNIOTIC MEMBRANE FOR SURGICAL RECONSTRUCTION, PER PROCEDURE",T1039177_1,CDM,0278,RC,,,V2790,HCPCS,outpatient,,,4720.50,3068.33,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,,2407.46,51.00,,2407.46,,,0,1180.13,12190.69,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"AMNIOTIC MEMBRANE FOR SURGICAL RECONSTRUCTION, PER PROCEDURE",T1040259_1,CDM,0810,RC,,,V2790,HCPCS,outpatient,,,1305.00,848.25,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,,3370.16,,,,,,0,587.25,3370.16,other,APC - Medicare Packaging Rules [HCPCS] ( 1305.00*2.5825 ) Term Line 6 | There were zero instances of the item or service in the 15 months prior to posting the file
"AMNIOTIC MEMBRANE FOR SURGICAL RECONSTRUCTION, PER PROCEDURE",T1040259_1,CDM,0810,RC,,,V2790,HCPCS,outpatient,,,1305.00,848.25,MEDICA MCR ADV,MEDICA MCR ADV,,1305.00,,,,,,0,587.25,3370.16,other,APC - Medicare Packaging Rules [HCPCS] ( 1305.00*1 ) Term Line 43 | There were zero instances of the item or service in the 15 months prior to posting the file
"AMNIOTIC MEMBRANE FOR SURGICAL RECONSTRUCTION, PER PROCEDURE",T1043616_1,CDM,0278,RC,,,V2790,HCPCS,outpatient,,,4225.50,2746.58,HEALTH PARTNERS MCR ADV,HEALTH PARTNERS MCR ADV,,4352.27,,,,,,0,1056.38,10912.35,other,APC - Medicare Packaging Rules [HCPCS] ( 4225.50*1.03 ) Term Line 40 | There were zero instances of the item or service in the 15 months prior to posting the file
"AMNIOTIC MEMBRANE FOR SURGICAL RECONSTRUCTION, PER PROCEDURE",T1043616_1,CDM,0278,RC,,,V2790,HCPCS,outpatient,,,4225.50,2746.58,MOLINA MCR ADV,MOLINA MCR ADV,,4521.29,,,,,,0,1056.38,10912.35,other,APC - Medicare Packaging Rules [HCPCS] ( 4225.50*1.07 ) Term Line 45 | There were zero instances of the item or service in the 15 months prior to posting the file
"AMNIOTIC MEMBRANE FOR SURGICAL RECONSTRUCTION, PER PROCEDURE",T1062739_1,CDM,0278,RC,,,V2790,HCPCS,outpatient,,,4027.50,2617.88,HEALTH PARTNERS MCR ADV,HEALTH PARTNERS MCR ADV,,4148.33,,,,,,0,1006.88,10401.02,other,APC - Medicare Packaging Rules [HCPCS] ( 4027.50*1.03 ) Term Line 40 | There were zero instances of the item or service in the 15 months prior to posting the file
"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",617,MS-DRG,,,,,,,inpatient,1,UN,77014.14,50059.19,HEALTH PARTNERS MCAID,HEALTH PARTNERS MCAID,,20739.91,26.93,,20739.91,,,0,16693.87,53909.90,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",617,MS-DRG,,,,,,,inpatient,1,UN,77014.14,50059.19,MEDICA MCR ADV,MEDICA MCR ADV,,16693.87,,,,,,0,16693.87,53909.90,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",617,MS-DRG,,,,,,,inpatient,1,UN,77014.14,50059.19,MOLINA MCR ADV,MOLINA MCR ADV,,17862.43,,,,,,0,16693.87,53909.90,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ANNUAL ALCOHOL MISUSE SCREENING, 5 TO 15 MINUTES",G0442_1,CDM,0989,RC,,,G0442,HCPCS,outpatient,,,20.00,13.00,HEALTH PARTNERS MCAID,HEALTH PARTNERS MCAID,,20.40,,,,,,0,7.68,78.57,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"ANNUAL DEPRESSION SCREENING, 5 TO 15 MINUTES",995G0444_1,CDM,0519,RC,,,G0444,HCPCS,outpatient,,,84.00,54.60,HEALTH PARTNERS MCAID,HEALTH PARTNERS MCAID,,34.27,,,,,,0,0.01,216.93,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"ANNUAL WELLNESS VISIT; INCLUDES A PERSONALIZED PREVENTION PLAN OF SERVICE (PPS), INITIAL VISIT",G0438_1,CDM,0989,RC,,,G0438,HCPCS,outpatient,,,395.00,256.75,UHC ALL PAYER - ALL OTHER PLANS,UHC ALL PAYER - ALL OTHER PLANS,,427.57,,,,,,0,78.57,439.36,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"ANNUAL, FACE-TO-FACE INTENSIVE BEHAVIORAL THERAPY FOR CARDIOVASCULAR DISEASE, INDIVIDUAL, 15 MINUTES",G0446_1,CDM,0989,RC,,,G0446,HCPCS,outpatient,,,64.60,41.99,UHC MCAID,UHC MCAID,,64.60,,,,,,0,25.17,80.08,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"ANORECTAL MANOMETRY, WITH RECTAL SENSATION AND RECTAL BALLOON EXPULSION TEST, WHEN PERFORMED",40989117_1,CDM,0750,RC,,,91125,HCPCS,outpatient,,,720.00,468.00,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,435.17,60.44,,435.17,,,0,180.00,1859.40,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ANORECTAL MANOMETRY, WITH RECTAL SENSATION AND RECTAL BALLOON EXPULSION TEST, WHEN PERFORMED",40991125_1,CDM,0750,RC,,,91125,HCPCS,outpatient,,,954.00,620.10,BCBS MCR ADV,BCBS MCR ADV,,954.00,,,,,,0,238.50,2463.71,other,APC - Medicare Packaging Rules [HCPCS] ( 954.00*1 ) Term Line 38 | There were zero instances of the item or service in the 15 months prior to posting the file
"ANORECTAL MANOMETRY, WITH RECTAL SENSATION AND RECTAL BALLOON EXPULSION TEST, WHEN PERFORMED",40991125_1,CDM,0750,RC,,,91125,HCPCS,outpatient,,,954.00,620.10,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,,2463.71,,,,,,0,238.50,2463.71,other,APC - Medicare Packaging Rules [HCPCS] ( 954.00*2.5825 ) Term Line 6 | There were zero instances of the item or service in the 15 months prior to posting the file
"ANORECTAL MANOMETRY, WITH RECTAL SENSATION AND RECTAL BALLOON EXPULSION TEST, WHEN PERFORMED",91122_1,CDM,0989,RC,,,91125,HCPCS,outpatient,,,671.00,436.15,MEDICA ELEVATE,MEDICA ELEVATE,,73.60,,,,,,0,73.60,691.13,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"ANTITHROMBIN III (HUMAN), PER I.U.",9116IP _1,CDM,0636,RC,13533-0606-12,NDC,J7197,HCPCS,outpatient,250.0000,UN,13067.29,8493.74,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,20631.94,,,,,,0,4.29,33746.28,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"APREPITANT, ORAL, 5 MG",35488IP _1,CDM,0636,RC,68462-0584-40,NDC,J8501,HCPCS,outpatient,5.0000,ME,996.04,647.43,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,1572.65,,,,,,0,2.94,2572.27,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"APREPITANT, ORAL, 5 MG",35488IP _1,CDM,0636,RC,68462-0584-40,NDC,J8501,HCPCS,outpatient,5.0000,ME,996.04,647.43,UHC MCR ADV,UHC MCR ADV,,996.04,,,,,,0,2.94,2572.27,other,APC - Medicare Packaging Rules [HCPCS] ( 996.04*1 ) Term Line 136 | There were zero instances of the item or service in the 15 months prior to posting the file
"APREPITANT, ORAL, 5 MG",35488OP _1,CDM,0636,RC,00781-2322-06,NDC,J8501,HCPCS,outpatient,80.0000,EA,539.87,350.92,UHC MCAID,UHC MCAID,,134.97,25.00,,134.97,,,0,2.94,1394.21,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"APREPITANT, ORAL, 5 MG",35489IP _1,CDM,0636,RC,13668-0593-80,NDC,J8501,HCPCS,outpatient,125.0000,EA,1593.90,1036.04,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,2516.61,,,,,,0,2.94,4116.25,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"APREPITANT, ORAL, 5 MG",76843OP _1,CDM,0636,RC,68462-0583-40,NDC,J8501,HCPCS,outpatient,40.0000,EA,787.84,512.10,HUMANA MCR ADV - ALL PLANS,HUMANA MCR ADV - ALL PLANS,,787.84,,,,,,0,2.94,2034.60,other,APC - Medicare Packaging Rules [HCPCS] ( 787.84*1 ) Term Line 41 | There were zero instances of the item or service in the 15 months prior to posting the file
"ARTHROFLEX, PER SQUARE CENTIMETER",T1051543_1,CDM,0636,RC,,,Q4125,HCPCS,outpatient,,,640.61,416.40,HUMANA MCR ADV - ALL PLANS,HUMANA MCR ADV - ALL PLANS,,640.61,,,,,,0,134.77,1654.38,other,APC - Medicare Packaging Rules [HCPCS] ( 640.61*1 ) Term Line 41 | There were zero instances of the item or service in the 15 months prior to posting the file
"ARTHROFLEX, PER SQUARE CENTIMETER",T1051543_1,CDM,0636,RC,,,Q4125,HCPCS,outpatient,,,640.61,416.40,MEDICA ELEVATE,MEDICA ELEVATE,,338.24,52.80,,338.24,,,0,134.77,1654.38,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ASPARLAS 3,750 UNIT/5 ML VIAL",193585OP _1,CDM,0636,RC,72694-0515-01,NDC,,,outpatient,1.0000,EA,13069.39,8495.10,MIDLANDS CHOICE STANDARD ,MIDLANDS CHOICE STANDARD ,,9148.57,70.00,,9148.57,,,0,3267.35,9148.57,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"AUTOLOGOUS CULTURED CHONDROCYTES, IMPLANT",T1052523_1,CDM,0250,RC,,,J7330,HCPCS,outpatient,,,218727.00,142172.55,MEDICA COMM - ALL OTHER PLANS,MEDICA COMM - ALL OTHER PLANS,,131236.20,60.00,,131236.2,,,0,54681.75,564862.48,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"AUTOLOGOUS CULTURED CHONDROCYTES, IMPLANT",T1052523_1,CDM,0250,RC,,,J7330,HCPCS,outpatient,,,218727.00,142172.55,MOLINA MCR ADV,MOLINA MCR ADV,,234037.89,,,,,,0,54681.75,564862.48,other,APC - Medicare Packaging Rules [HCPCS] ( 218727.00*1.07 ) Term Line 45 | There were zero instances of the item or service in the 15 months prior to posting the file
"AXICABTAGENE CILOLEUCEL, UP TO 200 MILLION AUTOLOGOUS ANTI-CD19 CAR POSITIVE VIABLE T CELLS, INCLUDING LEUKAPHERESIS AND DOSE PREPARATION PROCEDURES, PER THERAPEUTIC DOSE",47270100_1,CDM,0891,RC,,,Q2041,HCPCS,outpatient,,,3404000.00,2212600.00,MIDLANDS CHOICE STANDARD ,MIDLANDS CHOICE STANDARD ,,2382800.00,70.00,,2382800,,,0,65239.56,8790830.00,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"AXICABTAGENE CILOLEUCEL, UP TO 200 MILLION AUTOLOGOUS ANTI-CD19 CAR POSITIVE VIABLE T CELLS, INCLUDING LEUKAPHERESIS AND DOSE PREPARATION PROCEDURES, PER THERAPEUTIC DOSE",47270101_1,CDM,0891,RC,,,Q2041,HCPCS,outpatient,,,3404000.00,2212600.00,BCBS-ALL OTHER PLANS,BCBS-ALL OTHER PLANS,,4084800.00,,,,,,0,65239.56,8790830.00,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"AXICABTAGENE CILOLEUCEL, UP TO 200 MILLION AUTOLOGOUS ANTI-CD19 CAR POSITIVE VIABLE T CELLS, INCLUDING LEUKAPHERESIS AND DOSE PREPARATION PROCEDURES, PER THERAPEUTIC DOSE",47270101_1,CDM,0891,RC,,,Q2041,HCPCS,outpatient,,,3404000.00,2212600.00,MEDICA MCR ADV,MEDICA MCR ADV,,3404000.00,,,,,,0,65239.56,8790830.00,other,APC - Medicare Packaging Rules [HCPCS] ( 3404000.00*1 ) Term Line 43 | There were zero instances of the item or service in the 15 months prior to posting the file
"AZATHIOPRINE, ORAL, 50 MG",4082170IP _1,CDM,0636,RC,68084-0229-01,NDC,J7500,HCPCS,outpatient,50.0000,EA,7.38,4.80,BCBS MCR ADV,BCBS MCR ADV,,7.38,,,,,,0,0.06,19.06,other,APC - Medicare Packaging Rules [HCPCS] ( 7.38*1 ) Term Line 38 | There were zero instances of the item or service in the 15 months prior to posting the file
"AZATHIOPRINE, ORAL, 50 MG",4082170IP _1,CDM,0636,RC,68084-0229-01,NDC,J7500,HCPCS,outpatient,50.0000,EA,7.38,4.80,MEDICA ELEVATE,MEDICA ELEVATE,,3.90,52.80,,3.9,,,0,0.06,19.06,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"AZATHIOPRINE, ORAL, 50 MG",9183IP _1,CDM,0636,RC,68084-0229-11,NDC,J7500,HCPCS,outpatient,150.0000,ME,5.53,3.59,BCBS-ALL OTHER PLANS,BCBS-ALL OTHER PLANS,,6.64,,,,,,0,0.06,14.28,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
