"2019-NCOV CORONAVIRUS, SARS-COV-2/2019-NCOV (COVID-19), ANY TECHNIQUE, MULTIPLE TYPES OR SUBTYPES (INCLUDES ALL TARGETS), NON-CDC",56616733_1,CDM,0306,RC,,,U0002,HCPCS,outpatient,,,130.00,84.50,BCBS MCR ADV,BCBS MCR ADV,,130.00,,,,,,0,12.47,335.73,other,APC - Medicare Packaging Rules [HCPCS] ( 130.00*1 ) Term Line 38 | There were zero instances of the item or service in the 15 months prior to posting the file
"ABLATION, IRREVERSIBLE ELECTROPORATION, LIVER, 1 OR MORE TUMORS, INCLUDING IMAGING GUIDANCE, PERCUTANEOUS",41947384_1,CDM,0361,RC,,,47384,HCPCS,outpatient,,,27154.00,17650.10,MOLINA MCR ADV,MOLINA MCR ADV,,29054.78,,,,,,0,6788.50,70125.21,other,APC - Medicare Packaging Rules [HCPCS] ( 27154.00*1.07 ) Term Line 45 | There were zero instances of the item or service in the 15 months prior to posting the file
"ABLATION, IRREVERSIBLE ELECTROPORATION, PROSTATE, 1 OR MORE TUMORS, INCLUDING IMAGING GUIDANCE, PERCUTANEOUS",41955877_1,CDM,0361,RC,,,55877,HCPCS,outpatient,,,27154.00,17650.10,BCBS-ALL OTHER PLANS,BCBS-ALL OTHER PLANS,,15477.78,57.00,,15477.78,,,0,6788.50,70125.21,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ABLATION, IRREVERSIBLE ELECTROPORATION, PROSTATE, 1 OR MORE TUMORS, INCLUDING IMAGING GUIDANCE, PERCUTANEOUS",41955877_1,CDM,0361,RC,,,55877,HCPCS,outpatient,,,27154.00,17650.10,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,MIDLANDS CHOICE PREMIER-ALL OTHER PLANS,,13848.54,51.00,,13848.54,,,0,6788.50,70125.21,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ACETYLCYSTEINE, INHALATION SOLUTION, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME, UNIT DOSE FORM, PER GRAM",122IP _1,CDM,0636,RC,00517-7504-25,NDC,J7608,HCPCS,outpatient,100.0000,ML,10.99,7.14,UHC MCR ADV,UHC MCR ADV,,10.99,,,,,,0,2.75,28.38,other,APC - Medicare Packaging Rules [HCPCS] ( 10.99*1 ) Term Line 136 | There were zero instances of the item or service in the 15 months prior to posting the file
"ACETYLCYSTEINE, INHALATION SOLUTION, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME, UNIT DOSE FORM, PER GRAM",123IP _1,CDM,0636,RC,70069-0019-01,NDC,J7608,HCPCS,outpatient,200.0000,ML,19.17,12.46,BCBS-ALL OTHER PLANS,BCBS-ALL OTHER PLANS,,23.00,,,,,,0,4.79,49.51,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"ACETYLCYSTEINE, INHALATION SOLUTION, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME, UNIT DOSE FORM, PER GRAM",123OP _1,CDM,0636,RC,00517-7604-25,NDC,J7608,HCPCS,outpatient,5.0000,GM,18.56,12.06,AETNA MCR ADV,AETNA MCR ADV,,18.56,,,,,,0,4.64,47.93,other,APC - Medicare Packaging Rules [HCPCS] ( 18.56*1 ) Term Line 37 | There were zero instances of the item or service in the 15 months prior to posting the file
"ACETYLCYSTEINE, INHALATION SOLUTION, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME, UNIT DOSE FORM, PER GRAM",123OP _1,CDM,0636,RC,00517-7604-25,NDC,J7608,HCPCS,outpatient,5.0000,GM,18.56,12.06,HEALTH PARTNERS MCR ADV,HEALTH PARTNERS MCR ADV,,19.12,,,,,,0,4.64,47.93,other,APC - Medicare Packaging Rules [HCPCS] ( 18.56*1.03 ) Term Line 40 | There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",281,MS-DRG,,,,,,,inpatient,1,UN,33281.84,21633.20,MEDICA MCR ADV,MEDICA MCR ADV,,8203.68,,,,,,0,8203.68,24776.18,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",283,MS-DRG,,,,,,,inpatient,1,UN,62666.94,40733.51,MIDLANDS CHOICE STANDARD ,MIDLANDS CHOICE STANDARD ,,43866.86,70.00,,43866.86,,,0,16544.07,53396.43,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
