"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",281,MS-DRG,,,,,,,inpatient,1,UN,33281.84,21633.20,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,19218.38,,,,,,0,8203.68,24776.18,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",281,MS-DRG,,,,,,,inpatient,1,UN,33281.84,21633.20,UHC MCAID,UHC MCAID,,8786.41,26.40,,8786.41,,,0,8203.68,24776.18,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",282,MS-DRG,,,,,,,inpatient,1,UN,27986.52,18191.24,HUMANA MCR ADV - ALL PLANS,HUMANA MCR ADV - ALL PLANS,,6454.22,,,,,,0,6454.22,19590.56,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",282,MS-DRG,,,,,,,inpatient,1,UN,27986.52,18191.24,MIDLANDS CHOICE STANDARD ,MIDLANDS CHOICE STANDARD ,,19590.56,70.00,,19590.56,,,0,6454.22,19590.56,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",283,MS-DRG,,,,,,,inpatient,1,UN,62666.94,40733.51,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,41418.53,,,,,,0,16544.07,53396.43,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",283,MS-DRG,,,,,,,inpatient,1,UN,62666.94,40733.51,MEDICA ELEVATE,MEDICA ELEVATE,,44260.98,,,,,,0,16544.07,53396.43,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ADVATE 2,401-3,600 UNIT VIAL",99576IP _1,CDM,0636,RC,00944-3046-10,NDC,,,outpatient,3000.0000,EA,27543.72,17903.42,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,16647.42,60.44,,16647.42,,,0,6885.93,19280.60,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"AFAMELANOTIDE IMPLANT, 1 MG",195398OP _1,CDM,0636,RC,73372-0116-01,NDC,J7352,HCPCS,outpatient,16.0000,EA,125775.90,81754.34,HUMANA MCR ADV - ALL PLANS,HUMANA MCR ADV - ALL PLANS,,125775.90,,,,,,0,3120.03,324816.26,other,APC - Medicare Packaging Rules [HCPCS] ( 125775.90*1 ) Term Line 41 | There were zero instances of the item or service in the 15 months prior to posting the file
"AFAMELANOTIDE IMPLANT, 1 MG",195398OP _1,CDM,0636,RC,73372-0116-01,NDC,J7352,HCPCS,outpatient,16.0000,EA,125775.90,81754.34,MEDICA MCR ADV,MEDICA MCR ADV,,125775.90,,,,,,0,3120.03,324816.26,other,APC - Medicare Packaging Rules [HCPCS] ( 125775.90*1 ) Term Line 43 | There were zero instances of the item or service in the 15 months prior to posting the file
"AFAMELANOTIDE IMPLANT, 1 MG",195398OP _1,CDM,0636,RC,73372-0116-01,NDC,J7352,HCPCS,outpatient,16.0000,EA,125775.90,81754.34,UHC MCAID,UHC MCAID,,31443.98,25.00,,31443.98,,,0,3120.03,324816.26,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",559,MS-DRG,,,,,,,inpatient,1,UN,42740.29,27781.19,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,38995.06,,,,,,0,11283.44,42740.29,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
