"2019-NCOV CORONAVIRUS, SARS-COV-2/2019-NCOV (COVID-19), ANY TECHNIQUE, MULTIPLE TYPES OR SUBTYPES (INCLUDES ALL TARGETS), NON-CDC",56616733_1,CDM,0306,RC,,,U0002,HCPCS,outpatient,,,130.00,84.50,HEALTH PARTNERS MCAID,HEALTH PARTNERS MCAID,,12.72,,,,,,0,12.47,335.73,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"3D ANATOMICAL SEGMENTATION IMAGING FOR PREOPERATIVE PLANNING, DATA PREPARATION AND TRANSMISSION, OBTAINED FROM PREVIOUS DIAGNOSTIC COMPUTED TOMOGRAPHIC OR MAGNETIC RESONANCE EXAMINATION OF THE SAME ANATOMY",423C8001_1,CDM,0350,RC,,,C8001,HCPCS,outpatient,,,375.00,243.75,MOLINA MCR ADV,MOLINA MCR ADV,,401.25,,,,,,0,93.75,1181.00,other,APC - Medicare Packaging Rules [HCPCS] ( 375.00*1.07 ) Term Line 45 | There were zero instances of the item or service in the 15 months prior to posting the file
"3D ANATOMICAL SEGMENTATION IMAGING FOR PREOPERATIVE PLANNING, DATA PREPARATION AND TRANSMISSION, OBTAINED FROM PREVIOUS DIAGNOSTIC COMPUTED TOMOGRAPHIC OR MAGNETIC RESONANCE EXAMINATION OF THE SAME ANATOMY",423C8001_1,CDM,0350,RC,,,C8001,HCPCS,outpatient,,,375.00,243.75,UHC MCR ADV,UHC MCR ADV,,375.00,,,,,,0,93.75,1181.00,other,APC - Medicare Packaging Rules [HCPCS] ( 375.00*1 ) Term Line 136 | There were zero instances of the item or service in the 15 months prior to posting the file
"ABLATION, IRREVERSIBLE ELECTROPORATION, LIVER, 1 OR MORE TUMORS, INCLUDING IMAGING GUIDANCE, PERCUTANEOUS",41947384_1,CDM,0361,RC,,,47384,HCPCS,outpatient,,,27154.00,17650.10,MIDLANDS CHOICE STANDARD ,MIDLANDS CHOICE STANDARD ,,19007.80,70.00,,19007.8,,,0,6788.50,70125.21,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ABLATION, IRREVERSIBLE ELECTROPORATION, PROSTATE, 1 OR MORE TUMORS, INCLUDING IMAGING GUIDANCE, PERCUTANEOUS",55877_1,CDM,0989,RC,,,55877,HCPCS,outpatient,,,1571.00,1021.15,HEALTH PARTNERS MCAID,HEALTH PARTNERS MCAID,,1602.42,,,,,,0,73.60,1618.13,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"ABLATION, IRREVERSIBLE ELECTROPORATION, PROSTATE, 1 OR MORE TUMORS, INCLUDING IMAGING GUIDANCE, PERCUTANEOUS",55877_1,CDM,0989,RC,,,55877,HCPCS,outpatient,,,1571.00,1021.15,HUMANA MCR ADV - ALL PLANS,HUMANA MCR ADV - ALL PLANS,,625.08,,,,,,0,73.60,1618.13,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",770,MS-DRG,,,,,,,inpatient,1,UN,26746.29,17385.09,MOLINA MCAID - ALL OTHER PLANS,MOLINA MCAID - ALL OTHER PLANS,,12035.83,45.00,,12035.83,,,0,7061.02,26746.29,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ACETYLCYSTEINE, INHALATION SOLUTION, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME, UNIT DOSE FORM, PER GRAM",122IP _1,CDM,0636,RC,00517-7504-25,NDC,J7608,HCPCS,outpatient,100.0000,ML,10.99,7.14,MEDICA ELEVATE,MEDICA ELEVATE,,5.80,52.80,,5.8,,,0,2.75,28.38,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ACETYLCYSTEINE, INHALATION SOLUTION, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME, UNIT DOSE FORM, PER GRAM",123OP _1,CDM,0636,RC,00517-7604-25,NDC,J7608,HCPCS,outpatient,5.0000,GM,18.56,12.06,MOLINA MCR ADV,MOLINA MCR ADV,,19.86,,,,,,0,4.64,47.93,other,APC - Medicare Packaging Rules [HCPCS] ( 18.56*1.07 ) Term Line 45 | There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",281,MS-DRG,,,,,,,inpatient,1,UN,33281.84,21633.20,MIDLANDS CHOICE STANDARD ,MIDLANDS CHOICE STANDARD ,,23297.29,70.00,,23297.29,,,0,8203.68,24776.18,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
