"2019-NCOV CORONAVIRUS, SARS-COV-2/2019-NCOV (COVID-19), ANY TECHNIQUE, MULTIPLE TYPES OR SUBTYPES (INCLUDES ALL TARGETS), NON-CDC",56616733_1,CDM,0306,RC,,,U0002,HCPCS,outpatient,,,130.00,84.50,BCBS-ALL OTHER PLANS,BCBS-ALL OTHER PLANS,,74.10,57.00,,74.1,,,0,12.47,335.73,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ABLATION, IRREVERSIBLE ELECTROPORATION, LIVER, 1 OR MORE TUMORS, INCLUDING IMAGING GUIDANCE, PERCUTANEOUS",41947384_1,CDM,0361,RC,,,47384,HCPCS,outpatient,,,27154.00,17650.10,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,HEALTH PARTNERS COMM/EXCH - ALL OTHER PLANS,,70125.21,,,,,,0,6788.50,70125.21,other,APC - Medicare Packaging Rules [HCPCS] ( 27154.00*2.5825 ) Term Line 6 | There were zero instances of the item or service in the 15 months prior to posting the file
"ABLATION, IRREVERSIBLE ELECTROPORATION, LIVER, 1 OR MORE TUMORS, INCLUDING IMAGING GUIDANCE, PERCUTANEOUS",47384_1,CDM,0989,RC,,,47384,HCPCS,outpatient,,,994.00,646.10,BCBS MCR ADV,BCBS MCR ADV,,395.34,,,,,,0,73.60,1023.82,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"ABLATION, IRREVERSIBLE ELECTROPORATION, LIVER, 1 OR MORE TUMORS, INCLUDING IMAGING GUIDANCE, PERCUTANEOUS",47384_1,CDM,0989,RC,,,47384,HCPCS,outpatient,,,994.00,646.10,MEDICA COMM - ALL OTHER PLANS,MEDICA COMM - ALL OTHER PLANS,,80.00,,,,,,0,73.60,1023.82,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"ABLATION, IRREVERSIBLE ELECTROPORATION, PROSTATE, 1 OR MORE TUMORS, INCLUDING IMAGING GUIDANCE, PERCUTANEOUS",41955877_1,CDM,0361,RC,,,55877,HCPCS,outpatient,,,27154.00,17650.10,UHC MCR ADV,UHC MCR ADV,,27154.00,,,,,,0,6788.50,70125.21,other,APC - Medicare Packaging Rules [HCPCS] ( 27154.00*1 ) Term Line 136 | There were zero instances of the item or service in the 15 months prior to posting the file
"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",770,MS-DRG,,,,,,,inpatient,1,UN,26746.29,17385.09,HEALTH PARTNERS MCR ADV,HEALTH PARTNERS MCR ADV,,9218.36,,,,,,0,7061.02,26746.29,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",770,MS-DRG,,,,,,,inpatient,1,UN,26746.29,17385.09,UHC MCAID,UHC MCAID,,7061.02,26.40,,7061.02,,,0,7061.02,26746.29,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ACETYLCYSTEINE, INHALATION SOLUTION, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME, UNIT DOSE FORM, PER GRAM",122IP _1,CDM,0636,RC,00517-7504-25,NDC,J7608,HCPCS,outpatient,100.0000,ML,10.99,7.14,MIDLANDS CHOICE STANDARD ,MIDLANDS CHOICE STANDARD ,,7.69,70.00,,7.69,,,0,2.75,28.38,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ACETYLCYSTEINE, INHALATION SOLUTION, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME, UNIT DOSE FORM, PER GRAM",123OP _1,CDM,0636,RC,00517-7604-25,NDC,J7608,HCPCS,outpatient,5.0000,GM,18.56,12.06,MIDLANDS CHOICE STANDARD ,MIDLANDS CHOICE STANDARD ,,12.99,70.00,,12.99,,,0,4.64,47.93,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",282,MS-DRG,,,,,,,inpatient,1,UN,27986.52,18191.24,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,15120.02,,,,,,0,6454.22,19590.56,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",283,MS-DRG,,,,,,,inpatient,1,UN,62666.94,40733.51,MEDICA COMM - ALL OTHER PLANS,MEDICA COMM - ALL OTHER PLANS,,50296.47,,,,,,0,16544.07,53396.43,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
