"ACAMPROSATE 333 MG TABLET,DELAYED RELEASE",0378-6333-80,CDM,,both,180,EA,3.79,2.24, Three Rivers Provider Network (TRPN) , All Plans ,3.41,,,1.8,0.53,2.54,1000, fee schedule ,0.46,3.41,
"ACAMPROSATE 333 MG TABLET,DELAYED RELEASE",68382-569-28,CDM,,both,180,EA,2.45,1.45, Medicare Advantage -  Anthem , All Plans ,0.3,,,1.16,0.34,1.64,1000, fee schedule ,0.3,2.21,
"ACAMPROSATE 333 MG TABLET,DELAYED RELEASE",68382-569-28,CDM,,both,180,EA,2.45,1.45, Medicare Advantage -  Wellcare , All Plans ,0.3,,,1.16,0.34,1.64,1000, fee schedule ,0.3,2.21,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",0143-9386-01,CDM,,both,100,ML,22,12.98, Cigna , All Plans ,10.72,,,10.44,3.06,14.74,1000, fee schedule ,2.68,19.8,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",0143-9386-01,CDM,,both,100,ML,22,12.98, Great West Network , All Plans ,10.44,,,10.44,3.06,14.74,1000, fee schedule ,2.68,19.8,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",0781-3156-95,CDM,,both,100,ML,19.5,11.51, Advanced Medical Pricing Solutions  (AMPS) , All Plans ,13.07,,,9.26,2.71,13.07,1000, fee schedule ,2.37,17.55,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",24201-100-24,CDM,,both,100,ML,26.5,15.64, Champus , All Plans ,4.19,,,12.58,3.68,17.76,1000, fee schedule ,3.22,23.85,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",24201-100-24,CDM,,both,100,ML,26.5,15.64, Cigna , All Plans ,12.92,,,12.58,3.68,17.76,1000, fee schedule ,3.22,23.85,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",24201-100-24,CDM,,both,100,ML,26.5,15.64, Create Alliance , All Plans ,14.58,,,12.58,3.68,17.76,1000, fee schedule ,3.22,23.85,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",24201-100-24,CDM,,both,100,ML,26.5,15.64, Medicare Advantage -  UHC , All Plans ,3.53,,,12.58,3.68,17.76,1000, fee schedule ,3.22,23.85,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",24201-100-24,CDM,,both,100,ML,26.5,15.64, Medicare Advantage -  Wellcare , All Plans ,3.29,,,12.58,3.68,17.76,1000, fee schedule ,3.22,23.85,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",24201-110-24,CDM,,both,100,ML,26.5,15.64, First Choice , All Plans ,15.64,,,12.58,3.68,17.76,1000, fee schedule ,3.22,23.85,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",24201-110-24,CDM,,both,100,ML,26.5,15.64, Oxford , All Plans ,12.37,,,12.58,3.68,17.76,1000, fee schedule ,3.22,23.85,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",31722-205-31,CDM,,both,100,ML,44.93,26.51, Optum , All Plans ,13.03,,,21.33,6.25,30.1,1000, fee schedule ,5.47,40.44,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",55150-307-01,CDM,,both,100,ML,26,15.34, Anthem , All Plans ,13.05,,,12.34,3.61,17.42,1000, fee schedule ,3.16,23.4,
