"ACAMPROSATE 333 MG TABLET,DELAYED RELEASE",51079-241-01,CDM,,both,1,EA,3.99,2.35, UHC , All Plans ,1.98,,,1.89,0.55,2.67,1000, fee schedule ,0.49,3.59,
"ACAMPROSATE 333 MG TABLET,DELAYED RELEASE",51079-241-06,CDM,,both,50,EA,3.99,2.35, Harvard Pilgrim , All Plans ,1.56,,,1.89,0.55,2.67,1000, fee schedule ,0.49,3.59,
"ACAMPROSATE 333 MG TABLET,DELAYED RELEASE",68382-569-28,CDM,,both,180,EA,2.45,1.45, First Health , All Plans ,2.08,,,1.16,0.34,1.64,1000, fee schedule ,0.3,2.21,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",0143-9386-01,CDM,,both,100,ML,22,12.98, Medicare Advantage -  CtCare , All Plans ,3.25,,,10.44,3.06,14.74,1000, fee schedule ,2.68,19.8,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",0264-4100-90,CDM,,both,100,ML,28,16.52, Create Alliance , All Plans ,15.4,,,13.29,3.89,18.76,1000, fee schedule ,3.41,25.2,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",0781-3156-06,CDM,,both,100,ML,19.5,11.51, MagnaCare , All Plans ,8.15,,,9.26,2.71,13.07,1000, fee schedule ,2.37,17.55,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",0781-3156-06,CDM,,both,100,ML,19.5,11.51, Medicare Advantage -  Aetna , All Plans ,2.95,,,9.26,2.71,13.07,1000, fee schedule ,2.37,17.55,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",24201-100-01,CDM,,both,100,ML,26.5,15.64, Three Rivers Provider Network (TRPN) , All Plans ,23.85,,,12.58,3.68,17.76,1000, fee schedule ,3.22,23.85,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",24201-100-24,CDM,,both,100,ML,26.5,15.64, Three Rivers Provider Network (TRPN) , All Plans ,23.85,,,12.58,3.68,17.76,1000, fee schedule ,3.22,23.85,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",31722-205-10,CDM,,both,100,ML,44.93,26.51, Champus , All Plans ,7.1,,,21.33,6.25,30.1,1000, fee schedule ,5.47,40.44,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",63323-434-41,CDM,,both,100,ML,27.5,16.23, Oxford , All Plans ,12.84,,,13.06,3.82,18.43,1000, fee schedule ,3.35,24.75,
"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE",23155-120-01,CDM,,both,100,EA,5.79,3.42, Cigna , All Plans ,2.82,,,2.75,0.8,3.88,1000, fee schedule ,0.7,5.21,
"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE",23155-120-01,CDM,,both,100,EA,5.79,3.42, First Health , All Plans ,4.92,,,2.75,0.8,3.88,1000, fee schedule ,0.7,5.21,
"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE",23155-787-01,CDM,,both,100,EA,3.17,1.87, ClaimDoc , All Plans ,2.12,,,1.5,0.44,2.12,1000, fee schedule ,0.39,2.85,
"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE",23155-787-01,CDM,,both,100,EA,3.17,1.87, Oxford , All Plans ,1.48,,,1.5,0.44,2.12,1000, fee schedule ,0.39,2.85,
"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE",50742-233-01,CDM,,both,100,EA,2.32,1.37, First Health , All Plans ,1.97,,,1.1,0.32,1.55,1000, fee schedule ,0.28,2.09,
"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE",60687-578-11,CDM,,both,1,EA,18.19,10.73, ClaimDoc , All Plans ,12.19,,,8.64,2.53,12.19,1000, fee schedule ,2.21,16.37,
"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE",70710-1591-1,CDM,,both,100,EA,3.17,1.87, CtCare , All Plans ,1.21,,,1.5,0.44,2.12,1000, fee schedule ,0.39,2.85,
"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE",70710-1591-1,CDM,,both,100,EA,3.17,1.87, Harvard Pilgrim , All Plans ,1.24,,,1.5,0.44,2.12,1000, fee schedule ,0.39,2.85,
"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE",70710-1591-1,CDM,,both,100,EA,3.17,1.87, Magellan , All Plans ,1.17,,,1.5,0.44,2.12,1000, fee schedule ,0.39,2.85,
"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE",70710-1591-1,CDM,,both,100,EA,3.17,1.87, Medicare Advantage -  Aetna , All Plans ,0.48,,,1.5,0.44,2.12,1000, fee schedule ,0.39,2.85,
"ADAMTS13, RECOMBINANT-KRHN 1,500 (+/-) UNIT INTRAVENOUS KIT",64764-135-01,CDM,,both,1500,EA,27877.5,16447.73, First Choice , All Plans ,16447.73,,,13234.67,3875.64,18677.93,1000, fee schedule ,3391.15,25089.75,
"ADAMTS13, RECOMBINANT-KRHN 500 (+/-) UNIT INTRAVENOUS KIT",64764-130-01,CDM,,both,500,EA,9292.5,5482.58, First Health , All Plans ,7898.63,,,4411.56,1291.88,6225.98,1000, fee schedule ,1130.38,8363.25,
"ADAMTS13, RECOMBINANT-KRHN 500 (+/-) UNIT INTRAVENOUS KIT",64764-140-05,CDM,,both,500,EA,9292.5,5482.58, Medicare Advantage -  UHC , All Plans ,1236.61,,,4411.56,1291.88,6225.98,1000, fee schedule ,1130.38,8363.25,
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",44206-251-90,CDM,,both,50,ML,151.5,89.39, Magellan , All Plans ,56.06,,,71.92,21.06,101.51,1000, fee schedule ,18.43,136.35,
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",68516-5216-1,CDM,,both,50,ML,200.5,118.3, First Choice , All Plans ,118.3,,,95.19,27.87,134.34,1000, fee schedule ,24.39,180.45,
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",68516-5216-2,CDM,,both,100,ML,401,236.59, First Health , All Plans ,340.85,,,190.37,55.75,268.67,1000, fee schedule ,48.78,360.9,
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",68982-643-01,CDM,,both,50,ML,190.5,112.4, First Health , All Plans ,161.93,,,90.44,26.48,127.64,1000, fee schedule ,23.17,171.45,
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",68982-643-01,CDM,,both,50,ML,190.5,112.4, Medicare Advantage -  Anthem , All Plans ,23.17,,,90.44,26.48,127.64,1000, fee schedule ,23.17,171.45,
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",68982-643-02,CDM,,both,100,ML,381,224.79, Harvard Pilgrim , All Plans ,148.7,,,180.88,52.97,255.27,1000, fee schedule ,46.35,342.9,
