"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION [8981]","P9047","HCPCS","68516-5216-3","NDC","","","","","facility","both","1","EA","","11.65","4.08","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION [8982]","P9041","HCPCS","68516-5214-3","NDC","","","","","facility","both","1","EA","","3.41","1.19","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION [8982]","P9041","HCPCS","68516-5214-4","NDC","","","","","facility","both","1","EA","","3.41","1.19","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION [8982]","P9041","HCPCS","68516-5214-5","NDC","","","","","facility","both","1","EA","","3.41","1.19","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ALENDRONATE 70 MG TABLET [29048]","51079-942-05","NDC","","","","","","","facility","both","1","EA","","1.36","0.48","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ALLOPURINOL 300 MG TABLET [311]","16714-042-10","NDC","","","","","","","facility","both","1","EA","","0.21","0.07","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ALUMINUM-MAG HYDROXIDE-SIMETHICONE 200 MG-200 MG-20 MG/5 ML ORAL SUSP [38285]","0121-1761-30","NDC","","","","","","","facility","both","1","EA","","0.04","0.02","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"AMANTADINE HCL 100 MG CAPSULE [364]","51079-481-20","NDC","","","","","","","facility","both","1","EA","","2.12","0.74","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMINOCAPROIC ACID 250 MG/ML (25 %) ORAL SOLUTION [9062]","61748-044-16","NDC","","","","","","","facility","both","1","EA","","45.30","15.85","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"AMINOCAPROIC ACID 250 MG/ML INTRAVENOUS SOLUTION [403]","J0281","HCPCS","0517-9191-25","NDC","","","","","facility","both","1","EA","","1.39","0.49","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"AMINOCAPROIC ACID 500 MG TABLET [9063]","69680-115-30","NDC","","","","","","","facility","both","1","EA","","5.97","2.09","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMIODARONE 200 MG TABLET [9066]","63739-387-10","NDC","","","","","","","facility","both","1","EA","","0.48","0.17","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMIODARONE IV 900MG/250ML D5W INFUSION DOUBLE (PHARMACY PREMIX) [408595]","J0282","HCPCS","9999-0266-01","NDC","","","","","facility","both","1","EA","","5102.22","1785.78","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 BAG"
"AMLODIPINE 10 MG TABLET [9069]","51079-452-20","NDC","","","","","","","facility","both","1","EA","","0.25","0.09","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMLODIPINE 10 MG TABLET [9069]","59762-1540-5","NDC","","","","","","","facility","both","1","EA","","0.32","0.11","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMMONIUM LACTATE 12 % LOTION [10380]","4580252555","NDC","","","","","","","facility","both","1","EA","","0.23","0.08","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 G"
"AMOXICILLIN 125 MG/5 ML ORAL SUSPENSION [453]","0781-6039-55","NDC","","","","","","","facility","both","1","EA","","18.94","6.63","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"AMOXICILLIN 500 MG CAPSULE [451]","65862-017-01","NDC","","","","","","","facility","both","1","EA","","0.09","0.03","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMOXICILLIN 875 MG-POTASSIUM CLAVULANATE 125 MG TABLET [33228]","43598-021-14","NDC","","","","","","","facility","both","1","EA","","12.88","4.51","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMPICILLIN-SULBACTAM 3 GRAM SOLUTION FOR INJECTION [32471]","J0295","HCPCS","0641-6120-01","NDC","","","","","facility","both","1","EA","","219.03","76.66","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMPICILLIN-SULBACTAM 3 GRAM SOLUTION FOR INJECTION [32471]","J0295","HCPCS","67457-349-03","NDC","","","","","facility","both","1","EA","","219.03","76.66","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ATENOLOL 25 MG TABLET [717]","42291-140-90","NDC","","","","","","","facility","both","1","EA","","0.04","0.01","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ATORVASTATIN 10 MG TABLET [19176]","51079-208-01","NDC","","","","","","","facility","both","1","EA","","0.31","0.11","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AZITHROMYCIN 250 MG TABLET [20943]","59762-3060-3","NDC","","","","","","","facility","both","1","EA","","3.4","1.19","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AZITHROMYCIN 250 MG TABLET [20943]","68084-278-01","NDC","","","","","","","facility","both","1","EA","","1.74","0.61","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AZTREONAM 1 GRAM SOLUTION FOR INJECTION [9185]","J0457","HCPCS","0409-0829-01","NDC","","","","","facility","both","1","EA","","129.27","45.24","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AZTREONAM 2 GRAM SOLUTION FOR INJECTION [9186]","J0457","HCPCS","63323-402-20","NDC","","","","","facility","both","1","EA","","129.27","45.24","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 G"
"Abatacept injection","J0129","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","83.81","","","","","","","fee schedule","43.38","88.22","APC"
"Abd paracentesis w/imaging","49083","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","975.56","","","","","","","fee schedule","947.15","2923","APC"
"Abd paracentesis w/imaging","49083","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","1799.58","","","","","","","fee schedule","947.15","2923","APC"
"Abdomen surgery procedure","49999","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3993","","","","","","","fee schedule","947.15","3993",""
"Abduct control hip semi-flex","L1630","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","202.22","","","","","","","fee schedule","198.25","396.5","APC"
"Abduct control hip semi-flex","L1630","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","216.09","","","","","","","fee schedule","198.25","396.5","APC"
"Abduction bar-straight","L2310","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","145.61","","","","","","","fee schedule","141.37","282.74","APC"
"Abeta42 & ptau181 eclia csf","0445U","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","263.1","","","","","","","fee schedule","260.5","521","APC"
"Abeta42 & ptau181 eclia csf","0445U","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","264.67","","","","","","","fee schedule","260.5","521","APC"
"Abeta42 & ttau eclia csf","0459U","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","260.5","","","","","","","fee schedule","260.5","521","Laboratory"
"Abeta42 & ttau eclia csf","0459U","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","437.64","","","","","","","fee schedule","260.5","521","APC"
"Ablate atria lmtd add-on","33257","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","4992","","","","","","","fee schedule","3613","4992",""
"Ablate atria lmtd endo","33265","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","3885","","","","","","","fee schedule","3613","4992",""
"Ablate atria lmtd endo","33265","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3613","","","","","","","fee schedule","3613","4992",""
"Ablate heart dysrhythm focus","93650","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","16290.05","","","","","","","fee schedule","8145.02","16290.05","APC"
"Ablate heart dysrhythm focus","93650","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","15475.55","","","","","","","fee schedule","8145.02","16290.05","APC"
"Ablate pulm tumor perq crybl","32994","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","21090.97","","","","","","","fee schedule","3885","22201.02","APC"
"Ablt b9 brst tum perq lsr ea","0970T","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","4456.8","","","","","","","fee schedule","4088.81","8177.61","APC"
"Ablt b9 brst tum perq lsr ea","0970T","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","6191.27","","","","","","","fee schedule","4088.81","8177.61","APC"
"Ablt mal brst tum pq lsr uni","0971T","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","4155.45","","","","","","","fee schedule","4088.81","8177.61","APC"
"Abltj 1/+thyr ndul 1lobe prq","60660","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","3276.98","","","","","","","fee schedule","1724.73","3993","APC"
"Abltj b9 prst8 tissue hifu","0950T","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","9984.48","","","","","","","fee schedule","9885.63","19771.25","APC"
"Abltj b9 prst8 tissue hifu","0950T","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","19771.25","","","","","","","fee schedule","9885.63","19771.25","APC"
"Abltj b9 thyr ndul perq lasr","0673T","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","1759.22","","","","","","","fee schedule","1724.73","4499","APC"
"Abltj b9 thyr ndul perq lasr","0673T","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","2587.09","","","","","","","fee schedule","1724.73","4499","APC"
"Abltj mal prst8 tiss hifu","55880","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","10046.76","","","","","","","fee schedule","3760","19771.25","APC"
"Abltj perc lxtr/perph nrv","0441T","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","2243.11","","","","","","","fee schedule","2039.19","9732","APC"
"Abltj perc plex/trncl nrv","0442T","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","15396.25","","","","","","","fee schedule","7046","18328.87","APC"
"Abltj perc uxtr/perph nrv","0440T","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","3670.54","","","","","","","fee schedule","2039.19","9732","APC"
"Abltj perc uxtr/perph nrv","0440T","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","3087.74","","","","","","","fee schedule","2039.19","9732","APC"
"Abortion (mpr)","59866","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","327.77","","","","","","","fee schedule","318.22","1502","APC"
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Ppo","","","[Stop Loss: Total Charges > 347079 | Total % of Charge: 55.2] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1603] [Rehab-Per Diem: 2399] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Network Blue Ppo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 49.52] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 206541] [BMT-Autologous-other-Case Rate: 105765] [Heart Transplant-Case Rate: 666507] [Kidney Transplant-Case Rate: 195806] [Liver Transplant-Case Rate: 349825] [Lung Transplant-Case Rate: 516860] [Pancreas Transplant-Case Rate: 319900]","5420.2","5420.2","5420.2","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","11594.02","","","","","","","fee schedule","4610.73","26887.82","MSDRG Base Rate"
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Ambetter Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","18326.34","18326.34","18326.34","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Truli For Health","All Commercial Plans","14776.7","","","","","","","fee schedule","4610.73","26887.82","MSDRG Base Rate"
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Hmo/Pos","21885.96","","","","","","","fee schedule","4610.73","26887.82",""
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","11594.02","","","","","","","fee schedule","4610.73","26887.82","MSDRG Base Rate"
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Better Health - Healthy Kids Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Avmed","Exchange","14731.81","","","","","","","fee schedule","4021.94","23359.09",""
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Network Blue Ppo","","","[Stop Loss: Total Charges > 276260 | Excess % of Charge: 49.52] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [BMT-Allogeneic related-Case Rate: 206541] [BMT-Autologous-other-Case Rate: 105765] [Heart Transplant-Case Rate: 666507] [Kidney Transplant-Case Rate: 195806] [Liver Transplant-Case Rate: 349825] [Lung Transplant-Case Rate: 516860] [Pancreas Transplant-Case Rate: 319900]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Medicare Managed Care Plan","10637.13","","","","","","","fee schedule","4021.94","23359.09","MSDRG Base Rate"
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Longevity","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina","Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion","59840","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3760","","","","","","","fee schedule","2133.06","6760.92",""
"Abortion","59841","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","5679.18","","","","","","","fee schedule","2133.06","6760.92","APC"
"Abortion","59841","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","5195","","","","","","","fee schedule","2133.06","6760.92",""
"Abortion","59852","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3993","","","","","","","fee schedule","3613","4992",""
"Above elbow prosth tiss shap","L6500","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","6352.8","","","","","","","fee schedule","3970.5","7941","APC"
"Above knee cushion socket","L5648","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","878.55","","","","","","","fee schedule","806.01","1612.02","APC"
"Above knee hydracadence","L5610","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","3837.98","","","","","","","fee schedule","2534.66","5069.32","APC"
"Above knee leather socket","L5642","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","770.64","","","","","","","fee schedule","758.5","1517","APC"
"Acapatch, per sq cm","Q4325","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","133.85","","","","","","","fee schedule","129.95","3453.41","APC"
"Acapatch, per sq cm","Q4325","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","196.78","","","","","","","fee schedule","129.95","3453.41","APC"
"Acapatch, per sq cm","Q4325","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","246.91","","","","","","","fee schedule","129.95","3453.41","APC"
"Acapatch, per sq cm","Q4325","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3453.41","","","","","","","fee schedule","129.95","3453.41",""
"Acesso dl, per sq cm","Q4293","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","139.05","","","","","","","fee schedule","129.95","1822.44","APC"
"Acetylcholinesterase assay","82013","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","13.4","","","","","","","fee schedule","12.29","24.58","APC"
"Acetylcholn rcptr blckg antb","86042","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","18.69","","","","","","","fee schedule","18.4","36.8","APC"
"Acetylcholn rcptr blckg antb","86042","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","18.77","","","","","","","fee schedule","18.4","36.8","APC"
"Acetylcholn rcptr blckg antb","86042","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","19.5","","","","","","","fee schedule","18.4","36.8","APC"
"Acid perfusion of esophagus","91030","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","590.05","","","","","","","fee schedule","389.68","972","APC"
"Acoustic immitance testing","92570","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","146.46","","","","","","","fee schedule","134.37","268.74","APC"
"Acth stimulation panel","80400","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","48.93","","","","","","","fee schedule","32.62","65.24","APC"
"Acth stimulation panel","80406","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","79.83","","","","","","","fee schedule","78.26","156.52","APC"
"Acupunct w/o stimul 15 min","97810","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","57.39","","","","","","","fee schedule","30.2","60.41","APC"
"Acute & Subacute Endocarditis","126","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Exchange","","","[Stop Loss: Total Charges > 271944 | Total % of Charge: 29.7] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 757] [Rehab-Per Diem: 1358]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Better Health - Healthy Kids Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Ppo","","","[Stop Loss: Total Charges > 310574 | Total % of Charge: 34.6] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","19077.94","19077.94","19077.94","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","","","facility","inpatient","","","","","","Devoted Health","Medicare Managed Care Plan","12310.3","","","","","","","fee schedule","7692.77","23956.37","MSDRG Base Rate"
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Medicare Managed Care Plan","11211.17","","","","","","","fee schedule","7692.77","23956.37","MSDRG Base Rate"
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","","","facility","inpatient","","","","","","Health First Health Plans","Ppo","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina Healthcare","Medicare Managed Care Plan","11211.17","","","","","","","fee schedule","7692.77","23956.37","MSDRG Base Rate"
"Acute And Subacute Endocarditis With Cc","289","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","17761.9","","","","","","","fee schedule","12652.22","74730.21","MSDRG Base Rate"
"Acute And Subacute Endocarditis With Cc","289","MS-DRG","","","","","","","facility","inpatient","","","","","","Avmed","Hmo/Ppo","28136","","","","","","","fee schedule","12652.22","74730.21",""
"Acute And Subacute Endocarditis With Cc","289","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Medicare Managed Care Plan","17937.76","","","","","","","fee schedule","12652.22","74730.21","MSDRG Base Rate"
"Acute And Subacute Endocarditis With Cc","289","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","21103.25","","","","","","","fee schedule","12652.22","74730.21","MSDRG Base Rate"
"Acute And Subacute Endocarditis With Cc","289","MS-DRG","","","","","","","facility","inpatient","","","","","","Kaiser","Transplant Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis With Cc","289","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar","Exchange","30075.25","","","","","","","fee schedule","12652.22","74730.21",""
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Better Health - Healthy Kids Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Hmo","","","[Stop Loss: Total Charges > 80000 | Total % of Charge: 40] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: 700]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis Without Cc/Mcc","290","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","16082.95","","","","","","","fee schedule","7856.48","74730.21","Burn-Case Rate"
