"Drug assay posaconazole","80187","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","28.74","","","","","","","fee schedule","27.11","54.22","APC"
"Drug asy hydroxychloroquine","80220","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","35.42","","","","","","","fee schedule","18.64","37.28","APC"
"Drug screen quant tiagabine","80199","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","27.65","","","","","","","fee schedule","27.11","54.22","APC"
"Drug screen quant zonisamide","80203","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","26.5","","","","","","","fee schedule","13.25","26.5","APC"
"Drug scrn quan mycophenolate","80180","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","19.86","","","","","","","fee schedule","18.05","36.1","APC"
"Drug test def 1-7 classes","G0480","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","125.87","","","","","","","fee schedule","114.43","228.86","APC"
"Drug test def 15-21 classes","G0482","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","208.68","","","","","","","fee schedule","198.74","397.48","APC"
"Drug test def simple all cl","G0659","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","104.4","","","","","","","fee schedule","62.14","124.28","APC"
"Drug test prsmv dir opt obs","80305","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","22.68","","","","","","","fee schedule","12.6","25.2","APC"
"Dstrj extensive retinopathy","67227","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","1203.5","","","","","","","fee schedule","990.66","8210.95",""
"Dstrj extensive retinopathy","67227","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","6897.2","","","","","","","fee schedule","990.66","8210.95","APC"
"Dstrj neurofibroma xtnsv","0419T","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","704","","","","","","","fee schedule","704","1543.59",""
"Dual layer impax, per sq cm","Q4262","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","141.65","","","","","","","fee schedule","129.95","369.07","APC"
"Dup-scan hemo compl bi std","93985","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","264.12","","","","","","","fee schedule","249.17","498.33","APC"
"Durable Medical Equipment","N805","APC","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","","","[Lesser Than Charges paid at %: 100] [OP Surg. Group 1 ($): FEE SCHEDULE] [OP Surg. Group 2 ($): FEE SCHEDULE] [OP Surg. Group 3 ($): FEE SCHEDULE] [OP Surg. Group 4 ($): FEE SCHEDULE] [OP Surg. Group 5 ($): FEE SCHEDULE] [OP Surg. Group 6 ($): FEE SCHEDULE] [OP Surg. Group 7 ($): FEE SCHEDULE] [OP Surg. Group 8 ($): FEE SCHEDULE] [OP Surg. Group 9 ($): FEE SCHEDULE] [OP Surg. Group 10 ($): FEE SCHEDULE] [OP Surg. Ungroupable ($): 2591.35] [Emergency Department ($): 1047] [CT Scan OP ($): 953] [MRI OP ($): 1334] [OP High Cost Drugs (%BC): 50] [Other Outpatient Implant (%BC): 50] [Ambulance--Air  (%BC): 33] [All Other OP (%BC): 33]","","","","0","other","","","No services performed during 15-month lookback period."
"Durable Medical Equipment","N805","APC","","","","","","","facility","outpatient","","","","","","Molina Healthcare","Medicaid Managed Care Plan","","","[Outpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Durable Medical Equipment","N805","APC","","","","","","","facility","outpatient","","","","","","Multiplan","Ppo","","80","","","","","0","percent of total billed charges","","","No services performed during 15-month lookback period."
"Durable Medical Equipment","N805","APC","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","","","[Lesser Than Charges paid at %: 100] [OP Surg. Group 0 ($): FEE SCHEDULE] [OP Surg. Group 1 ($): FEE SCHEDULE] [OP Surg. Group 2 ($): FEE SCHEDULE] [OP Surg. Group 3 ($): FEE SCHEDULE] [OP Surg. Group 4 ($): FEE SCHEDULE] [OP Surg. Group 5 ($): FEE SCHEDULE] [OP Surg. Group 6 ($): FEE SCHEDULE] [OP Surg. Group 7 ($): FEE SCHEDULE] [OP Surg. Group 8 ($): FEE SCHEDULE] [OP Surg. Group 9 ($): FEE SCHEDULE] [OP Surg. Group 10 ($): FEE SCHEDULE] [OP Surg. Ungroupable ($): 3613] [Observation ($): 3409] [Emergency Department ($): 721] [Urgent Care (%BC): 20.7] [Cardiac Rehabilitation Therapy (%BC): 20.7] [Cardiac Stress Test (%BC): 20.7] [Cardiology (%BC): 20.7] [Echocardiology (%BC): 20.7] [EKG/ECG  (%BC): 20.7] [Holter Monitor/Telemetry (%BC): 20.7] [Peripheral Vascular Lab (%BC): 20.7] [EEG (%BC): 20.7] [EMG (%BC): 20.7] [Neuropsychological Testing and Biofeedback (%BC): 20.7] [Sleep Studies (%BC): 20.7] [Chemotherapy (%BC): 20.7] [Nuclear Medicine (%BC): 20.7] [Oncology (%BC): 20.7] [Radiation Therapy  (%BC): 20.7] [CT Scan OP ($): 1264] [MRI OP ($): 1358] [Imaging Services (%BC): 20.7] [Mammography-Diagnostic (%BC): 20.7] [Mammography-Screening (%BC): 20.7] [Positron Emission Tomography ($): 3435] [Radiology (%BC): 20.7] [Ultrasound Imaging (%BC): 20.7] [Laboratory (%BC): 20.7] [Pathology (%BC): 20.7] [Hemodialysis (%BC): 20.7] [Peritoneal Dialysis, CAPD, and CCPD (%BC): 20.7] [Occupational Therapy ($): 182] [Physical Therapy ($): 182] [Respiratory Services/Therapy  (%BC): 20.7] [Speech Therapy ($): 182] [OP High Cost Drugs ($): FEE SCHEDULE] [Ambulance--Air  (%BC): 20.7] [Ambulance--Land  (%BC): 20.7] [Hyperbarics (%BC): 20.7] [Pulmonary Rehabilitation (%BC): 20.7]","","","","0","other","","","No services performed during 15-month lookback period."
"Dx bone marrow bx & aspir","38222","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","3336.67","","","","","","","fee schedule","1457","6066.67","APC"
"Dx bone marrow bx & aspir","38222","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","3306.33","","","","","","","fee schedule","1457","6066.67","APC"
"Dx bronchoscope/brush","31623","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","1895.88","","","","","","","fee schedule","1326.84","3717.42","APC"
"Dx bronchoscope/lavage","31624","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","1888.45","","","","","","","fee schedule","1326.84","3717.42","APC"
"Dx bronchoscope/wash","31622","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","3717.42","","","","","","","fee schedule","990.66","3717.42","APC"
"Dx bronchoscope/wash","31622","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","2923","","","","","","","fee schedule","990.66","3717.42",""
"Dx duod intub w/asp specs","43757","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","1041.86","","","","","","","fee schedule","947.15","2923","APC"
"Dx gastr intub w/asp spec","43754","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","450.97","","","","","","","fee schedule","225.48","1502","APC"
"Dx gastr intub w/asp specs","43755","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","1457","","","","","","","fee schedule","134.37","1502",""
"Dx gastr intub w/asp specs","43755","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","150.49","","","","","","","fee schedule","134.37","1502","APC, OP Rate"
"Dx gastr intub w/asp specs","43755","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","255.3","","","","","","","fee schedule","134.37","1502","APC"
"Dx gastr intub w/asp specs","43755","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","972","","","","","","","fee schedule","134.37","1502",""
"Dx laryngoscopy excl nb","31525","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","1914.47","","","","","","","fee schedule","990.66","3717.42","APC"
"Dx laryngoscopy w/oper scope","31526","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","3531.55","","","","","","","fee schedule","1326.84","3717.42","APC"
"Dxa bone density study","77085","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","165.31","","","","","","","fee schedule","109.17","218.35","APC"
"Dynamic cavernosometry","54231","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","273.96","","","","","","","fee schedule","260.91","3993","APC"
"Dynamic surface emg","96002","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","450.97","","","","","","","fee schedule","225.48","450.97","APC"
"Dynamic surface emg","96002","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","360.77","","","","","","","fee schedule","225.48","450.97","APC"
"Dysequilibrium","149","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","9332.01","","","","","","","fee schedule","5998.69","18680.77","MSDRG Base Rate"
"Dysequilibrium","149","MS-DRG","","","","","","","facility","inpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Dysequilibrium","149","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Hmo/Pos","","","[Stop Loss: Total Charges > 285541 | Total % of Charge: 38.6] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 757] [Rehab-Per Diem: 1874]","13235.09","13235.09","13235.09","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"ECG/signal-averaged","93278","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","63.45","","","","","","","fee schedule","61.6","123.21","APC"
"ECG/signal-averaged","93278","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","123.21","","","","","","","fee schedule","61.6","123.21","APC"
"EEG monitoring/function test","95958","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","923.67","","","","","","","fee schedule","896.76","1793.53","APC"
"EEG monitoring/function test","95958","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","986.44","","","","","","","fee schedule","896.76","1793.53","APC"
"EKG tracing for initial prev","G0404","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","33.22","","","","","","","fee schedule","30.2","60.41","APC"
"ELETRIPTAN 40 MG TABLET [34684]","0049-2340-45","NDC","","","","","","","facility","both","1","EA","","76.92","26.92","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ELISA HIV-1/HIV-2 screen","G0433","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","20.12","","","","","","","fee schedule","18.29","36.58","APC"
"ELISA HIV-1/HIV-2 screen","G0433","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","27.44","","","","","","","fee schedule","18.29","36.58","APC"
"ELISA HIV-1/HIV-2 screen","G0433","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","18.29","","","","","","","fee schedule","18.29","36.58","Laboratory"
"ENOXAPARIN 150 MG/ML SUBCUTANEOUS SYRINGE [103547]","J1650","HCPCS","16714-066-01","NDC","","","","","facility","both","1","EA","","1352.86","473.50","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"EO w/o joints CF","L3702","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","353.94","","","","","","","fee schedule","324.72","649.44","APC"
"EO withjoint, Prefabricated","L3760","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","612.96","","","","","","","fee schedule","562.35","1124.7","APC"
"EPHEDRINE SULFATE 50 MG/ML INTRAVENOUS SOLUTION [175364]","76014-005-30","NDC","","","","","","","facility","both","1","EA","","54.11","18.94","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"EPINEPHRINE 0.3 MG/0.3 ML INJECTION, AUTO-INJECTOR [29032]","49502-102-02","NDC","","","","","","","facility","both","1","EA","","132.58","46.40","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"EPLERENONE 25 MG TABLET [36983]","59762-1710-1","NDC","","","","","","","facility","both","1","EA","","3.1","1.08","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ERYTHROMYCIN 5 MG/GRAM (0.5 %) EYE OINTMENT [2888]","24208-910-19","NDC","","","","","","","facility","both","1","EA","","37.94","13.28","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 G"
"ERYTHROMYCIN LACTOBIONATE 500 MG INTRAVENOUS SOLUTION [2903]","J1364","HCPCS","14789-116-05","NDC","","","","","facility","both","1","EA","","292.48","102.37","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ESMOLOL 100 MG/10 ML (10 MG/ML) INTRAVENOUS SOLUTION [9957]","J1805","HCPCS","55390-062-10","NDC","","","","","facility","both","1","EA","","36.53","12.78","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ESTRADIOL 2 MG TABLET [9968]","0591-0488-01","NDC","","","","","","","facility","both","1","EA","","0.40","0.14","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ETHACRYNATE SODIUM 50 MG INTRAVENOUS SOLUTION [9979]","67457-297-50","NDC","","","","","","","facility","both","1","EA","","11246.43","3936.25","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"EWHFO rigid w/o jnts CF","L3765","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","1464.97","","","","","","","fee schedule","1441.9","2883.8","APC"
"EWHFO w/joint(s) CF","L3766","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","1679.58","","","","","","","fee schedule","1526.89","3053.78","APC"
"Ear protector evaluation","92596","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","41.74","","","","","","","fee schedule","39","78.01","APC"
"Ear protector evaluation","92596","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","78.01","","","","","","","fee schedule","39","78.01","APC"
"Ear protector evaluation","92596","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","65.53","","","","","","","fee schedule","39","78.01","APC"
"Ear, Nose, Mouth And Throat Malignancy With Cc","147","MS-DRG","","","","","","","facility","inpatient","","","","","","Global Excel Management","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [IP Prosthetics/Implants/Devices (%BC): 55] [Burn-Case Rate: FEE SCHEDULE] [Trauma-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Ear, Nose, Mouth And Throat Malignancy With Cc","147","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","10861.66","9880.81","13729.68","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Ear, Nose, Mouth And Throat Malignancy With Cc","147","MS-DRG","","","","","","","facility","inpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","14427.71","","","","","","","fee schedule","9988.72","34304.72","MSDRG Base Rate"
"Ear, Nose, Mouth And Throat Malignancy With Mcc","146","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Hmo","18408.55","","","","","","","fee schedule","15142.51","57326.85",""
"Ear, Nose, Mouth And Throat Malignancy With Mcc","146","MS-DRG","","","","","","","facility","inpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","38180.7","","","","","","","fee schedule","15142.51","57326.85","MSDRG Base Rate"
"Ear, Nose, Mouth And Throat Malignancy With Mcc","146","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","21242.69","21242.69","31693.45","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Ear, Nose, Mouth And Throat Malignancy With Mcc","146","MS-DRG","","","","","","","facility","inpatient","","","","","","Optimum Healthcare","Medicare Managed Care Plan","21635.73","","","","","","","fee schedule","15142.51","57326.85","MSDRG Base Rate"
"Ear, Nose, Mouth And Throat Malignancy With Mcc","146","MS-DRG","","","","","","","facility","inpatient","","","","","","Optum","Transplant Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Ear, Nose, Mouth And Throat Malignancy With Mcc","146","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Hmo/Pos","46662.51","","","","","","","fee schedule","15142.51","57326.85",""
"Ear, Nose, Mouth And Throat Malignancy Without Cc/Mcc","148","MS-DRG","","","","","","","facility","inpatient","","","","","","Centene/Sunshine","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Ear, Nose, Mouth And Throat Malignancy Without Cc/Mcc","148","MS-DRG","","","","","","","facility","inpatient","","","","","","Truli For Health","All Commercial Plans","12416.14","","","","","","","fee schedule","6425.62","34304.72","MSDRG Base Rate"
"Eardrum revision","69450","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","3496.89","","","","","","","fee schedule","990.66","9732","APC"
"Eardrum revision","69450","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","1203.5","","","","","","","fee schedule","990.66","9732",""
"Eardrum revision","69450","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","3877.74","","","","","","","fee schedule","990.66","9732","APC, OP Rate"
"Echo exam of eye thickness","76514","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","30.51","","","","","","","fee schedule","30.2","60.41","APC"
"Echo exam of eye","76516","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","174.68","","","","","","","fee schedule","109.17","218.35","APC"
"Echo exam uterus","76831","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","249.17","","","","","","","fee schedule","249.17","498.33","APC"
"Echo guide for artery repair","76936","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","248.03","","","","","","","fee schedule","225.48","450.97","APC"
"Echo guide for artery repair","76936","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","239.01","","","","","","","fee schedule","225.48","450.97","APC"
"Echograp trans r pros study","76873","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","183.41","","","","","","","fee schedule","109.17","218.35","APC"
"Ecmo Or Tracheostomy With Mv >96 Hours Or Principal Diagnosis Except Face, Mouth And Neck With Major","003","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Hmo","171977.36","","","","","","","fee schedule","171977.36","558092.87",""
"Ecmo Or Tracheostomy With Mv >96 Hours Or Principal Diagnosis Except Face, Mouth And Neck With Major","003","MS-DRG","","","","","","","facility","inpatient","","","","","","Molina Healthcare","Medicare Managed Care Plan","193767.06","","","","","","","fee schedule","171977.36","558092.87","MSDRG Base Rate"
"Ecmo Or Tracheostomy With Mv >96 Hours Or Principal Diagnosis Except Face, Mouth And Neck With Major","003","MS-DRG","","","","","","","facility","inpatient","","","","","","Optimum Healthcare","Medicare Managed Care Plan","193767.06","","","","","","","fee schedule","171977.36","558092.87","MSDRG Base Rate"
"Ecmo/ecls daily mgmt-venous","33948","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","3993","","","","","","","fee schedule","3613","4992",""
"Ecmo/ecls insj ctr cannula","33955","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","4992","","","","","","","fee schedule","3613","4992",""
"Ecmo/ecls insj prph cannula","33952","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3613","","","","","","","fee schedule","3613","4992",""
"Ectopic Pregnancy","777","MS-DRG","","","","","","","facility","inpatient","","","","","","Baycare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Ectopic Pregnancy","777","MS-DRG","","","","","","","facility","inpatient","","","","","","First Health/Coventry","First Health Ppo","","","[Stop Loss: Total Charges > 35000 | Total % of Charge: 75] [Lesser Than Charges paid at %: 75] [Medical-Per Diem: 2000] [Nursery  Level 1- Boarder-Per Diem: 175] [Psych-Per Diem: 500] [Rehab-Per Diem: 700] [IP Prosthetics/Implants/Devices (%BC): 70] [Burn  (%BC): 95] [Trauma  (%BC): 95]","","","","0","other","","","No services performed during 15-month lookback period."
"Ectopic Pregnancy","777","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Ectopic Pregnancy","777","MS-DRG","","","","","","","facility","inpatient","","","","","","Sunshine Health","Ambetter Value Exchange","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Eeg 41-60 minutes","95812","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","236.76","","","","","","","fee schedule","225.48","450.97","APC"
"Eeg awake and asleep","95819","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","248.03","","","","","","","fee schedule","225.48","450.97","APC"
"Eeg awake and drowsy","95816","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","450.97","","","","","","","fee schedule","225.48","450.97","APC"
"Eeg cont rec w/vid eeg tech","95700","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","428.42","","","","","","","fee schedule","225.48","450.97","APC"
"Eeg w/o vid 2-12hr cont mntr","95707","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","229.99","","","","","","","fee schedule","225.48","450.97","APC"
"Eeg wo vid 2-12hr intmt mntr","95706","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","252.54","","","","","","","fee schedule","225.48","450.97","APC, OP Rate"
"Egd diagnostic brush wash","43235","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","1420.72","","","","","","","fee schedule","947.15","2923","APC"
"Egd endo mucosal resection","43254","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","2144.15","","","","","","","fee schedule","2003.87","4007.75","APC"
"Egd flx transnasal bx 1/ml","0653T","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","2923","","","","","","","fee schedule","2003.87","4007.75",""
"Egd flx transnasal dx br/wa","0652T","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","3005.81","","","","","","","fee schedule","2003.87","4007.75","APC"
"Egd flx trnsorl rmvl balo","43291","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","975.56","","","","","","","fee schedule","947.15","3369","APC"
"Egd flx trnsorl rmvl balo","43291","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","1032.39","","","","","","","fee schedule","947.15","3369","APC"
"Egd flx trnsorl rmvl balo","43291","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","994.5","","","","","","","fee schedule","947.15","3369","APC"
"Egd injection varices","43243","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","1611.92","","","","","","","fee schedule","1326.84","4007.75",""
"Egd injection varices","43243","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","4007.75","","","","","","","fee schedule","1326.84","4007.75","APC"
"Egd remove foreign body","43247","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","1003.97","","","","","","","fee schedule","947.15","2923","APC"
"Egd us exam duodenum/jejunum","43259","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","2023.91","","","","","","","fee schedule","1517.25","4007.75","APC"
"Egd us exam duodenum/jejunum","43259","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","2063.99","","","","","","","fee schedule","1517.25","4007.75","APC"
"Egd us fine needle bx/aspir","43238","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Hmo/Pos/Epo","1900","","","","","","","fee schedule","1326.84","4007.75",""
"Egd us fine needle bx/aspir","43242","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","3366.51","","","","","","","fee schedule","1326.84","4007.75","APC"
"Egd varices ligation","43244","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","3034.27","","","","","","","fee schedule","1326.84","4007.75","APC"
"Egd varices ligation","43244","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","2104.07","","","","","","","fee schedule","1326.84","4007.75","APC"
"Egd varices ligation","43244","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","2116","","","","","","","fee schedule","1326.84","4007.75",""
"Egd w/transmural drain cyst","43240","HCPCS","","","","","","","facility","outpatient","","","","","","Phcs","Hmo/Pos/Epo","1900","","","","","","","fee schedule","1326.84","12679.42",""
"Egd w/transmural drain cyst","43240","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","3760","","","","","","","fee schedule","1326.84","12679.42",""
"Elb mold sock flex hinge pad","L6100","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","3567.74","","","","","","","fee schedule","2356.19","4712.38","APC"
"Elbow arthroscopy/surgery","29834","HCPCS","","","","","","","facility","outpatient","","","","","","Avmed","Hmo/Ppo","1843.23","","","","","","","fee schedule","1517.25","6833.76",""
"Elbow arthroscopy/surgery","29834","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","3416.88","","","","","","","fee schedule","1517.25","6833.76","APC"
"Elbow arthroscopy/surgery","29834","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","3485.22","","","","","","","fee schedule","1517.25","6833.76","APC"
