"""""""Hb Incise Finger Tendon Sheath""","76101329","CDM","","","","","","","facility","both","","","","7652","2678.2","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"""""""Hb Mammary Ductogram Or Galactogram Multiple""","32000412","CDM","","","","","","","facility","both","","","","1925","673.75","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"""""""Hb Thrc Fascial Pln Blk Bi Njx""","76101332","CDM","","","","","","","facility","both","","","","7716","2700.6","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"2d cephalometric image","D0340","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","95.42","","","","","","","fee schedule","90.88","181.76","APC"
"2d tee w or w/o fol w/con,in","C8925","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","1473.54","","","","","","","fee schedule","818.63","1637.26","APC"
"2d tee w or w/o fol w/con,in","C8925","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","1555.4","","","","","","","fee schedule","818.63","1637.26","APC"
"2d tte w or w/o fol w/con,co","C8923","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","831.73","","","","","","","fee schedule","818.63","1637.26","APC"
"2d tte w or w/o fol w/con,co","C8923","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","867.75","","","","","","","fee schedule","818.63","1637.26","APC"
"3-d radiotherapy plan","77295","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","1589.96","","","","","","","fee schedule","1445.42","2890.84","APC"
"3d anat seg imaging preop","C8001","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","147.81","","","","","","","fee schedule","134.37","268.74","APC"
"3d bn img algor drvd fr mri","G0566","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","134.37","","","","","","","fee schedule","134.37","268.74","APC"
"3d cntr simula trgt lvr les","0944T","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","377.29","","","","","","","fee schedule","249.17","498.33","APC"
"4-bar link above knee w/swng","L5614","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","2339.83","","","","","","","fee schedule","2089.13","4178.26","APC, OP Rate"
"5% dextrose/water","J7060","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","1.82","","","","","","","fee schedule","1.82","2.2",""
"ACETAMINOPHEN 120 MG RECTAL SUPPOSITORY [103]","0713-0118-06","NDC","","","","","","","facility","both","1","EA","","0.49","0.17","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ACETAMINOPHEN 120 MG RECTAL SUPPOSITORY [103]","45802-732-30","NDC","","","","","","","facility","both","1","EA","","0.31","0.11","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ACETAMINOPHEN 160 MG/5 ML (5 ML) ORAL SOLUTION [113785]","81033-002-50","NDC","","","","","","","facility","both","1","EA","","1.35","0.47","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ACETAMINOPHEN 300 MG-CODEINE 30 MG TABLET [14087]","68084-372-01","NDC","","","","","","","facility","both","1","EA","","0.26","0.09","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ACETAMINOPHEN 325 MG TABLET [101]","0603-0263-29","NDC","","","","","","","facility","both","1","EA","","0.01","0.0035","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ACETAMINOPHEN 325 MG TABLET [101]","0904-6773-61","NDC","","","","","","","facility","both","1","EA","","0.05","0.02","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ACETAMINOPHEN 325 MG TABLET [101]","50580-458-11","NDC","","","","","","","facility","both","1","EA","","1","0.35","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ACETAZOLAMIDE 250 MG TABLET [113]","0904-6663-61","NDC","","","","","","","facility","both","1","EA","","3.61","1.26","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ACETYLCHOLINE 100 MCG/2 ML (50 MCG/ML) SYRINGE 4 (PHARMACY PREMIX) [411273]","9999-0703-01","NDC","","","","","","","facility","both","1","EA","","5.26","1.84","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 SYRINGE"
"ACETYLCYSTEINE 20% (200 MG/ML) ORAL SOLN [152975]","J7608","HCPCS","0409-3308-03","NDC","","","","","facility","both","1","EA","","6.04","2.12","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ACYCLOVIR 200 MG/5 ML ORAL SUSPENSION [8970]","0472-0082-16","NDC","","","","","","","facility","both","1","EA","","36.53","12.78","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ADEFOVIR 10 MG TABLET [33816]","60505-3947-3","NDC","","","","","","","facility","both","1","EA","","29.83","10.44","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ADENOSINE 3 MG/ML INTRAVENOUS SOLUTION [8975]","J0153","HCPCS","25021-301-02","NDC","","","","","facility","both","1","EA","","249.96","87.48","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"AFO spiral prefabricated","L1951","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","1054.31","","","","","","","fee schedule","1037.71","2075.42","APC"
"AFO spiral prefabricated","L1951","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","1556.56","","","","","","","fee schedule","1037.71","2075.42","APC"
"AFO supramalleolar custom","L1907","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","706.39","","","","","","","fee schedule","695.27","1390.54","APC"
"AK/BK self-aligning unit ea","L5617","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","755.03","","","","","","","fee schedule","692.69","1385.38","APC"
"AK/BK self-aligning unit ea","L5617","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","727.32","","","","","","","fee schedule","692.69","1385.38","APC"
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION [8981]","P9047","HCPCS","0944-0493-01","NDC","","","","","facility","both","1","EA","","11.65","4.08","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION [8982]","P9041","HCPCS","13533-690-25","NDC","","","","","facility","both","1","EA","","3.41","1.19","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"AMANTADINE HCL 100 MG CAPSULE [364]","51079-481-01","NDC","","","","","","","facility","both","1","EA","","2.12","0.74","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
