"2d cephalometric image","D0340","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","92.7","","","","","","","fee schedule","90.88","181.76","APC"
"3d anat seg imaging preop","C8001","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","241.87","","","","","","","fee schedule","134.37","268.74","APC"
"3d cntr simula trgt lvr les","0944T","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","448.5","","","","","","","fee schedule","249.17","498.33","APC"
"5% dextrose/normal saline","J7042","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","1.3","","","","","","","fee schedule","1.25","1.44",""
"AAS 3 % NO.2 PEDI-D5W-CALCIUM 2.33 MEQ-HEPARIN 125 UNIT/250 ML IV SOLN [176427]","71285-0427-1","NDC","","","","","","","facility","both","1","EA","","0.60","0.21","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ADENOSINE (DIAGNOSTIC) 3 MG/ML INTRAVENOUS SOLUTION [15330]","J0153","HCPCS","63323-651-30","NDC","","","","","facility","both","1","EA","","249.96","87.48","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"AFO spiral prefabricated","L1951","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1048.09","","","","","","","fee schedule","1037.71","2075.42","APC"
"AFO spiral prefabricated","L1951","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","1058.46","","","","","","","fee schedule","1037.71","2075.42","APC"
"AFO w/ankle joint, prefab","L1971","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","1042.51","","","","","","","fee schedule","579.17","1158.34","APC"
"AK/BK self-aligning unit ea","L5617","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","703.77","","","","","","","fee schedule","692.69","1385.38","APC"
"AK/BK self-aligning unit ea","L5617","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","734.25","","","","","","","fee schedule","692.69","1385.38","APC"
"ALBENDAZOLE 200 MG TABLET [8979]","0007-5500-40","NDC","","","","","","","facility","both","1","EA","","2.47","0.86","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ALBENDAZOLE 200 MG TABLET [8979]","69097-237-72","NDC","","","","","","","facility","both","1","EA","","32.5","11.38","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ALENDRONATE 10 MG TABLET [15661]","51079-941-05","NDC","","","","","","","facility","both","1","EA","","0.44","0.16","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ALMOTRIPTAN MALATE 12.5 MG TABLET [30322]","50458-210-01","NDC","","","","","","","facility","both","1","EA","","42.70","14.95","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ALPRAZOLAM 0.25 MG TABLET [324]","67253-900-10","NDC","","","","","","","facility","both","1","EA","","0.02","0.00875","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMBRISENTAN 5 MG TABLET [82307]","61958-0801-5","NDC","","","","","","","facility","both","1","EA","","412.47","144.37","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMIODARONE 5 MG/ML ORAL SUSPENSION TGH [152298]","9999-0119-01","NDC","","","","","","","facility","both","1","EA","","0.68","0.24","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
