"2d tee w or w/o fol w/con,in","C8925","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","859.56","","","","","","","fee schedule","818.63","1637.26","APC"
"ACETAMINOPHEN 160 MG/5 ML (5 ML) ORAL SOLUTION [113785]","66689-054-99","NDC","","","","","","","facility","both","1","EA","","1.35","0.47","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ACETAMINOPHEN 160 MG/5 ML ORAL SUSPENSION [93073]","50580-424-01","NDC","","","","","","","facility","both","1","EA","","0.36","0.13","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ACETAMINOPHEN 325 MG TABLET [101]","63739-440-01","NDC","","","","","","","facility","both","1","EA","","0.03","0.00945","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ACETAZOLAMIDE 250 MG TABLET [113]","68084-541-11","NDC","","","","","","","facility","both","1","EA","","3.49","1.22","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ACETIC ACID 3% TOPICAL SOLUTION [411029]","9999-0638-01","NDC","","","","","","","facility","both","1","EA","","0.42","0.15","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ACYCLOVIR SODIUM 50 MG/ML INTRAVENOUS SOLUTION [23128]","J0133","HCPCS","63323-325-03","NDC","","","","","facility","both","1","EA","","33.26","11.64","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ALBUTEROL SULFATE 2.5 MG/3 ML (0.083 %) SOLUTION FOR NEBULIZATION [250]","J7613","HCPCS","60687-395-83","NDC","","","","","facility","both","1","EA","","7.16","2.51","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ALENDRONATE 70 MG TABLET [29048]","16714-633-01","NDC","","","","","","","facility","both","1","EA","","0.69","0.24","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ALLERGENIC EXTRACT-FOOD-ALMOND 1:10 PERCUTANEOUS SOLUTION [176832]","0268-6100-10","NDC","","","","","","","facility","both","1","EA","","25.5","8.92","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"AMIFOSTINE CRYSTALLINE 500 MG INTRAVENOUS SOLUTION [20803]","J0207","HCPCS","66220-017-03","NDC","","","","","facility","both","1","EA","","2642.58","924.90","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMINO ACID 10 % INTRAVENOUS SOLUTION [102153]","0264-9341-55","NDC","","","","","","","facility","both","1","EA","","0.15","0.05","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"AMLODIPINE 10 MG TABLET [9069]","60687-496-01","NDC","","","","","","","facility","both","1","EA","","0.16","0.05","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMLODIPINE 5 MG TABLET [9071]","68084-505-01","NDC","","","","","","","facility","both","1","EA","","0.16","0.06","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMPICILLIN 1 GRAM SOLUTION FOR INJECTION [469]","J0290","HCPCS","25021-136-10","NDC","","","","","facility","both","1","EA","","146.88","51.41","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMPICILLIN 500 MG SOLUTION FOR INJECTION [474]","J0290","HCPCS","0781-3407-95","NDC","","","","","facility","both","1","EA","","73.44","25.70","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMPICILLIN-SULBACTAM 3 GRAM SOLUTION FOR INJECTION [32471]","J0295","HCPCS","0049-0014-81","NDC","","","","","facility","both","1","EA","","219.03","76.66","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMPICILLIN-SULBACTAM 3 GRAM SOLUTION FOR INJECTION [32471]","J0295","HCPCS","63323-369-20","NDC","","","","","facility","both","1","EA","","219.03","76.66","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMPICILLIN-SULBACTAM 3 GRAM SOLUTION FOR INJECTION [32471]","J0295","HCPCS","67457-349-10","NDC","","","","","facility","both","1","EA","","219.03","76.66","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ANASTROZOLE 1 MG TABLET [16205]","51079-323-06","NDC","","","","","","","facility","both","1","EA","","0.46","0.16","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ARGININE HCL(L-ARGININE)(BULK) 100 % POWDER [22345]","6299115861","NDC","","","","","","","facility","both","1","EA","","0.71","0.25","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 G"
"ASPIRIN 25 MG-DIPYRIDAMOLE 200 MG CAPSULE,EXT.RELEASE 12 HR MULTIPHASE [27644]","0597-0001-60","NDC","","","","","","","facility","both","1","EA","","9.40","3.29","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ATENOLOL 50 MG TABLET [718]","0093-0752-01","NDC","","","","","","","facility","both","1","EA","","0.14","0.05","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ATEZOLIZUMAB 1,200 MG/20 ML (60 MG/ML) INTRAVENOUS SOLUTION [175376]","J9022","HCPCS","50242-917-01","NDC","","","","","facility","both","1","EA","","698.48","244.47","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ATOMOXETINE 60 MG CAPSULE [34448]","50268-059-13","NDC","","","","","","","facility","both","1","EA","","4.77","1.67","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ATORVASTATIN 40 MG TABLET [19177]","68084-589-01","NDC","","","","","","","facility","both","1","EA","","0.74","0.26","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ATORVASTATIN 80 MG TABLET [28645]","51079-412-03","NDC","","","","","","","facility","both","1","EA","","0.54","0.19","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ATROPINE 1 % EYE DROPS [736]","61314-303-01","NDC","","","","","","","facility","both","1","EA","","50.06","17.52","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ATROPINE 1 MG/ML INTRAVENOUS SOLUTION [190365]","J0461","HCPCS","0517-1001-01","NDC","","","","","facility","both","1","EA","","128.84","45.10","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"AZITHROMYCIN 250 MG TABLET [20943]","60687-282-11","NDC","","","","","","","facility","both","1","EA","","1.74","0.61","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AZITHROMYCIN 250 MG TABLET [20943]","63739-575-10","NDC","","","","","","","facility","both","1","EA","","2.22","0.78","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"Abd paracentesis w/imaging","49083","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","1894.29","","","","","","","fee schedule","947.15","2923","APC"
"Abdomen surgery procedure","22999","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","275.62","","","","","","","fee schedule","257.59","3993","APC"
"Abdomen surgery procedure","49999","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","1003.97","","","","","","","fee schedule","947.15","3993","APC"
"Abduct control hip semi-flex","L1630","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","212.13","","","","","","","fee schedule","198.25","396.5","APC"
"Abduction rotation bar shoe","L3140","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","112.23","","","","","","","fee schedule","110.03","220.06","APC"
"Abl1 gene","81170","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","306","","","","","","","fee schedule","300","600","APC"
"Abl1 gene","81170","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","327","","","","","","","fee schedule","300","600","APC"
"Ablate bone tumor(s) perq","20982","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","30761.13","","","","","","","fee schedule","3885","36620.39","APC"
"Ablate bone tumor(s) perq","20982","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","9732","","","","","","","fee schedule","3885","36620.39",""
"Ablate bone tumor(s) perq","20983","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","13639.52","","","","","","","fee schedule","3885","15155.02","APC"
"Ablate heart dysrhythm focus","93650","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","13032.04","","","","","","","fee schedule","8145.02","16290.05","APC"
"Ablate heart dysrhythm focus","93650","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","14016","","","","","","","fee schedule","8145.02","16290.05",""
"Ablate inf turbinate submuc","30802","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","1668.89","","","","","","","fee schedule","990.66","3240.57","APC"
"Ablt mal brst tum pq lsr uni","0971T","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","4579.46","","","","","","","fee schedule","4088.81","8177.61","APC, OP Rate"
"Ablt mal brst tum pq lsr uni","0971T","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","6542.09","","","","","","","fee schedule","4088.81","8177.61","APC"
"Abltj b9 thyr ndul perq lasr","0673T","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1741.98","","","","","","","fee schedule","1724.73","4499","APC"
"Abltj b9 thyr ndul perq lasr","0673T","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","1828.21","","","","","","","fee schedule","1724.73","4499","APC"
"Abltj b9 thyr ndul perq lasr","0673T","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","2923","","","","","","","fee schedule","1724.73","4499",""
"Abltj mal brst tum perq crtx","0581T","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","4170.58","","","","","","","fee schedule","3760","8177.61","APC"
"Abltj mal prst8 tiss hifu","55880","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","14968.82","","","","","","","fee schedule","3760","19771.25","APC"
"Abltj perc lxtr/perph nrv","0441T","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","2059.58","","","","","","","fee schedule","2039.19","9732","APC"
"Abobotulinumtoxina","J0586","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","14","","","","","","","fee schedule","8.75","17.5","APC"
"Abortion (mpr)","59866","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","323.31","","","","","","","fee schedule","318.22","1502","APC"
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Avmed","Hmo/Ppo","19200.51","","","","","","","fee schedule","4610.73","26887.82",""
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","21600.84","","","","","","","fee schedule","4610.73","26887.82",""
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Transplant Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Multiplan","Ppo","","","[Burn  (%BC): 90] [Transplants (%BC): 90] [Trauma  (%BC): 90] [All Other IP (%BC): 80]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Optum","Transplant Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://ahca.myflorida.com/medicaid/]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Ppo","22651.52","","","","","","","fee schedule","4021.94","23359.09",""
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","17894.23","","","","","","","fee schedule","4021.94","23359.09","MSDRG Base Rate"
"Abortion","59840","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","5408.74","","","","","","","fee schedule","2133.06","6760.92","APC"
"Abortion","59841","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","3583.29","","","","","","","fee schedule","2133.06","6760.92","APC"
"Above elbow prosth tiss shap","L6500","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","4367.55","","","","","","","fee schedule","3970.5","7941","APC"
"Above knee hydracadence","L5610","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","2560.01","","","","","","","fee schedule","2534.66","5069.32","APC"
"Above knee hydracadence","L5610","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","2575.97","","","","","","","fee schedule","2534.66","5069.32","APC"
"Above knee hydracadence","L5610","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","5069.32","","","","","","","fee schedule","2534.66","5069.32","APC"
"Above knee leather socket","L5642","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","766.08","","","","","","","fee schedule","758.5","1517","APC"
"Above knee wood socket","L5644","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","730.32","","","","","","","fee schedule","723.09","1446.18","APC"
"Above knee wood socket","L5644","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","1214.79","","","","","","","fee schedule","723.09","1446.18","APC"
"Abrasion lesion single","15786","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","215.8","","","","","","","fee schedule","209.52","972","APC"
"Abrasion lesion single","15786","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","314.28","","","","","","","fee schedule","209.52","972","APC"
"Abrasion lesion single","15786","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","222.09","","","","","","","fee schedule","209.52","972","APC"
"Acesso tl, per sq cm","Q4300","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","196.78","","","","","","","fee schedule","129.95","2579.93","APC"
"Acetaminophen injection","J0131","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","0.06","","","","","","","fee schedule","0.05","0.06",""
"Acetazolamid sodium injectio","J1120","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","19.06","","","","","","","fee schedule","19.06","26.77",""
