"2019 nCoV diagnostic P","U0001","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","38.43","","","","","","","fee schedule","35.92","71.84","APC"
"2d cephalometric image","D0340","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","96.33","","","","","","","fee schedule","90.88","181.76","APC"
"2d tee w or w/o fol w/con,in","C8925","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","892.31","","","","","","","fee schedule","818.63","1637.26","APC"
"2d tte w or w/o fol w/con,fu","C8924","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","386.18","","","","","","","fee schedule","364.32","728.64","APC"
"3d anat seg imaging preop","C8001","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","138.4","","","","","","","fee schedule","134.37","268.74","APC"
"3d bn img algor drvd fr mri","G0566","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","241.87","","","","","","","fee schedule","134.37","268.74","APC"
"3d bn img algor drvd fr mri","G0566","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Exchange","214.99","","","","","","","fee schedule","134.37","268.74","APC"
"3d cntr simula trgt lvr les","0944T","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","373.75","","","","","","","fee schedule","249.17","498.33","APC"
"4-bar link above knee w/swng","L5614","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","3969.35","","","","","","","fee schedule","2089.13","4178.26","APC"
"5% dextrose in lac ringers","J7121","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","7.38","","","","","","","fee schedule","7.38","7.38",""
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION [148497]","J0131","HCPCS","67457-940-10","NDC","","","","","facility","both","1","EA","","0.73","0.25","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION [148497]","J0131","HCPCS","67457-940-10","NDC","","","","","facility","both","1","EA","","0.73","0.25","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION [148497]","J0137","HCPCS","0143-9386-10","NDC","","","","","facility","both","1","EA","","0.73","0.25","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION [148497]","J0137","HCPCS","0143-9386-10","NDC","","","","","facility","both","1","EA","","0.73","0.25","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ACETAMINOPHEN 300 MG-CODEINE 30 MG TABLET [14087]","0603-2338-20","NDC","","","","","","","facility","both","1","EA","","0.44","0.16","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ACETAMINOPHEN 650 MG/20.3 ML ORAL SOLUTION [113787]","0121-1971-00","NDC","","","","","","","facility","both","1","EA","","0.33","0.12","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ACETAZOLAMIDE 50 MG/ML ORAL SUSPENSION TGH [152296]","9999-0059-01","NDC","","","","","","","facility","both","1","EA","","4.06","1.42","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 SYRINGE"
"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE [8962]","60687-578-11","NDC","","","","","","","facility","both","1","EA","","4.76","1.66","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ACETYLCYSTEINE 20% (200 MG/ML) ORAL SOLN [152975]","63323-690-30","NDC","","","","","","","facility","both","1","EA","","6.04","2.12","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ACETYLCYSTEINE 20% (200 MG/ML) ORAL SOLN [152975]","J7608","HCPCS","63323-694-04","NDC","","","","","facility","both","1","EA","","6.04","2.12","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"AFO spiral prefabricated","L1951","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","1867.88","","","","","","","fee schedule","1037.71","2075.42","APC"
"AFO spiral prefabricated","L1951","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","1099.97","","","","","","","fee schedule","1037.71","2075.42","APC"
"AFO w/ankle joint, prefab","L1971","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","579.17","","","","","","","fee schedule","579.17","1158.34","APC"
"AFO w/ankle joint, prefab","L1971","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","588.44","","","","","","","fee schedule","579.17","1158.34","APC"
"AK/BK self-aligning unit ea","L5617","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","692.69","","","","","","","fee schedule","692.69","1385.38","APC"
"AK/BK self-aligning unit ea","L5617","HCPCS","","","","","","","facility","outpatient","","","","","","Truli For Health","All Commercial Plans","1316.11","","","","","","","fee schedule","692.69","1385.38","APC"
"ALBENDAZOLE 200 MG TABLET [8979]","52054-550-28","NDC","","","","","","","facility","both","1","EA","","101.99","35.70","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION [8982]","P9041","HCPCS","0053-7670-91","NDC","","","","","facility","both","1","EA","","3.41","1.19","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"ALENDRONATE 70 MG TABLET [29048]","16714-633-02","NDC","","","","","","","facility","both","1","EA","","0.87","0.30","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ALFUZOSIN ER 10 MG TABLET,EXTENDED RELEASE 24 HR [36982]","59212-200-10","NDC","","","","","","","facility","both","1","EA","","26.75","9.36","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"ALPRAZOLAM 0.25 MG TABLET [324]","51079-788-20","NDC","","","","","","","facility","both","1","EA","","0.05","0.02","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMBRISENTAN 10 MG TABLET [82308]","61958-0802-3","NDC","","","","","","","facility","both","1","EA","","288.57","101.00","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMIKACIN 1,000 MG/4 ML INJECTION SOLUTION [147620]","J0278","HCPCS","0641-6166-10","NDC","","","","","facility","both","1","EA","","512.15","179.25","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"AMIODARONE 200 MG TABLET [9066]","0245-0147-01","NDC","","","","","","","facility","both","1","EA","","0.37","0.13","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMITRIPTYLINE 100 MG TABLET [433]","70756-205-11","NDC","","","","","","","facility","both","1","EA","","0.3","0.10","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMITRIPTYLINE 75 MG TABLET [437]","16729-174-01","NDC","","","","","","","facility","both","1","EA","","0.22","0.08","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMLODIPINE 2.5 MG TABLET [9070]","51079-450-20","NDC","","","","","","","facility","both","1","EA","","0.17","0.06","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMLODIPINE 5 MG TABLET [9071]","67877-198-90","NDC","","","","","","","facility","both","1","EA","","0.02","0.007","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMMONIUM LACTATE 12 % LOTION [10380]","45802-419-54","NDC","","","","","","","facility","both","1","EA","","0.23","0.08","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 G"
"AMPICILLIN 125 MG SOLUTION FOR INJECTION [471]","J0290","HCPCS","0781-9401-78","NDC","","","","","facility","both","1","EA","","146.88","51.41","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMPICILLIN 500 MG SOLUTION FOR INJECTION [474]","J0290","HCPCS","67850-024-00","NDC","","","","","facility","both","1","EA","","73.44","25.70","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMPICILLIN-SULBACTAM 1.5 GRAM SOLUTION FOR INJECTION [32470]","J0295","HCPCS","0641-6116-10","NDC","","","","","facility","both","1","EA","","109.52","38.33","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"AMPICILLIN-SULBACTAM 3 GRAM SOLUTION FOR INJECTION [32471]","J0295","HCPCS","10139-071-10","NDC","","","","","facility","both","1","EA","","219.03","76.66","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
