"Hb Missing Supply Price Data Placeholder","11111111_211568","CDM","272","RC","","","","","facility","both","","","","23.19","8.12","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Mnt Reassess Ind 15 Min","94200008","CDM","942","RC","G0270","HCPCS","","","facility","both","","","","53","18.55","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Molnar Disk","62100012","CDM","621","RC","","","","","facility","both","","","","232.56","81.4","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Mr Safety Implant Elec Prepj","61000062","CDM","610","RC","76018","HCPCS","","","facility","both","","","","230","80.5","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Mra Chest W Cont","61000031","CDM","610","RC","71555","HCPCS","","","facility","both","","","","2271","794.85","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Mra Pelvis Wo Cont","61000040","CDM","610","RC","72198","HCPCS","","","facility","both","","","","2151","752.85","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Mra Pelvis Wo Cont","61000040","CDM","610","RC","72198","HCPCS","","","facility","both","","","","2151","752.85","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Mri Abdomen Wo And W Cont","61000015","CDM","610","RC","74183","HCPCS","","","facility","both","","","","4314","1509.9","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Mri Brain Wo Cont","61100010","CDM","611","RC","70551","HCPCS","","","facility","both","","","","4349","1522.15","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Mri Lumbar Spine Wo Cont","61200005","CDM","612","RC","72148","HCPCS","","","facility","both","","","","3694","1292.9","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Mri Orb Face Neck Wo And W Cont","61100003","CDM","611","RC","70543","HCPCS","","","facility","both","","","","7762","2716.7","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Mri Uppr Extremity W/O&W/Dye","61000052","CDM","610","RC","73220","HCPCS","","","facility","both","","","","5690","1991.5","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Multivitamin Capsule With Iron 30","99990287","CDM","9999","RC","","","","","facility","both","","","","25","8.75","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Myelography Via Lumbar Injection Rs&I Thoracic","32000413","CDM","320","RC","62303","HCPCS","","","facility","both","","","","5326","1864.1","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Nasal Cautery Pkg","45000040","CDM","450","RC","","","","","facility","both","","","","1754","613.9","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Neg Press Wnd Tx </=50 Sq Cm","76100788","CDM","761","RC","97607","HCPCS","","","facility","both","","","","1173","410.55","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Neoprene Hinged Knee Brace","27400279_L1812_274","CDM","274","RC","L1812","HCPCS","","","facility","both","","","","19.44","6.8","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Ng Tube","27201213","CDM","272","RC","","","","","facility","both","","","","93.84","32.84","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Nk Cell Marker","14620801","CDM","302","RC","86357","HCPCS","","","facility","both","","","","199","69.65","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Observation Per Hour","76200001","CDM","762","RC","","","","","facility","both","","","","158","55.3","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Other Implants","27801818_102758","CDM","278","RC","","","","","facility","both","","","","7778.16","2722.36","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Other Implants","27801818_106164","CDM","278","RC","","","","","facility","both","","","","6880.68","2408.24","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Other Implants","27801818_109736","CDM","278","RC","","","","","facility","both","","","","10620.18","3717.06","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Other Implants","27801818_168369","CDM","278","RC","","","","","facility","both","","","","95.73","33.51","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Other Implants","27801818_168385","CDM","278","RC","","","","","facility","both","","","","6087.91","2130.77","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Other Implants","27801818_168609","CDM","278","RC","","","","","facility","both","","","","2233.98","781.89","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Other Implants","27801818_170864","CDM","278","RC","","","","","facility","both","","","","11039","3863.65","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Other Implants","27801818_177122","CDM","278","RC","","","","","facility","both","","","","598.32","209.41","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Other Implants","27801818_193383","CDM","276","RC","","","","","facility","both","","","","3141.18","1099.41","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Other Implants","27801818_193392","CDM","278","RC","","","","","facility","both","","","","3036.47","1062.76","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Other Implants","27801818_194185","CDM","624","RC","","","","","facility","both","","","","7338.92","2568.62","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Other Implants","27801818_203421","CDM","624","RC","","","","","facility","both","","","","9179.72","3212.9","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Other Implants","27801818_207945","CDM","278","RC","","","","","facility","both","","","","5624.21","1968.47","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Other Implants","27801818_210238","CDM","278","RC","","","","","facility","both","","","","746.34","261.22","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Other Implants","27801818_212453","CDM","278","RC","","","","","facility","both","","","","897.48","314.12","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Other Implants","27801818_217862","CDM","272","RC","","","","","facility","both","","","","1377.39","482.09","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Other Implants","27801818_35197","CDM","278","RC","","","","","facility","both","","","","456.21","159.67","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Other Implants","27801818_94641","CDM","278","RC","","","","","facility","both","","","","71.8","25.13","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Paracentesis","45000044","CDM","450","RC","","","","","facility","both","","","","4195","1468.25","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Parvovirus B19 Pcr","14620983","CDM","306","RC","87798","HCPCS","","","facility","both","","","","1764","617.4","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Pedi Resting Hand Splint","27400138","CDM","274","RC","L3808","HCPCS","","","facility","both","","","","66.96","23.44","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Phototherapy Setup","27201173","CDM","272","RC","","","","","facility","both","","","","119.34","41.77","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Picc Bioflo Sl 5F","27205335_272","CDM","272","RC","","","","","facility","both","","","","1355.29","474.35","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Pinworm Exam","14096956","CDM","306","RC","87172","HCPCS","","","facility","both","","","","497","173.95","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Place Fiducial Marker Ct","76100263","CDM","761","RC","32999","HCPCS","","","facility","both","","","","2904","1016.4","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Plastic Mod Low Ext Pad/Line","27400143","CDM","274","RC","L2275","HCPCS","","","facility","both","","","","1109.16","388.21","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Plt Funct Epi","13804711","CDM","305","RC","85576","HCPCS","","","facility","both","","","","590","206.5","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Plug Vascular Amplatzer 4Mm","27205310_C2628_272","CDM","272","RC","C2628","HCPCS","","","facility","both","","","","3249.21","1137.22","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Pocket Talker","27400144","CDM","274","RC","V5030","HCPCS","","","facility","both","","","","196.56","68.8","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Pooled Platelets Leukoreduced Bact Lvds 36 Hours","10492590","CDM","390","RC","P9073","HCPCS","","","facility","both","","","","580","203","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Pouch Urinary 1.75","27100007","CDM","271","RC","","","","","facility","both","","","","93.84","32.84","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Precip Pack","27201175","CDM","272","RC","","","","","facility","both","","","","369.24","129.23","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Preg Test Beta Urine","30700008","CDM","307","RC","81025","HCPCS","","","facility","both","","","","231","80.85","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Progesterone","14096948","CDM","301","RC","84144","HCPCS","","","facility","both","","","","354","123.9","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Prostate Biopsy","76100152","CDM","761","RC","55700","HCPCS","","","facility","both","","","","6136","2147.6","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Protein Serum","14004451","CDM","301","RC","84155","HCPCS","","","facility","both","","","","471","164.85","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Protein Urine","14008254","CDM","301","RC","84156","HCPCS","","","facility","both","","","","253","88.55","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Protein Urine","30100085","CDM","301","RC","84156","HCPCS","","","facility","both","","","","253","88.55","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Prothrombin Time W Inr","30500006","CDM","305","RC","85610","HCPCS","","","facility","both","","","","187","65.45","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Proton Trmt Simple W/O Comp","33300088","CDM","333","RC","77520","HCPCS","","","facility","both","","","","5797","2028.95","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Prt Treatment Fee","10492546","CDM","390","RC","P9073","HCPCS","","","facility","both","","","","1882","658.7","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Psuedocholinesterase","13608286","CDM","301","RC","82480","HCPCS","","","facility","both","","","","7.51","2.63","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Psy Testing Phy 1 Hour","91800001","CDM","918","RC","96101","HCPCS","","","facility","both","","","","814","284.9","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Psych Adolescent Counseling","99990284","CDM","9999","RC","","","","","facility","both","","","","38","13.3","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Puncture Asp Cyst Breast;Initial","76101021","CDM","761","RC","19000","HCPCS","","","facility","both","","","","4160","1456","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Quad Quip Phone Holder","27100282","CDM","271","RC","","","","","facility","both","","","","38.76","13.57","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Quadramet Dose","34400006","CDM","344","RC","A9604","HCPCS","","","facility","both","","","","34241","11984.35","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Radiation Delivery Stereotactic Cranial Linear","33300060","CDM","333","RC","77372","HCPCS","","","facility","both","","","","39310","13758.5","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Rapid Teg Ma","13896507","CDM","305","RC","85576","HCPCS","","","facility","both","","","","590","206.5","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Reconstituted Charge 265","10406783","CDM","390","RC","","","","","facility","both","","","","1080","378","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Red Blood Cells Deglycerolized","10404606","CDM","390","RC","P9039","HCPCS","","","facility","both","","","","1754","613.9","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Referred Misc","13605944","CDM","300","RC","","","","","facility","both","","","","357.12","124.99","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Removal Impacted Cerumen-Ed","45000058","CDM","450","RC","","","","","facility","both","","","","842","294.7","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Removal Of Corneal Fb","76100184","CDM","761","RC","65222","HCPCS","","","facility","both","","","","865","302.75","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Remove Drug Implant Device","76100671","CDM","761","RC","11982","HCPCS","","","facility","both","","","","4366","1528.1","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Rep Sim Feenlm 7.6 To 12.5 Cm","76100081","CDM","761","RC","12015","HCPCS","","","facility","both","","","","1964","687.4","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Research Id Sensitivity","13904438","CDM","","","","","","","facility","both","","","","298","104.3","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Rhinovirus Pcr","14621080","CDM","306","RC","87798","HCPCS","","","facility","both","","","","1352","473.2","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Riba Hcv 2.0 098","10400315","CDM","300","RC","86803","HCPCS","","","facility","both","","","","385","134.75","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Rotapro 1.75Mm","27208353_C1724_272","CDM","272","RC","C1724","HCPCS","","","facility","both","","","","8872.16","3105.26","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Rp Loclzj Tum Whole Body Sng Day Img","34100038","CDM","341","RC","78802","HCPCS","","","facility","both","","","","3761","1316.35","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Rvp 2.1","30000013","CDM","306","RC","0202U","HCPCS","","","facility","both","","","","143","50.05","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Rx Cl Elbow Disloc Wo Anesth","76101005","CDM","761","RC","24600","HCPCS","","","facility","both","","","","3177","1111.95","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Salicylates","30100018","CDM","301","RC","80329","HCPCS","","","facility","both","","","","396","138.6","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Sandal Post Op Ea","27400016","CDM","274","RC","L3265","HCPCS","","","facility","both","","","","147.96","51.79","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Secdnry Clsr Surg Wnd/Deh Extsv/Complic","76101107","CDM","761","RC","13160","HCPCS","","","facility","both","","","","25006","8752.1","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Sed Rate Esr","13800933","CDM","305","RC","85652","HCPCS","","","facility","both","","","","266","93.1","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Sheath 10F","27204197_C1894_272","CDM","272","RC","C1894","HCPCS","","","facility","both","","","","185.56","64.95","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Sheath Destination 8Fx45","27206889_272","CDM","272","RC","","","","","facility","both","","","","1170.36","409.63","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Sheath Destination Slender 6F 85Cm","27209480_C1887_272","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","2570","899.5","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Sheath Laser Visisheath","27205098_272","CDM","272","RC","","","","","facility","both","","","","2171.84","760.14","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Sheath Pinnacle R O 5X25","27204165_C1894_272","CDM","272","RC","C1894","HCPCS","","","facility","both","","","","580.92","203.32","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Sheath Sl2 63Cm 8.5F","27206024_C1893_272","CDM","272","RC","C1893","HCPCS","","","facility","both","","","","1702.34","595.82","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Shump Intra Cardial 12Fr Sm","27204481_272","CDM","272","RC","","","","","facility","both","","","","263.96","92.39","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Skin Tissue Procedure","76100578","CDM","761","RC","17999","HCPCS","","","facility","both","","","","1230","430.5","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Hb Soft Foam Collar Extender (Per/Ca)","27000026_270","CDM","270","RC","","","","","facility","both","","","","11.22","3.93","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Solana Rsv Dna/Rna Amp Probe","30600043","CDM","306","RC","87634","HCPCS","","","facility","both","","","","97","33.95","","","","","","","","","","","","","Gross Charge Type: Fsid 200"
"Hb Special Order Or Supply","27204504_200205","CDM","272","RC","","","","","facility","both","","","","48919.2","17121.72","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_200283","CDM","272","RC","","","","","facility","both","","","","2302.64","805.92","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_200504","CDM","272","RC","","","","","facility","both","","","","2183.92","764.37","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_200509","CDM","272","RC","","","","","facility","both","","","","2264.67","792.63","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_200564","CDM","272","RC","","","","","facility","both","","","","2480.15","868.05","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_200674","CDM","272","RC","","","","","facility","both","","","","2643.55","925.24","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_200678","CDM","272","RC","","","","","facility","both","","","","2799.9","979.96","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_200755","CDM","272","RC","","","","","facility","both","","","","1387.2","485.52","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_200899","CDM","272","RC","","","","","facility","both","","","","4258.5","1490.48","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_201010","CDM","272","RC","","","","","facility","both","","","","2799.9","979.96","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_201259","CDM","272","RC","","","","","facility","both","","","","3027.71","1059.7","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_201349","CDM","272","RC","","","","","facility","both","","","","2799.9","979.96","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_201357","CDM","272","RC","","","","","facility","both","","","","2799.9","979.96","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_201407","CDM","272","RC","","","","","facility","both","","","","998.78","349.57","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_201408","CDM","272","RC","","","","","facility","both","","","","3985.96","1395.09","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_201595","CDM","272","RC","","","","","facility","both","","","","2668.32","933.91","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_201625","CDM","272","RC","","","","","facility","both","","","","1791.94","627.18","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_201630","CDM","272","RC","","","","","facility","both","","","","2643.55","925.24","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_201681","CDM","272","RC","","","","","facility","both","","","","2295.92","803.57","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_201721","CDM","272","RC","","","","","facility","both","","","","11322.57","3962.9","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_201725","CDM","272","RC","","","","","facility","both","","","","2799.9","979.96","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_201777","CDM","272","RC","","","","","facility","both","","","","2342.18","819.76","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_201789","CDM","272","RC","","","","","facility","both","","","","1422.35","497.82","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_201854","CDM","272","RC","","","","","facility","both","","","","4258.5","1490.48","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_201857","CDM","272","RC","","","","","facility","both","","","","394.31","138.01","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_201886","CDM","272","RC","","","","","facility","both","","","","662.18","231.76","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_202009","CDM","272","RC","","","","","facility","both","","","","2374.32","831.01","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_202079","CDM","272","RC","","","","","facility","both","","","","1179.12","412.69","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_202124","CDM","272","RC","","","","","facility","both","","","","4258.5","1490.48","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_202146","CDM","272","RC","","","","","facility","both","","","","2290.31","801.61","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_202172","CDM","272","RC","","","","","facility","both","","","","2295.92","803.57","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_202231","CDM","272","RC","","","","","facility","both","","","","4258.5","1490.48","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_202239","CDM","272","RC","","","","","facility","both","","","","2799.9","979.96","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_202260","CDM","272","RC","","","","","facility","both","","","","3236.46","1132.76","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_202320","CDM","272","RC","","","","","facility","both","","","","3802.16","1330.76","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_202367","CDM","272","RC","","","","","facility","both","","","","10206.32","3572.21","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_202374","CDM","272","RC","","","","","facility","both","","","","3176.84","1111.89","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_202427","CDM","272","RC","","","","","facility","both","","","","1109.76","388.42","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_202540","CDM","272","RC","","","","","facility","both","","","","4258.5","1490.48","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_202558","CDM","272","RC","","","","","facility","both","","","","2168.36","758.93","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_202665","CDM","272","RC","","","","","facility","both","","","","4258.5","1490.48","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_202685","CDM","272","RC","","","","","facility","both","","","","2799.9","979.96","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_202705","CDM","272","RC","","","","","facility","both","","","","1387.2","485.52","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_202969","CDM","272","RC","","","","","facility","both","","","","2980.95","1043.33","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Hb Special Order Or Supply","27204504_203030","CDM","272","RC","","","","","facility","both","","","","371.12","129.89","","","","","","","","","","","","","Gross Charge Type: Fsid 100 | Price is variable based on underlying billing methodology - especially, for drug and supply items."
