"ACHR GANGLIONIC NEURONAL AB,S*",03005979,CDM,301,RC,83519,CPT,,,facility,inpatient,,,204.00000,,National Provider Network,Commercial,,183.60,,,,,,,102.00,183.60,percent of total billed charges,
"ACHR GANGLIONIC NEURONAL AB,S*",03005979,CDM,301,RC,83519,CPT,,,facility,outpatient,,,204.00000,,Healthcare Alliance,PPO,,163.20,,,,,,,7.92,183.60,percent of total billed charges,
"ACHR GANGLIONIC NEURONAL AB,S*",03005979,CDM,301,RC,83519,CPT,,,facility,outpatient,,,204.00000,,NovaNet,Workers' Compensation,,163.20,,,,,,,7.92,183.60,percent of total billed charges,
"ACHR GANGLIONIC NEURONAL AB,S*",03005979,CDM,301,RC,83519,CPT,,,facility,outpatient,,,204.00000,,United Healthcare,Commercial,,27.60,,,,,,,7.92,183.60,fee schedule,
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",282,MS-DRG,,,,,,,facility,inpatient,,,,,Cigna,Medicare Advantage,,9504.60,,,,,,,7719.00,21548.38,fee schedule,
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",284,MS-DRG,,,,,,,facility,inpatient,,,,,BlueCross BlueShield of Alabama,Medicare Advantage,,8647.13,,,,,,,7719.00,20627.56,fee schedule,
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",284,MS-DRG,,,,,,,facility,inpatient,,,,,Coventry,Commercial,,,70.00,,,,,0,7719.00,20627.56,percent of total billed charges,"There were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC",561,MS-DRG,,,,,,,facility,inpatient,,,,,BlueCross BlueShield of Alabama,Medicare Advantage,,9499.05,,,,,,,5748.00,23956.22,fee schedule,
"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC",561,MS-DRG,,,,,,,facility,inpatient,,,,,Humana Military,TRICARE,,8834.12,,,,,,,5748.00,23956.22,fee schedule,
"AG SCRN REF-(E,S)",04080093,CDM,302,RC,86902,CPT,,,facility,inpatient,,,198.00000,,Multiplan,Commercial,,162.36,,,,,,,99.00,178.20,percent of total billed charges,
