"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",770,MS-DRG,,,,,,,facility,inpatient,,,,,Humana Military,TRICARE,,10244.17,,,,,,,9601.00,29880.46,fee schedule,
"ACHR GANGLIONIC NEURONAL AB,S*",03005979,CDM,301,RC,83519,CPT,,,facility,inpatient,,,204.00000,,Evolutions,Commercial,,183.60,,,,,,,102.00,183.60,percent of total billed charges,
"ACHR GANGLIONIC NEURONAL AB,S*",03005979,CDM,301,RC,83519,CPT,,,facility,inpatient,,,204.00000,,Galaxy Health Network,Commercial,,183.60,,,,,,,102.00,183.60,percent of total billed charges,
"ACHR GANGLIONIC NEURONAL AB,S*",15805979,CDM,301,RC,83519,CPT,,,facility,inpatient,,,204.00000,,Cigna,Commercial,,136.68,,,,,,,102.00,183.60,percent of total billed charges,
"ACHR GANGLIONIC NEURONAL AB,S*",15805979,CDM,301,RC,83519,CPT,,,facility,outpatient,,,204.00000,,Aetna,Commercial,,124.44,,,,,,,7.92,183.60,percent of total billed charges,
"ACHR GANGLIONIC NEURONAL AB,S*",15805979,CDM,301,RC,83519,CPT,,,facility,outpatient,,,204.00000,,Prime Health Services,Workers' Compensation,,163.20,,,,,,,7.92,183.60,percent of total billed charges,
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",280,MS-DRG,,,,,,,facility,inpatient,,,,,BlueCross BlueShield of Alabama,Commercial,,5748.00,,,,,,,5748.00,47802.18,per diem,
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",280,MS-DRG,,,,,,,facility,inpatient,,,,,Humana,Medicare Advantage,,16850.17,,,,,,,5748.00,47802.18,fee schedule,
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",284,MS-DRG,,,,,,,facility,inpatient,,,,,Cigna,New Business,,20627.56,,,,,,,7719.00,20627.56,case rate,
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",284,MS-DRG,,,,,,,facility,inpatient,,,,,Humana,Medicare Advantage,,9338.90,,,,,,,7719.00,20627.56,fee schedule,
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",283,MS-DRG,,,,,,,facility,inpatient,,,,,DaVita VillageHealth,Medicare Advantage,,18475.03,,,,,,,9601.00,59027.84,fee schedule,
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",283,MS-DRG,,,,,,,facility,inpatient,,,,,Humana Military,TRICARE,,17181.78,,,,,,,9601.00,59027.84,fee schedule,
"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",560,MS-DRG,,,,,,,facility,inpatient,,,,,BlueCross BlueShield of Alabama,Commercial,,4325.00,,,,,,,4325.00,33557.78,per diem,
"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",559,MS-DRG,,,,,,,facility,inpatient,,,,,DaVita VillageHealth,Medicare Advantage,,17591.08,,,,,,,7719.00,55574.02,fee schedule,
"AG SCRN REF-(E,S)",04080093,CDM,302,RC,86902,CPT,,,facility,outpatient,,,198.00000,,Evolutions,Commercial,,178.20,,,,,,,5.21,178.20,percent of total billed charges,
"AG SCRN REF-(E,S)",15880093,CDM,300,RC,86902,CPT,,,facility,outpatient,,,198.00000,,BlueCross BlueShield of Alabama,Medicare Advantage,,6.35,,,,,,,5.21,178.20,fee schedule,
"AG SCRN REF-(E,S)",15880093,CDM,300,RC,86902,CPT,,,facility,outpatient,,,198.00000,,NovaNet,Commercial,,178.20,,,,,,,5.21,178.20,percent of total billed charges,
"AG SCRN REF-(KPB,V,VEL)",04080094,CDM,302,RC,86902,CPT,,,facility,outpatient,,,198.00000,,AlaMed,Workers' Compensation,,148.50,,,,,,,5.21,178.20,percent of total billed charges,
"AG SCRN REF-(KPB,V,VEL)",15880094,CDM,300,RC,86902,CPT,,,facility,outpatient,,,198.00000,,Coventry,Workers' Comp,,159.88,,,,,,,5.21,178.20,percent of total billed charges,
"AG SCRN REF-(KPB,V,VEL)",15880094,CDM,300,RC,86902,CPT,,,facility,outpatient,,,198.00000,,Viva,Commercial,,5.21,,,,,,,5.21,178.20,fee schedule,
"ALBUMIN, SERUM, FOR MS PROFILE",15860486,CDM,300,RC,82040,CPT,,,facility,inpatient,,,85.00000,,National Provider Network,Commercial,,76.50,,,,,,,42.50,76.50,percent of total billed charges,
"ALBUMIN, SERUM, FOR MS PROFILE",15860486,CDM,300,RC,82040,CPT,,,facility,outpatient,,,85.00000,,Cooper Green,Commercial,,4.95,,,,,,,2.32,76.50,fee schedule,
"ALBUMIN, SERUM, FOR MS PROFILE",15860486,CDM,300,RC,82040,CPT,,,facility,outpatient,,,85.00000,,Coventry,Workers' Comp,,68.64,,,,,,,2.32,76.50,percent of total billed charges,
"ALBUMIN, SERUM, FOR MS PROFILE",15860486,CDM,300,RC,82040,CPT,,,facility,outpatient,,,85.00000,,North Alabama Managed Care,Commercial,,55.25,,,,,,,2.32,76.50,percent of total billed charges,
"ALBUMIN, SERUM, FOR MS PROFILE",15860486,CDM,300,RC,82040,CPT,,,facility,outpatient,,,85.00000,,Select Value Care,Workers' Compensation,,68.00,,,,,,,2.32,76.50,percent of total billed charges,
