"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,173980,CDM,,,,both,,,10302.0000,6696.3000,AETNA,AETNA HMO,5254.02,,,,,,,173.1700,10302.0000,percent of total billed charges,"51% of $10,302.00 in Billed Charges for Rev 278 Proc C1883 = $5,254.02. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,173980,CDM,,,,both,,,10302.0000,6696.3000,AVMED,AVMED PPO,5068.58,,,,,,,173.1700,10302.0000,percent of total billed charges,"49.2% of $10,302.00 in Billed Charges for Rev 278 Proc C1883 = $5,068.58. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,173980,CDM,,,,both,,,10302.0000,6696.3000,UNITED HEALTHCARE,UNITED HMO,6181.20,,,,,,,173.1700,10302.0000,percent of total billed charges,"60% of $10,302.00 in Billed Charges for Rev 278 Proc C1883 = $6,181.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,197351,CDM,,,,both,,,2650.0000,1722.5000,BLUE CROSS,BCBS FL SIMPLYBLUE HMO,1166.00,,,,,,,173.1700,2650.0000,percent of total billed charges,"44% of $2,650.00 in Billed Charges for Rev 278 Proc C1883 = $1,166.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,197351,CDM,,,,both,,,2650.0000,1722.5000,INTERNATIONAL,INTERNATIONAL AETNA,1722.50,,,,,,,173.1700,2650.0000,percent of total billed charges,"65% of $2,650.00 in Billed Charges for Rev 278 Proc C1883 = $1,722.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,205842,CDM,,,,both,,,9349.0000,6076.8500,AETNA,AETNA HMO,4767.99,,,,,,,173.1700,9349.0000,percent of total billed charges,"51% of $9,349.00 in Billed Charges for Rev 278 Proc C1883 = $4,767.99. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,211552,CDM,,,,both,,,10388.0000,6752.2000,INTERNATIONAL,INTERNATIONAL AETNA,6752.20,,,,,,,173.1700,10388.0000,percent of total billed charges,"65% of $10,388.00 in Billed Charges for Rev 278 Proc C1883 = $6,752.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,211553,CDM,,,,both,,,13139.0000,8540.3500,AETNA,AETNA CATASTROPHIC,6700.89,,,,,,,173.1700,13139.0000,percent of total billed charges,"51% of $13,139.00 in Billed Charges for Rev 278 Proc C1883 = $6,700.89. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116569,CDM,,,,both,,,64738.0000,42079.7000,AETNA,AETNA HMO,33016.38,,,,,,,173.1700,64738.0000,percent of total billed charges,"51% of $64,738.00 in Billed Charges for Rev 275 Proc C1721 = $33,016.38. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116569,CDM,,,,both,,,64738.0000,42079.7000,AETNA,AETNA TIER 2,33016.38,,,,,,,173.1700,64738.0000,percent of total billed charges,"51% of $64,738.00 in Billed Charges for Rev 275 Proc C1721 = $33,016.38. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
