"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149284,CDM,,,,both,,,44986.0000,29240.9000,VISTA,COVENTRY MEDICAID,173.17,,,,,,,173.1700,44986.0000,other,Rev 275 Proc C1721 1 Visit at $160.34 per Visit = $160.34... $160.34 at 108% = $173.17 Final Expected The contract rate provided is when this service is billed outpatient.  The inpatient rate for this service is included with the inpatient rate.
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,151794,CDM,,,,both,,,48283.0000,31383.9500,BLUE CROSS,BLUE SELECT,20278.86,,,,,,,173.1700,48283.0000,percent of total billed charges,"42% of $48,283.00 in Billed Charges for Rev 275 Proc C1721 = $20,278.86. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,151807,CDM,,,,both,,,26758.0000,17392.7000,BLUE CROSS,BLUE SELECT,11238.36,,,,,,,173.1700,26758.0000,percent of total billed charges,"42% of $26,758.00 in Billed Charges for Rev 275 Proc C1721 = $11,238.36. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,158643,CDM,,,,both,,,53543.0000,34802.9500,BLUE CROSS,BCBS NETWORKBLUE,32125.80,,,,,,,173.1700,53543.0000,percent of total billed charges,"60% of $53,543.00 in Billed Charges for Rev 275 Proc C1721 = $32,125.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,174400,CDM,,,,both,,,61830.0000,40189.5000,AETNA,AETNA HMO,31533.30,,,,,,,173.1700,61830.0000,percent of total billed charges,"51% of $61,830.00 in Billed Charges for Rev 275 Proc C1721 = $31,533.30. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,174400,CDM,,,,both,,,61830.0000,40189.5000,DIMENSION HEALTH PLAN,DIMENSION HEALTH PLANS,55647.00,,,,,,,173.1700,61830.0000,percent of total billed charges,"90% of $61,830.00 in Billed Charges for Rev 275 Proc C1721 = $55,647.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,177366,CDM,,,,both,,,64079.0000,41651.3500,UNITED HEALTHCARE,UNITED HMO,38447.40,,,,,,,173.1700,64079.0000,percent of total billed charges,"60% of $64,079.00 in Billed Charges for Rev 275 Proc C1721 = $38,447.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,177368,CDM,,,,both,,,57116.0000,37125.4000,AETNA,AETNA CATASTROPHIC,29129.16,,,,,,,173.1700,57116.0000,percent of total billed charges,"51% of $57,116.00 in Billed Charges for Rev 275 Proc C1721 = $29,129.16. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,177368,CDM,,,,both,,,57116.0000,37125.4000,DIMENSION HEALTH PLAN,DIMENSION PLUS,42837.00,,,,,,,173.1700,57116.0000,percent of total billed charges,"75% of $57,116.00 in Billed Charges for Rev 275 Proc C1721 = $42,837.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,177368,CDM,,,,both,,,57116.0000,37125.4000,UNITED HEALTHCARE,UNITED HLTH MC HMO,17934.42,,,,,,,173.1700,57116.0000,percent of total billed charges,"31.4% of $57,116.00 in Billed Charges for Rev 275 Proc C1721 = $17,934.42. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,196794,CDM,,,,both,,,63900.0000,41535.0000,DIMENSION HEALTH PLAN,DIMENSION HEALTH PLANS,57510.00,,,,,,,173.1700,63900.0000,percent of total billed charges,"90% of $63,900.00 in Billed Charges for Rev 275 Proc C1721 = $57,510.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,198309,CDM,,,,both,,,69651.0000,45273.1500,CIGNA,CIGNA PPO,55720.80,,,,,,,173.1700,69651.0000,percent of total billed charges,"80% of $69,651.00 in Billed Charges for Rev 275 Proc C1721 = $55,720.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116566,CDM,,,,both,,,84890.0000,55178.5000,PHCS,PHCS,76401.00,,,,,,,173.1700,84890.0000,percent of total billed charges,"90% of $84,890.00 in Billed Charges for Rev 275 Proc C1882 = $76,401.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116630,CDM,,,,both,,,86137.0000,55989.0500,BLUE CROSS,BLUE CROSS,55816.78,,,,,,,173.1700,86137.0000,percent of total billed charges,"64.8% of $86,137.00 in Billed Charges for Rev 275 Proc C1882 = $55,816.78. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116641,CDM,,,,both,,,81818.0000,53181.7000,AVMED,AVMED INDIVIDUAL,33054.47,,,,,,,173.1700,81818.0000,percent of total billed charges,"40.4% of $81,818.00 in Billed Charges for Rev 275 Proc C1882 = $33,054.47. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116641,CDM,,,,both,,,81818.0000,53181.7000,CIGNA,CIGNA HMO,47454.44,,,,,,,173.1700,81818.0000,percent of total billed charges,"58% of $81,818.00 in Billed Charges for Rev 275 Proc C1882 = $47,454.44. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116652,CDM,,,,both,,,80934.0000,52607.1000,UNITED HEALTHCARE,UNITED HMO,48560.40,,,,,,,173.1700,80934.0000,percent of total billed charges,"60% of $80,934.00 in Billed Charges for Rev 275 Proc C1882 = $48,560.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,149291,CDM,,,,both,,,64136.0000,41688.4000,BLUE CROSS,MY BLUE EX,11095.53,,,,,,,173.1700,64136.0000,percent of total billed charges,"17.3% of $64,136.00 in Billed Charges for Rev 275 Proc C1882 = $11,095.53. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,157921,CDM,,,,both,,,1.0000,0.6500,QUALITY HEALTH,MULTIPLAN,0.90,,,,,,,0.1700,173.1700,percent of total billed charges,90% of $1.00 in Billed Charges for Rev 275 Proc C1882 = $0.90. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,161167,CDM,,,,both,,,81570.0000,53020.5000,UNITED HEALTHCARE,NHP HMO,48942.00,,,,,,,173.1700,81570.0000,percent of total billed charges,"60% of $81,570.00 in Billed Charges for Rev 275 Proc C1882 = $48,942.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,171721,CDM,,,,both,,,91965.0000,59777.2500,BLUE CROSS,BLUE CARE HMO,55179.00,,,,,,,173.1700,91965.0000,percent of total billed charges,"60% of $91,965.00 in Billed Charges for Rev 275 Proc C1882 = $55,179.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,171721,CDM,,,,both,,,91965.0000,59777.2500,QUALITY HEALTH,MULTIPLAN,82768.50,,,,,,,173.1700,91965.0000,percent of total billed charges,"90% of $91,965.00 in Billed Charges for Rev 275 Proc C1882 = $82,768.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,171837,CDM,,,,both,,,78029.0000,50718.8500,CIGNA,CIGNA CONNECT NETWORK EXCHANGE,29651.02,,,,,,,173.1700,78029.0000,percent of total billed charges,"38% of $78,029.00 in Billed Charges for Rev 275 Proc C1882 = $29,651.02. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,174394,CDM,,,,both,,,83519.0000,54287.3500,BLUE CROSS,BLUE CROSS,54120.31,,,,,,,173.1700,83519.0000,percent of total billed charges,"64.8% of $83,519.00 in Billed Charges for Rev 275 Proc C1882 = $54,120.31. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,174394,CDM,,,,both,,,83519.0000,54287.3500,QUALITY HEALTH,MULTIPLAN,75167.10,,,,,,,173.1700,83519.0000,percent of total billed charges,"90% of $83,519.00 in Billed Charges for Rev 275 Proc C1882 = $75,167.10. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,198306,CDM,,,,both,,,91036.0000,59173.4000,QUALITY HEALTH,MULTIPLAN,81932.40,,,,,,,173.1700,91036.0000,percent of total billed charges,"90% of $91,036.00 in Billed Charges for Rev 275 Proc C1882 = $81,932.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,200004,CDM,,,,both,,,94521.0000,61438.6500,AETNA,AETNA CATASTROPHIC,48205.71,,,,,,,173.1700,94521.0000,percent of total billed charges,"51% of $94,521.00 in Billed Charges for Rev 275 Proc C1882 = $48,205.71. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,200004,CDM,,,,both,,,94521.0000,61438.6500,UNITED HEALTHCARE,NHP HMO,56712.60,,,,,,,173.1700,94521.0000,percent of total billed charges,"60% of $94,521.00 in Billed Charges for Rev 275 Proc C1882 = $56,712.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,209802,CDM,,,,both,,,74124.0000,48180.6000,BLUE CROSS,BCBS NETWORKBLUE,44474.40,,,,,,,173.1700,74124.0000,percent of total billed charges,"60% of $74,124.00 in Billed Charges for Rev 275 Proc C1882 = $44,474.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,215242,CDM,,,,both,,,92075.0000,59848.7500,AETNA,AETNA HMO EXCHANGE,34988.50,,,,,,,173.1700,92075.0000,percent of total billed charges,"38% of $92,075.00 in Billed Charges for Rev 275 Proc C1882 = $34,988.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,216357,CDM,,,,both,,,92042.0000,59827.3000,INTERNATIONAL,INTERNATIONAL AETNA,59827.30,,,,,,,173.1700,92042.0000,percent of total billed charges,"65% of $92,042.00 in Billed Charges for Rev 275 Proc C1882 = $59,827.30. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,116688,CDM,,,,both,,,57694.0000,37501.1000,AVMED,AVMED ENTRUST,20481.37,,,,,,,173.1700,57694.0000,percent of total billed charges,"35.5% of $57,694.00 in Billed Charges for Rev 275 Proc C1722 = $20,481.37. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,116688,CDM,,,,both,,,57694.0000,37501.1000,BLUE CROSS,BLUE CROSS,37385.71,,,,,,,173.1700,57694.0000,percent of total billed charges,"64.8% of $57,694.00 in Billed Charges for Rev 275 Proc C1722 = $37,385.71. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,116692,CDM,,,,both,,,58788.0000,38212.2000,AFFORDABLE,AFFORDABLE PPO,49969.80,,,,,,,173.1700,58788.0000,percent of total billed charges,"85% of $58,788.00 in Billed Charges for Rev 275 Proc C1722 = $49,969.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,152058,CDM,,,,both,,,45088.0000,29307.2000,AETNA,AETNA PPO,36070.40,,,,,,,173.1700,45088.0000,percent of total billed charges,"80% of $45,088.00 in Billed Charges for Rev 275 Proc C1722 = $36,070.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,152058,CDM,,,,both,,,45088.0000,29307.2000,BLUE CROSS,BLUE CARE HMO,27052.80,,,,,,,173.1700,45088.0000,percent of total billed charges,"60% of $45,088.00 in Billed Charges for Rev 275 Proc C1722 = $27,052.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,152362,CDM,,,,both,,,61415.0000,39919.7500,DIMENSION HEALTH PLAN,DIMENSION PLUS,46061.25,,,,,,,173.1700,61415.0000,percent of total billed charges,"75% of $61,415.00 in Billed Charges for Rev 275 Proc C1722 = $46,061.25. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,157922,CDM,,,,both,,,1.0000,0.6500,AVMED,AVMED ENTRUST,0.36,,,,,,,0.1700,173.1700,percent of total billed charges,35.5% of $1.00 in Billed Charges for Rev 275 Proc C1722 = $0.36. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,196799,CDM,,,,both,,,58601.0000,38090.6500,AVMED,AVMED HMO,24260.81,,,,,,,173.1700,58601.0000,percent of total billed charges,"41.4% of $58,601.00 in Billed Charges for Rev 275 Proc C1722 = $24,260.81. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,198311,CDM,,,,both,,,51804.0000,33672.6000,UNITED HEALTHCARE,INTL UNITED HEALTH,41443.20,,,,,,,173.1700,51804.0000,percent of total billed charges,"80% of $51,804.00 in Billed Charges for Rev 275 Proc C1722 = $41,443.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,199995,CDM,,,,both,,,61293.0000,39840.4500,AETNA,AETNA PPO,49034.40,,,,,,,173.1700,61293.0000,percent of total billed charges,"80% of $61,293.00 in Billed Charges for Rev 275 Proc C1722 = $49,034.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,219344,CDM,,,,both,,,67340.0000,43771.0000,AVMED,AVMED PPO,33131.28,,,,,,,173.1700,67340.0000,percent of total billed charges,"49.2% of $67,340.00 in Billed Charges for Rev 275 Proc C1722 = $33,131.28. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,219344,CDM,,,,both,,,67340.0000,43771.0000,UNITED HEALTHCARE,UNITED PPO,53872.00,,,,,,,173.1700,67340.0000,percent of total billed charges,"80% of $67,340.00 in Billed Charges for Rev 275 Proc C1722 = $53,872.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,278,RC,151715,CDM,,,,both,,,55276.0000,35929.4000,BLUE CROSS,BLUE CARE HMO,33165.60,,,,,,,173.1700,55276.0000,percent of total billed charges,"60% of $55,276.00 in Billed Charges for Rev 278 Proc C1722 = $33,165.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101577,CDM,,,,both,,,1254.0000,815.1000,AVMED,AVMED HMO,519.16,,,,,,,173.1700,1254.0000,percent of total billed charges,"41.4% of $1,254.00 in Billed Charges for Rev 278 Proc C1713 = $519.16. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101577,CDM,,,ER,both,,,1254.0000,815.1000,AETNA,AETNA CATASTROPHIC,639.54,,,,,,,173.1700,1254.0000,percent of total billed charges,"51% of $1,254.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $639.54. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101577,CDM,,,ER,both,,,1254.0000,815.1000,NON CONTRACTED,OSCAR HEALTH EXCHANGE,460.22,,,,,,,173.1700,1254.0000,percent of total billed charges,"36.7% of $1,254.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $460.22. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101577,CDM,,,Q1,both,,,1254.0000,815.1000,AETNA,AETNA CATASTROPHIC,639.54,,,,,,,173.1700,1254.0000,percent of total billed charges,"51% of $1,254.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $639.54. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101577,CDM,,,Q1,both,,,1254.0000,815.1000,QUALITY HEALTH,MULTIPLAN,1128.60,,,,,,,173.1700,1254.0000,percent of total billed charges,"90% of $1,254.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $1,128.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101592,CDM,,,,both,,,1768.0000,1149.2000,BLUE CROSS,BCBS FL SIMPLYBLUE HMO,777.92,,,,,,,173.1700,1768.0000,percent of total billed charges,"44% of $1,768.00 in Billed Charges for Rev 278 Proc C1713 = $777.92. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101592,CDM,,,ER,both,,,1768.0000,1149.2000,AVMED,AVMED INDIVIDUAL,714.27,,,,,,,173.1700,1768.0000,percent of total billed charges,"40.4% of $1,768.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $714.27. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101593,CDM,,,Q1,both,,,1652.0000,1073.8000,BLUE CROSS,BCBS FL SIMPLYBLUE HMO,726.88,,,,,,,173.1700,1652.0000,percent of total billed charges,"44% of $1,652.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $726.88. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101593,CDM,,,Q1,both,,,1652.0000,1073.8000,INTERNATIONAL,INTERNATIONAL AETNA,1073.80,,,,,,,173.1700,1652.0000,percent of total billed charges,"65% of $1,652.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $1,073.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101632,CDM,,,Q1,both,,,1451.0000,943.1500,AVMED,AVMED PPO,713.89,,,,,,,173.1700,1451.0000,percent of total billed charges,"49.2% of $1,451.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $713.89. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101632,CDM,,,Q1,both,,,1451.0000,943.1500,CIGNA,CIGNA PPO,1160.80,,,,,,,173.1700,1451.0000,percent of total billed charges,"80% of $1,451.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $1,160.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101648,CDM,,,,both,,,8635.0000,5612.7500,AMERIHEALTH,AMERIHTH CARITAS NXT EX,3885.75,,,,,,,173.1700,8635.0000,percent of total billed charges,"45% of $8,635.00 in Billed Charges for Rev 278 Proc C1713 = $3,885.75. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101658,CDM,,,,both,,,18270.0000,11875.5000,AFFORDABLE,AFFORDABLE PPO,15529.50,,,,,,,173.1700,18270.0000,percent of total billed charges,"85% of $18,270.00 in Billed Charges for Rev 278 Proc C1713 = $15,529.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101658,CDM,,,,both,,,18270.0000,11875.5000,UNITED HEALTHCARE,UNITED HMO,10962.00,,,,,,,173.1700,18270.0000,percent of total billed charges,"60% of $18,270.00 in Billed Charges for Rev 278 Proc C1713 = $10,962.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101658,CDM,,,ER,both,,,18270.0000,11875.5000,AETNA,AETNA TIER 2,9317.70,,,,,,,173.1700,18270.0000,percent of total billed charges,"51% of $18,270.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $9,317.70. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101658,CDM,,,Q1,both,,,18270.0000,11875.5000,AFFORDABLE,AFFORDABLE PPO,15529.50,,,,,,,173.1700,18270.0000,percent of total billed charges,"85% of $18,270.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $15,529.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,105383,CDM,,,,both,,,1331.0000,865.1500,BLUE CROSS,BLUE CROSS,862.49,,,,,,,173.1700,1331.0000,percent of total billed charges,"64.8% of $1,331.00 in Billed Charges for Rev 278 Proc C1713 = $862.49. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,105383,CDM,,,,both,,,1331.0000,865.1500,CIGNA,CIGNA HMO,771.98,,,,,,,173.1700,1331.0000,percent of total billed charges,"58% of $1,331.00 in Billed Charges for Rev 278 Proc C1713 = $771.98. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,105385,CDM,,,,both,,,5181.0000,3367.6500,VISTA,COVENTRY MEDICAID,173.17,,,,,,,173.1700,5181.0000,other,Rev 278 Proc C1713 1 Visit at $160.34 per Visit = $160.34... $160.34 at 108% = $173.17 Final Expected The contract rate provided is when this service is billed outpatient.  The inpatient rate for this service is included with the inpatient rate.
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,108143,CDM,,,ER,both,,,1677.0000,1090.0500,AFFORDABLE,AFFORDABLE PPO,1425.45,,,,,,,173.1700,1677.0000,percent of total billed charges,"85% of $1,677.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $1,425.45. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
