"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,197351,CDM,,,,both,,,2650.0000,1722.5000,PHCS,PHCS,2385.00,,,,,,,173.1700,2650.0000,percent of total billed charges,"90% of $2,650.00 in Billed Charges for Rev 278 Proc C1883 = $2,385.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,205842,CDM,,,,both,,,9349.0000,6076.8500,BLUE CROSS,BLUE CARE HMO,5609.40,,,,,,,173.1700,9349.0000,percent of total billed charges,"60% of $9,349.00 in Billed Charges for Rev 278 Proc C1883 = $5,609.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,211552,CDM,,,,both,,,10388.0000,6752.2000,AETNA,AETNA PPO,8310.40,,,,,,,173.1700,10388.0000,percent of total billed charges,"80% of $10,388.00 in Billed Charges for Rev 278 Proc C1883 = $8,310.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,211553,CDM,,,,both,,,13139.0000,8540.3500,CIGNA,CIGNA PPO,10511.20,,,,,,,173.1700,13139.0000,percent of total billed charges,"80% of $13,139.00 in Billed Charges for Rev 278 Proc C1883 = $10,511.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116567,CDM,,,,both,,,65434.0000,42532.1000,BLUE CROSS,BLUE CARE HMO,39260.40,,,,,,,173.1700,65434.0000,percent of total billed charges,"60% of $65,434.00 in Billed Charges for Rev 275 Proc C1721 = $39,260.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116569,CDM,,,,both,,,64738.0000,42079.7000,UNITED HEALTHCARE,NHP HMO,38842.80,,,,,,,173.1700,64738.0000,percent of total billed charges,"60% of $64,738.00 in Billed Charges for Rev 275 Proc C1721 = $38,842.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116589,CDM,,,,both,,,66175.0000,43013.7500,NON CONTRACTED,OSCAR HEALTH EXCHANGE,24286.23,,,,,,,173.1700,66175.0000,percent of total billed charges,"36.7% of $66,175.00 in Billed Charges for Rev 275 Proc C1721 = $24,286.23. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116589,CDM,,,,both,,,66175.0000,43013.7500,QUALITY HEALTH,MULTIPLAN,59557.50,,,,,,,173.1700,66175.0000,percent of total billed charges,"90% of $66,175.00 in Billed Charges for Rev 275 Proc C1721 = $59,557.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116600,CDM,,,,both,,,62014.0000,40309.1000,DIMENSION HEALTH PLAN,DIMENSION 2,55812.60,,,,,,,173.1700,62014.0000,percent of total billed charges,"90% of $62,014.00 in Billed Charges for Rev 275 Proc C1721 = $55,812.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149280,CDM,,,,both,,,51038.0000,33174.7000,AMERIHEALTH,AMERIHTH CARITAS NXT EX,22967.10,,,,,,,173.1700,51038.0000,percent of total billed charges,"45% of $51,038.00 in Billed Charges for Rev 275 Proc C1721 = $22,967.10. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149280,CDM,,,,both,,,51038.0000,33174.7000,INTERNATIONAL,INTERNATIONAL AETNA,33174.70,,,,,,,173.1700,51038.0000,percent of total billed charges,"65% of $51,038.00 in Billed Charges for Rev 275 Proc C1721 = $33,174.70. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149280,CDM,,,,both,,,51038.0000,33174.7000,PHCS,PHCS,45934.20,,,,,,,173.1700,51038.0000,percent of total billed charges,"90% of $51,038.00 in Billed Charges for Rev 275 Proc C1721 = $45,934.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149284,CDM,,,,both,,,44986.0000,29240.9000,AETNA,AETNA HMO EXCHANGE,17094.68,,,,,,,173.1700,44986.0000,percent of total billed charges,"38% of $44,986.00 in Billed Charges for Rev 275 Proc C1721 = $17,094.68. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,151794,CDM,,,,both,,,48283.0000,31383.9500,QUALITY HEALTH,MULTIPLAN,43454.70,,,,,,,173.1700,48283.0000,percent of total billed charges,"90% of $48,283.00 in Billed Charges for Rev 275 Proc C1721 = $43,454.70. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,157907,CDM,,,,both,,,1.0000,0.6500,BLUE CROSS,BLUE CARE HMO,0.60,,,,,,,0.1700,173.1700,percent of total billed charges,60% of $1.00 in Billed Charges for Rev 275 Proc C1721 = $0.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,157907,CDM,,,,both,,,1.0000,0.6500,UNITED HEALTHCARE,UNITED HMO,0.60,,,,,,,0.1700,173.1700,percent of total billed charges,60% of $1.00 in Billed Charges for Rev 275 Proc C1721 = $0.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,158643,CDM,,,,both,,,53543.0000,34802.9500,DIMENSION HEALTH PLAN,DIMENSION PLUS,40157.25,,,,,,,173.1700,53543.0000,percent of total billed charges,"75% of $53,543.00 in Billed Charges for Rev 275 Proc C1721 = $40,157.25. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,174400,CDM,,,,both,,,61830.0000,40189.5000,UNITED HEALTHCARE,UNITED PPO,49464.00,,,,,,,173.1700,61830.0000,percent of total billed charges,"80% of $61,830.00 in Billed Charges for Rev 275 Proc C1721 = $49,464.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,177366,CDM,,,,both,,,64079.0000,41651.3500,AVMED,AVMED ENTRUST,22748.05,,,,,,,173.1700,64079.0000,percent of total billed charges,"35.5% of $64,079.00 in Billed Charges for Rev 275 Proc C1721 = $22,748.05. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
