"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116630,CDM,,,,both,,,86137.0000,55989.0500,AETNA,AETNA TIER 2,43929.87,,,,,,,173.1700,86137.0000,percent of total billed charges,"51% of $86,137.00 in Billed Charges for Rev 275 Proc C1882 = $43,929.87. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116641,CDM,,,,both,,,81818.0000,53181.7000,UNITED HEALTHCARE,UNITED PPO,65454.40,,,,,,,173.1700,81818.0000,percent of total billed charges,"80% of $81,818.00 in Billed Charges for Rev 275 Proc C1882 = $65,454.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116652,CDM,,,,both,,,80934.0000,52607.1000,DIMENSION HEALTH PLAN,DIMENSION PLUS,60700.50,,,,,,,173.1700,80934.0000,percent of total billed charges,"75% of $80,934.00 in Billed Charges for Rev 275 Proc C1882 = $60,700.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,149291,CDM,,,,both,,,64136.0000,41688.4000,AVMED,AVMED ENTRUST,22768.28,,,,,,,173.1700,64136.0000,percent of total billed charges,"35.5% of $64,136.00 in Billed Charges for Rev 275 Proc C1882 = $22,768.28. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,149291,CDM,,,,both,,,64136.0000,41688.4000,DIMENSION HEALTH PLAN,DIMENSION PLUS,48102.00,,,,,,,173.1700,64136.0000,percent of total billed charges,"75% of $64,136.00 in Billed Charges for Rev 275 Proc C1882 = $48,102.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,157921,CDM,,,,both,,,1.0000,0.6500,PHCS,PHCS,0.90,,,,,,,0.1700,173.1700,percent of total billed charges,90% of $1.00 in Billed Charges for Rev 275 Proc C1882 = $0.90. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,171721,CDM,,,,both,,,91965.0000,59777.2500,VISTA,COVENTRY MEDICAID,173.17,,,,,,,173.1700,91965.0000,other,Rev 275 Proc C1882 1 Visit at $160.34 per Visit = $160.34... $160.34 at 108% = $173.17 Final Expected The contract rate provided is when this service is billed outpatient.  The inpatient rate for this service is included with the inpatient rate.
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,174394,CDM,,,,both,,,83519.0000,54287.3500,AETNA,AETNA CATASTROPHIC,42594.69,,,,,,,173.1700,83519.0000,percent of total billed charges,"51% of $83,519.00 in Billed Charges for Rev 275 Proc C1882 = $42,594.69. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,198306,CDM,,,,both,,,91036.0000,59173.4000,AMERIHEALTH,AMERIHTH CARITAS NXT EX,40966.20,,,,,,,173.1700,91036.0000,percent of total billed charges,"45% of $91,036.00 in Billed Charges for Rev 275 Proc C1882 = $40,966.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,198306,CDM,,,,both,,,91036.0000,59173.4000,UNITED HEALTHCARE,NHP HMO,54621.60,,,,,,,173.1700,91036.0000,percent of total billed charges,"60% of $91,036.00 in Billed Charges for Rev 275 Proc C1882 = $54,621.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,200004,CDM,,,,both,,,94521.0000,61438.6500,AVMED,AVMED ENTRUST,33554.96,,,,,,,173.1700,94521.0000,percent of total billed charges,"35.5% of $94,521.00 in Billed Charges for Rev 275 Proc C1882 = $33,554.96. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,209802,CDM,,,,both,,,74124.0000,48180.6000,AVMED,AVMED HMO,30687.34,,,,,,,173.1700,74124.0000,percent of total billed charges,"41.4% of $74,124.00 in Billed Charges for Rev 275 Proc C1882 = $30,687.34. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,210091,CDM,,,,both,,,80652.0000,52423.8000,DIMENSION HEALTH PLAN,DIMENSION 2,72586.80,,,,,,,173.1700,80652.0000,percent of total billed charges,"90% of $80,652.00 in Billed Charges for Rev 275 Proc C1882 = $72,586.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,215242,CDM,,,,both,,,92075.0000,59848.7500,AETNA,AETNA PPO,73660.00,,,,,,,173.1700,92075.0000,percent of total billed charges,"80% of $92,075.00 in Billed Charges for Rev 275 Proc C1882 = $73,660.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,215242,CDM,,,,both,,,92075.0000,59848.7500,AVMED,AVMED HMO,38119.05,,,,,,,173.1700,92075.0000,percent of total billed charges,"41.4% of $92,075.00 in Billed Charges for Rev 275 Proc C1882 = $38,119.05. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,216357,CDM,,,,both,,,92042.0000,59827.3000,AVMED,AVMED INDIVIDUAL,37184.97,,,,,,,173.1700,92042.0000,percent of total billed charges,"40.4% of $92,042.00 in Billed Charges for Rev 275 Proc C1882 = $37,184.97. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,116688,CDM,,,,both,,,57694.0000,37501.1000,AVMED,AVMED HMO,23885.32,,,,,,,173.1700,57694.0000,percent of total billed charges,"41.4% of $57,694.00 in Billed Charges for Rev 275 Proc C1722 = $23,885.32. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,116688,CDM,,,,both,,,57694.0000,37501.1000,CIGNA,CIGNA PPO,46155.20,,,,,,,173.1700,57694.0000,percent of total billed charges,"80% of $57,694.00 in Billed Charges for Rev 275 Proc C1722 = $46,155.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,116692,CDM,,,,both,,,58788.0000,38212.2000,AVMED,AVMED PPO,28923.70,,,,,,,173.1700,58788.0000,percent of total billed charges,"49.2% of $58,788.00 in Billed Charges for Rev 275 Proc C1722 = $28,923.70. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,116692,CDM,,,,both,,,58788.0000,38212.2000,DIMENSION HEALTH PLAN,DIMENSION HEALTH PLANS,52909.20,,,,,,,173.1700,58788.0000,percent of total billed charges,"90% of $58,788.00 in Billed Charges for Rev 275 Proc C1722 = $52,909.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,116702,CDM,,,,both,,,58987.0000,38341.5500,INTERNATIONAL,INTERNATIONAL AETNA,38341.55,,,,,,,173.1700,58987.0000,percent of total billed charges,"65% of $58,987.00 in Billed Charges for Rev 275 Proc C1722 = $38,341.55. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,149296,CDM,,,,both,,,39362.0000,25585.3000,NON CONTRACTED,OSCAR HEALTH EXCHANGE,14445.85,,,,,,,173.1700,39362.0000,percent of total billed charges,"36.7% of $39,362.00 in Billed Charges for Rev 275 Proc C1722 = $14,445.85. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,152058,CDM,,,,both,,,45088.0000,29307.2000,BLUE CROSS,BLUE CROSS,29217.02,,,,,,,173.1700,45088.0000,percent of total billed charges,"64.8% of $45,088.00 in Billed Charges for Rev 275 Proc C1722 = $29,217.02. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,152058,CDM,,,,both,,,45088.0000,29307.2000,VISTA,COVENTRY MEDICAID,173.17,,,,,,,173.1700,45088.0000,other,Rev 275 Proc C1722 1 Visit at $160.34 per Visit = $160.34... $160.34 at 108% = $173.17 Final Expected The contract rate provided is when this service is billed outpatient.  The inpatient rate for this service is included with the inpatient rate.
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,152362,CDM,,,,both,,,61415.0000,39919.7500,AFFORDABLE,AFFORDABLE PPO,52202.75,,,,,,,173.1700,61415.0000,percent of total billed charges,"85% of $61,415.00 in Billed Charges for Rev 275 Proc C1722 = $52,202.75. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,157890,CDM,,,,both,,,57116.0000,37125.4000,UNITED HEALTHCARE,UNITED HLTH MC HMO,17934.42,,,,,,,173.1700,57116.0000,percent of total billed charges,"31.4% of $57,116.00 in Billed Charges for Rev 275 Proc C1722 = $17,934.42. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,160647,CDM,,,,both,,,99684.0000,64794.6000,AETNA,AETNA PPO,79747.20,,,,,,,173.1700,99684.0000,percent of total billed charges,"80% of $99,684.00 in Billed Charges for Rev 275 Proc C1722 = $79,747.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,160974,CDM,,,,both,,,71517.0000,46486.0500,AVMED,AVMED INDIVIDUAL,28892.87,,,,,,,173.1700,71517.0000,percent of total billed charges,"40.4% of $71,517.00 in Billed Charges for Rev 275 Proc C1722 = $28,892.87. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,189114,CDM,,,,both,,,44659.0000,29028.3500,BLUE CROSS,BCBS FL SIMPLYBLUE HMO,19649.96,,,,,,,173.1700,44659.0000,percent of total billed charges,"44% of $44,659.00 in Billed Charges for Rev 275 Proc C1722 = $19,649.96. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,189114,CDM,,,,both,,,44659.0000,29028.3500,BLUE CROSS,BLUE SELECT,18756.78,,,,,,,173.1700,44659.0000,percent of total billed charges,"42% of $44,659.00 in Billed Charges for Rev 275 Proc C1722 = $18,756.78. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,189114,CDM,,,,both,,,44659.0000,29028.3500,INTERNATIONAL,INTERNATIONAL AETNA,29028.35,,,,,,,173.1700,44659.0000,percent of total billed charges,"65% of $44,659.00 in Billed Charges for Rev 275 Proc C1722 = $29,028.35. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,193799,CDM,,,,both,,,66405.0000,43163.2500,AETNA,AETNA HMO EXCHANGE,25233.90,,,,,,,173.1700,66405.0000,percent of total billed charges,"38% of $66,405.00 in Billed Charges for Rev 275 Proc C1722 = $25,233.90. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,193799,CDM,,,,both,,,66405.0000,43163.2500,INTERNATIONAL,INTERNATIONAL AETNA,43163.25,,,,,,,173.1700,66405.0000,percent of total billed charges,"65% of $66,405.00 in Billed Charges for Rev 275 Proc C1722 = $43,163.25. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,198311,CDM,,,,both,,,51804.0000,33672.6000,NON CONTRACTED,OSCAR HEALTH EXCHANGE,19012.07,,,,,,,173.1700,51804.0000,percent of total billed charges,"36.7% of $51,804.00 in Billed Charges for Rev 275 Proc C1722 = $19,012.07. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,278,RC,151715,CDM,,,,both,,,55276.0000,35929.4000,UNITED HEALTHCARE,NHP HMO,33165.60,,,,,,,173.1700,55276.0000,percent of total billed charges,"60% of $55,276.00 in Billed Charges for Rev 278 Proc C1722 = $33,165.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101577,CDM,,,,both,,,1254.0000,815.1000,BLUE CROSS,BLUE CARE HMO,752.40,,,,,,,173.1700,1254.0000,percent of total billed charges,"60% of $1,254.00 in Billed Charges for Rev 278 Proc C1713 = $752.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101577,CDM,,,ER,both,,,1254.0000,815.1000,AVMED,AVMED PPO,616.97,,,,,,,173.1700,1254.0000,percent of total billed charges,"49.2% of $1,254.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $616.97. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101577,CDM,,,Q1,both,,,1254.0000,815.1000,AETNA,AETNA HMO,639.54,,,,,,,173.1700,1254.0000,percent of total billed charges,"51% of $1,254.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $639.54. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101592,CDM,,,,both,,,1768.0000,1149.2000,BLUE CROSS,BLUE CARE HMO,1060.80,,,,,,,173.1700,1768.0000,percent of total billed charges,"60% of $1,768.00 in Billed Charges for Rev 278 Proc C1713 = $1,060.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101592,CDM,,,,both,,,1768.0000,1149.2000,UNITED HEALTHCARE,INTL UNITED HEALTH,1414.40,,,,,,,173.1700,1768.0000,percent of total billed charges,"80% of $1,768.00 in Billed Charges for Rev 278 Proc C1713 = $1,414.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101593,CDM,,,ER,both,,,1652.0000,1073.8000,CIGNA,CIGNA PPO,1321.60,,,,,,,173.1700,1652.0000,percent of total billed charges,"80% of $1,652.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $1,321.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101632,CDM,,,ER,both,,,1451.0000,943.1500,BLUE CROSS,BCBS FL SIMPLYBLUE HMO,638.44,,,,,,,173.1700,1451.0000,percent of total billed charges,"44% of $1,451.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $638.44. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101632,CDM,,,ER,both,,,1451.0000,943.1500,BLUE CROSS,BLUE SELECT,609.42,,,,,,,173.1700,1451.0000,percent of total billed charges,"42% of $1,451.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $609.42. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101632,CDM,,,ER,both,,,1451.0000,943.1500,CIGNA,CIGNA PPO,1160.80,,,,,,,173.1700,1451.0000,percent of total billed charges,"80% of $1,451.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $1,160.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101648,CDM,,,,both,,,8635.0000,5612.7500,INTERNATIONAL,INTERNATIONAL AETNA,5612.75,,,,,,,173.1700,8635.0000,percent of total billed charges,"65% of $8,635.00 in Billed Charges for Rev 278 Proc C1713 = $5,612.75. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101648,CDM,,,Q1,both,,,8635.0000,5612.7500,BLUE CROSS,BLUE SELECT,3626.70,,,,,,,173.1700,8635.0000,percent of total billed charges,"42% of $8,635.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $3,626.70. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101648,CDM,,,Q1,both,,,8635.0000,5612.7500,NON CONTRACTED,OSCAR HEALTH EXCHANGE,3169.05,,,,,,,173.1700,8635.0000,percent of total billed charges,"36.7% of $8,635.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $3,169.05. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101658,CDM,,,,both,,,18270.0000,11875.5000,QUALITY HEALTH,MULTIPLAN,16443.00,,,,,,,173.1700,18270.0000,percent of total billed charges,"90% of $18,270.00 in Billed Charges for Rev 278 Proc C1713 = $16,443.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101658,CDM,,,ER,both,,,18270.0000,11875.5000,AETNA,AETNA HMO EXCHANGE,6942.60,,,,,,,173.1700,18270.0000,percent of total billed charges,"38% of $18,270.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $6,942.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101658,CDM,,,ER,both,,,18270.0000,11875.5000,BLUE CROSS,BCBS FL SIMPLYBLUE HMO,8038.80,,,,,,,173.1700,18270.0000,percent of total billed charges,"44% of $18,270.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $8,038.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
