"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,173980,CDM,,,,both,,,10302.0000,6696.3000,QUALITY HEALTH,MULTIPLAN,9271.80,,,,,,,173.1700,10302.0000,percent of total billed charges,"90% of $10,302.00 in Billed Charges for Rev 278 Proc C1883 = $9,271.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,197351,CDM,,,,both,,,2650.0000,1722.5000,UNITED HEALTHCARE,INTL UNITED HEALTH,2120.00,,,,,,,173.1700,2650.0000,percent of total billed charges,"80% of $2,650.00 in Billed Charges for Rev 278 Proc C1883 = $2,120.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,205842,CDM,,,,both,,,9349.0000,6076.8500,AVMED,AVMED HMO,3870.49,,,,,,,173.1700,9349.0000,percent of total billed charges,"41.4% of $9,349.00 in Billed Charges for Rev 278 Proc C1883 = $3,870.49. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,211552,CDM,,,,both,,,10388.0000,6752.2000,BLUE CROSS,BLUE CARE HMO,6232.80,,,,,,,173.1700,10388.0000,percent of total billed charges,"60% of $10,388.00 in Billed Charges for Rev 278 Proc C1883 = $6,232.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116567,CDM,,,,both,,,65434.0000,42532.1000,INTERNATIONAL,INTERNATIONAL AETNA,42532.10,,,,,,,173.1700,65434.0000,percent of total billed charges,"65% of $65,434.00 in Billed Charges for Rev 275 Proc C1721 = $42,532.10. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116567,CDM,,,,both,,,65434.0000,42532.1000,UNITED HEALTHCARE,UNITED PPO,52347.20,,,,,,,173.1700,65434.0000,percent of total billed charges,"80% of $65,434.00 in Billed Charges for Rev 275 Proc C1721 = $52,347.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116569,CDM,,,,both,,,64738.0000,42079.7000,BLUE CROSS,BLUE CROSS,41950.22,,,,,,,173.1700,64738.0000,percent of total billed charges,"64.8% of $64,738.00 in Billed Charges for Rev 275 Proc C1721 = $41,950.22. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116569,CDM,,,,both,,,64738.0000,42079.7000,NON CONTRACTED,OSCAR HEALTH EXCHANGE,23758.85,,,,,,,173.1700,64738.0000,percent of total billed charges,"36.7% of $64,738.00 in Billed Charges for Rev 275 Proc C1721 = $23,758.85. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116569,CDM,,,,both,,,64738.0000,42079.7000,QUALITY HEALTH,MULTIPLAN,58264.20,,,,,,,173.1700,64738.0000,percent of total billed charges,"90% of $64,738.00 in Billed Charges for Rev 275 Proc C1721 = $58,264.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116569,CDM,,,,both,,,64738.0000,42079.7000,UNITED HEALTHCARE,UNITED HMO,38842.80,,,,,,,173.1700,64738.0000,percent of total billed charges,"60% of $64,738.00 in Billed Charges for Rev 275 Proc C1721 = $38,842.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
