"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,173980,CDM,,,,both,,,10302.0000,6696.3000,AETNA,AETNA HMO EXCHANGE,3914.76,,,,,,,173.1700,10302.0000,percent of total billed charges,"38% of $10,302.00 in Billed Charges for Rev 278 Proc C1883 = $3,914.76. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,173980,CDM,,,,both,,,10302.0000,6696.3000,AMERIHEALTH,AMERIHTH CARITAS NXT EX,4635.90,,,,,,,173.1700,10302.0000,percent of total billed charges,"45% of $10,302.00 in Billed Charges for Rev 278 Proc C1883 = $4,635.90. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,205842,CDM,,,,both,,,9349.0000,6076.8500,VISTA,COVENTRY MEDICAID,173.17,,,,,,,173.1700,9349.0000,other,Rev 278 Proc C1883 1 Visit at $160.34 per Visit = $160.34... $160.34 at 108% = $173.17 Final Expected The contract rate provided is when this service is billed outpatient.  The inpatient rate for this service is included with the inpatient rate.
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116567,CDM,,,,both,,,65434.0000,42532.1000,BLUE CROSS,BCBS FL SIMPLYBLUE HMO,28790.96,,,,,,,173.1700,65434.0000,percent of total billed charges,"44% of $65,434.00 in Billed Charges for Rev 275 Proc C1721 = $28,790.96. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116567,CDM,,,,both,,,65434.0000,42532.1000,QUALITY HEALTH,MULTIPLAN,58890.60,,,,,,,173.1700,65434.0000,percent of total billed charges,"90% of $65,434.00 in Billed Charges for Rev 275 Proc C1721 = $58,890.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116589,CDM,,,,both,,,66175.0000,43013.7500,UNITED HEALTHCARE,UNITED PPO,52940.00,,,,,,,173.1700,66175.0000,percent of total billed charges,"80% of $66,175.00 in Billed Charges for Rev 275 Proc C1721 = $52,940.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116600,CDM,,,,both,,,62014.0000,40309.1000,AVMED,AVMED HMO,25673.80,,,,,,,173.1700,62014.0000,percent of total billed charges,"41.4% of $62,014.00 in Billed Charges for Rev 275 Proc C1721 = $25,673.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116600,CDM,,,,both,,,62014.0000,40309.1000,UNITED HEALTHCARE,UNITED PPO,49611.20,,,,,,,173.1700,62014.0000,percent of total billed charges,"80% of $62,014.00 in Billed Charges for Rev 275 Proc C1721 = $49,611.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149284,CDM,,,,both,,,44986.0000,29240.9000,AVMED,AVMED PPO,22133.11,,,,,,,173.1700,44986.0000,percent of total billed charges,"49.2% of $44,986.00 in Billed Charges for Rev 275 Proc C1721 = $22,133.11. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149284,CDM,,,,both,,,44986.0000,29240.9000,UNITED HEALTHCARE,UNITED PPO,35988.80,,,,,,,173.1700,44986.0000,percent of total billed charges,"80% of $44,986.00 in Billed Charges for Rev 275 Proc C1721 = $35,988.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,151713,CDM,,,,both,,,80652.0000,52423.8000,AETNA,AETNA HMO,41132.52,,,,,,,173.1700,80652.0000,percent of total billed charges,"51% of $80,652.00 in Billed Charges for Rev 275 Proc C1721 = $41,132.52. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,151713,CDM,,,,both,,,80652.0000,52423.8000,AVMED,AVMED PPO,39680.78,,,,,,,173.1700,80652.0000,percent of total billed charges,"49.2% of $80,652.00 in Billed Charges for Rev 275 Proc C1721 = $39,680.78. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,151713,CDM,,,,both,,,80652.0000,52423.8000,BLUE CROSS,BCBS FL SIMPLYBLUE HMO,35486.88,,,,,,,173.1700,80652.0000,percent of total billed charges,"44% of $80,652.00 in Billed Charges for Rev 275 Proc C1721 = $35,486.88. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,151713,CDM,,,,both,,,80652.0000,52423.8000,NON CONTRACTED,OSCAR HEALTH EXCHANGE,29599.28,,,,,,,173.1700,80652.0000,percent of total billed charges,"36.7% of $80,652.00 in Billed Charges for Rev 275 Proc C1721 = $29,599.28. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,151794,CDM,,,,both,,,48283.0000,31383.9500,CIGNA,CIGNA PPO,38626.40,,,,,,,173.1700,48283.0000,percent of total billed charges,"80% of $48,283.00 in Billed Charges for Rev 275 Proc C1721 = $38,626.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,151794,CDM,,,,both,,,48283.0000,31383.9500,UNITED HEALTHCARE,INTL UNITED HEALTH,38626.40,,,,,,,173.1700,48283.0000,percent of total billed charges,"80% of $48,283.00 in Billed Charges for Rev 275 Proc C1721 = $38,626.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,157907,CDM,,,,both,,,1.0000,0.6500,CIGNA,CIGNA HMO,0.52,,,,,,,0.1700,173.1700,percent of total billed charges,52% of $1.00 in Billed Charges for Rev 275 Proc C1721 = $0.52. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,158643,CDM,,,,both,,,53543.0000,34802.9500,AVMED,AVMED INDIVIDUAL,21631.37,,,,,,,173.1700,53543.0000,percent of total billed charges,"40.4% of $53,543.00 in Billed Charges for Rev 275 Proc C1721 = $21,631.37. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,174400,CDM,,,,both,,,61830.0000,40189.5000,DIMENSION HEALTH PLAN,DIMENSION PLUS,46372.50,,,,,,,173.1700,61830.0000,percent of total billed charges,"75% of $61,830.00 in Billed Charges for Rev 275 Proc C1721 = $46,372.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,177366,CDM,,,,both,,,64079.0000,41651.3500,CIGNA,CIGNA CONNECT NETWORK EXCHANGE,24350.02,,,,,,,173.1700,64079.0000,percent of total billed charges,"38% of $64,079.00 in Billed Charges for Rev 275 Proc C1721 = $24,350.02. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,177368,CDM,,,,both,,,57116.0000,37125.4000,AETNA,AETNA TIER 2,29129.16,,,,,,,173.1700,57116.0000,percent of total billed charges,"51% of $57,116.00 in Billed Charges for Rev 275 Proc C1721 = $29,129.16. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,198309,CDM,,,,both,,,69651.0000,45273.1500,AVMED,AVMED PPO,34268.29,,,,,,,173.1700,69651.0000,percent of total billed charges,"49.2% of $69,651.00 in Billed Charges for Rev 275 Proc C1721 = $34,268.29. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,199045,CDM,,,,both,,,71517.0000,46486.0500,AETNA,AETNA PPO,57213.60,,,,,,,173.1700,71517.0000,percent of total billed charges,"80% of $71,517.00 in Billed Charges for Rev 275 Proc C1721 = $57,213.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,199045,CDM,,,,both,,,71517.0000,46486.0500,AMERIHEALTH,AMERIHTH CARITAS NXT EX,32182.65,,,,,,,173.1700,71517.0000,percent of total billed charges,"45% of $71,517.00 in Billed Charges for Rev 275 Proc C1721 = $32,182.65. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,199045,CDM,,,,both,,,71517.0000,46486.0500,DIMENSION HEALTH PLAN,DIMENSION HEALTH PLANS,64365.30,,,,,,,173.1700,71517.0000,percent of total billed charges,"90% of $71,517.00 in Billed Charges for Rev 275 Proc C1721 = $64,365.30. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,199045,CDM,,,,both,,,71517.0000,46486.0500,UNITED HEALTHCARE,UNITED PPO,57213.60,,,,,,,173.1700,71517.0000,percent of total billed charges,"80% of $71,517.00 in Billed Charges for Rev 275 Proc C1721 = $57,213.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116566,CDM,,,,both,,,84890.0000,55178.5000,UNITED HEALTHCARE,UNITED HLTH MC HMO,26655.46,,,,,,,173.1700,84890.0000,percent of total billed charges,"31.4% of $84,890.00 in Billed Charges for Rev 275 Proc C1882 = $26,655.46. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116630,CDM,,,,both,,,86137.0000,55989.0500,BLUE CROSS,BCBS NETWORKBLUE,51682.20,,,,,,,173.1700,86137.0000,percent of total billed charges,"60% of $86,137.00 in Billed Charges for Rev 275 Proc C1882 = $51,682.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116630,CDM,,,,both,,,86137.0000,55989.0500,DIMENSION HEALTH PLAN,DIMENSION HEALTH PLANS,77523.30,,,,,,,173.1700,86137.0000,percent of total billed charges,"90% of $86,137.00 in Billed Charges for Rev 275 Proc C1882 = $77,523.30. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
