"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,211552,CDM,,,,both,,,10388.0000,6752.2000,CIGNA,CIGNA PPO,8310.40,,,,,,,173.1700,10388.0000,percent of total billed charges,"80% of $10,388.00 in Billed Charges for Rev 278 Proc C1883 = $8,310.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,211553,CDM,,,,both,,,13139.0000,8540.3500,BLUE CROSS,BLUE CROSS,8514.07,,,,,,,173.1700,13139.0000,percent of total billed charges,"64.8% of $13,139.00 in Billed Charges for Rev 278 Proc C1883 = $8,514.07. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116567,CDM,,,,both,,,65434.0000,42532.1000,CIGNA,CIGNA HMO,37951.72,,,,,,,173.1700,65434.0000,percent of total billed charges,"58% of $65,434.00 in Billed Charges for Rev 275 Proc C1721 = $37,951.72. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116589,CDM,,,,both,,,66175.0000,43013.7500,DIMENSION HEALTH PLAN,DIMENSION PLUS,49631.25,,,,,,,173.1700,66175.0000,percent of total billed charges,"75% of $66,175.00 in Billed Charges for Rev 275 Proc C1721 = $49,631.25. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116600,CDM,,,,both,,,62014.0000,40309.1000,AVMED,AVMED PPO,30510.89,,,,,,,173.1700,62014.0000,percent of total billed charges,"49.2% of $62,014.00 in Billed Charges for Rev 275 Proc C1721 = $30,510.89. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149280,CDM,,,,both,,,51038.0000,33174.7000,AVMED,AVMED ENTRUST,18118.49,,,,,,,173.1700,51038.0000,percent of total billed charges,"35.5% of $51,038.00 in Billed Charges for Rev 275 Proc C1721 = $18,118.49. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149280,CDM,,,,both,,,51038.0000,33174.7000,UNITED HEALTHCARE,NHP HMO,30622.80,,,,,,,173.1700,51038.0000,percent of total billed charges,"60% of $51,038.00 in Billed Charges for Rev 275 Proc C1721 = $30,622.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149280,CDM,,,,both,,,51038.0000,33174.7000,UNITED HEALTHCARE,UNITED INDIVIDUAL EXCHANGE,51038.00,,,,,,,173.1700,51038.0000,percent of total billed charges,"100% of $51,038.00 in Billed Charges for Rev 275 Proc C1721 = $51,038.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149284,CDM,,,,both,,,44986.0000,29240.9000,UNITED HEALTHCARE,UNITED HLTH MC HMO,14125.60,,,,,,,173.1700,44986.0000,percent of total billed charges,"31.4% of $44,986.00 in Billed Charges for Rev 275 Proc C1721 = $14,125.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,157907,CDM,,,,both,,,1.0000,0.6500,BLUE CROSS,MY BLUE EX,0.17,,,,,,,0.1700,173.1700,percent of total billed charges,17.3% of $1.00 in Billed Charges for Rev 275 Proc C1721 = $0.17. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,158643,CDM,,,,both,,,53543.0000,34802.9500,UNITED HEALTHCARE,UNITED HLTH MC HMO,16812.50,,,,,,,173.1700,53543.0000,percent of total billed charges,"31.4% of $53,543.00 in Billed Charges for Rev 275 Proc C1721 = $16,812.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,160973,CDM,,,,both,,,67095.0000,43611.7500,DIMENSION HEALTH PLAN,DIMENSION 2,60385.50,,,,,,,173.1700,67095.0000,percent of total billed charges,"90% of $67,095.00 in Billed Charges for Rev 275 Proc C1721 = $60,385.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,174400,CDM,,,,both,,,61830.0000,40189.5000,AETNA,AETNA HMO EXCHANGE,23495.40,,,,,,,173.1700,61830.0000,percent of total billed charges,"38% of $61,830.00 in Billed Charges for Rev 275 Proc C1721 = $23,495.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,174400,CDM,,,,both,,,61830.0000,40189.5000,BLUE CROSS,MY BLUE EX,10696.59,,,,,,,173.1700,61830.0000,percent of total billed charges,"17.3% of $61,830.00 in Billed Charges for Rev 275 Proc C1721 = $10,696.59. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,177368,CDM,,,,both,,,57116.0000,37125.4000,DIMENSION HEALTH PLAN,DIMENSION HEALTH PLANS,51404.40,,,,,,,173.1700,57116.0000,percent of total billed charges,"90% of $57,116.00 in Billed Charges for Rev 275 Proc C1721 = $51,404.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,196794,CDM,,,,both,,,63900.0000,41535.0000,AMERIHEALTH,AMERIHTH CARITAS NXT EX,28755.00,,,,,,,173.1700,63900.0000,percent of total billed charges,"45% of $63,900.00 in Billed Charges for Rev 275 Proc C1721 = $28,755.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,196794,CDM,,,,both,,,63900.0000,41535.0000,UNITED HEALTHCARE,UNITED HLTH MC HMO,20064.60,,,,,,,173.1700,63900.0000,percent of total billed charges,"31.4% of $63,900.00 in Billed Charges for Rev 275 Proc C1721 = $20,064.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,196794,CDM,,,,both,,,63900.0000,41535.0000,UNITED HEALTHCARE,UNITED HMO,38340.00,,,,,,,173.1700,63900.0000,percent of total billed charges,"60% of $63,900.00 in Billed Charges for Rev 275 Proc C1721 = $38,340.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,199045,CDM,,,,both,,,71517.0000,46486.0500,BLUE CROSS,BLUE CROSS,46343.02,,,,,,,173.1700,71517.0000,percent of total billed charges,"64.8% of $71,517.00 in Billed Charges for Rev 275 Proc C1721 = $46,343.02. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116566,CDM,,,,both,,,84890.0000,55178.5000,AVMED,AVMED ENTRUST,30135.95,,,,,,,173.1700,84890.0000,percent of total billed charges,"35.5% of $84,890.00 in Billed Charges for Rev 275 Proc C1882 = $30,135.95. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116566,CDM,,,,both,,,84890.0000,55178.5000,DIMENSION HEALTH PLAN,DIMENSION 2,76401.00,,,,,,,173.1700,84890.0000,percent of total billed charges,"90% of $84,890.00 in Billed Charges for Rev 275 Proc C1882 = $76,401.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116641,CDM,,,,both,,,81818.0000,53181.7000,BLUE CROSS,BCBS NETWORKBLUE,49090.80,,,,,,,173.1700,81818.0000,percent of total billed charges,"60% of $81,818.00 in Billed Charges for Rev 275 Proc C1882 = $49,090.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116652,CDM,,,,both,,,80934.0000,52607.1000,AMERIHEALTH,AMERIHTH CARITAS NXT EX,36420.30,,,,,,,173.1700,80934.0000,percent of total billed charges,"45% of $80,934.00 in Billed Charges for Rev 275 Proc C1882 = $36,420.30. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
