"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,197351,CDM,,,,both,,,2650.0000,1722.5000,AFFORDABLE,AFFORDABLE PPO,2252.50,,,,,,,173.1700,2650.0000,percent of total billed charges,"85% of $2,650.00 in Billed Charges for Rev 278 Proc C1883 = $2,252.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,197351,CDM,,,,both,,,2650.0000,1722.5000,BLUE CROSS,BLUE CARE HMO,1590.00,,,,,,,173.1700,2650.0000,percent of total billed charges,"60% of $2,650.00 in Billed Charges for Rev 278 Proc C1883 = $1,590.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,211552,CDM,,,,both,,,10388.0000,6752.2000,UNITED HEALTHCARE,UNITED PPO,8310.40,,,,,,,173.1700,10388.0000,percent of total billed charges,"80% of $10,388.00 in Billed Charges for Rev 278 Proc C1883 = $8,310.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116567,CDM,,,,both,,,65434.0000,42532.1000,AETNA,AETNA HMO EXCHANGE,24864.92,,,,,,,173.1700,65434.0000,percent of total billed charges,"38% of $65,434.00 in Billed Charges for Rev 275 Proc C1721 = $24,864.92. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116569,CDM,,,,both,,,64738.0000,42079.7000,AETNA,AETNA CATASTROPHIC,33016.38,,,,,,,173.1700,64738.0000,percent of total billed charges,"51% of $64,738.00 in Billed Charges for Rev 275 Proc C1721 = $33,016.38. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116589,CDM,,,,both,,,66175.0000,43013.7500,AVMED,AVMED INDIVIDUAL,26734.70,,,,,,,173.1700,66175.0000,percent of total billed charges,"40.4% of $66,175.00 in Billed Charges for Rev 275 Proc C1721 = $26,734.70. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116589,CDM,,,,both,,,66175.0000,43013.7500,PHCS,PHCS,59557.50,,,,,,,173.1700,66175.0000,percent of total billed charges,"90% of $66,175.00 in Billed Charges for Rev 275 Proc C1721 = $59,557.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116600,CDM,,,,both,,,62014.0000,40309.1000,AFFORDABLE,AFFORDABLE PPO,52711.90,,,,,,,173.1700,62014.0000,percent of total billed charges,"85% of $62,014.00 in Billed Charges for Rev 275 Proc C1721 = $52,711.90. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149280,CDM,,,,both,,,51038.0000,33174.7000,AVMED,AVMED INDIVIDUAL,20619.35,,,,,,,173.1700,51038.0000,percent of total billed charges,"40.4% of $51,038.00 in Billed Charges for Rev 275 Proc C1721 = $20,619.35. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149280,CDM,,,,both,,,51038.0000,33174.7000,CIGNA,CIGNA CONNECT NETWORK EXCHANGE,19394.44,,,,,,,173.1700,51038.0000,percent of total billed charges,"38% of $51,038.00 in Billed Charges for Rev 275 Proc C1721 = $19,394.44. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149284,CDM,,,,both,,,44986.0000,29240.9000,UNITED HEALTHCARE,NHP HMO,26991.60,,,,,,,173.1700,44986.0000,percent of total billed charges,"60% of $44,986.00 in Billed Charges for Rev 275 Proc C1721 = $26,991.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149284,CDM,,,,both,,,44986.0000,29240.9000,UNITED HEALTHCARE,UNITED HMO,26991.60,,,,,,,173.1700,44986.0000,percent of total billed charges,"60% of $44,986.00 in Billed Charges for Rev 275 Proc C1721 = $26,991.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
