"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,211553,CDM,,,,both,,,13139.0000,8540.3500,BLUE CROSS,BLUE CARE HMO,7883.40,,,,,,,173.1700,13139.0000,percent of total billed charges,"60% of $13,139.00 in Billed Charges for Rev 278 Proc C1883 = $7,883.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116567,CDM,,,,both,,,65434.0000,42532.1000,AETNA,AETNA TIER 2,33371.34,,,,,,,173.1700,65434.0000,percent of total billed charges,"51% of $65,434.00 in Billed Charges for Rev 275 Proc C1721 = $33,371.34. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116567,CDM,,,,both,,,65434.0000,42532.1000,AMERIHEALTH,AMERIHTH CARITAS NXT EX,29445.30,,,,,,,173.1700,65434.0000,percent of total billed charges,"45% of $65,434.00 in Billed Charges for Rev 275 Proc C1721 = $29,445.30. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116567,CDM,,,,both,,,65434.0000,42532.1000,AVMED,AVMED PPO,32193.53,,,,,,,173.1700,65434.0000,percent of total billed charges,"49.2% of $65,434.00 in Billed Charges for Rev 275 Proc C1721 = $32,193.53. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116569,CDM,,,,both,,,64738.0000,42079.7000,AMERIHEALTH,AMERIHTH CARITAS NXT EX,29132.10,,,,,,,173.1700,64738.0000,percent of total billed charges,"45% of $64,738.00 in Billed Charges for Rev 275 Proc C1721 = $29,132.10. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116569,CDM,,,,both,,,64738.0000,42079.7000,UNITED HEALTHCARE,INTL UNITED HEALTH,51790.40,,,,,,,173.1700,64738.0000,percent of total billed charges,"80% of $64,738.00 in Billed Charges for Rev 275 Proc C1721 = $51,790.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116589,CDM,,,,both,,,66175.0000,43013.7500,AETNA,AETNA HMO,33749.25,,,,,,,173.1700,66175.0000,percent of total billed charges,"51% of $66,175.00 in Billed Charges for Rev 275 Proc C1721 = $33,749.25. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116600,CDM,,,,both,,,62014.0000,40309.1000,BLUE CROSS,BLUE SELECT,26045.88,,,,,,,173.1700,62014.0000,percent of total billed charges,"42% of $62,014.00 in Billed Charges for Rev 275 Proc C1721 = $26,045.88. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149280,CDM,,,,both,,,51038.0000,33174.7000,BLUE CROSS,BLUE CARE HMO,30622.80,,,,,,,173.1700,51038.0000,percent of total billed charges,"60% of $51,038.00 in Billed Charges for Rev 275 Proc C1721 = $30,622.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149284,CDM,,,,both,,,44986.0000,29240.9000,AVMED,AVMED ENTRUST,15970.03,,,,,,,173.1700,44986.0000,percent of total billed charges,"35.5% of $44,986.00 in Billed Charges for Rev 275 Proc C1721 = $15,970.03. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149284,CDM,,,,both,,,44986.0000,29240.9000,BLUE CROSS,BLUE SELECT,18894.12,,,,,,,173.1700,44986.0000,percent of total billed charges,"42% of $44,986.00 in Billed Charges for Rev 275 Proc C1721 = $18,894.12. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149284,CDM,,,,both,,,44986.0000,29240.9000,CIGNA,CIGNA CONNECT NETWORK EXCHANGE,17094.68,,,,,,,173.1700,44986.0000,percent of total billed charges,"38% of $44,986.00 in Billed Charges for Rev 275 Proc C1721 = $17,094.68. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,151713,CDM,,,,both,,,80652.0000,52423.8000,AETNA,AETNA HMO EXCHANGE,30647.76,,,,,,,173.1700,80652.0000,percent of total billed charges,"38% of $80,652.00 in Billed Charges for Rev 275 Proc C1721 = $30,647.76. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,157907,CDM,,,,both,,,1.0000,0.6500,BLUE CROSS,BLUE SELECT,0.42,,,,,,,0.1700,173.1700,percent of total billed charges,42% of $1.00 in Billed Charges for Rev 275 Proc C1721 = $0.42. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,157907,CDM,,,,both,,,1.0000,0.6500,CIGNA,CIGNA PPO,0.80,,,,,,,0.1700,173.1700,percent of total billed charges,80% of $1.00 in Billed Charges for Rev 275 Proc C1721 = $0.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,158643,CDM,,,,both,,,53543.0000,34802.9500,AVMED,AVMED HMO,22166.80,,,,,,,173.1700,53543.0000,percent of total billed charges,"41.4% of $53,543.00 in Billed Charges for Rev 275 Proc C1721 = $22,166.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,158643,CDM,,,,both,,,53543.0000,34802.9500,CIGNA,CIGNA PPO,42834.40,,,,,,,173.1700,53543.0000,percent of total billed charges,"80% of $53,543.00 in Billed Charges for Rev 275 Proc C1721 = $42,834.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,160973,CDM,,,,both,,,67095.0000,43611.7500,AVMED,AVMED ENTRUST,23818.73,,,,,,,173.1700,67095.0000,percent of total billed charges,"35.5% of $67,095.00 in Billed Charges for Rev 275 Proc C1721 = $23,818.73. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,177368,CDM,,,,both,,,57116.0000,37125.4000,BLUE CROSS,BCBS NETWORKBLUE,34269.60,,,,,,,173.1700,57116.0000,percent of total billed charges,"60% of $57,116.00 in Billed Charges for Rev 275 Proc C1721 = $34,269.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,177368,CDM,,,,both,,,57116.0000,37125.4000,BLUE CROSS,BLUE CARE HMO,34269.60,,,,,,,173.1700,57116.0000,percent of total billed charges,"60% of $57,116.00 in Billed Charges for Rev 275 Proc C1721 = $34,269.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,177368,CDM,,,,both,,,57116.0000,37125.4000,BLUE CROSS,BLUE CROSS,37011.17,,,,,,,173.1700,57116.0000,percent of total billed charges,"64.8% of $57,116.00 in Billed Charges for Rev 275 Proc C1721 = $37,011.17. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,196794,CDM,,,,both,,,63900.0000,41535.0000,UNITED HEALTHCARE,UNITED PPO,51120.00,,,,,,,173.1700,63900.0000,percent of total billed charges,"80% of $63,900.00 in Billed Charges for Rev 275 Proc C1721 = $51,120.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,198308,CDM,,,,both,,,59204.0000,38482.6000,AVMED,AVMED HMO,24510.46,,,,,,,173.1700,59204.0000,percent of total billed charges,"41.4% of $59,204.00 in Billed Charges for Rev 275 Proc C1721 = $24,510.46. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116566,CDM,,,,both,,,84890.0000,55178.5000,DIMENSION HEALTH PLAN,DIMENSION HEALTH PLANS,76401.00,,,,,,,173.1700,84890.0000,percent of total billed charges,"90% of $84,890.00 in Billed Charges for Rev 275 Proc C1882 = $76,401.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116630,CDM,,,,both,,,86137.0000,55989.0500,DIMENSION HEALTH PLAN,DIMENSION PLUS,64602.75,,,,,,,173.1700,86137.0000,percent of total billed charges,"75% of $86,137.00 in Billed Charges for Rev 275 Proc C1882 = $64,602.75. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116641,CDM,,,,both,,,81818.0000,53181.7000,AVMED,AVMED HMO,33872.65,,,,,,,173.1700,81818.0000,percent of total billed charges,"41.4% of $81,818.00 in Billed Charges for Rev 275 Proc C1882 = $33,872.65. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116652,CDM,,,,both,,,80934.0000,52607.1000,UNITED HEALTHCARE,INTL UNITED HEALTH,64747.20,,,,,,,173.1700,80934.0000,percent of total billed charges,"80% of $80,934.00 in Billed Charges for Rev 275 Proc C1882 = $64,747.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,149291,CDM,,,,both,,,64136.0000,41688.4000,CIGNA,CIGNA HMO,37198.88,,,,,,,173.1700,64136.0000,percent of total billed charges,"58% of $64,136.00 in Billed Charges for Rev 275 Proc C1882 = $37,198.88. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,151795,CDM,,,,both,,,50992.0000,33144.8000,AFFORDABLE,AFFORDABLE PPO,43343.20,,,,,,,173.1700,50992.0000,percent of total billed charges,"85% of $50,992.00 in Billed Charges for Rev 275 Proc C1882 = $43,343.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,151795,CDM,,,,both,,,50992.0000,33144.8000,BLUE CROSS,BLUE CROSS,33042.82,,,,,,,173.1700,50992.0000,percent of total billed charges,"64.8% of $50,992.00 in Billed Charges for Rev 275 Proc C1882 = $33,042.82. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,157921,CDM,,,,both,,,1.0000,0.6500,AFFORDABLE,AFFORDABLE PPO,0.85,,,,,,,0.1700,173.1700,percent of total billed charges,85% of $1.00 in Billed Charges for Rev 275 Proc C1882 = $0.85. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,157921,CDM,,,,both,,,1.0000,0.6500,BLUE CROSS,BLUE CARE HMO,0.60,,,,,,,0.1700,173.1700,percent of total billed charges,60% of $1.00 in Billed Charges for Rev 275 Proc C1882 = $0.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,161167,CDM,,,,both,,,81570.0000,53020.5000,CIGNA,CIGNA HMO,47310.60,,,,,,,173.1700,81570.0000,percent of total billed charges,"58% of $81,570.00 in Billed Charges for Rev 275 Proc C1882 = $47,310.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,161167,CDM,,,,both,,,81570.0000,53020.5000,INTERNATIONAL,INTERNATIONAL AETNA,53020.50,,,,,,,173.1700,81570.0000,percent of total billed charges,"65% of $81,570.00 in Billed Charges for Rev 275 Proc C1882 = $53,020.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,171721,CDM,,,,both,,,91965.0000,59777.2500,AFFORDABLE,AFFORDABLE PPO,78170.25,,,,,,,173.1700,91965.0000,percent of total billed charges,"85% of $91,965.00 in Billed Charges for Rev 275 Proc C1882 = $78,170.25. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,171837,CDM,,,,both,,,78029.0000,50718.8500,AVMED,AVMED INDIVIDUAL,31523.72,,,,,,,173.1700,78029.0000,percent of total billed charges,"40.4% of $78,029.00 in Billed Charges for Rev 275 Proc C1882 = $31,523.72. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,171837,CDM,,,,both,,,78029.0000,50718.8500,BLUE CROSS,BCBS NETWORKBLUE,46817.40,,,,,,,173.1700,78029.0000,percent of total billed charges,"60% of $78,029.00 in Billed Charges for Rev 275 Proc C1882 = $46,817.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,171837,CDM,,,,both,,,78029.0000,50718.8500,UNITED HEALTHCARE,UNITED PPO,62423.20,,,,,,,173.1700,78029.0000,percent of total billed charges,"80% of $78,029.00 in Billed Charges for Rev 275 Proc C1882 = $62,423.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,174394,CDM,,,,both,,,83519.0000,54287.3500,DIMENSION HEALTH PLAN,DIMENSION 2,75167.10,,,,,,,173.1700,83519.0000,percent of total billed charges,"90% of $83,519.00 in Billed Charges for Rev 275 Proc C1882 = $75,167.10. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,198306,CDM,,,,both,,,91036.0000,59173.4000,AETNA,AETNA TIER 2,46428.36,,,,,,,173.1700,91036.0000,percent of total billed charges,"51% of $91,036.00 in Billed Charges for Rev 275 Proc C1882 = $46,428.36. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,209802,CDM,,,,both,,,74124.0000,48180.6000,CIGNA,CIGNA CONNECT NETWORK EXCHANGE,28167.12,,,,,,,173.1700,74124.0000,percent of total billed charges,"38% of $74,124.00 in Billed Charges for Rev 275 Proc C1882 = $28,167.12. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,209802,CDM,,,,both,,,74124.0000,48180.6000,CIGNA,CIGNA HMO,42991.92,,,,,,,173.1700,74124.0000,percent of total billed charges,"58% of $74,124.00 in Billed Charges for Rev 275 Proc C1882 = $42,991.92. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,209802,CDM,,,,both,,,74124.0000,48180.6000,PHCS,PHCS,66711.60,,,,,,,173.1700,74124.0000,percent of total billed charges,"90% of $74,124.00 in Billed Charges for Rev 275 Proc C1882 = $66,711.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,210091,CDM,,,,both,,,80652.0000,52423.8000,AVMED,AVMED INDIVIDUAL,32583.41,,,,,,,173.1700,80652.0000,percent of total billed charges,"40.4% of $80,652.00 in Billed Charges for Rev 275 Proc C1882 = $32,583.41. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,215242,CDM,,,,both,,,92075.0000,59848.7500,DIMENSION HEALTH PLAN,DIMENSION 2,82867.50,,,,,,,173.1700,92075.0000,percent of total billed charges,"90% of $92,075.00 in Billed Charges for Rev 275 Proc C1882 = $82,867.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,116688,CDM,,,,both,,,57694.0000,37501.1000,VISTA,COVENTRY MEDICAID,173.17,,,,,,,173.1700,57694.0000,other,Rev 275 Proc C1722 1 Visit at $160.34 per Visit = $160.34... $160.34 at 108% = $173.17 Final Expected The contract rate provided is when this service is billed outpatient.  The inpatient rate for this service is included with the inpatient rate.
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,116692,CDM,,,,both,,,58788.0000,38212.2000,BLUE CROSS,BLUE CARE HMO,35272.80,,,,,,,173.1700,58788.0000,percent of total billed charges,"60% of $58,788.00 in Billed Charges for Rev 275 Proc C1722 = $35,272.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,152058,CDM,,,,both,,,45088.0000,29307.2000,AFFORDABLE,AFFORDABLE PPO,38324.80,,,,,,,173.1700,45088.0000,percent of total billed charges,"85% of $45,088.00 in Billed Charges for Rev 275 Proc C1722 = $38,324.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,152058,CDM,,,,both,,,45088.0000,29307.2000,PHCS,PHCS,40579.20,,,,,,,173.1700,45088.0000,percent of total billed charges,"90% of $45,088.00 in Billed Charges for Rev 275 Proc C1722 = $40,579.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,157890,CDM,,,,both,,,57116.0000,37125.4000,BLUE CROSS,BLUE CARE HMO,34269.60,,,,,,,173.1700,57116.0000,percent of total billed charges,"60% of $57,116.00 in Billed Charges for Rev 275 Proc C1722 = $34,269.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,157922,CDM,,,,both,,,1.0000,0.6500,AETNA,AETNA TIER 2,0.51,,,,,,,0.1700,173.1700,percent of total billed charges,51% of $1.00 in Billed Charges for Rev 275 Proc C1722 = $0.51. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,157922,CDM,,,,both,,,1.0000,0.6500,AVMED,AVMED INDIVIDUAL,0.40,,,,,,,0.1700,173.1700,percent of total billed charges,40.4% of $1.00 in Billed Charges for Rev 275 Proc C1722 = $0.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,157922,CDM,,,,both,,,1.0000,0.6500,UNITED HEALTHCARE,UNITED HLTH MC HMO,0.31,,,,,,,0.1700,173.1700,percent of total billed charges,31.4% of $1.00 in Billed Charges for Rev 275 Proc C1722 = $0.31. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,159434,CDM,,,,both,,,60449.0000,39291.8500,NON CONTRACTED,OSCAR HEALTH EXCHANGE,22184.78,,,,,,,173.1700,60449.0000,percent of total billed charges,"36.7% of $60,449.00 in Billed Charges for Rev 275 Proc C1722 = $22,184.78. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,160647,CDM,,,,both,,,99684.0000,64794.6000,BLUE CROSS,BLUE CROSS,64595.23,,,,,,,173.1700,99684.0000,percent of total billed charges,"64.8% of $99,684.00 in Billed Charges for Rev 275 Proc C1722 = $64,595.23. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,160974,CDM,,,,both,,,71517.0000,46486.0500,DIMENSION HEALTH PLAN,DIMENSION 2,64365.30,,,,,,,173.1700,71517.0000,percent of total billed charges,"90% of $71,517.00 in Billed Charges for Rev 275 Proc C1722 = $64,365.30. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,198311,CDM,,,,both,,,51804.0000,33672.6000,BLUE CROSS,MY BLUE EX,8962.09,,,,,,,173.1700,51804.0000,percent of total billed charges,"17.3% of $51,804.00 in Billed Charges for Rev 275 Proc C1722 = $8,962.09. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101577,CDM,,,,both,,,1254.0000,815.1000,AFFORDABLE,AFFORDABLE PPO,1065.90,,,,,,,173.1700,1254.0000,percent of total billed charges,"85% of $1,254.00 in Billed Charges for Rev 278 Proc C1713 = $1,065.90. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101577,CDM,,,ER,both,,,1254.0000,815.1000,AETNA,AETNA HMO EXCHANGE,476.52,,,,,,,173.1700,1254.0000,percent of total billed charges,"38% of $1,254.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $476.52. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101592,CDM,,,ER,both,,,1768.0000,1149.2000,AETNA,AETNA CATASTROPHIC,901.68,,,,,,,173.1700,1768.0000,percent of total billed charges,"51% of $1,768.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $901.68. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101592,CDM,,,ER,both,,,1768.0000,1149.2000,UNITED HEALTHCARE,INTL UNITED HEALTH,1414.40,,,,,,,173.1700,1768.0000,percent of total billed charges,"80% of $1,768.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $1,414.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101592,CDM,,,Q1,both,,,1768.0000,1149.2000,NON CONTRACTED,OSCAR HEALTH EXCHANGE,648.86,,,,,,,173.1700,1768.0000,percent of total billed charges,"36.7% of $1,768.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $648.86. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101592,CDM,,,Q1,both,,,1768.0000,1149.2000,UNITED HEALTHCARE,INTL UNITED HEALTH,1414.40,,,,,,,173.1700,1768.0000,percent of total billed charges,"80% of $1,768.00 in Billed Charges for Rev 278 Proc C1713 Mod Q1 = $1,414.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ANCHOR/SCREW BN/BN,TIS/BN",C1713,HCPCS,278,RC,101593,CDM,,,ER,both,,,1652.0000,1073.8000,AVMED,AVMED HMO,683.93,,,,,,,173.1700,1652.0000,percent of total billed charges,"41.4% of $1,652.00 in Billed Charges for Rev 278 Proc C1713 Mod ER = $683.93. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
