"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,173980,CDM,,,,both,,,10302.0000,6696.3000,BLUE CROSS,BCBS FL SIMPLYBLUE HMO,4532.88,,,,,,,173.1700,10302.0000,percent of total billed charges,"44% of $10,302.00 in Billed Charges for Rev 278 Proc C1883 = $4,532.88. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,205842,CDM,,,,both,,,9349.0000,6076.8500,BLUE CROSS,BCBS FL SIMPLYBLUE HMO,4113.56,,,,,,,173.1700,9349.0000,percent of total billed charges,"44% of $9,349.00 in Billed Charges for Rev 278 Proc C1883 = $4,113.56. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,205842,CDM,,,,both,,,9349.0000,6076.8500,DIMENSION HEALTH PLAN,DIMENSION 2,8414.10,,,,,,,173.1700,9349.0000,percent of total billed charges,"90% of $9,349.00 in Billed Charges for Rev 278 Proc C1883 = $8,414.10. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,211552,CDM,,,,both,,,10388.0000,6752.2000,AVMED,AVMED INDIVIDUAL,4196.75,,,,,,,173.1700,10388.0000,percent of total billed charges,"40.4% of $10,388.00 in Billed Charges for Rev 278 Proc C1883 = $4,196.75. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,211553,CDM,,,,both,,,13139.0000,8540.3500,BLUE CROSS,MY BLUE EX,2273.05,,,,,,,173.1700,13139.0000,percent of total billed charges,"17.3% of $13,139.00 in Billed Charges for Rev 278 Proc C1883 = $2,273.05. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116569,CDM,,,,both,,,64738.0000,42079.7000,AVMED,AVMED INDIVIDUAL,26154.15,,,,,,,173.1700,64738.0000,percent of total billed charges,"40.4% of $64,738.00 in Billed Charges for Rev 275 Proc C1721 = $26,154.15. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116569,CDM,,,,both,,,64738.0000,42079.7000,AVMED,AVMED PPO,31851.10,,,,,,,173.1700,64738.0000,percent of total billed charges,"49.2% of $64,738.00 in Billed Charges for Rev 275 Proc C1721 = $31,851.10. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116589,CDM,,,,both,,,66175.0000,43013.7500,AETNA,AETNA PPO,52940.00,,,,,,,173.1700,66175.0000,percent of total billed charges,"80% of $66,175.00 in Billed Charges for Rev 275 Proc C1721 = $52,940.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116589,CDM,,,,both,,,66175.0000,43013.7500,VISTA,COVENTRY MEDICAID,173.17,,,,,,,173.1700,66175.0000,other,Rev 275 Proc C1721 1 Visit at $160.34 per Visit = $160.34... $160.34 at 108% = $173.17 Final Expected The contract rate provided is when this service is billed outpatient.  The inpatient rate for this service is included with the inpatient rate.
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149280,CDM,,,,both,,,51038.0000,33174.7000,CIGNA,CIGNA PPO,40830.40,,,,,,,173.1700,51038.0000,percent of total billed charges,"80% of $51,038.00 in Billed Charges for Rev 275 Proc C1721 = $40,830.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149284,CDM,,,,both,,,44986.0000,29240.9000,DIMENSION HEALTH PLAN,DIMENSION PLUS,33739.50,,,,,,,173.1700,44986.0000,percent of total billed charges,"75% of $44,986.00 in Billed Charges for Rev 275 Proc C1721 = $33,739.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,151794,CDM,,,,both,,,48283.0000,31383.9500,NON CONTRACTED,OSCAR HEALTH EXCHANGE,17719.86,,,,,,,173.1700,48283.0000,percent of total billed charges,"36.7% of $48,283.00 in Billed Charges for Rev 275 Proc C1721 = $17,719.86. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,151807,CDM,,,,both,,,26758.0000,17392.7000,INTERNATIONAL,INTERNATIONAL AETNA,17392.70,,,,,,,173.1700,26758.0000,percent of total billed charges,"65% of $26,758.00 in Billed Charges for Rev 275 Proc C1721 = $17,392.70. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,157907,CDM,,,,both,,,1.0000,0.6500,UNITED HEALTHCARE,UNITED HLTH MC HMO,0.31,,,,,,,0.1700,173.1700,percent of total billed charges,31.4% of $1.00 in Billed Charges for Rev 275 Proc C1721 = $0.31. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,174400,CDM,,,,both,,,61830.0000,40189.5000,BLUE CROSS,BLUE CARE HMO,37098.00,,,,,,,173.1700,61830.0000,percent of total billed charges,"60% of $61,830.00 in Billed Charges for Rev 275 Proc C1721 = $37,098.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,174400,CDM,,,,both,,,61830.0000,40189.5000,UNITED HEALTHCARE,UNITED INDIVIDUAL EXCHANGE,61830.00,,,,,,,173.1700,61830.0000,percent of total billed charges,"100% of $61,830.00 in Billed Charges for Rev 275 Proc C1721 = $61,830.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,196794,CDM,,,,both,,,63900.0000,41535.0000,BLUE CROSS,BCBS FL SIMPLYBLUE HMO,28116.00,,,,,,,173.1700,63900.0000,percent of total billed charges,"44% of $63,900.00 in Billed Charges for Rev 275 Proc C1721 = $28,116.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,198309,CDM,,,,both,,,69651.0000,45273.1500,AETNA,AETNA HMO EXCHANGE,26467.38,,,,,,,173.1700,69651.0000,percent of total billed charges,"38% of $69,651.00 in Billed Charges for Rev 275 Proc C1721 = $26,467.38. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,199045,CDM,,,,both,,,71517.0000,46486.0500,AVMED,AVMED INDIVIDUAL,28892.87,,,,,,,173.1700,71517.0000,percent of total billed charges,"40.4% of $71,517.00 in Billed Charges for Rev 275 Proc C1721 = $28,892.87. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116566,CDM,,,,both,,,84890.0000,55178.5000,AFFORDABLE,AFFORDABLE PPO,72156.50,,,,,,,173.1700,84890.0000,percent of total billed charges,"85% of $84,890.00 in Billed Charges for Rev 275 Proc C1882 = $72,156.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116566,CDM,,,,both,,,84890.0000,55178.5000,BLUE CROSS,BCBS NETWORKBLUE,50934.00,,,,,,,173.1700,84890.0000,percent of total billed charges,"60% of $84,890.00 in Billed Charges for Rev 275 Proc C1882 = $50,934.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116630,CDM,,,,both,,,86137.0000,55989.0500,AVMED,AVMED INDIVIDUAL,34799.35,,,,,,,173.1700,86137.0000,percent of total billed charges,"40.4% of $86,137.00 in Billed Charges for Rev 275 Proc C1882 = $34,799.35. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116630,CDM,,,,both,,,86137.0000,55989.0500,DIMENSION HEALTH PLAN,DIMENSION 2,77523.30,,,,,,,173.1700,86137.0000,percent of total billed charges,"90% of $86,137.00 in Billed Charges for Rev 275 Proc C1882 = $77,523.30. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116630,CDM,,,,both,,,86137.0000,55989.0500,VISTA,COVENTRY MEDICAID,173.17,,,,,,,173.1700,86137.0000,other,Rev 275 Proc C1882 1 Visit at $160.34 per Visit = $160.34... $160.34 at 108% = $173.17 Final Expected The contract rate provided is when this service is billed outpatient.  The inpatient rate for this service is included with the inpatient rate.
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,116652,CDM,,,,both,,,80934.0000,52607.1000,PHCS,PHCS,72840.60,,,,,,,173.1700,80934.0000,percent of total billed charges,"90% of $80,934.00 in Billed Charges for Rev 275 Proc C1882 = $72,840.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,158648,CDM,,,,both,,,59259.0000,38518.3500,DIMENSION HEALTH PLAN,DIMENSION 2,53333.10,,,,,,,173.1700,59259.0000,percent of total billed charges,"90% of $59,259.00 in Billed Charges for Rev 275 Proc C1882 = $53,333.10. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,161167,CDM,,,,both,,,81570.0000,53020.5000,UNITED HEALTHCARE,INTL UNITED HEALTH,65256.00,,,,,,,173.1700,81570.0000,percent of total billed charges,"80% of $81,570.00 in Billed Charges for Rev 275 Proc C1882 = $65,256.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,171837,CDM,,,,both,,,78029.0000,50718.8500,AVMED,AVMED PPO,38390.27,,,,,,,173.1700,78029.0000,percent of total billed charges,"49.2% of $78,029.00 in Billed Charges for Rev 275 Proc C1882 = $38,390.27. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,171837,CDM,,,,both,,,78029.0000,50718.8500,NON CONTRACTED,OSCAR HEALTH EXCHANGE,28636.64,,,,,,,173.1700,78029.0000,percent of total billed charges,"36.7% of $78,029.00 in Billed Charges for Rev 275 Proc C1882 = $28,636.64. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,174394,CDM,,,,both,,,83519.0000,54287.3500,UNITED HEALTHCARE,NHP HMO,50111.40,,,,,,,173.1700,83519.0000,percent of total billed charges,"60% of $83,519.00 in Billed Charges for Rev 275 Proc C1882 = $50,111.40. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,200004,CDM,,,,both,,,94521.0000,61438.6500,UNITED HEALTHCARE,INTL UNITED HEALTH,75616.80,,,,,,,173.1700,94521.0000,percent of total billed charges,"80% of $94,521.00 in Billed Charges for Rev 275 Proc C1882 = $75,616.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, OTHER THAN SING/DUAL",C1882,HCPCS,275,RC,210091,CDM,,,,both,,,80652.0000,52423.8000,AVMED,AVMED ENTRUST,28631.46,,,,,,,173.1700,80652.0000,percent of total billed charges,"35.5% of $80,652.00 in Billed Charges for Rev 275 Proc C1882 = $28,631.46. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,116688,CDM,,,,both,,,57694.0000,37501.1000,DIMENSION HEALTH PLAN,DIMENSION 2,51924.60,,,,,,,173.1700,57694.0000,percent of total billed charges,"90% of $57,694.00 in Billed Charges for Rev 275 Proc C1722 = $51,924.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,116688,CDM,,,,both,,,57694.0000,37501.1000,DIMENSION HEALTH PLAN,DIMENSION HEALTH PLANS,51924.60,,,,,,,173.1700,57694.0000,percent of total billed charges,"90% of $57,694.00 in Billed Charges for Rev 275 Proc C1722 = $51,924.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,116692,CDM,,,,both,,,58788.0000,38212.2000,AMERIHEALTH,AMERIHTH CARITAS NXT EX,26454.60,,,,,,,173.1700,58788.0000,percent of total billed charges,"45% of $58,788.00 in Billed Charges for Rev 275 Proc C1722 = $26,454.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,116702,CDM,,,,both,,,58987.0000,38341.5500,BLUE CROSS,BLUE CROSS,38223.58,,,,,,,173.1700,58987.0000,percent of total billed charges,"64.8% of $58,987.00 in Billed Charges for Rev 275 Proc C1722 = $38,223.58. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,149296,CDM,,,,both,,,39362.0000,25585.3000,AETNA,AETNA HMO EXCHANGE,14957.56,,,,,,,173.1700,39362.0000,percent of total billed charges,"38% of $39,362.00 in Billed Charges for Rev 275 Proc C1722 = $14,957.56. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,149296,CDM,,,,both,,,39362.0000,25585.3000,BLUE CROSS,MY BLUE EX,6809.63,,,,,,,173.1700,39362.0000,percent of total billed charges,"17.3% of $39,362.00 in Billed Charges for Rev 275 Proc C1722 = $6,809.63. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,149296,CDM,,,,both,,,39362.0000,25585.3000,CIGNA,CIGNA HMO,22829.96,,,,,,,173.1700,39362.0000,percent of total billed charges,"58% of $39,362.00 in Billed Charges for Rev 275 Proc C1722 = $22,829.96. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,152362,CDM,,,,both,,,61415.0000,39919.7500,BLUE CROSS,MY BLUE EX,10624.80,,,,,,,173.1700,61415.0000,percent of total billed charges,"17.3% of $61,415.00 in Billed Charges for Rev 275 Proc C1722 = $10,624.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,157922,CDM,,,,both,,,1.0000,0.6500,DIMENSION HEALTH PLAN,DIMENSION 2,0.90,,,,,,,0.1700,173.1700,percent of total billed charges,90% of $1.00 in Billed Charges for Rev 275 Proc C1722 = $0.90. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"AICD, SINGLE CHAMBER",C1722,HCPCS,275,RC,159434,CDM,,,,both,,,60449.0000,39291.8500,AETNA,AETNA PPO,48359.20,,,,,,,173.1700,60449.0000,percent of total billed charges,"80% of $60,449.00 in Billed Charges for Rev 275 Proc C1722 = $48,359.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
