"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,197351,CDM,,,,both,,,2650.0000,1722.5000,NON CONTRACTED,OSCAR HEALTH EXCHANGE,972.55,,,,,,,173.1700,2650.0000,percent of total billed charges,"36.7% of $2,650.00 in Billed Charges for Rev 278 Proc C1883 = $972.55. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,205842,CDM,,,,both,,,9349.0000,6076.8500,BLUE CROSS,MY BLUE EX,1617.38,,,,,,,173.1700,9349.0000,percent of total billed charges,"17.3% of $9,349.00 in Billed Charges for Rev 278 Proc C1883 = $1,617.38. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"ADAPT/EXT, PACING/NEURO LEAD",C1883,HCPCS,278,RC,211552,CDM,,,,both,,,10388.0000,6752.2000,DIMENSION HEALTH PLAN,DIMENSION 2,9349.20,,,,,,,173.1700,10388.0000,percent of total billed charges,"90% of $10,388.00 in Billed Charges for Rev 278 Proc C1883 = $9,349.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116567,CDM,,,,both,,,65434.0000,42532.1000,AETNA,AETNA CATASTROPHIC,33371.34,,,,,,,173.1700,65434.0000,percent of total billed charges,"51% of $65,434.00 in Billed Charges for Rev 275 Proc C1721 = $33,371.34. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116567,CDM,,,,both,,,65434.0000,42532.1000,DIMENSION HEALTH PLAN,DIMENSION HEALTH PLANS,58890.60,,,,,,,173.1700,65434.0000,percent of total billed charges,"90% of $65,434.00 in Billed Charges for Rev 275 Proc C1721 = $58,890.60. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116589,CDM,,,,both,,,66175.0000,43013.7500,AETNA,AETNA HMO EXCHANGE,25146.50,,,,,,,173.1700,66175.0000,percent of total billed charges,"38% of $66,175.00 in Billed Charges for Rev 275 Proc C1721 = $25,146.50. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,116600,CDM,,,,both,,,62014.0000,40309.1000,BLUE CROSS,MY BLUE EX,10728.42,,,,,,,173.1700,62014.0000,percent of total billed charges,"17.3% of $62,014.00 in Billed Charges for Rev 275 Proc C1721 = $10,728.42. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149284,CDM,,,,both,,,44986.0000,29240.9000,CIGNA,CIGNA HMO,26091.88,,,,,,,173.1700,44986.0000,percent of total billed charges,"58% of $44,986.00 in Billed Charges for Rev 275 Proc C1721 = $26,091.88. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,149284,CDM,,,,both,,,44986.0000,29240.9000,CIGNA,CIGNA PPO,35988.80,,,,,,,173.1700,44986.0000,percent of total billed charges,"80% of $44,986.00 in Billed Charges for Rev 275 Proc C1721 = $35,988.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,151713,CDM,,,,both,,,80652.0000,52423.8000,AVMED,AVMED ENTRUST,28631.46,,,,,,,173.1700,80652.0000,percent of total billed charges,"35.5% of $80,652.00 in Billed Charges for Rev 275 Proc C1721 = $28,631.46. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,151807,CDM,,,,both,,,26758.0000,17392.7000,AETNA,AETNA HMO,13646.58,,,,,,,173.1700,26758.0000,percent of total billed charges,"51% of $26,758.00 in Billed Charges for Rev 275 Proc C1721 = $13,646.58. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,151807,CDM,,,,both,,,26758.0000,17392.7000,DIMENSION HEALTH PLAN,DIMENSION HEALTH PLANS,24082.20,,,,,,,173.1700,26758.0000,percent of total billed charges,"90% of $26,758.00 in Billed Charges for Rev 275 Proc C1721 = $24,082.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,151807,CDM,,,,both,,,26758.0000,17392.7000,UNITED HEALTHCARE,NHP HMO,16054.80,,,,,,,173.1700,26758.0000,percent of total billed charges,"60% of $26,758.00 in Billed Charges for Rev 275 Proc C1721 = $16,054.80. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,157907,CDM,,,,both,,,1.0000,0.6500,UNITED HEALTHCARE,UNITED INDIVIDUAL EXCHANGE,1.00,,,,,,,0.1700,173.1700,percent of total billed charges,100% of $1.00 in Billed Charges for Rev 275 Proc C1721 = $1.00. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person.
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,157907,CDM,,,,both,,,1.0000,0.6500,VISTA,COVENTRY MEDICAID,173.17,,,,,,,0.1700,173.1700,other,Rev 275 Proc C1721 1 Visit at $160.34 per Visit = $160.34... $160.34 at 108% = $173.17 Final Expected The contract rate provided is when this service is billed outpatient.  The inpatient rate for this service is included with the inpatient rate.
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,158643,CDM,,,,both,,,53543.0000,34802.9500,AETNA,AETNA HMO,27306.93,,,,,,,173.1700,53543.0000,percent of total billed charges,"51% of $53,543.00 in Billed Charges for Rev 275 Proc C1721 = $27,306.93. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,158643,CDM,,,,both,,,53543.0000,34802.9500,NON CONTRACTED,OSCAR HEALTH EXCHANGE,19650.28,,,,,,,173.1700,53543.0000,percent of total billed charges,"36.7% of $53,543.00 in Billed Charges for Rev 275 Proc C1721 = $19,650.28. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,174400,CDM,,,,both,,,61830.0000,40189.5000,AETNA,AETNA TIER 2,31533.30,,,,,,,173.1700,61830.0000,percent of total billed charges,"51% of $61,830.00 in Billed Charges for Rev 275 Proc C1721 = $31,533.30. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,177366,CDM,,,,both,,,64079.0000,41651.3500,AETNA,AETNA PPO,51263.20,,,,,,,173.1700,64079.0000,percent of total billed charges,"80% of $64,079.00 in Billed Charges for Rev 275 Proc C1721 = $51,263.20. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
"AICD, DUAL CHAMBER",C1721,HCPCS,275,RC,177368,CDM,,,,both,,,57116.0000,37125.4000,AETNA,AETNA HMO,29129.16,,,,,,,173.1700,57116.0000,percent of total billed charges,"51% of $57,116.00 in Billed Charges for Rev 275 Proc C1721 = $29,129.16. Percent of Charge CDM service is reimbursed at a line level and those calculations will not change from person to person."
