"*BANDAGE, ELASTIC DOUBLE 6""","CCBC3082180","CDM","270","RC","","","","","facility","both","","","","8.97","8.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, ELASTIC DOUBLE 6""","Ccim3882180","CDM","270","RC","","","","","facility","both","","","","8.97","8.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, ELASTIC DOUBLE 6""","Chrs4182180","CDM","270","RC","","","","","facility","both","","","","8.97","8.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, ELASTIC DOUBLE 6""","Fcin4782180","CDM","270","RC","","","","","facility","both","","","","8.97","8.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAR, ARCH","CcthChSup1638","CDM","270","RC","","","","","facility","both","","","","286.09","286.09","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BARRIER, CONVEX SKIN 2 1/4 INCH FLANGE","AngiWmSup46693","CDM","270","RC","","","","","facility","both","","","","8.56","8.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BARRIER, CONVEX SKIN 2 1/4 INCH FLANGE","CcthChSup46693","CDM","270","RC","","","","","facility","both","","","","8.56","8.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BINDER, ABDOMINAL 4-PANEL 12"" XLG 62-84""","Chrs5427167","CDM","270","RC","","","","","facility","both","","","","47.81","47.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT DRILL  AO QUICK CONNECT 3.2MMX170MM","EplbChSup118791","CDM","272","RC","","","","","facility","both","","","","653.92","653.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.0X12MM STOP QC","CcthChSup37840","CDM","272","RC","","","","","facility","both","","","","970.67","970.67","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.0X190MM W/DEPTH MARK STRL","EplbChSup112419","CDM","272","RC","","","","","facility","both","","","","1118.21","1118.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.4MM QUCK COUPHALL","Wilm5494064","CDM","270","RC","","","","","facility","both","","","","1050.95","1050.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.5MM 112407","CcthChSup112407","CDM","272","RC","","","","","facility","both","","","","1809.97","1809.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.5MM 3 FLUTED","Wilm5424217","CDM","270","RC","","","","","facility","both","","","","1033.26","1033.26","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.7MM QUICK COUP.","Chrs546426","CDM","270","RC","","","","","facility","both","","","","431.77","431.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.7X125MM","Wilm5460615","CDM","272","RC","","","","","facility","both","","","","826.17","826.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 3.2MM QK COUP","EplbChSup6743","CDM","270","RC","","","","","facility","both","","","","396.04","396.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 3.5MMX380MM","AngiChSup117174","CDM","272","RC","","","","","facility","both","","","","4037.98","4037.98","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 4.2 XTRA-LG CALIBRATED STRL","AngiWmSup111348","CDM","272","RC","","","","","facility","both","","","","1964.11","1964.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL AO CALIBRATED 2.5X285MM","CcthChSup59369","CDM","272","RC","","","","","facility","both","","","","1012.77","1012.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL AO STERILE 04.2X360MM","AngiChSup119405","CDM","272","RC","","","","","facility","both","","","","750.38","750.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CALIBRATED 2.5MM","CcthChSup44097","CDM","272","RC","","","","","facility","both","","","","538.91","538.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANN AO FITTING 2.7MM","Chrs5460948","CDM","272","RC","","","","","facility","both","","","","1603.4","1603.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED 11.2MM LRG","AngiChSup110477","CDM","272","RC","","","","","facility","both","","","","4514.07","4514.07","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED 2.4MM","EplbChSup77963","CDM","272","RC","","","","","facility","both","","","","846.6","846.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL GATES GLIDDEN #3 18MM","AngiWmSup60337","CDM","272","RC","","","","","facility","both","","","","26.59","26.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL LAG SCREW W/O STOPPER","CcthChSup109342","CDM","272","RC","","","","","facility","both","","","","3229.92","3229.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL MICA CANNULATED 2.2X60MM COMPT","EplbChSup110060","CDM","272","RC","","","","","facility","both","","","","1173.56","1173.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL MICA CANNULATED 3X60MM COMPT","EplbChSup110059","CDM","272","RC","","","","","facility","both","","","","1173.56","1173.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL NEEDLE POINT QUICK 3.2X145MM","Wilm3162952","CDM","272","RC","","","","","facility","both","","","","937.98","937.98","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL OZARK 2.3X16MM","AngiWmSup119859","CDM","272","RC","","","","","facility","both","","","","1442.72","1442.72","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL PERCUTANEOUS 2.5MM","Chrs3130894","CDM","272","RC","","","","","facility","both","","","","1113.65","1113.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL PERCUTANEOUS 2.5MM","EplbChSup30894","CDM","272","RC","","","","","facility","both","","","","1113.65","1113.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL SHORT STP J NTCH 1.5MM","AngiWmSup66323","CDM","272","RC","","","","","facility","both","","","","794.05","794.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL SOLID LONG 5.5MM","AngiWmSup106861","CDM","272","RC","","","","","facility","both","","","","948.78","948.78","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL THREE FLUTE NEEDLEPOINT 3.2X145MMSTRL","Wilm5453836","CDM","272","RC","","","","","facility","both","","","","1301.26","1301.26","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL UCSS","CcthChSup19843","CDM","270","RC","","","","","facility","both","","","","2002.64","2002.64","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL W/STOP 1.1X6MM","Chrs5448878","CDM","272","RC","","","","","facility","both","","","","590.69","590.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL W/STOP 3.0X14MM","Chrs5442864","CDM","272","RC","","","","","facility","both","","","","1021.76","1021.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, TWIST DRILL J NOTCH 7MM STOP 1.5X50MM","CcthChSup111216","CDM","272","RC","","","","","facility","both","","","","815.27","815.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT,DRILL 1.5MM HEX COUPLING W/16MM STOP","EplbChSup74796","CDM","272","RC","","","","","facility","both","","","","806.25","806.25","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT,DRILL 2.5MM - 38346","EplbChSup38346","CDM","270","RC","","","","","facility","both","","","","961.27","961.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CARBON STEEL #12","CcthChSup347","CDM","270","RC","","","","","facility","both","","","","7.48","7.48","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CURVED 12MM X 11CM MEDIAL HIP","EplbChSup115062","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, FULL RADIUS 50MM","CcthChSup47209","CDM","272","RC","","","","","facility","both","","","","3328.01","3328.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, LARYNGOSCOPE DISP MAC 4","EplbChSup75380","CDM","272","RC","","","","","facility","both","","","","22.48","22.48","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MINI-BLADE","EplbChSup913","CDM","270","RC","","","","","facility","both","","","","122.61","122.61","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MT4-10 OSTEOTOMY MICROSAW .55MM THICK","AngiWmSup116414","CDM","272","RC","","","","","facility","both","","","","3497.33","3497.33","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MT9-13 ANGLED MICROSAW .35MM THICK","AngiChSup116413","CDM","272","RC","","","","","facility","both","","","","3497.33","3497.33","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAGITAL 9.5 X 7.5","Wilm5418759","CDM","270","RC","","","","","facility","both","","","","109.36","109.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAGITAL SAFEDGE STERNUM REV","Wilm5432581","CDM","270","RC","","","","","facility","both","","","","190.05","190.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, TURBINATE INFERIOR 2.0MM","Wilm5441228","CDM","270","RC","","","","","facility","both","","","","1774.21","1774.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, XLOCK LONG 1.5MM","AngiChSup118466","CDM","272","RC","","","","","facility","both","","","","2405.51","2405.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE,OPHTH ANG.CRESCENT #0002","EplbChSup95661","CDM","270","RC","","","","","facility","both","","","","66.73","66.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE,SAGITTAL SURGICAL SAW 9.5X25.5 RES","AngiChSup76868","CDM","272","RC","","","","","facility","both","","","","80.92","80.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, CARBIDE RA-4","EplbChSup60220","CDM","272","RC","","","","","facility","both","","","","13.26","13.26","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, CAULK SUPER CARBIDE RA4","CcthChSup67857","CDM","272","RC","","","","","facility","both","","","","24.16","24.16","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, CAULK SUPER CARBIDE RA6","CcthChSup67858","CDM","272","RC","","","","","facility","both","","","","24.16","24.16","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, CORTICAL SHAPE SPHERE 0.4 X 0.16MM","AngiWmSup114408","CDM","272","RC","","","","","facility","both","","","","1887.76","1887.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, DIAMOND ROUND 0.7MM","EplbChSup79445","CDM","272","RC","","","","","facility","both","","","","1266.75","1266.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, LEGEND BALL FLUTED 14CMX6MM","Chrs3128454","CDM","272","RC","","","","","facility","both","","","","678.62","678.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MICA 2X12MM COMPT","AngiWmSup110310","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","2002.64","2002.64","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 10CM BALL DIAMOND FINE 6MM","AngiChSup111329","CDM","272","RC","","","","","facility","both","","","","660.75","660.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 10CM BALL FINE 4MM","AngiChSup111326","CDM","272","RC","","","","","facility","both","","","","638.22","638.22","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 14CM CYLINDER BALL END 5MM","AngiChSup111333","CDM","272","RC","","","","","facility","both","","","","698.24","698.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 14CM METAL CUTTR 1.6MM DIAMETER","EplbChSup111338","CDM","272","RC","","","","","facility","both","","","","983.58","983.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 15CM MATCH HEAD 2.2MM DIAMETER","CcthChSup111343","CDM","272","RC","","","","","facility","both","","","","675.76","675.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 7CM TAPER 1.1MM DIAMETER","EplbChSup111309","CDM","272","RC","","","","","facility","both","","","","503.11","503.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 F2/7CM TAPER 2.3MM DIAMETER","AngiChSup111344","CDM","272","RC","","","","","facility","both","","","","563.13","563.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 F2/7CM TAPER 2.3MM DIAMETER","AngiWmSup111344","CDM","272","RC","","","","","facility","both","","","","563.13","563.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, OVAL FLUSHCUT 8 FLUTE, 5.0MMX13CM","Wilm5449826","CDM","272","RC","","","","","facility","both","","","","231.2","231.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROSEN 1-RING ELAN4  3.0MM","CcthChSup77471","CDM","272","RC","","","","","facility","both","","","","631.44","631.44","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROUND 1.8MM","Chrs5464106","CDM","272","RC","","","","","facility","both","","","","36.02","36.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROUND FINE DIAMOND 1.0MM","EplbChSup61418","CDM","272","RC","","","","","facility","both","","","","916.66","916.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BURR, NTI CARBIDE FG 7408 H379-023","Wilm3166442","CDM","272","RC","","","","","facility","both","","","","76.24","76.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","CcimCT203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","CcsbCT203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","CcspUS203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","Chrs38203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","Ccsm472089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, 2-STAGE VENOUS 36/46F","Chrs54213701","CDM","270","RC","","","","","facility","both","","","","102.18","102.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, 8.25MM X 9CM","CcthChSup18711","CDM","270","RC","","","","","facility","both","","","","159.4","159.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, IPAS FLEX SZ #8","Wilm5419109","CDM","270","RC","","","","","facility","both","","","","7.59","7.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, IRRIGATING 30G","CcthChSup80904","CDM","270","RC","","","","","facility","both","","","","28.2","28.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, NASAL AIRLIFE","CcsmCT752","CDM","270","RC","","","","","facility","both","","","","0.45","0.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, NASAL AIRLIFE","CcspMR752","CDM","270","RC","","","","","facility","both","","","","0.45","0.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAP, PROTECTIVE TIP 3MM","CcthChSup80387","CDM","278","RC","","","","","facility","both","","","","265.66","265.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAP, REVEAL DISTAL ATTACHMENT 15.7MM OD","Chrs5470582","CDM","272","RC","","","","","facility","both","","","","101.95","101.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAPSULE, FILTEK SUPREME B1-B","CcthChSup60329","CDM","272","RC","","","","","facility","both","","","","38.31","38.31","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, 4FR 125CM BERNSTEIN","EplbChSup44871","CDM","272","RC","","","","","facility","both","","","","75.9","75.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, 6FR X 100CM MPA1","Chrs3128593","CDM","272","RC","","","","","facility","both","","","","39.7","39.7","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUDE NO BALLOON 16FR","CcthChSup212825","CDM","270","RC","","","","","facility","both","","","","21.66","21.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUNCIL 20FR","Chrs544776","CDM","270","RC","","","","","facility","both","","","","77.31","77.31","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUNCIL 22FR","EplbChSup4777","CDM","270","RC","","","","","facility","both","","","","77.31","77.31","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, EMBOL FOGARTY 5FR LONG","CcthChSup80839","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","218.89","218.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV INTROCAN 14G 1-1/4","CcthChSup33958","CDM","272","RC","","","","","facility","both","","","","8.23","8.23","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV INTROCAN 18G 1-3/4","Chrs548477","CDM","270","RC","","","","","facility","both","","","","8.23","8.23","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV INTROCAN 24G X 3/4","Chrs312931","CDM","270","RC","","","","","facility","both","","","","8.72","8.72","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","Ccsp382986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","Chrs542986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","ChrsCT2986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","S107US2986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 12F 5CC","CcsbUS2470","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 12F 5CC","Ccsp472470","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 12F 5CC","HcccUS2470","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 14F 5CC","Chrs412471","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 14F 5CC","Wilm542471","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 16F 5CC","Ccsp412472","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 5CC","Wilm412473","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 20F 30CC","CcthChSup2481","CDM","270","RC","","","","","facility","both","","","","24.29","24.29","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 20F 30CC","EplbChSup2481","CDM","270","RC","","","","","facility","both","","","","24.29","24.29","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 22F 5CC","Fcin382475","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 24F 5CC","Fcin382476","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 26F 5CC","Ccim412477","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 26F 5CC","Ccsp382477","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 28F 30CC","EplbChSup606","CDM","270","RC","","","","","facility","both","","","","24.29","24.29","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 3 WAY 24F 30CC","EplbChSup616","CDM","270","RC","","","","","facility","both","","","","55.17","55.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, MPA2 6FR X 100CM","CcthChSup30470","CDM","272","RC","","","","","facility","both","","","","39.7","39.7","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, ROBINSON 2-EYE 20FR","Wilm5480799","CDM","270","RC","","","","","facility","both","","","","10.21","10.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, SECURE LARGE","CcthChSup2358","CDM","270","RC","","","","","facility","both","","","","9.71","9.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, SILICONE 2WAY/5CC 22FR","Chrs54101951","CDM","272","RC","C1758","HCPCS","","","facility","both","","","","20.61","20.61","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, SILICONE 2WAY/5CC 22FR","EplbChSup101951","CDM","272","RC","C1758","HCPCS","","","facility","both","","","","20.61","20.61","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, SILICONE 2WAY/5CC 8FR","CcthChSup214336","CDM","270","RC","","","","","facility","both","","","","21.8","21.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, THORACIC 32FR","Chrs542668","CDM","270","RC","","","","","facility","both","","","","35.06","35.06","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, THORACIC 36FR","Wilm542730","CDM","270","RC","","","","","facility","both","","","","35.9","35.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAUTERY, FINE TIP DISPOSABLE","Wilm542220","CDM","270","RC","","","","","facility","both","","","","78.09","78.09","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAUTERY, FINE TIP LOW TEMP OPT","CcthChSup908","CDM","270","RC","","","","","facility","both","","","","67.02","67.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CLAMP, 45 DEGREE ANGLE BULLDOG","Chrs5454379","CDM","272","RC","","","","","facility","both","","","","133.59","133.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CLAMP, VENOUS LARGE SINGLE","Chrs5459507","CDM","272","RC","","","","","facility","both","","","","218.95","218.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*COLLAR, MIAMI J SMALL","EplbChSup37685","CDM","270","RC","","","","","facility","both","","","","172.24","172.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CONNECTOR, 3/16"" X 3/8""","Wilm5433140","CDM","270","RC","","","","","facility","both","","","","43.21","43.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CONNECTOR, BRAIDED  30""","Wilm54204477","CDM","270","RC","","","","","facility","both","","","","32.64","32.64","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CONNECTOR, PH 6-IN-1","CcsbMR486","CDM","270","RC","","","","","facility","both","","","","11.24","11.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
