"Cftr gene known fam variants","81221","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","All Commercial Plans","126.39","","","","","","","fee schedule","63.19","291.66","Laboratory"
"Change nephroureteral cath","50387","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Medicare Managed Care Plan","2145.98","","","","","","","fee schedule","2145.98","6776.79","APC"
"Chemical peel nonfacial","15793","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","452.47","","","","","","","fee schedule","417.33","1317.88","APC"
"Chemo extend iv infus w/pump","G0498","HCPCS","","","","","","","facility","outpatient","","","","","","Healthspring","Medicare Managed Care Plan","356.94","","","","","","","fee schedule","339.09","1070.81","APC"
"Chemo ia infusion up to 1 hr","96422","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Medicare Managed Care Plan","385.49","","","","","","","fee schedule","339.09","1070.81","APC"
"Chemo ia infusion up to 1 hr","96422","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark All Commercial Plans","526.66","","","","","","","fee schedule","339.09","1070.81","Radiology"
"Chemo ia push tecnique","96420","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Wholecare Medicare Managed Care Plan","392.63","","","","","","","fee schedule","339.09","1070.81","APC"
"Chemo intralesional over 7","96406","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","All Commercial Plans","344.78","","","","","","","fee schedule","218.36","689.56","Radiology"
"Chemo intralesional up to 7","96405","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Wholecare Medicare Managed Care Plan","85.59","","","","","","","fee schedule","73.92","233.42","APC"
"Chemo iv push sngl drug","96409","HCPCS","","","","","","","facility","outpatient","","","","","","Jefferson Health Plan","Health Partners Medicare Managed Care Plan","374.79","","","","","","","fee schedule","339.09","1070.81","APC"
"Chemo prolong infuse w/pump","96416","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Medicare Managed Care Plan","385.49","","","","","","","fee schedule","339.09","1070.81","APC"
"Chemodenerv eccrine glands","64650","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Caritas Next Other Commercial Plan","530.72","","","","","","","fee schedule","315.12","995.1","Radiology"
"Chemodenerv eccrine glands","64653","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","341.65","","","","","","","fee schedule","315.12","995.1","APC"
"Chemodenerv saliv glands","64611","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","All Commercial Plans","464.38","","","","","","","fee schedule","315.12","995.1","Radiology"
"Chemotherapy With Acute Leukemia As Secondary Diagnosis Or With High Dose Chemotherapy Agent With Mc","837","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna - Nj","Better Health Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://www.nj.gov/health/hcf/]","","","","0","other","","","No services performed during 15-month lookback period."
"Chemotherapy With Acute Leukemia As Secondary Diagnosis Or With High Dose Chemotherapy Agent With Mc","837","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Highmark All Commercial Plans","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Normal Newborn-Per Diem: 6037.44] [Psych-Per Diem: 2159.84] [All Other IP (%BC): 85.44]","","","","0","other","","","No services performed during 15-month lookback period."
"Chemotherapy With Acute Leukemia As Secondary Diagnosis Or With High Dose Chemotherapy Agent With Mc","837","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Highmark Wholecare Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Chemotherapy With Acute Leukemia As Secondary Diagnosis With Cc Or High Dose Chemotherapy Agent","838","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Highmark All Commercial Plans","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Normal Newborn-Per Diem: 6037.44] [Psych-Per Diem: 2159.84] [All Other IP (%BC): 85.44]","60945.21","60945.21","60945.21","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Chemotherapy With Acute Leukemia As Secondary Diagnosis With Cc Or High Dose Chemotherapy Agent","838","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Highmark Health Options Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Chemotherapy With Acute Leukemia As Secondary Diagnosis Without Cc/Mcc","839","MS-DRG","","","","","","","facility","inpatient","","","","","","Amerihealth","Medicare Managed Care Plan","14352.48","","","","","","","fee schedule","12624.86","33931.65","MSDRG Base Rate"
"Chemotherapy With Acute Leukemia As Secondary Diagnosis Without Cc/Mcc","839","MS-DRG","","","","","","","facility","inpatient","","","","","","Healthspring","Medicare Managed Care Plan","13289.33","","","","","","","fee schedule","12624.86","33931.65","MSDRG Base Rate"
"Chemotherapy With Acute Leukemia As Secondary Diagnosis Without Cc/Mcc","839","MS-DRG","","","","","","","facility","inpatient","","","","","","Jefferson Health Plan","Health Partners Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Chemotherapy Without Acute Leukemia As Secondary Diagnosis With Mcc","846","MS-DRG","","","","","","","facility","inpatient","","","","","","Amerihealth","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Chemotherapy into cns","96450","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Medicare Managed Care Plan","385.49","","","","","","","fee schedule","339.09","1070.81","APC"
"Chemotherapy into cns","96450","HCPCS","","","","","","","facility","outpatient","","","","","","Jefferson Health Plan","Health Partners Medicare Managed Care Plan","374.79","","","","","","","fee schedule","339.09","1070.81","APC"
"Childhood Mental Disorders","431","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Highmark Health Options Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://medicaidpublications.dhss.delaware.gov/docs/search]","","","","0","other","","","No services performed during 15-month lookback period."
"Childhood Mental Disorders","431","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","All Commercial Plans","","","[SNF-(% BC): 60] [All Other IP (%BC): 88.46]","","","","0","other","","","No services performed during 15-month lookback period."
"Chimeric Antigen Receptor (Car) T-Cell And Other Immunotherapies","018","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Highmark Wholecare Medicare Managed Care Plan","422409.35","","","","","","","fee schedule","364808.08","1014795.8","MSDRG Base Rate"
"Chimeric Antigen Receptor (Car) T-Cell And Other Immunotherapies","018","MS-DRG","","","","","","","facility","inpatient","","","","","","Ibc","All Commercial Plans","","","[Psych-Per Diem: 1800] [All Other IP (%BC): 89.50]","","","","0","other","","","No services performed during 15-month lookback period."
"Chimerism anal w/cell select","81268","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","All Commercial Plans","365.11","","","","","","","fee schedule","169.51","782.37","Radiology"
"Chlamydia igm antibody","86632","HCPCS","","","","","","","facility","outpatient","","","","","","First Health","Delaware Medicaid Managed Care Plan","13.95","","","","","","","fee schedule","8.24","38.04","Laboratory"
"Chlmy trch&neisra gonor mult","87494","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Caritas Next Other Commercial Plan","70.18","","","","","","","fee schedule","66.67","210.54","Laboratory"
"Cholecystectomy Except By Laparoscope Without C.D.E. With Cc","415","MS-DRG","","","","","","","facility","inpatient","","","","","","Amerihealth","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Cholecystectomy Except By Laparoscope Without C.D.E. Without Cc/Mcc","416","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Highmark Health Options Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Cholecystectomy With C.D.E. With Cc","412","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Highmark Wholecare Medicare Managed Care Plan","21052.82","","","","","","","fee schedule","18181.98","49408.75","MSDRG Base Rate"
"Cholecystectomy With C.D.E. With Mcc","411","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","30400.36","","","","","","","fee schedule","28314.06","77627.55","MSDRG Base Rate"
"Cholecystectomy With C.D.E. With Mcc","411","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","32784.7","","","","","","","fee schedule","28314.06","77627.55","MSDRG Base Rate"
"Cholecystectomy With C.D.E. Without Cc/Mcc","413","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Highmark Medicare Managed Care Plan","14452.48","","","","","","","fee schedule","14452.48","39021.75","MSDRG Base Rate"
"Cholecystectomy With C.D.E. Without Cc/Mcc","413","MS-DRG","","","","","","","facility","inpatient","","","","","","Ibc","All Commercial Plans","","","[Psych-Per Diem: 1800] [All Other IP (%BC): 89.50]","","","","0","other","","","No services performed during 15-month lookback period."
"Chorion biopsy","59015","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Wholecare Medicare Managed Care Plan","1094.85","","","","","","","fee schedule","945.55","2985.94","APC"
"Chorionic gonadotropin assay","84703","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Caritas Next Other Commercial Plan","7.52","","","","","","","fee schedule","4.89","22.56","Laboratory"
"Chromatogram assay sugars","84375","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Caritas Next Other Commercial Plan","62.4","","","","","","","fee schedule","25.35","117","Radiology"
"Chromosome analys placenta","88267","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark All Commercial Plans","278.24","","","","","","","fee schedule","122.57","565.71","Radiology"
"Chromosome analysis 20-25","88264","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Caritas Next Other Commercial Plan","231.38","","","","","","","fee schedule","94","433.83","Radiology"
"Chromosome analysis 5","88261","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Caritas Next Other Commercial Plan","422.94","","","","","","","fee schedule","171.82","793.02","Radiology"
"Chromosome analysis 50-100","88248","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","All Commercial Plans","192.22","","","","","","","fee schedule","112.56","519.51","Laboratory"
"Chromosome karyotype study","88280","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","34.47","","","","","","","fee schedule","21.76","100.41","APC"
"Chronic Obstructive Pulmonary Disease With Cc","191","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna - Nj","Better Health Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://www.nj.gov/health/hcf/]","","","","0","other","","","No services performed during 15-month lookback period."
"Chronic Obstructive Pulmonary Disease With Cc","191","MS-DRG","","","","","","","facility","inpatient","","","","","","Jefferson Health Plan","Health Partners Medicaid Managed Care/Aca Plan","19810.5","","","","","","","fee schedule","7554.61","19810.5",""
"Chronic Obstructive Pulmonary Disease With Cc","191","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","8747.44","","","","","","","fee schedule","7554.61","19810.5","MSDRG Base Rate"
"Chronic Obstructive Pulmonary Disease With Mcc","190","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Highmark All Commercial Plans","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Normal Newborn-Per Diem: 6037.44] [Psych-Per Diem: 2159.84] [All Other IP (%BC): 85.44]","4333.79","309.5","49964.01","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Chronic Obstructive Pulmonary Disease With Mcc","190","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","10509.32","","","","","","","fee schedule","9788.09","26030.95","MSDRG Base Rate"
"Chronic Obstructive Pulmonary Disease With Mcc","190","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","11333.58","","","","","","","fee schedule","9788.09","26030.95","MSDRG Base Rate"
"Chylmd pneum dna amp probe","87486","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Caritas Next Other Commercial Plan","56.14","","","","","","","fee schedule","22.81","105.27","Radiology"
"Chylmd pneum dna amp probe","87486","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Health Options Medicare Managed Care Plan","35.97","","","","","","","fee schedule","22.81","105.27","APC"
"Chylmd trach dna quant","87492","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Medicare Managed Care Plan","50.8","","","","","","","fee schedule","34.76","160.41","APC"
"Ciliary endoscopic ablation","66711","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Medicare Managed Care Plan","2693.42","","","","","","","fee schedule","2369.21","7481.71","APC"
"Cine/video x-rays","76120","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Medicare Managed Care Plan","122.01","","","","","","","fee schedule","107.33","338.93","APC"
"Circulatory Disorders Except Ami, With Cardiac Catheterization Without Mcc","287","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Highmark Health Options Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://medicaidpublications.dhss.delaware.gov/docs/search]","8601.03","8601.02","20319.79","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Cirrhosis And Alcoholic Hepatitis With Cc","433","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna - De","Better Health Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://medicaidpublications.dhss.delaware.gov/docs/search]","","","","0","other","","","No services performed during 15-month lookback period."
"Cirrhosis And Alcoholic Hepatitis With Cc","433","MS-DRG","","","","","","","facility","inpatient","","","","","","First Health","Delaware Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://medicaidpublications.dhss.delaware.gov/docs/search]","","","","0","other","","","No services performed during 15-month lookback period."
"Cirrhosis And Alcoholic Hepatitis Without Cc/Mcc","434","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Highmark Wholecare Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://www.pa.gov/agencies/dhs/resources/for-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Clear eyelid gland w/heat","0207T","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Medicare Managed Care Plan","136.59","","","","","","","fee schedule","136.59","431.33","APC"
"Clear outer ear canal","69205","HCPCS","","","","","","","facility","outpatient","","","","","","Healthspring","Medicare Managed Care Plan","1784.76","","","","","","","fee schedule","1695.53","5354.29","APC"
"Clearance of airways","31720","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Wholecare Medicare Managed Care Plan","260.3","","","","","","","fee schedule","224.8","709.9","APC"
"Clearance of airways","31720","HCPCS","","","","","","","facility","outpatient","","","","","","Jefferson Health Plan","Health Partners Medicaid Managed Care/Aca Plan","709.9","","","","","","","fee schedule","224.8","709.9","APC"
"Clinic Visits and Related Services","5012","APC","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark All Commercial Plans","","85.44","","133.75","106.8","638.06","254","percent of total billed charges","","",""
"Clinical Diagnostic Lab Services","N800","APC","","","","","","","facility","outpatient","","","","","","Aetna - De","Better Health Medicaid Managed Care Plan","","","[Outpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://medicaidpublications.dhss.delaware.gov/docs/search]","","","","0","other","","","No services performed during 15-month lookback period."
"Close mastoid fistula","69700","HCPCS","","","","","","","facility","outpatient","","","","","","Healthspring","Medicare Managed Care Plan","1676.69","","","","","","","fee schedule","1592.85","5030.06","APC"
"Close tear duct opening","68761","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Medicare Managed Care Plan","325.85","","","","","","","fee schedule","325.85","1028.99","APC"
"Closed tx nose fx w/ stablj","21320","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Caritas Next Other Commercial Plan","5732.45","","","","","","","fee schedule","3403.64","10748.35","Radiology"
"Closed tx orbit w/o manipulj","21400","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","All Commercial Plans","874.22","","","","","","","fee schedule","553.67","1748.44","Radiology"
"Closed tx septal&nose fx","21337","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Medicare Managed Care Plan","3403.64","","","","","","","fee schedule","3403.64","10748.35","APC"
"Closed tx septal&nose fx","21337","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Wholecare Medicare Managed Care Plan","3941.06","","","","","","","fee schedule","3403.64","10748.35","APC"
"Closure of salivary fistula","42600","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Health Options Medicare Managed Care Plan","3672.35","","","","","","","fee schedule","3403.64","10748.35","APC"
"Closure of salivary fistula","42600","HCPCS","","","","","","","facility","outpatient","","","","","","Jefferson Health Plan","Health Partners Medicaid Managed Care/Aca Plan","10748.35","","","","","","","fee schedule","3403.64","10748.35","APC"
"Clot factor fletcher fact","85292","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Medicare Managed Care Plan","17.98","","","","","","","fee schedule","12.3","56.79","APC"
"Clot factor fletcher fact","85292","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","18.93","","","","","","","fee schedule","12.3","56.79",""
"Clot factor viii ahg 1 stage","85240","HCPCS","","","","","","","facility","outpatient","","","","","","Jefferson Health Plan","Health Partners Medicaid Managed Care/Aca Plan","53.7","","","","","","","fee schedule","11.64","53.7","APC"
"Clot factor viii vw antigen","85246","HCPCS","","","","","","","facility","outpatient","","","","","","Jefferson Health Plan","Health Partners Medicaid Managed Care/Aca Plan","68.82","","","","","","","fee schedule","14.91","68.82","APC"
"Clot factor xi pta","85270","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Health Options Medicare Managed Care Plan","18.35","","","","","","","fee schedule","11.64","53.7","APC"
"Clot inhibit prot c activity","85303","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","All Commercial Plans","20.76","","","","","","","fee schedule","9","41.52","Radiology"
"Clot inhibit prot c antigen","85302","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Medicare Managed Care Plan","11.41","","","","","","","fee schedule","7.81","36.03","APC"
"Clot inhibit prot c antigen","85302","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","All Commercial Plans","7.81","","","","","","","fee schedule","7.81","36.03",""
"Clotting funct activity","85397","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Caritas Next Other Commercial Plan","49.38","","","","","","","fee schedule","20.06","92.58","Radiology"
"Cltx post ankle fx w/mnpj","27768","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Wholecare Medicare Managed Care Plan","1911.41","","","","","","","fee schedule","1650.76","5212.93","APC"
"Cmplx rpr s/a/l 1.1-2.5 cm","13120","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","All Commercial Plans","658.94","","","","","","","fee schedule","417.33","1317.88","Radiology"
"Cmplx rpr trunk 1.1-2.5 cm","13100","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Medicare Managed Care Plan","862.56","","","","","","","fee schedule","758.73","2395.99","APC"
"Cmplx rpr trunk 2.6-7.5 cm","13101","HCPCS","","","","","","","facility","outpatient","","","","","","Jefferson Health Plan","Health Partners Medicaid Managed Care/Aca Plan","2395.99","","","","","","","fee schedule","758.73","2395.99","APC"
"Cmptr ophth dx img ant segmt","92132","HCPCS","","","","","","","facility","outpatient","","","","","","Healthspring","Medicare Managed Care Plan","63.75","","","","","","","fee schedule","60.56","191.25","APC"
"Cns dna amp probe type 12-25","87483","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","All Commercial Plans","270.91","","","","","","","fee schedule","270.91","1250.34",""
"Cntct lens hydrophil photoch","V2524","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Medicare Managed Care Plan","176.96","","","","","","","fee schedule","176.96","558.81","APC"
"Coagulation Disorders","813","MS-DRG","","","","","","","facility","inpatient","","","","","","Amerihealth","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Coagulation time otr method","85348","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","All Commercial Plans","5.84","","","","","","","fee schedule","2.92","13.47","Laboratory"
"Coccidioides antibody","86635","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Caritas Next Other Commercial Plan","11.47","","","","","","","fee schedule","7.46","34.41","Laboratory"
"Coccidioides antibody","86635","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Medicare Managed Care Plan","12.39","","","","","","","fee schedule","7.46","34.41","APC"
"Coccidioides antibody","86635","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Medicare Managed Care Plan","10.9","","","","","","","fee schedule","7.46","34.41","APC"
"Coccidioidomycosis skin test","86490","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","All Commercial Plans","58.18","","","","","","","fee schedule","58.18","58.18",""
"Cochlear Implant Procedure","5166","APC","","","","","","","facility","outpatient","","","","","","Aetna","All Commercial Plans","","","[OP Surgery  (%BC): 86.5] [Observation (%BC): 86.5] [Emergency Department (%BC): 86.5] [Radiology Fee Schedule: FEE SCHEDULE] [Laboratory Fee Schedule: FEE SCHEDULE] [Occupational Therapy (%BC): 86.5] [Physical Therapy (%BC): 86.5] [Respiratory Services/Therapy  (%BC): 86.5] [Speech Therapy (%BC): 86.5] [All Other OP (%BC): 86.5]","","","","0","other","","","No services performed during 15-month lookback period."
"Cochlear Implant Procedure","5166","APC","","","","","","","facility","outpatient","","","","","","First Health","Delaware Medicaid Managed Care Plan","","","[OP Surgery  (%BC): 78] [Observation ($): 4500] [Emergency Department ($): 251.44] [Clinic Visit ($): 186.63] [Radiology Fee Schedule: FEE SCHEDULE] [Laboratory Fee Schedule: FEE SCHEDULE] [Occupational Therapy (%BC): 78] [Physical Therapy (%BC): 78] [Respiratory Services/Therapy  (%BC): 78] [Speech Therapy (%BC): 78] [All Other OP (%BC): 78]","","","","0","other","","","No services performed during 15-month lookback period."
"Cold agglutinin titer","86157","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","All Commercial Plans","11.28","","","","","","","fee schedule","5.24","24.18","Radiology"
"Collagen crosslinking cornea","0402T","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Health Options Medicare Managed Care Plan","2633.41","","","","","","","fee schedule","2440.72","7707.54","APC"
"Collagen crosslinks","82523","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","19.24","","","","","","","fee schedule","12.14","56.04","APC"
"Collagen crosslinks","82523","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Health Options Medicare Managed Care Plan","19.15","","","","","","","fee schedule","12.14","56.04","APC"
"Collagen crosslinks","82523","HCPCS","","","","","","","facility","outpatient","","","","","","First Health","Delaware Medicaid Managed Care Plan","20.55","","","","","","","fee schedule","12.14","56.04","Laboratory"
"Colon ca scrn not hi rsk ind","G0121","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Health Options Medicare Managed Care Plan","1030.06","","","","","","","fee schedule","954.69","3014.82","APC"
"Colonoscopy for foreign body","44390","HCPCS","","","","","","","facility","outpatient","","","","","","Healthspring","Medicare Managed Care Plan","1004.94","","","","","","","fee schedule","954.69","3014.82","APC"
"Colonoscopy thru stoma spx","44388","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","All Commercial Plans","1406.92","","","","","","","fee schedule","954.69","3014.82","Radiology"
"Colonoscopy w/ablation","45388","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Wholecare Medicare Managed Care Plan","1422.44","","","","","","","fee schedule","1228.47","3879.38","APC"
"Colonoscopy w/band ligation","45398","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark All Commercial Plans","1908.01","","","","","","","fee schedule","1228.47","3879.38","Radiology"
"Colonoscopy w/ndl aspir/bx","44407","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Caritas Next Other Commercial Plan","2069","","","","","","","fee schedule","1228.47","3879.38","Radiology"
"Colonoscopy w/resection","44403","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1331.92","","","","","","","fee schedule","1228.47","3879.38","APC"
"Colonoscopy w/snare","44394","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Caritas Next Other Commercial Plan","2069","","","","","","","fee schedule","1228.47","3879.38","Radiology"
"Colorectal scrn; hi risk ind","G0105","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Health Options Medicare Managed Care Plan","1030.06","","","","","","","fee schedule","954.69","3014.82","APC"
"Colpopexy extraperitoneal","57282","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Medicare Managed Care Plan","7612.67","","","","","","","fee schedule","7612.67","24040.02","APC"
"Combined Anterior And Posterior Cervical Spinal Fusion With Mcc","429","MS-DRG","","","","","","","facility","inpatient","","","","","","Ambetter","All Commercial Plans","","91","","","","","0","percent of total billed charges","","","No services performed during 15-month lookback period."
"Combined Anterior And Posterior Cervical Spinal Fusion With Mcc","429","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Highmark Health Options Medicare Managed Care Plan","82499.01","","","","","","","fee schedule","76462.5","211725.6","MSDRG Base Rate"
"Combined Anterior And Posterior Cervical Spinal Fusion With Mcc","429","MS-DRG","","","","","","","facility","inpatient","","","","","","Jefferson Health Plan","Health Partners Medicare Managed Care Plan","84511.18","","","","","","","fee schedule","76462.5","211725.6","MSDRG Base Rate"
"Combined Anterior And Posterior Spinal Fusion Without Cc/Mcc","455","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Highmark Health Options Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","29225.3","29180.72","41271.58","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Compatibility test electric","86923","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","152.32","","","","","","","fee schedule","19","552.32",""
"Compatibility test incubate","86921","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Caritas Next Other Commercial Plan","294.57","","","","","","","fee schedule","21.35","552.32","Radiology"
"Compatibility test incubate","86921","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Health Options Medicare Managed Care Plan","188.71","","","","","","","fee schedule","21.35","552.32","APC"
"Complement antigen","86160","HCPCS","","","","","","","facility","outpatient","","","","","","Jefferson Health Plan","Health Partners Medicaid Managed Care/Aca Plan","36","","","","","","","fee schedule","7.8","36","APC"
