"*CANNULA, 18GA GASSERIAN GANGLION RF INSULATED","AngiChSup111648","CDM","270","RC","","","","","facility","both","","","","175.16","175.16","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, HYDRO DISSECTION 25GA","Wilm5493190","CDM","270","RC","","","","","facility","both","","","","23.28","23.28","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, NASAL AIRLIFE","CcimCT752","CDM","270","RC","","","","","facility","both","","","","0.45","0.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, NASAL AIRLIFE","Wilm38752","CDM","270","RC","","","","","facility","both","","","","0.45","0.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, U SHAPE","EplbChSup93701","CDM","270","RC","","","","","facility","both","","","","30.5","30.5","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA,DLP HIGH FLOW OSTIAL 45 DEG 12 FR","CcthChSup69771","CDM","272","RC","","","","","facility","both","","","","127.18","127.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA,DLP HIGH FLOW OSTIAL 90 DEG 14 FR","CcthChSup69773","CDM","272","RC","","","","","facility","both","","","","127.18","127.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAP, LEUR LOCK MALE/FEMALE RED","EplbChSup2872","CDM","270","RC","","","","","facility","both","","","","0.11","0.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAP, PROTECTIVE TIP BLUE 5MM","AngiWmSup59017","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","228.06","228.06","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, BERN IMAGER II 4FR","AngiChSup51606","CDM","272","RC","","","","","facility","both","","","","46.71","46.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COBRA C-2 SOFT-VU 5FR X 65CM","Wilm3167201","CDM","272","RC","C1887","HCPCS","","","facility","both","","","","87.58","87.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, DXTERITY DIAG 5FR JR4.0 X 100CM","AngiWmSup74180","CDM","272","RC","","","","","facility","both","","","","43.79","43.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, EMER INFUSION DEVICE 6FR","EplbChSup1155","CDM","272","RC","C1751","HCPCS","","","facility","both","","","","109.06","109.06","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV INTROCAN 20G 1","EplbChSup8475","CDM","270","RC","","","","","facility","both","","","","8.23","8.23","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV INTROCAN 20G 1","Wilm548475","CDM","270","RC","","","","","facility","both","","","","8.23","8.23","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","Fcin472986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","Hccc382986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","WilmCT2986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 12F 5CC","Ccim412470","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 12F 5CC","EplbChSup2470","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 12F 5CC","HcccCT2470","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 14F 5CC","Ccbc302471","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 14F 5CC","Ccim412471","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 14F 5CC","Ccsm382471","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 14F 5CC","CuroGr2471","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 14F 5CC","CuroSm2471","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 16F 30CC","CcthChSup2480","CDM","270","RC","","","","","facility","both","","","","24.29","24.29","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 16F 5CC","CcicMR2472","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 5CC","CcccCR2473","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 5CC","CcimCT2473","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 5CC","Ccsb412473","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 5CC","ChrsMR2473","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 5CC","Fcin472473","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 5CC","HcccMR2473","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 5CC","S107US2473","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 20F 5CC","Ccsb382474","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 22F 5CC","Ccsb412475","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 22F 5CC","Midd472475","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 22F 5CC","Wilm412475","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 24F 5CC","Cccc562476","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 24F 5CC","Ccsb382476","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 24F 5CC","Fcin412476","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 24F 5CC","MiddUS2476","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 26F 5CC","Fcin412477","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 26F 5CC","FcinMR2477","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 3 WAY 22F 30CC","CcthChSup615","CDM","270","RC","","","","","facility","both","","","","55.17","55.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, OPEN END URET 5 FR","EplbChSup81939","CDM","272","RC","C1758","HCPCS","","","facility","both","","","","149.25","149.25","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, PLUG","CcthChSup2463","CDM","270","RC","","","","","facility","both","","","","0.8","0.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, SILICONE 2WAY/5CC 10FR","CcthChSup214337","CDM","270","RC","","","","","facility","both","","","","21.08","21.08","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, SILICONE 2WAY/5CC 16FR","EplbChSup101952","CDM","270","RC","","","","","facility","both","","","","20.61","20.61","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, SLEEVE CATH 14 FR","CcthChSup80918","CDM","270","RC","","","","","facility","both","","","","0.58","0.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, SOFT VU SO2 5FR X 80CM","CcthChSup204340","CDM","272","RC","C1751","HCPCS","","","facility","both","","","","169.32","169.32","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, SUCTION 18FR W/ CONTROL","Chrs542205","CDM","270","RC","","","","","facility","both","","","","0.47","0.47","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, THORACIC 12FR","CcthChSup82334","CDM","270","RC","","","","","facility","both","","","","36.63","36.63","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, URETHRAL RED RUBBER 26FR STRL","Chrs5465174","CDM","272","RC","C1758","HCPCS","","","facility","both","","","","20.9","20.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAUTERY, FINE TIP DISPOSABLE","CcthChSup2220","CDM","270","RC","","","","","facility","both","","","","78.09","78.09","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CIRCUIT, HIGH FLOW NASAL CANNULA ADULT","Chrs5466722","CDM","270","RC","","","","","facility","both","","","","153.49","153.49","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CIRCUIT, VENTILATOR NONCONDUCT","Chrs5482442","CDM","270","RC","","","","","facility","both","","","","8.41","8.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CLAMP, 45 DEGREE ANGLE BULLDOG","Wilm5454379","CDM","272","RC","","","","","facility","both","","","","133.59","133.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*COLD PACK, INSTANT MEDIUM","EplbChSup211295","CDM","270","RC","","","","","facility","both","","","","0.35","0.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
