"*BAG, LEG URI-DRAIN MED","Ccsp412465","CDM","270","RC","","","","","facility","both","","","","16.86","16.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, OSTOMY GENTLE TOUCH","Chrs545263","CDM","270","RC","","","","","facility","both","","","","29.19","29.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, URINARY DRAINAGE CYSTOFLO","Chrs54837","CDM","270","RC","","","","","facility","both","","","","16.46","16.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, URINARY DRAINAGE CYSTOFLO","ChrsCT837","CDM","270","RC","","","","","facility","both","","","","16.46","16.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BALL, JURGAN  W332","Wilm5497634","CDM","270","RC","","","","","facility","both","","","","40.87","40.87","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BALL, JURGAN  W564","CcthChSup97633","CDM","270","RC","","","","","facility","both","","","","42.82","42.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, COBAN 3""","Chrs54462","CDM","270","RC","","","","","facility","both","","","","6.24","6.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, COMPRESSION COFLEX TLC TWO LAYER (RESTRICTED)","CcthChSup79011","CDM","272","RC","","","","","facility","both","","","","63.72","63.72","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, ELASTIC 3""","Chrs547","CDM","270","RC","","","","","facility","both","","","","0.48","0.48","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, ELASTIC DOUBLE 6""","CcsbUS82180","CDM","270","RC","","","","","facility","both","","","","8.97","8.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, ELASTIC DOUBLE 6""","Hccc4782180","CDM","270","RC","","","","","facility","both","","","","8.97","8.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, ESMARK 3"" - NO LATEX","Chrs54214138","CDM","270","RC","","","","","facility","both","","","","17.82","17.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BARRIER, OSTOMY SKIN FORMAFLEX 2.25MM","EplbChSup54034","CDM","270","RC","","","","","facility","both","","","","5.16","5.16","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BINDER, ABDOMINAL 9"" 45-62","AngiChSup2758","CDM","270","RC","","","","","facility","both","","","","27.32","27.32","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BINDER, ABDOMINAL 9"" 45-62","Chrs312758","CDM","270","RC","","","","","facility","both","","","","27.32","27.32","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT,  DRILL GRADUATED 2.5MM","CcthChSup63207","CDM","272","RC","","","","","facility","both","","","","538.91","538.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 1.0MM","AngiChSup115104","CDM","272","RC","","","","","facility","both","","","","470.18","470.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 1.8X115MM W/26MM  STOP","EplbChSup106598","CDM","272","RC","","","","","facility","both","","","","469","469","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.5 DIA 180MM STERILE","EplbChSup46914","CDM","272","RC","","","","","facility","both","","","","780.15","780.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.5 MM ARTHREX","Wilm5449647","CDM","272","RC","","","","","facility","both","","","","538.91","538.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.7X45MM","CcthChSup112085","CDM","272","RC","","","","","facility","both","","","","640.21","640.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.8X60MM","Chrs5457699","CDM","272","RC","","","","","facility","both","","","","1138.53","1138.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 4.2 XTRA-LG CALIBRATED STRL","AngiChSup111348","CDM","272","RC","","","","","facility","both","","","","1964.11","1964.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 4.5MM QK COUP","CcthChSup6744","CDM","270","RC","","","","","facility","both","","","","425.81","425.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL AO CALIBRATED 2.5X285MM","EplbChSup59369","CDM","272","RC","","","","","facility","both","","","","1012.77","1012.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL AO E/S FD 12MM","Chrs5442604","CDM","272","RC","","","","","facility","both","","","","963.37","963.37","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL AO FITTING SCALED 2.0X135MM","Wilm5470804","CDM","272","RC","","","","","facility","both","","","","916.66","916.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL AO FITTING SCALED 2.4X135MM","CcthChSup106923","CDM","272","RC","","","","","facility","both","","","","916.66","916.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL AO STERILE 04.2X360MM","EplbChSup119405","CDM","272","RC","","","","","facility","both","","","","750.38","750.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL FLEXIBLE CANNULATED 12MM","AngiWmSup110156","CDM","272","RC","","","","","facility","both","","","","7016.61","7016.61","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL GATES GLIDDEN #3 18MM","EplbChSup60337","CDM","272","RC","","","","","facility","both","","","","26.59","26.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL HELIX REVOLUTION 10MM","Chrs5471854","CDM","272","RC","","","","","facility","both","","","","1039.27","1039.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL HOLLOW 11.5MM","EplbChSup118250","CDM","272","RC","","","","","facility","both","","","","1472.12","1472.12","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL J-LATCH 1.5X12MM","AngiChSup112227","CDM","272","RC","","","","","facility","both","","","","1080.14","1080.14","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL J-LATCH FOR THREADED HOLE 1.1MM","CcthChSup119620","CDM","272","RC","","","","","facility","both","","","","500.25","500.25","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL MATRIX 1.5MM J-LATCH FOR 03.503.045/047","CcthChSup56426","CDM","272","RC","","","","","facility","both","","","","1331.2","1331.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL MATRIX 1.5MM J-LATCH FOR 03.503.045/047","EplbChSup56426","CDM","272","RC","","","","","facility","both","","","","1331.2","1331.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL ORTHOLOC 3DI 1.6MM 78584","CcthChSup78584","CDM","272","RC","","","","","facility","both","","","","1010.08","1010.08","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL OZARK 2.3X16MM","AngiChSup119859","CDM","272","RC","","","","","facility","both","","","","1442.72","1442.72","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL QUICK COUPLING 2.8X200MM","CcthChSup110050","CDM","272","RC","","","","","facility","both","","","","920.11","920.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL RELINE C","EplbChSup119204","CDM","272","RC","","","","","facility","both","","","","583.86","583.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL REUNION RSA 3.1MM","Wilm3166840","CDM","272","RC","","","","","facility","both","","","","904.99","904.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL SHORT STP J NTCH 1.5MM","EplbChSup66323","CDM","272","RC","","","","","facility","both","","","","794.05","794.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL SOLID CORE 2.8MM","CcthChSup118736","CDM","272","RC","","","","","facility","both","","","","671.44","671.44","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL SOLID CORE AO/QC 3.0MM","CcthChSup118821","CDM","272","RC","","","","","facility","both","","","","671.44","671.44","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL STRYKER J-LATCH 1.5X4MM","CcthChSup34731","CDM","270","RC","","","","","facility","both","","","","1050.95","1050.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL THREE FLUTED 3.2 X 330X100 CALIB STRL","Wilm5453765","CDM","272","RC","","","","","facility","both","","","","1709.19","1709.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL THREE-FLUT  4.2X145MM STRL","Chrs5443235","CDM","272","RC","","","","","facility","both","","","","937.98","937.98","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL THREE-FLUTED 3.5X110MM","AngiChSup120072","CDM","272","RC","","","","","facility","both","","","","586.61","586.61","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, RINGLOC QUICK CONNECT 3.2X20MM","Wilm5438789","CDM","272","RC","","","","","facility","both","","","","437.9","437.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, SALVATION DRILL 4.5MM","CcthChSup76979","CDM","272","RC","","","","","facility","both","","","","2300.41","2300.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, TWIST DRILL J NOTCH 9MM STOP 1.5X50MM","AngiWmSup113776","CDM","272","RC","","","","","facility","both","","","","815.27","815.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, TWIST DRILL J NOTCH 9MM STOP 1.5X50MM","EplbChSup113776","CDM","272","RC","","","","","facility","both","","","","815.27","815.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE CUPPED REVERSE STEM 12MMX3CM SINGLE USE","CcthChSup117801","CDM","272","RC","","","","","facility","both","","","","596.94","596.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, 10MM ACL STOP","Chrs54203332","CDM","270","RC","","","","","facility","both","","","","195.99","195.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, ARTH INCISOR 4.5MM PLUS","Wilm5486403","CDM","270","RC","","","","","facility","both","","","","131.02","131.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, BEAVER MINI  6700","EplbChSup97557","CDM","270","RC","","","","","facility","both","","","","7.01","7.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CARBON STEEL 20","CcthChSup351","CDM","270","RC","","","","","facility","both","","","","0.31","0.31","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, DUAL-CUT SAGITTAL 18 X 100 X 1.27MM","EplbChSup110919","CDM","270","RC","","","","","facility","both","","","","360.65","360.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, FLAT, 12 MM X 9 CM,SINGLE USE","CcthChSup116210","CDM","272","RC","","","","","facility","both","","","","1080.14","1080.14","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, LARYNGOSCOPE DISP WIS-HIPPLE 1.5","EplbChSup75713","CDM","272","RC","","","","","facility","both","","","","26.62","26.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MICRO SAGITTAL FINE 5.5X9X.6MM","CcthChSup53425","CDM","272","RC","","","","","facility","both","","","","68.61","68.61","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MICRO SAGITTAL FINE 5.5X9X.6MM","EplbChSup53425","CDM","272","RC","","","","","facility","both","","","","68.61","68.61","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, NEURO SURGICAL CLIPPER","Wilm47213460","CDM","270","RC","","","","","facility","both","","","","12.07","12.07","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, PATELLAR REAMER 35MM","Wilm54100405","CDM","270","RC","","","","","facility","both","","","","437.9","437.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, PATELLAR REAMER 46MM","Wilm54100408","CDM","270","RC","","","","","facility","both","","","","437.9","437.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, PERFORATED HELICAL 105MM","CcthChSup75227","CDM","272","RC","","","","","facility","both","","","","3823.36","3823.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, PERFORATED HELICAL 95MM","CcthChSup75190","CDM","272","RC","","","","","facility","both","","","","3823.36","3823.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, RAD 40 ROTAT 4MM MR","CcthChSup29137","CDM","270","RC","","","","","facility","both","","","","1573.69","1573.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAG DUAL CUT 25X90X1.27MM","Wilm549393","CDM","270","RC","","","","","facility","both","","","","301.27","301.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAGITTAL 4.5X 25.5MM","CcthChSup84320","CDM","270","RC","","","","","facility","both","","","","80.92","80.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAGITTAL OSCILLATING SAW 10MM","EplbChSup66431","CDM","272","RC","","","","","facility","both","","","","139.31","139.31","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SCLEROTOME SS 2.3MM WIDTH MULTI-SIDED TIP","AngiWmSup114683","CDM","272","RC","","","","","facility","both","","","","59.86","59.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SCREWDRIVER 2.0MM LONG","Chrs54205236","CDM","272","RC","","","","","facility","both","","","","3654.97","3654.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SHAVER CURVED DBL SERATED CONCAVE 15 DEGREE 4MM","AngiWmSup115751","CDM","272","RC","","","","","facility","both","","","","2510.6","2510.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLOCKER, XIA CT MIS","CcthChSup76657","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","175.16","175.16","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BRA, POST SURGICAL DALE MEDIUM","EplbChSup29069","CDM","270","RC","","","","","facility","both","","","","93.13","93.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, 5.5 DIAMOND","AngiWmSup120116","CDM","272","RC","","","","","facility","both","","","","840.76","840.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, DIAMOND 15CMX3.2MM 15DEG","Wilm5456047","CDM","272","RC","","","","","facility","both","","","","2724.53","2724.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ELAN 4 1-RING SMOOTH D6.0","AngiChSup107055","CDM","272","RC","","","","","facility","both","","","","811.85","811.85","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, HOLE COVER FOR SHUNT 15MM DIAMETER","Chrs5470596","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","1063.73","1063.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, LEGEND METAL CUTTER 25.4MM","EplbChSup28459","CDM","272","RC","","","","","facility","both","","","","787.28","787.28","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 10CM BALL DIAMOND FINE 1MM DIA","EplbChSup111319","CDM","272","RC","","","","","facility","both","","","","660.75","660.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 10CM BALL DIAMOND FINE 2MM","EplbChSup111321","CDM","272","RC","","","","","facility","both","","","","660.75","660.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 10CM BALL FINE 6MM DIAMETER","EplbChSup111330","CDM","272","RC","","","","","facility","both","","","","619.41","619.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 14CM MTL CUTTR 3MM DIA CARBIDE","AngiWmSup111340","CDM","272","RC","","","","","facility","both","","","","983.58","983.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 7CM BALL 7MM DIAMETER","AngiChSup111307","CDM","272","RC","","","","","facility","both","","","","600.68","600.68","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, PEAR 6.1MM","Chrs5464102","CDM","272","RC","","","","","facility","both","","","","384.65","384.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROSEN 1-RING ELAN4  2.3MM","AngiChSup77470","CDM","272","RC","","","","","facility","both","","","","631.44","631.44","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROUND HL 8 FLUTE 4.0MM X 19CM","CcthChSup55190","CDM","272","RC","","","","","facility","both","","","","231.2","231.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROUND MULTI FLUTED 4.0MM","EplbChSup61409","CDM","272","RC","","","","","facility","both","","","","916.66","916.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, TAPERED DIAMOND HIGH SPEED 4MM","CcthChSup31587","CDM","270","RC","","","","","facility","both","","","","2390.17","2390.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BURR, MICA 2X20MM COMPT","EplbChSup110058","CDM","272","RC","","","","","facility","both","","","","2002.64","2002.64","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CABLE, COOK-SWARTZ DOPPLER EXTENSION 5","EplbChSup73241","CDM","272","RC","","","","","facility","both","","","","700.63","700.63","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","HcccUS203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","Ccim472089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","CcthChSup2089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","Wilm412089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","Wilm542089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, 8.25MM 7CM TWIST-IN","CcthChSup214657","CDM","270","RC","","","","","facility","both","","","","159.4","159.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, AORTIC EZ GLIDE 21 FR","Chrs3131686","CDM","270","RC","","","","","facility","both","","","","279.15","279.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, AORTIC EZ GLIDE 24 FR","CcthChSup31685","CDM","270","RC","","","","","facility","both","","","","262.46","262.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, ARTH MEDIUM","CcthChSup94562","CDM","270","RC","","","","","facility","both","","","","158.93","158.93","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, NASAL AIRLIFE","Ccim41752","CDM","270","RC","","","","","facility","both","","","","0.45","0.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, VENOUS 3/8"" CONN 20FR","Wilm5482522","CDM","270","RC","","","","","facility","both","","","","188.27","188.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, VENOUS 3/8"" CONN 28FR CURVED","EplbChSup82524","CDM","270","RC","","","","","facility","both","","","","188.27","188.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, VESSEL 3MM","EplbChSup31874","CDM","270","RC","","","","","facility","both","","","","22.72","22.72","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA,CORONARY ARTERY RT ANGLE BAL 6.0MM","AngiWmSup74720","CDM","270","RC","","","","","facility","both","","","","519.64","519.64","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA,NASAL","Wilm5491914","CDM","270","RC","","","","","facility","both","","","","16.23","16.23","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAP, ATRIUM CHEST DRAIN","EplbChSup5726","CDM","270","RC","","","","","facility","both","","","","20.44","20.44","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAP, IPC VALVE CAP","EplbChSup78047","CDM","272","RC","","","","","facility","both","","","","31.53","31.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAP, LOCKING MATRIX W/O SADDLE","CcthChSup58029","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","437.9","437.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAPSULE, FILTREX SUPREME ULTRA A1-B","CcthChSup60327","CDM","272","RC","","","","","facility","both","","","","33.56","33.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, 14FR FOLEY W/TEMP SENSOR","Wilm54206110","CDM","270","RC","","","","","facility","both","","","","176.24","176.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, 3 WAY 22FR LATEX FREE","CcthChSup38254","CDM","270","RC","","","","","facility","both","","","","64.39","64.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, 3 WAY 22FR LATEX FREE","Wilm5438254","CDM","270","RC","","","","","facility","both","","","","64.39","64.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, 5FR STRAIT FLUSH 65 IMPRESS RADIOLOGY","EplbChSup37856","CDM","278","RC","","","","","facility","both","","","","67.15","67.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, BALLOON BILIARY 6FR","EplbChSup793","CDM","270","RC","","","","","facility","both","","","","613.05","613.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, BERENSTEIN, 5F, 100CM","Chrs54205507","CDM","270","RC","","","","","facility","both","","","","103.64","103.64","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUDE FOLEY 16F 5CC","Chrs312817","CDM","270","RC","","","","","facility","both","","","","53.6","53.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUDE NO BALLOON 14FR","EplbChSup2812","CDM","270","RC","","","","","facility","both","","","","21.66","21.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUDE NO BALLOON 18FR","Wilm542813","CDM","270","RC","","","","","facility","both","","","","21.66","21.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, DIAG PERIPHERAL ANGIOGRAPHIC 5FR 65CM SIM1 WO HOLE","AngiChSup79426","CDM","272","RC","","","","","facility","both","","","","134.28","134.28","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, DXTERITY DIAG 5FR JR4.0 X 100CM","EplbChSup74180","CDM","272","RC","","","","","facility","both","","","","43.79","43.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, EPIDURAL PED PERIFIX ONE 24GA X 28"" CLOSED TIP","CcthChSup66577","CDM","272","RC","","","","","facility","both","","","","130.96","130.96","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV ANGIOCATH 14GX3-1/4","CcthChSup203328","CDM","270","RC","","","","","facility","both","","","","70.06","70.06","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV PROTECTIVE 22G 1","Ccsp3893817","CDM","270","RC","","","","","facility","both","","","","8.75","8.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","CcsmUS2986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","Fcin412986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 12F 5CC","Ccbc302470","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
