"*BANDAGE, HEMCON 2X4","Chrs3134209","CDM","270","RC","","","","","facility","both","","","","274.13","274.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIOPATCH DISK STERILE 1 INCH 4MM HOLE","AngiChSup42609","CDM","272","RC","","","","","facility","both","","","","34.2","34.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, 4.2X180MM STERILE AO DRILL","Wilm5423134","CDM","270","RC","","","","","facility","both","","","","136.56","136.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 1.3MM","EplbChSup31855","CDM","272","RC","","","","","facility","both","","","","440.7","440.7","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 1.6MM","CcthChSup109550","CDM","272","RC","","","","","facility","both","","","","989.99","989.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 1.6MM","EplbChSup109550","CDM","272","RC","","","","","facility","both","","","","989.99","989.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 10.2MM","CcthChSup109300","CDM","272","RC","","","","","facility","both","","","","3660.81","3660.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.0X14MM STOP QC","CcthChSup37841","CDM","272","RC","","","","","facility","both","","","","970.67","970.67","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.0X16MM STOP QC","Wilm5437842","CDM","272","RC","","","","","facility","both","","","","970.67","970.67","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.0X24MM","CcthChSup57701","CDM","272","RC","","","","","facility","both","","","","1138.53","1138.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.2MM 106635","EplbChSup106635","CDM","272","RC","","","","","facility","both","","","","586.53","586.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.7MM 107896","CcthChSup107896","CDM","272","RC","","","","","facility","both","","","","1722.39","1722.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.8MM DIA 165MM NONSTRL","Wilm5419609","CDM","270","RC","","","","","facility","both","","","","511.93","511.93","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 3.0MMX60MM","AngiChSup80147","CDM","272","RC","","","","","facility","both","","","","1138.53","1138.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 3.5MM X 195MM RES","CcthChSup76853","CDM","272","RC","","","","","facility","both","","","","136.56","136.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 3.5MM X 195MM STRL","AngiWmSup110991","CDM","272","RC","","","","","facility","both","","","","780.15","780.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 3.5X60MM","Wilm5461044","CDM","272","RC","","","","","facility","both","","","","1138.53","1138.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANN AO FITTING 4.9MM","CcthChSup109242","CDM","272","RC","","","","","facility","both","","","","1611.46","1611.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED 16MM","EplbChSup66591","CDM","272","RC","","","","","facility","both","","","","4478.45","4478.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED TAPERED 10MM","AngiChSup106326","CDM","272","RC","","","","","facility","both","","","","2647.17","2647.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL GATES GLIDDEN #3 18MM","Wilm5460337","CDM","272","RC","","","","","facility","both","","","","26.59","26.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL HOLLOW 11.5MM","CcthChSup118250","CDM","272","RC","","","","","facility","both","","","","1472.12","1472.12","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL LISFRANC 4.5MM","EplbChSup79513","CDM","272","RC","","","","","facility","both","","","","1196.92","1196.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL MATRIX 1.5MM W/6 MM STOP/50MM","EplbChSup56416","CDM","272","RC","","","","","facility","both","","","","1080.14","1080.14","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL QUICK COUPLING 2.5X170MM","CcthChSup115123","CDM","272","RC","","","","","facility","both","","","","817.23","817.23","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL QUICK COUPLING 4.3MM","CcthChSup27804","CDM","272","RC","","","","","facility","both","","","","681.89","681.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL THREE  FLUTE CALIBRATION 4.2X330X100MM","Chrs5453834","CDM","272","RC","","","","","facility","both","","","","1316.15","1316.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL UCSS","Wilm5419843","CDM","270","RC","","","","","facility","both","","","","2002.64","2002.64","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL W/STOP 1.1X6MM","Wilm5448878","CDM","272","RC","","","","","facility","both","","","","590.69","590.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL W/STOP QC 2.4X65MM","Chrs5443678","CDM","272","RC","","","","","facility","both","","","","970.67","970.67","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, HELIX T UNIVERSAL TAP 13MM","EplbChSup118172","CDM","272","RC","","","","","facility","both","","","","1506.36","1506.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, TWIST DRILL J NOTCH 7MM STOP 1.5X50MM","AngiChSup111216","CDM","272","RC","","","","","facility","both","","","","815.27","815.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT,DRILL COMPRESSION FT CALIBRATED 2.7M","Wilm3165900","CDM","272","RC","","","","","facility","both","","","","1233.4","1233.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CARBON STEEL #10","CcthChSup343","CDM","270","RC","","","","","facility","both","","","","0.3","0.3","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CUPPED, 6 MM X 9 CM,SINGLE USE","AngiChSup116212","CDM","272","RC","","","","","facility","both","","","","1080.14","1080.14","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CURVED 12MM X 16CM MEDIAL HIP","AngiWmSup115063","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, DEEP ACROBAT SUV","Chrs3136535","CDM","270","RC","","","","","facility","both","","","","473.86","473.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, DUAL-CUT SAGITTAL 18 X 100 X 1.27MM","AngiWmSup110919","CDM","270","RC","","","","","facility","both","","","","360.65","360.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, FLAT 12MM X 5CM","AngiWmSup115069","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, FLAT 6MM X 3CM","AngiChSup115073","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, FLAT 6MM X 9CM","AngiWmSup115065","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, FLAT 6MM X 9CM","EplbChSup115065","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MAC FOR MCGRATH HANDLE SIZE 4","Chrs5458330","CDM","272","RC","","","","","facility","both","","","","47.96","47.96","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MICRO 7X15MM","CcthChSup64113","CDM","272","RC","","","","","facility","both","","","","186.43","186.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MICRO THIN 22.5X.78MM","Chrs5464116","CDM","272","RC","","","","","facility","both","","","","404.2","404.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MT2R-4 MEDICAL MICROSAW INSERT","AngiChSup118439","CDM","272","RC","","","","","facility","both","","","","3497.33","3497.33","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MYRINGOTOMY - 1346","Chrs541346","CDM","270","RC","","","","","facility","both","","","","18.88","18.88","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, OSTEOTOME SZ 12 113542","AngiChSup113542","CDM","272","RC","","","","","facility","both","","","","759.02","759.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, OSTEOTOME SZ 12 CHISEL 127 X 12MM","AngiWmSup113716","CDM","272","RC","","","","","facility","both","","","","759.02","759.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, PATELLAR REAMER 35MM","EplbChSup100405","CDM","270","RC","","","","","facility","both","","","","437.9","437.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, PERFORATED HELICAL 110MM","CcthChSup75148","CDM","272","RC","","","","","facility","both","","","","3823.36","3823.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, PERFORATED HELICAL 85MM","CcthChSup75239","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","3823.36","3823.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SABRE 3.0 AGGRESSIVE","AngiWmSup72313","CDM","272","RC","","","","","facility","both","","","","227.71","227.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAW  WIDE THICK LONG","CcthChSup94350","CDM","270","RC","","","","","facility","both","","","","190.05","190.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAW STRYKER UNIV NARROW","EplbChSup116325","CDM","272","RC","","","","","facility","both","","","","1138.53","1138.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SHAVER CURVED DBL SERATED CONCAVE 15 DEGREE 4MM","CcthChSup115751","CDM","272","RC","","","","","facility","both","","","","2510.6","2510.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BRA, POST SURGICAL DALE LARGE","EplbChSup29070","CDM","270","RC","","","","","facility","both","","","","93.13","93.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BRA, POST SURGICAL DALE X-LARGE","RadtEk29071","CDM","270","RC","","","","","facility","both","","","","93.13","93.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BRA, POST SURGICAL DALE XX-LARGE","EplbChSup29072","CDM","270","RC","","","","","facility","both","","","","93.13","93.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, CAULK SUPER CARBIDE RA6","Wilm5467858","CDM","272","RC","","","","","facility","both","","","","24.16","24.16","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, CLEARCUT OVAL 8-FLUTE 5.0MMX13CM","CcthChSup50135","CDM","272","RC","","","","","facility","both","","","","231.2","231.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, CLEARCUT SLAP 6-FLUTE 4.0MMX13CM","Chrs5450131","CDM","272","RC","","","","","facility","both","","","","231.2","231.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, CORTICAL SHAPE SPHERE 0.4 X 0.16MM","CcthChSup114408","CDM","272","RC","","","","","facility","both","","","","1887.76","1887.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, FISSURE CROSS-CUT 1.6MM","Wilm3164104","CDM","272","RC","","","","","facility","both","","","","36.02","36.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MIDWEST CARBIDE FG 330, 389261","Chrs5464809","CDM","272","RC","","","","","facility","both","","","","16.65","16.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 10CM BALL DIAMOND FINE 2MM","AngiChSup111321","CDM","272","RC","","","","","facility","both","","","","660.75","660.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 10CM BALL FINE 3MM DIAMETER","EplbChSup111324","CDM","272","RC","","","","","facility","both","","","","619.41","619.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 12CM TELESC MATCH 2.5MM DIAM","AngiChSup111346","CDM","272","RC","","","","","facility","both","","","","668.23","668.23","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROUND DIAMOND 2.0MM","Wilm3164111","CDM","272","RC","","","","","facility","both","","","","426.92","426.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROUND DIAMOND 3.0MM","CcthChSup64110","CDM","272","RC","","","","","facility","both","","","","420.38","420.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROUND MULTI FLUTED 6.0MM","CcthChSup61407","CDM","272","RC","","","","","facility","both","","","","916.66","916.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, SCULPTING SHAPE CYL 0.4 X 0.16MM","AngiChSup114407","CDM","272","RC","","","","","facility","both","","","","1887.76","1887.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, SCULPTING SHAPE CYL 0.4 X 0.16MM","EplbChSup114407","CDM","272","RC","","","","","facility","both","","","","1887.76","1887.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","ChrsCT203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","FcinMR203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","MiddCT203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","CcbcMg2089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","CcimCT2089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","EplbChSup2089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, 8.25MM X 9CM","EplbChSup18711","CDM","270","RC","","","","","facility","both","","","","159.4","159.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, ARTH MEDIUM","EplbChSup94562","CDM","270","RC","","","","","facility","both","","","","158.93","158.93","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, HYDRO DISSECTION 25GA","CcthChSup93190","CDM","270","RC","","","","","facility","both","","","","23.28","23.28","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, IPAS FLEX SZ #9","Wilm5419110","CDM","270","RC","","","","","facility","both","","","","7.59","7.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, NASAL AIRLIFE","Hccc38752","CDM","270","RC","","","","","facility","both","","","","0.45","0.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, STRAIGHT VENOUS 24FR","EplbChSup213160","CDM","270","RC","","","","","facility","both","","","","159.37","159.37","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, VENOUS 3/8"" CONN 24FR","Chrs5482523","CDM","270","RC","","","","","facility","both","","","","188.27","188.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA,DLP HIGH FLOW OSTIAL 90 DEG 12 FR","AngiChSup69772","CDM","272","RC","","","","","facility","both","","","","127.18","127.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAP, HEALING W/PLUG 30MM","Wilm5468862","CDM","272","RC","","","","","facility","both","","","","86.94","86.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAP, LEAD END","Wilm5419468","CDM","270","RC","","","","","facility","both","","","","145.97","145.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAPS, SAMPLE CUP","Wilm54212958","CDM","270","RC","","","","","facility","both","","","","0.05","0.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUDE FOLEY 16F 5CC","EplbChSup2817","CDM","270","RC","","","","","facility","both","","","","53.6","53.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUDE NO BALLOON 18FR","CcthChSup2813","CDM","270","RC","","","","","facility","both","","","","21.66","21.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, EMBOL FOGARTY 4FR LONG","EplbChSup80837","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","218.89","218.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, EMER INFUSION DEVICE 6FR","Wilm541155","CDM","272","RC","C1751","HCPCS","","","facility","both","","","","109.06","109.06","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IMAGER 2 SIZE 5 .035X100 SIM1","Wilm5439138","CDM","272","RC","","","","","facility","both","","","","46.71","46.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV PROTECTIVE 22G 1","Midd3893817","CDM","270","RC","","","","","facility","both","","","","8.75","8.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","Ccsp412986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","CcspCT2986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","CcspMR2986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","MiddUS2986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","Wilm412986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 12F 5CC","MUroCh2470","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 14F 30CC","Chrs542479","CDM","270","RC","","","","","facility","both","","","","24.29","24.29","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 16F 30CC","Chrs542480","CDM","270","RC","","","","","facility","both","","","","24.29","24.29","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 30CC","CcthChSup602","CDM","270","RC","","","","","facility","both","","","","24.29","24.29","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 5CC","Ccim382473","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 5CC","FcinUS2473","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 5CC","MiddCT2473","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 20F 5CC","CcsmCT2474","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 22F 5CC","Chrs832475","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 22F 5CC","Fcin472475","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 26F 5CC","WilmCT2477","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 3 WAY 22F 5CC","CcthChSup2488","CDM","270","RC","","","","","facility","both","","","","54.47","54.47","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, PEZZER MUSHROOM 34FR","Chrs313042","CDM","270","RC","","","","","facility","both","","","","100.36","100.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, SILICONE 2WAY/5CC 14FR","CuroGr205528","CDM","270","RC","","","","","facility","both","","","","20.61","20.61","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, SILICONE 2WAY/5CC 22FR","Wilm54101951","CDM","272","RC","C1758","HCPCS","","","facility","both","","","","20.61","20.61","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, SILICONE 2WAY/5CC 24FR","Chrs54101950","CDM","270","RC","","","","","facility","both","","","","20.61","20.61","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, SLEEVE CATH 14 FR","Wilm5480918","CDM","270","RC","","","","","facility","both","","","","0.58","0.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, SUCTION 8FR 15""PED","EplbChSup1746","CDM","270","RC","","","","","facility","both","","","","0.27","0.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CIRCIUT, BREATH PED W/GAS ELBO","CcthChSup205529","CDM","270","RC","","","","","facility","both","","","","18.5","18.5","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CLAMP, MUSCLE BIOPSY DISP 16MM","Chrs5419417","CDM","270","RC","","","","","facility","both","","","","128.33","128.33","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*COLOSTOMY PASTE 60GM (STOMA)","CcthChSup88063","CDM","270","RC","","","","","facility","both","","","","0.48","0.48","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*COMPULES, DYRACT XL REFILLS","CcthChSup60331","CDM","272","RC","","","","","facility","both","","","","50.69","50.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CONNECTOR, PH 6-IN-1","CcicMR486","CDM","270","RC","","","","","facility","both","","","","11.24","11.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CONNECTOR, PH 6-IN-1","Ccim41486","CDM","270","RC","","","","","facility","both","","","","11.24","11.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CONNECTOR, PH 6-IN-1","FcinMR486","CDM","270","RC","","","","","facility","both","","","","11.24","11.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CONNECTOR, PH 6-IN-1","FcinUS486","CDM","270","RC","","","","","facility","both","","","","11.24","11.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CONNECTOR, PH 6-IN-1","Hccc47486","CDM","270","RC","","","","","facility","both","","","","11.24","11.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CONNECTOR, STR 3/8"" X 1/2""","EplbChSup82358","CDM","270","RC","","","","","facility","both","","","","15.51","15.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CONTAINER, EVACUATED1000 M","CcicCT2317","CDM","270","RC","","","","","facility","both","","","","58.1","58.1","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CONTAINER, EVACUATED1000 M","Ccsp382317","CDM","270","RC","","","","","facility","both","","","","58.1","58.1","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CONTAINER, EVACUATED1000 M","Chrs412317","CDM","270","RC","","","","","facility","both","","","","58.1","58.1","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*COVER, HEAT PACK TERRY CERVICAL","Chrs3140450","CDM","270","RC","","","","","facility","both","","","","71.12","71.12","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
