"*ADAPTER, CATHETER","CcbcMg11426","CDM","270","RC","","","","","facility","both","","","","0.91","0.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ADAPTER, CATHETER","Ccsp4711426","CDM","270","RC","","","","","facility","both","","","","0.91","0.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ADAPTER, CATHETER","Chrs4111426","CDM","270","RC","","","","","facility","both","","","","0.91","0.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ADAPTER, CATHETER","MiddUS11426","CDM","270","RC","","","","","facility","both","","","","0.91","0.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ADAPTER, CATHETER","Wilm4711426","CDM","270","RC","","","","","facility","both","","","","0.91","0.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ADAPTOR, ADULT AIRWAY","CcthChSup23320","CDM","270","RC","","","","","facility","both","","","","88.69","88.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ANCHOR, BUTTERFLY","AngiChSup67283","CDM","278","RC","C1883","HCPCS","","","facility","both","","","","183.92","183.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, DRAINAGE W/TWIST VALVE","Hccc417963","CDM","270","RC","","","","","facility","both","","","","61.25","61.25","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, LEG URI-DRAIN MED","WilmUS2465","CDM","270","RC","","","","","facility","both","","","","16.86","16.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, URINARY DRAINAGE CYSTOFLO","Ccsb38837","CDM","270","RC","","","","","facility","both","","","","16.46","16.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, URINARY DRAINAGE CYSTOFLO","Ccsm47837","CDM","270","RC","","","","","facility","both","","","","16.46","16.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, URINARY DRAINAGE CYSTOFLO","CcsmCT837","CDM","270","RC","","","","","facility","both","","","","16.46","16.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, URINARY DRAINAGE CYSTOFLO","Wilm47837","CDM","270","RC","","","","","facility","both","","","","16.46","16.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BALL, JURGAN  W564","Wilm5497633","CDM","270","RC","","","","","facility","both","","","","42.82","42.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, COBAN 3""","Wilm54462","CDM","270","RC","","","","","facility","both","","","","6.24","6.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, ELASTIC DOUBLE 6""","Ccim4782180","CDM","270","RC","","","","","facility","both","","","","8.97","8.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, HEMCON 2X4","EplbChSup34209","CDM","270","RC","","","","","facility","both","","","","274.13","274.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BARRIER, OSTOMY SKIN FORMAFLEX 2.25MM","Wilm5454034","CDM","270","RC","","","","","facility","both","","","","5.16","5.16","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIOPATCH DISK STERILE .75 INCH 1.5MM HOLE","Chrs5445432","CDM","270","RC","","","","","facility","both","","","","34.2","34.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, 2.7 DRILL","EplbChSup22564","CDM","272","RC","","","","","facility","both","","","","640.21","640.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 1.0MM","AngiWmSup115104","CDM","272","RC","","","","","facility","both","","","","470.18","470.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.0X12MM STOP QC","EplbChSup37840","CDM","272","RC","","","","","facility","both","","","","970.67","970.67","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.5MM QK COUP","Wilm316539","CDM","270","RC","","","","","facility","both","","","","401.99","401.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.5X240MM QUICK COUPLING","CcthChSup112334","CDM","272","RC","","","","","facility","both","","","","932.02","932.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.5X240MM QUICK COUPLING","EplbChSup112334","CDM","272","RC","","","","","facility","both","","","","932.02","932.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 3.0","Chrs5464090","CDM","272","RC","","","","","facility","both","","","","1233.4","1233.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 4.3MM 106594","CcthChSup106594","CDM","272","RC","","","","","facility","both","","","","1571.16","1571.16","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL AO CALIBRATED 3.2MMX180MM","AngiWmSup63830","CDM","272","RC","","","","","facility","both","","","","961.27","961.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL AO E/S FD 12MM","EplbChSup42604","CDM","272","RC","","","","","facility","both","","","","963.37","963.37","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL AO SCALED 2.0X135MM","Wilm5471548","CDM","272","RC","","","","","facility","both","","","","916.66","916.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANN DART-FIRE 3.0MM","Chrs5463635","CDM","272","RC","","","","","facility","both","","","","1138.53","1138.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANN LG 5.0MM","Wilm548807","CDM","270","RC","","","","","facility","both","","","","2138.69","2138.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED 11.2MM LRG","CcthChSup110477","CDM","272","RC","","","","","facility","both","","","","4514.07","4514.07","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED 2.7MM","EplbChSup25519","CDM","272","RC","","","","","facility","both","","","","2167.58","2167.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED 5.0MM 113361","EplbChSup113361","CDM","272","RC","","","","","facility","both","","","","1108.17","1108.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL FAST 2.0MM","CcthChSup33913","CDM","272","RC","","","","","facility","both","","","","495.11","495.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL FLEXIBLE CANNULATED 16MM","CcthChSup68916","CDM","272","RC","","","","","facility","both","","","","4478.45","4478.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL GATES GLIDDEN #3 18MM","Chrs5460337","CDM","272","RC","","","","","facility","both","","","","26.59","26.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL HOLLOW 11.5MM","AngiWmSup118250","CDM","272","RC","","","","","facility","both","","","","1472.12","1472.12","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL J-LATCH 6MM STOP 1.4X44.5MM","EplbChSup118558","CDM","272","RC","","","","","facility","both","","","","1080.14","1080.14","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
