"**TRAY,WAYNE PNEUMOTHORAX CATH 14FR 29CM PIGT","CinvClSup71887","CDM","272","RC","","","","","facility","both","","","","1357.86","1357.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED 1.7MM 59401","EplbChSup59401","CDM","272","RC","","","","","facility","both","","","","1598.03","1598.03","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED QC 5.0MMX215MM","AngiWmSup107476","CDM","272","RC","","","","","facility","both","","","","2709","2709","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED STEPPED 6MM/9MM","EplbChSup69304","CDM","272","RC","","","","","facility","both","","","","3004.49","3004.49","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CENTRAL 3.2MM","EplbChSup55567","CDM","272","RC","","","","","facility","both","","","","700.63","700.63","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL DEPTH GAUGE 2MM","Wilm5441236","CDM","272","RC","","","","","facility","both","","","","824.82","824.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL DIA 1.7MM","EplbChSup119165","CDM","272","RC","","","","","facility","both","","","","1267.56","1267.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL LCP PL QK COUP 2.8X100X200MM","CcthChSup30628","CDM","270","RC","","","","","facility","both","","","","958.82","958.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL LOCKING SHORT 3.1X216MM","Wilm3163542","CDM","272","RC","","","","","facility","both","","","","1235.91","1235.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL LQ STOP 1.5MM W/5MM","EplbChSup107776","CDM","272","RC","","","","","facility","both","","","","1156.05","1156.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL PERCUTANEOUS CALIB 3.2 X 300MM","Chrs5454978","CDM","272","RC","","","","","facility","both","","","","1113.65","1113.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL PERCUTANEOUS CALIB 3.2 X 300MM","Wilm5454978","CDM","272","RC","","","","","facility","both","","","","1113.65","1113.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL QUICK CONNECT 3.5MMX110MM","Wilm5458345","CDM","272","RC","","","","","facility","both","","","","753.35","753.35","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL QUICK COUPLING 2.8X200MM STRL","CcthChSup118182","CDM","272","RC","","","","","facility","both","","","","1012.42","1012.42","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL THREE  FLUTE CALIBRATION 5X356X126MM","Chrs5453833","CDM","272","RC","","","","","facility","both","","","","1444.18","1444.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL THREE-FLUT  4.2X100MM STRL","CcthChSup43236","CDM","272","RC","","","","","facility","both","","","","1590.09","1590.09","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL THREE-FLUTED 3.8X270MM STRL","Chrs5470936","CDM","272","RC","","","","","facility","both","","","","1542.45","1542.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL W/STOP 3.0X14MM","Wilm5442864","CDM","272","RC","","","","","facility","both","","","","1021.76","1021.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE AND HANDLE, LARYNGOSCOPE DISP MILLER 2","CcthChSup75382","CDM","272","RC","","","","","facility","both","","","","54","54","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, ARTH BLURR 5.0MMX13CM","CcthChSup61863","CDM","272","RC","","","","","facility","both","","","","589.7","589.7","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, BONE REDUCTION 2.0X7MM","EplbChSup109364","CDM","272","RC","","","","","facility","both","","","","1237.79","1237.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CASPAR DBL 9MM","Chrs5494460","CDM","270","RC","","","","","facility","both","","","","1112.98","1112.98","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CAUTERY - 6"" COATED","Chrs54202343","CDM","270","RC","","","","","facility","both","","","","23.76","23.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CUPPED 12MM X 11CM","AngiWmSup115056","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, DISSECTOR 3.0 AGGRESSIVE","EplbChSup72310","CDM","272","RC","","","","","facility","both","","","","227.71","227.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, E-Z CAUTERY STD INSULAT","CcthChSup5588","CDM","270","RC","","","","","facility","both","","","","21.9","21.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, EXCALIBUR 4.0MMX 3CM","CcthChSup49822","CDM","272","RC","","","","","facility","both","","","","230.8","230.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, EXPLANT 54MM","EplbChSup41242","CDM","272","RC","","","","","facility","both","","","","3328.01","3328.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, FLAT 8MM X 5CM","EplbChSup115064","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MAC FOR MCGRATH HANDLE SIZE 3","Chrs5458329","CDM","272","RC","","","","","facility","both","","","","47.96","47.96","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MICRO 9X18.5MM","CcthChSup64114","CDM","272","RC","","","","","facility","both","","","","172.24","172.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MICRO 9X18.5MM","EplbChSup64114","CDM","272","RC","","","","","facility","both","","","","172.24","172.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MICRO 9X18.5MM","Wilm3164114","CDM","272","RC","","","","","facility","both","","","","172.24","172.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MINI BEAVER ORTHOPEDIC  1.31IN","AngiWmSup76281","CDM","272","RC","","","","","facility","both","","","","8.07","8.07","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MT1S-10 OSTEOTOMY MICROSAW .35MM THICK","AngiWmSup116410","CDM","272","RC","","","","","facility","both","","","","3497.33","3497.33","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, PATELLA W/PILOT HOLE 38MM","CcthChSup115748","CDM","272","RC","","","","","facility","both","","","","411.57","411.57","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, PATELLAR REAMER 41MM","Chrs54100407","CDM","270","RC","","","","","facility","both","","","","437.9","437.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, PRECISION FALCON OSCILLATING TIP 25X90X27MM","AngiChSup78356","CDM","272","RC","","","","","facility","both","","","","822.62","822.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, PROXIMAL HUMERUS,SINGLE USE","AngiChSup116215","CDM","272","RC","","","","","facility","both","","","","1080.14","1080.14","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAGITAL SAW AGGRESSIVE CUT 90 X 13MM 111684","AngiChSup111684","CDM","270","RC","","","","","facility","both","","","","391.36","391.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAGITTAL 9.5X25.5MM","EplbChSup6273","CDM","270","RC","","","","","facility","both","","","","80.92","80.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAGITTAL PERFORMANCE SERIES 18.0MM X 90MM X 1.27MM","CcthChSup106340","CDM","272","RC","","","","","facility","both","","","","346.4","346.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAW  WIDE THICK LONG","Chrs5494350","CDM","270","RC","","","","","facility","both","","","","190.05","190.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SHAVER STRAIGHT SINGLE SERRATED STERIL 3MM","AngiChSup114798","CDM","272","RC","","","","","facility","both","","","","1234.72","1234.72","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, STERNUM 32MM","Wilm544942","CDM","270","RC","","","","","facility","both","","","","128.1","128.1","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, THIN TYPE 34.5 X 13MM X.038MM LONG WIDE AGGRESSIVE","AngiWmSup115783","CDM","272","RC","","","","","facility","both","","","","244.82","244.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, TRUNCATED STARTER 60MM","Chrs5447207","CDM","272","RC","","","","","facility","both","","","","3328.01","3328.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE,SAGITTAL SURGICAL SAW 9.5X25.5 RES","CcthChSup76868","CDM","272","RC","","","","","facility","both","","","","80.92","80.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BRA, POST SURGICAL DALE MEDIUM","RadtEk29069","CDM","270","RC","","","","","facility","both","","","","93.13","93.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, 5.5 DIAMOND","AngiChSup120116","CDM","272","RC","","","","","facility","both","","","","840.76","840.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, CAULK SUPER CARBIDE RA4","Wilm5467857","CDM","272","RC","","","","","facility","both","","","","24.16","24.16","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ELAN 4 1-RING SMOOTH D5.0","EplbChSup107054","CDM","272","RC","","","","","facility","both","","","","811.85","811.85","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, FISSURE MICRO TAPERED 2.1X4.9MM","Chrs549409","CDM","270","RC","","","","","facility","both","","","","38.53","38.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 9CM ACORN 9MM DIAMETER","AngiWmSup111311","CDM","272","RC","","","","","facility","both","","","","668.23","668.23","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 9CM BALL 9MM DIAMETER","CcthChSup111316","CDM","272","RC","","","","","facility","both","","","","698.24","698.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 9CM BALL DIAMOND 4MM DIAMETER","EplbChSup111313","CDM","272","RC","","","","","facility","both","","","","792.13","792.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, OVAL FLUSHCUT 8 FLUTE, 5.0MMX13CM","Chrs5449826","CDM","272","RC","","","","","facility","both","","","","231.2","231.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROSEN 1-RING ELAN4  3.0MM","EplbChSup77471","CDM","272","RC","","","","","facility","both","","","","631.44","631.44","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROSEN 1-RING ELAN4  4.5MM","EplbChSup77473","CDM","272","RC","","","","","facility","both","","","","631.44","631.44","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ST RD CARBIDE 2MM","CcthChSup6020","CDM","270","RC","","","","","facility","both","","","","90.73","90.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","CcicCT203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","CcimMR203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","Chrs41203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","WilmUS203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, RIGID W/AEROSTAT FILTER 3000CC","CcthChSup51469","CDM","270","RC","","","","","facility","both","","","","23.76","23.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","Chrs832089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, DUAL STAGE VENOUS W/DOUBLE BASKET","Wilm5424423","CDM","270","RC","","","","","facility","both","","","","236.81","236.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, IPAS FLEX SZ #6","Wilm5419107","CDM","270","RC","","","","","facility","both","","","","7.59","7.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, NASAL AIRLIFE","ChrsMR752","CDM","270","RC","","","","","facility","both","","","","0.45","0.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, NASAL AIRLIFE","HcccCT752","CDM","270","RC","","","","","facility","both","","","","0.45","0.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, PERFUSION DLP 9FR 5.5IN PEDIATRIC ADULT AORTIC ROOT FLANGED TIP W/SS STANDARD INTRO NDL BODY PVC NON-RADIOLUCENT TIP","AngiChSup118898","CDM","272","RC","","","","","facility","both","","","","97.62","97.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, SAPHENOUS","EplbChSup74","CDM","270","RC","","","","","facility","both","","","","33.34","33.34","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, SINGLE STAGE VENOUS 24FR","Chrs5453359","CDM","272","RC","","","","","facility","both","","","","174.65","174.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, STR VENOUS 3/8"" X 32F","Chrs54203920","CDM","270","RC","","","","","facility","both","","","","159.37","159.37","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, YANKAUER SUCTION 20MM 11 1/4 IN","Chrs5422071","CDM","270","RC","","","","","facility","both","","","","111.69","111.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA,NASAL","EplbChSup91914","CDM","270","RC","","","","","facility","both","","","","16.23","16.23","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAP, HALO 360 MEDIUM","CcthChSup65148","CDM","270","RC","","","","","facility","both","","","","217.7","217.7","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAP, LOCKING MATRIX TI","EplbChSup45990","CDM","278","RC","","","","","facility","both","","","","437.9","437.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAP,REVEAL DISTAL ATTACHMENT (13.4MM OD)","Wilm3165290","CDM","272","RC","","","","","facility","both","","","","105.1","105.1","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, 14F STAMEY PERCUTANEOUS","Chrs54204189","CDM","272","RC","C2627","HCPCS","","","facility","both","","","","439.65","439.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, 5FR X 110CM PIG 145","Chrs3128605","CDM","272","RC","","","","","facility","both","","","","39.7","39.7","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, BALLOON BILIARY 6FR","Wilm54793","CDM","270","RC","","","","","facility","both","","","","613.05","613.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, BERENSTEIN 4 FR","AngiChSup206361","CDM","270","RC","","","","","facility","both","","","","82.79","82.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, BERENSTEIN 4 FR. 65CM","AngiWmSup211128","CDM","270","RC","","","","","facility","both","","","","82.77","82.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUDE FOLEY 14F 5CC","CcthChSup2652","CDM","270","RC","","","","","facility","both","","","","53.6","53.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUDE FOLEY 18F 5CC","Chrs312818","CDM","270","RC","","","","","facility","both","","","","53.6","53.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUDE FOLEY 22F 5CC","EplbChSup2819","CDM","270","RC","","","","","facility","both","","","","53.6","53.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUDE NO BALLOON 14FR","CcthChSup2812","CDM","270","RC","","","","","facility","both","","","","21.66","21.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, EMBOL FOGARTY 3FR SHORT","Chrs54809","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","218.89","218.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, EMBOL FOGARTY 3FR SHORT","Wilm54809","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","218.89","218.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, EXTERNAL FEMALE","EplbChSup72885","CDM","272","RC","","","","","facility","both","","","","45.13","45.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IMAGER 2 SIZE 5 .035X100 SIM1","EplbChSup39138","CDM","272","RC","","","","","facility","both","","","","46.71","46.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IMAGER 2 SIZE 5 .035X65 C1","EplbChSup39137","CDM","272","RC","","","","","facility","both","","","","46.71","46.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV INTROCAN 16G 2 SAFETY","CcthChSup8479","CDM","270","RC","","","","","facility","both","","","","8.2","8.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV INTROCAN 22G X 1","CcthChSup2160","CDM","270","RC","","","","","facility","both","","","","8.23","8.23","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV PROTECTIVE 22G 1","Chrs3893817","CDM","270","RC","","","","","facility","both","","","","8.75","8.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV PROTECTIVE 22G 1","Hccc3893817","CDM","270","RC","","","","","facility","both","","","","8.75","8.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","MiddCT2986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 12F 5CC","Ccsb412470","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 12F 5CC","CcsmMR2470","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 12F 5CC","Ccsp382470","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 12F 5CC","ChrsCT2470","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 12F 5CC","WilmUS2470","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 14F 5CC","S107472471","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 14F 5CC","WilmMR2471","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 16F 5CC","FcinMR2472","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 16F 5CC","FcinUS2472","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 5CC","Chrs412473","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 5CC","EplbChSup2473","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 5CC","FcinCT2473","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 5CC","S107472473","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
