"**ADAPTER, STAY SAFE LUER LOCK 12 INCH","DialCh34119","CDM","270","RC","","","","","facility","both","","","","156.82","156.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, UROSTOMY CUT TO FIT","EplbChSup2140","CDM","270","RC","","","","","facility","both","","","","6.63","6.63","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BALL, JURGAN  W045","EplbChSup95339","CDM","270","RC","","","","","facility","both","","","","42.82","42.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BALL, JURGAN W028","CcthChSup212002","CDM","270","RC","","","","","facility","both","","","","40.87","40.87","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, CHIN LARGE","Chrs3133423","CDM","270","RC","","","","","facility","both","","","","186.84","186.84","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, ELASTIC DOUBLE 6""","CcimMR82180","CDM","270","RC","","","","","facility","both","","","","8.97","8.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, ELASTIC DOUBLE 6""","Ccsm4782180","CDM","270","RC","","","","","facility","both","","","","8.97","8.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, ELASTIC DOUBLE 6""","Chrs4782180","CDM","270","RC","","","","","facility","both","","","","8.97","8.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, ELASTOPLAST 3""","Chrs5411","CDM","270","RC","","","","","facility","both","","","","24.64","24.64","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, ESMARK LF BLU STRL 3INX12FT","EplbChSup69114","CDM","272","RC","","","","","facility","both","","","","12.37","12.37","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIOPATCH DISK STERILE 1 INCH 4MM HOLE","Chrs5442609","CDM","272","RC","","","","","facility","both","","","","34.2","34.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.0MM LONG AO","EplbChSup119164","CDM","272","RC","","","","","facility","both","","","","1267.56","1267.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.0X12MM STOP QC","Chrs3137840","CDM","272","RC","","","","","facility","both","","","","970.67","970.67","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.4MM","CcthChSup79790","CDM","272","RC","","","","","facility","both","","","","776.54","776.54","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.5MM 3 FLUTED RES","CcthChSup76849","CDM","272","RC","","","","","facility","both","","","","278.33","278.33","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.5MM HAND MINI QUICK CONNECT NON-STERILE DISPOSABLE FRACTURE SYSTEM","AngiWmSup118820","CDM","272","RC","","","","","facility","both","","","","233.54","233.54","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.5MMX400MM CALIBR UP TO 120","EplbChSup117173","CDM","272","RC","","","","","facility","both","","","","4037.98","4037.98","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.5X240MM QUICK COUPLING","AngiChSup112334","CDM","272","RC","","","","","facility","both","","","","932.02","932.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.8MM DIA 165MM NONSTRL","CcthChSup19609","CDM","270","RC","","","","","facility","both","","","","511.93","511.93","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 3.5X60MM","Chrs5461044","CDM","272","RC","","","","","facility","both","","","","1138.53","1138.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL AO 4.2X180MM AO STRL RES","EplbChSup76846","CDM","272","RC","","","","","facility","both","","","","951.46","951.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL AO E/S FD 14MM","Wilm5441732","CDM","272","RC","","","","","facility","both","","","","963.37","963.37","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANN QC FOR DHS/DCS 14MM","EplbChSup76621","CDM","272","RC","","","","","facility","both","","","","2878.72","2878.72","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED 1.6MM","AngiWmSup117151","CDM","272","RC","","","","","facility","both","","","","1722.39","1722.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED 12MM LONG","AngiChSup112081","CDM","272","RC","","","","","facility","both","","","","5783.96","5783.96","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED LRG QC 10 X 190 MM","Wilm5455031","CDM","272","RC","","","","","facility","both","","","","3233.77","3233.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED QC 1.6X95MM","EplbChSup107222","CDM","272","RC","","","","","facility","both","","","","2589.2","2589.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL HOLLOW 11.5MM","AngiChSup118250","CDM","272","RC","","","","","facility","both","","","","1472.12","1472.12","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL NON-LOCKING SHORT 2.5X216MM","Chrs5463541","CDM","272","RC","","","","","facility","both","","","","1255.54","1255.54","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL OZARK 2.3X16MM","CcthChSup119859","CDM","272","RC","","","","","facility","both","","","","1442.72","1442.72","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL SCALED AO FITTING 2.5X450MM","CcthChSup73938","CDM","272","RC","","","","","facility","both","","","","1486.04","1486.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL SCALED AO FITTING 2.5X450MM","EplbChSup73938","CDM","272","RC","","","","","facility","both","","","","1486.04","1486.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL SHORT  2.0X70 12MM STP J NTCH","AngiWmSup66324","CDM","272","RC","","","","","facility","both","","","","794.05","794.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL SOLID CORE 2.0MM","EplbChSup118734","CDM","272","RC","","","","","facility","both","","","","671.44","671.44","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL STEPPED LARGE 4.5X6.5X485MM","Chrs5453835","CDM","272","RC","","","","","facility","both","","","","2992.58","2992.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL STRYKER J-LATCH 1.5X4MM","EplbChSup34731","CDM","270","RC","","","","","facility","both","","","","1050.95","1050.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL THREE FLUTED RADIOLUCENT 4.2X145MM","AngiChSup113221","CDM","272","RC","","","","","facility","both","","","","1408.45","1408.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL W/STOP 3.0X12MM","Wilm5442865","CDM","272","RC","","","","","facility","both","","","","1021.76","1021.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, MAXFRAME DRILL 4.3MM","AngiChSup113071","CDM","272","RC","","","","","facility","both","","","","1664.01","1664.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, BONE SCALPEL BLUNT 20MM W/TUBING","AngiChSup107563","CDM","272","RC","","","","","facility","both","","","","3045.83","3045.83","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, BONE SCALPEL BLUNT 20MM W/TUBING","AngiWmSup107563","CDM","272","RC","","","","","facility","both","","","","3045.83","3045.83","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CUPPED 10MM X 11CM","CcthChSup115055","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CURVED 12MM X 11CM LATERAL HIP","AngiChSup115060","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CURVED 12MM X 16CM LATERAL HIP","AngiWmSup115061","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, DEEP ACROBAT SUV","EplbChSup36535","CDM","270","RC","","","","","facility","both","","","","473.86","473.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, FULL RADIUS 50MM","Chrs5447209","CDM","272","RC","","","","","facility","both","","","","3328.01","3328.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, KNEE PARTIAL OXFORD STABLECUT","CcthChSup67705","CDM","272","RC","","","","","facility","both","","","","1634.81","1634.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MAC FOR MCGRATH HANDLE SIZE 4","CcthChSup58330","CDM","272","RC","","","","","facility","both","","","","47.96","47.96","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, PERFORATED HELICAL 90MM STRL","CcthChSup75343","CDM","272","RC","","","","","facility","both","","","","3823.36","3823.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, RECIP/STRYKER 12.5X73.5","EplbChSup211722","CDM","270","RC","","","","","facility","both","","","","62.7","62.7","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SABRE 3.0 AGGRESSIVE","Wilm5472313","CDM","272","RC","","","","","facility","both","","","","227.71","227.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAGITTAL 9.5X25.5MM","Chrs546273","CDM","270","RC","","","","","facility","both","","","","80.92","80.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAGITTAL FINE 9.5X25.5X0.4MM","EplbChSup64179","CDM","272","RC","","","","","facility","both","","","","185.38","185.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAGITTAL OSCILLATING SAW 10MM","Wilm3166431","CDM","272","RC","","","","","facility","both","","","","139.31","139.31","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAGITTAL SAW 9.5X7.5MM","CcthChSup18758","CDM","270","RC","","","","","facility","both","","","","162.38","162.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAW RECIPROCATING LONG","Wilm5496386","CDM","270","RC","","","","","facility","both","","","","214.62","214.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SKIMMER 15DEGREE 4MM/27.5CM","CcthChSup26492","CDM","270","RC","","","","","facility","both","","","","3367.77","3367.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, TURBINATE INFERIOR 2.0MM","EplbChSup41228","CDM","270","RC","","","","","facility","both","","","","1774.21","1774.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, XLOCK LONG 1.5MM","CcthChSup118466","CDM","272","RC","","","","","facility","both","","","","2405.51","2405.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE,OPHTH ANG.CRESCENT #0002","CcthChSup95661","CDM","270","RC","","","","","facility","both","","","","66.73","66.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE,TREPHINE 7.5MM DISP","Chrs54902","CDM","272","RC","","","","","facility","both","","","","389.38","389.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BRA, POST SURGICAL DALE LARGE","CcthChSup29070","CDM","270","RC","","","","","facility","both","","","","93.13","93.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BRA, POST SURGICAL DALE LARGE","RadtHg29070","CDM","270","RC","","","","","facility","both","","","","93.13","93.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BRA, POST SURGICAL DALE MEDIUM","CcthChSup29069","CDM","270","RC","","","","","facility","both","","","","93.13","93.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BRACE, ANKLE STIRRUP UNIVERSAL","EplbChSup46","CDM","270","RC","","","","","facility","both","","","","97.73","97.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, CARBIDE SUPER  FG70L","EplbChSup67294","CDM","272","RC","","","","","facility","both","","","","9.22","9.22","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, EGG 5.0MM","Chrs5464103","CDM","272","RC","","","","","facility","both","","","","246.27","246.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ELAN 4 1-RING SMOOTH D5.0","AngiWmSup107054","CDM","272","RC","","","","","facility","both","","","","811.85","811.85","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 10CM BALL DIAMOND FINE 6MM","AngiWmSup111329","CDM","272","RC","","","","","facility","both","","","","660.75","660.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 10CM BALL FINE 4MM","EplbChSup111326","CDM","272","RC","","","","","facility","both","","","","638.22","638.22","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 14CM BALL 6MM DIAMETER","EplbChSup111332","CDM","272","RC","","","","","facility","both","","","","743.38","743.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 7CM BALL 7MM DIAMETER","CcthChSup111307","CDM","272","RC","","","","","facility","both","","","","600.68","600.68","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 9CM MATCH HEAD 3MM DIAMETER","AngiChSup111318","CDM","272","RC","","","","","facility","both","","","","679.5","679.5","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, OVAL 8 FLUTE 4.0MMX13CM","Wilm5449823","CDM","272","RC","","","","","facility","both","","","","230.8","230.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, OVAL FLUSHCUT 8 FLUTE, 5.0MMX13CM","CcthChSup49826","CDM","272","RC","","","","","facility","both","","","","231.2","231.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROSEN 1-RING ELAN4  2.3MM","CcthChSup77470","CDM","272","RC","","","","","facility","both","","","","631.44","631.44","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROSEN 1-RING ELAN4  6.0MM","CcthChSup77475","CDM","272","RC","","","","","facility","both","","","","580.95","580.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROUND HL 8 FLUTE 4.0MM X 19CM","AngiWmSup55190","CDM","272","RC","","","","","facility","both","","","","231.2","231.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CABLE, COOK-SWARTZ DOPPLER EXTENSION 5","CcthChSup73241","CDM","272","RC","","","","","facility","both","","","","700.63","700.63","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CABLE, TEST STIMULATION INTERSTIM","EplbChSup59524","CDM","272","RC","","","","","facility","both","","","","227.71","227.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","Fcin38203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","S10741203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","WilmMR203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","Ccbc302089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","CcicUS2089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","CcimMR2089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","Ccsb412089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","CcspMR2089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","S107412089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","WilmUS2089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, AORTIC EZ GLIDE 21 FR","Wilm5431686","CDM","270","RC","","","","","facility","both","","","","279.15","279.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, AORTIC EZ GLIDE 24 FR","EplbChSup31685","CDM","270","RC","","","","","facility","both","","","","262.46","262.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, ARTERIAL DLP STRAIGHT TIP 20FR","Wilm5454072","CDM","272","RC","","","","","facility","both","","","","107.5","107.5","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, DUAL STAGE VENOUS W/DOUBLE BASKET","EplbChSup24423","CDM","270","RC","","","","","facility","both","","","","236.81","236.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, IPAS FLEX SZ #7","Chrs5419108","CDM","270","RC","","","","","facility","both","","","","7.59","7.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, NASAL AIRLIFE","Ccsb38752","CDM","270","RC","","","","","facility","both","","","","0.45","0.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, UNIVERSAL 22X38X76MM","Chrs541934","CDM","270","RC","","","","","facility","both","","","","154.9","154.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, VESSEL 3MM","Chrs3131874","CDM","270","RC","","","","","facility","both","","","","22.72","22.72","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA,DLP HIGH FLOW OSTIAL 90 DEG 12 FR","Chrs5469772","CDM","272","RC","","","","","facility","both","","","","127.18","127.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAP, LOCKING MATRIX TI","Wilm5445990","CDM","278","RC","","","","","facility","both","","","","437.9","437.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAPSULE, CEMENT FUJI","Chrs5460324","CDM","272","RC","","","","","facility","both","","","","25.79","25.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, 16FR FOLEY W/TEMP SENSOR","Chrs54206111","CDM","270","RC","","","","","facility","both","","","","131.96","131.96","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUNCIL 16 FR","EplbChSup4774","CDM","270","RC","","","","","facility","both","","","","77.31","77.31","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUNCIL 18 FR","EplbChSup4775","CDM","270","RC","","","","","facility","both","","","","77.31","77.31","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUNCIL 18 FR","Wilm544775","CDM","270","RC","","","","","facility","both","","","","77.31","77.31","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, DIAG PERIPHERAL ANGIOGRAPHIC 5FR 65CM SIM1 WO HOLE","CcthChSup79426","CDM","272","RC","","","","","facility","both","","","","134.28","134.28","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, DIAG PERIPHERAL ANGIOGRAPHIC 5FR 65CM SIM1 WO HOLE","EplbChSup79426","CDM","272","RC","","","","","facility","both","","","","134.28","134.28","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, EMBOL FOGARTY 2FR","EplbChSup84143","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","198.51","198.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, EMBOL FOGARTY 7FR LONG","CcthChSup80841","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","218.89","218.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IMAGER 2 SIZE 5 .035X65 C1","Chrs3139137","CDM","272","RC","","","","","facility","both","","","","46.71","46.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV PROTECTIVE 22G 1","FcinCT93817","CDM","270","RC","","","","","facility","both","","","","8.75","8.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 12F 5CC","CcsbCT2470","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 12F 5CC","ChrsMR2470","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 14F 5CC","Chrs382471","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 14F 5CC","Fcin472471","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 5CC","Ccsp472473","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 22F 30CC","Chrs542482","CDM","270","RC","","","","","facility","both","","","","24.29","24.29","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 22F 5CC","Ccim382475","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 22F 5CC","Ccim412475","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 24F 5CC","Ccim472476","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 24F 5CC","CcspMR2476","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 24F 5CC","Wilm412476","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 24F 5CC","WilmUS2476","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, PEZZER MUSHROOM 24FR","EplbChSup2803","CDM","270","RC","","","","","facility","both","","","","100.36","100.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, ROBINSON 2-EYE 20FR","AngiWmSup80799","CDM","270","RC","","","","","facility","both","","","","10.21","10.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, SUCTION NOVATECH 2X30 60CM","Chrs3141175","CDM","270","RC","","","","","facility","both","","","","93.42","93.42","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, THORACIC 36FR","EplbChSup2730","CDM","270","RC","","","","","facility","both","","","","35.9","35.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAUTERY, FINE TIP LOW TEMP OPT","Chrs54908","CDM","270","RC","","","","","facility","both","","","","67.02","67.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAUTERY, PENCIL W/ HOLSTER","CcthChSup2891","CDM","270","RC","","","","","facility","both","","","","15.01","15.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
