"COIL, SMART WAVE EX SOFT HELICAL 1.5MM X 3CM","AngiWmSup114693","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","6686.85","6686.85","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, SMART WAVE EX SOFT HELICAL 1.5MM X 3CM","DelrChSup114693","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","6686.85","6686.85","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, SMART WAVE EX SOFT HELICAL 1.5MM X 3CM","ScorWmSup114693","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","6686.85","6686.85","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET  3D 8 X 25","PacuChSup56055","CDM","278","RC","","","","","facility","both","","","","12588.51","12588.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET  3D 8 X 25","ScorChSup56055","CDM","278","RC","","","","","facility","both","","","","12588.51","12588.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET  3D 8 X 25","ScorWmSup56055","CDM","278","RC","","","","","facility","both","","","","12588.51","12588.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 NANO 2 X 3","Chrs5457885","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 NANO 2 X 3","ScorChSup57885","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 NANO 3.5 X 8","ScpuWmSup57887","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 SOFT 12MM X 30CM","OperChSup51936","CDM","278","RC","","","","","facility","both","","","","12588.51","12588.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 SOFT 12MM X 30CM","OperWmSup51936","CDM","278","RC","","","","","facility","both","","","","12588.51","12588.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 SOFT DETACHAB 3MM X 8CM","GastWmSup45928","CDM","278","RC","","","","","facility","both","","","","12588.58","12588.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 SOFT DETACHAB 4MM X 6CM","OperWmSup45929","CDM","278","RC","","","","","facility","both","","","","12588.58","12588.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 SOFT DETACHAB 4MM X 8CM","PacuChSup45930","CDM","278","RC","","","","","facility","both","","","","13387.95","13387.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 SOFT DETACHAB 5MM X 15CM","Wilm5445933","CDM","278","RC","","","","","facility","both","","","","13387.95","13387.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 SOFT DETACHAB 6MM X 15CM","ScanChSup45935","CDM","278","RC","","","","","facility","both","","","","13387.95","13387.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 SOFT DETACHAB 7MM X 15CM","ScanWmSup45936","CDM","278","RC","","","","","facility","both","","","","13387.95","13387.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 SOFT DETACHAB 7MM X 15CM","ScpuWmSup45936","CDM","278","RC","","","","","facility","both","","","","13387.95","13387.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 SOFT DETACHAB 7MM X 20CM","OperChSup45937","CDM","278","RC","","","","","facility","both","","","","13387.95","13387.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 SOFT DETACHABLE 6MM X 20CM","ScpuChSup50896","CDM","278","RC","","","","","facility","both","","","","12588.51","12588.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 ULTRA 1.5MM X 3CM","GastChSup50837","CDM","278","RC","","","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 ULTRA 1.5MM X 3CM","Wilm5450837","CDM","278","RC","","","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 ULTRA 4.5MM X 10CM","PacuChSup74542","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 ULTRA DETACHAB 2MM X 3CM","EplbChSup45946","CDM","278","RC","","","","","facility","both","","","","13387.95","13387.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 ULTRA DETACHAB 3MM X 4CM","GastWmSup45949","CDM","278","RC","","","","","facility","both","","","","13387.95","13387.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 ULTRA DETACHAB 4MM X 8CM","CcthChSup45953","CDM","278","RC","","","","","facility","both","","","","13387.95","13387.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 ULTRA DETACHABLE 3MM X 10CM","AngiWmSup50897","CDM","278","RC","","","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 ULTRA DETACHABLE 3MM X 10CM","Wilm5450897","CDM","278","RC","","","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 ULTRA DETACHABLE 4MM X 15CM","OperChSup49774","CDM","278","RC","","","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET 360 ULTRA DETACHABLE 5MM X 15CM","ScpuChSup49775","CDM","278","RC","","","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET HELICAL ULTRA DETACH 2MM X 4CM","AngiWmSup45959","CDM","278","RC","","","","","facility","both","","","","9708.05","9708.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET HELICAL ULTRA DETACH 2MM X 6CM","AngiChSup45960","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","9708.05","9708.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET HELICAL ULTRA DETACH 3MM X 4CM","PacuChSup45964","CDM","278","RC","","","","","facility","both","","","","9708.05","9708.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET HELICAL ULTRA DETACHABLE 1.5MM X 3CM","AngiChSup50893","CDM","278","RC","","","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET HELICAL ULTRA DETACHABLE 1.5MM X 3CM","OperChSup50893","CDM","278","RC","","","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET HELICAL ULTRA DETACHABLE 1.5MM X 3CM","ScorWmSup50893","CDM","278","RC","","","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET HELICAL ULTRA DETACHABLE 1MM X 1CM","PacuChSup50889","CDM","278","RC","","","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET TETRA 1.5MM X 2.0CM","OperWmSup117834","CDM","272","RC","","","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET TETRA 2.0MM X 3.5CM","CcthChSup117837","CDM","272","RC","","","","","facility","both","","","","12588.51","12588.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET TETRA 2.5MM X 3.5CM","AnesChSup117840","CDM","272","RC","","","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET TETRA 2.5MM X 3.5CM","OperChSup117840","CDM","272","RC","","","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET TETRA 2.5MM X 4.5CM","CcthChSup117841","CDM","272","RC","","","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET TETRA 2.5MM X 4.5CM","ScpuChSup117841","CDM","272","RC","","","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET TETRA 2.5MM X 6.0CM","ScorWmSup117842","CDM","272","RC","","","","","facility","both","","","","12588.51","12588.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET TETRA 3.0MM X 8.0CM","CspuChSup117846","CDM","272","RC","","","","","facility","both","","","","12588.51","12588.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET TETRA 3.0MM X 8.0CM","EplbChSup117846","CDM","272","RC","","","","","facility","both","","","","12588.51","12588.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET TETRA 3.5MM X 10CM","OperChSup117847","CDM","272","RC","","","","","facility","both","","","","12588.51","12588.51","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET TETRA 4.0MM X 6.0CM","AngiWmSup117851","CDM","272","RC","","","","","facility","both","","","","13387.89","13387.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET XL 360 SOFT 10MM X 40CM","PacuWmSup53423","CDM","278","RC","","","","","facility","both","","","","19252.73","19252.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET XL 360 SOFT 2MM X 6CM","ScorChSup68519","CDM","278","RC","","","","","facility","both","","","","19252.73","19252.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET XL 360 SOFT 2MM X 6CM","Wilm5468519","CDM","278","RC","","","","","facility","both","","","","19252.73","19252.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET XL 360 SOFT 6MM X 20CM","OperWmSup53514","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","20475.27","20475.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET XL DETACHABLE 360 SOFT 7 X 20CM","PacuChSup53629","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","20475.27","20475.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET XL DETACHABLE 360 SOFT 8 X 30CM","GyscChSup53630","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","20475.27","20475.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET XL DETACHABLE 360 SOFT 8 X 30CM","ScorChSup53630","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","20475.27","20475.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET XL DETACHABLE 360 SOFT 9 X 30CM","AnesWmSup53631","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","19252.73","19252.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TARGET XL DETACHABLE HELICAL 22 X 50CM","AngiWmSup53614","CDM","278","RC","","","","","facility","both","","","","10097.69","10097.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TORNADO 185-10/4","GyscChSup9834","CDM","270","RC","","","","","facility","both","","","","694.98","694.98","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TORNADO 185-6/2","ScanChSup9832","CDM","270","RC","","","","","facility","both","","","","739.11","739.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TORNADO EMBOL 18S-3/2","GastWmSup205716","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","739.11","739.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, TORNADO EMBOL 18S-7/3","AngiWmSup28238","CDM","278","RC","","","","","facility","both","","","","739.11","739.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM 2MM X 2.5 CM","AngiWmSup119435","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","9991.11","9991.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM 3MM X 5.4 CM","AngiWmSup119437","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","9991.11","9991.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM 4MM X 11.5 CM","CcthChSup119440","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","9991.11","9991.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM 5MM X 9.7 CM","CcthChSup119441","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","9991.11","9991.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM 6MM X 11.9 CM","CspuChSup119443","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","9991.11","9991.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM 6MM X 11.9 CM","GyscChSup119443","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","9991.11","9991.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM 6MM X 11.9 CM","PacuWmSup119443","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","9991.11","9991.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM 6MM X 26 CM","ScpuWmSup119444","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","9991.11","9991.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM 7MM X 13.9 CM","PacuWmSup119445","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","9991.11","9991.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM XL 10MM X 17.1 CM","PacuWmSup119425","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","12307.89","12307.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM XL 10MM X 34 CM","ScpuWmSup119426","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","12307.89","12307.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM XL 11MM X 37 CM","DelrChSup119428","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","12307.89","12307.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM XL 12MM X 40 CM","ScpuWmSup119429","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","12307.89","12307.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM XL 16MM X 47 CM","OperChSup119432","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","12307.89","12307.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM XL 18MM X 46 CM","DelrChSup119433","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","12307.89","12307.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM XL 18MM X 46 CM","GastChSup119433","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","12307.89","12307.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM XL 6MM X 12.2 CM","AnesChSup119419","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","12307.89","12307.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM XL 6MM X 12.2 CM","AngiWmSup119419","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","12307.89","12307.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM XL 8MM X 30 CM","AnesChSup119422","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","12307.89","12307.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM XL 8MM X 30 CM","DelrChSup119422","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","12307.89","12307.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM XL 9MM X 15.3 CM","OperChSup119423","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","12307.89","12307.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM XL 9MM X 15.3 CM","OperWmSup119423","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","12307.89","12307.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, UNIFORM XL 9MM X 33 CM","PacuWmSup119424","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","12307.89","12307.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, VORT-X 18 DIAMOND SHAPE PLANTINUM 3X3.3MM","CspuChSup43728","CDM","278","RC","C1889","HCPCS","","","facility","both","","","","400.38","400.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL, XCEL DETACHER","PacuChSup76752","CDM","272","RC","","","","","facility","both","","","","1077.96","1077.96","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL,IDC-18 SOFT EMBOLIZATION 3 X 6CM 2D","Wilm3166166","CDM","278","RC","","","","","facility","both","","","","1977.28","1977.28","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL,IDC-18 SOFT EMBOLIZATION 4 X 8CM 2D","ScorWmSup66169","CDM","278","RC","","","","","facility","both","","","","1859.22","1859.22","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL,IDC-18 SOFT EMBOLIZATION 4 X 8CM 2D","Wilm3166169","CDM","278","RC","","","","","facility","both","","","","1859.22","1859.22","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL,INTERLOCK 18 OCCLUS 2D HELICAL 3X6","CcthChSup61343","CDM","278","RC","","","","","facility","both","","","","1638.49","1638.49","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COIL,INTERLOCK 18 OCCLUS 2D HELICAL 3X6","ScorWmSup61343","CDM","278","RC","","","","","facility","both","","","","1638.49","1638.49","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COLL DRAINAGE,CATH,IMG,PERITONEAL PERC","Chrs381082","CDM","361","RC","49406","HCPCS","","","facility","both","","","","3160.36","3160.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COLLAR, PHILA CERVICAL  SM","Chrs5483511","CDM","270","RC","","","","","facility","both","","","","120.53","120.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COLLAR, PHILA CERVICAL  SM","Wilm5483511","CDM","270","RC","","","","","facility","both","","","","120.53","120.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPLEMENT C5,PLASMA","ChemMe6762","CDM","301","RC","86160","HCPCS","","","facility","both","","","","208.97","208.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPLEMENT C8","CHEMSR3060","CDM","302","RC","86161","HCPCS","","","facility","both","","","","362.02","362.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPLEMENT C9","ChemWm3064","CDM","302","RC","86160","HCPCS","","","facility","both","","","","362.02","362.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPLEMENT CH50","ChemMe6592","CDM","301","RC","86162","HCPCS","","","facility","both","","","","181.71","181.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, CONICAL PROXIMAL CEMENTLESS RECLAIM 20MMX85MM","OperWmSup10194303","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","24689.18","24689.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, FEMORAL LEGION PS NARROW  SIZE 6N  RIGHT","OperChSup120506","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","11395.52","11395.52","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, FEMORAL REMEDY SPACER 54MM SM","OperChSup64401","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","9411.92","9411.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, FEMORAL REMEDY SPACER 54MM SM","ScanChSup64401","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","9411.92","9411.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, GMRS PROXIMAL TIBIA SM 80MM","Wilm3167696","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","53542.23","53542.23","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, HEAD EVOLVE RADIAL 18MM","DelrChSup66412","CDM","278","RC","","","","","facility","both","","","","10390.76","10390.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, HEAD MODULAR RADIAL +2 24MM","GastChSup55249","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","17868.17","17868.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, HEAD MODULAR RADIAL +2 24MM","OperChSup55249","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","17868.17","17868.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, HEAD MODULAR RADIAL +2 24MM","PacuChSup55249","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","17868.17","17868.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, HEAD MODULAR RADIAL 24MM","CcthChSup55245","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","10390.76","10390.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, HEAD MODULAR RADIAL 24MM","PacuChSup55245","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","10390.76","10390.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, HEAD STD 22MM","ScorChSup18718","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","11050.58","11050.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, MODULAR HEAD 9X28MM","AnesChSup26025","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","1712.88","1712.88","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, MODULAR HEAD 9X28MM","OperWmSup26025","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","1712.88","1712.88","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, MRH KNEE FEMORAL LARGE LT","AngiWmSup67695","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","23622.99","23622.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, MRH KNEE FEMORAL LARGE LT","ScpuChSup67695","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","23622.99","23622.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, STEM MODULAR RADIAL 5.5MM","EplbChSup55256","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","12348.44","12348.44","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, STEM MODULAR RADIAL 5.5MM","GastChSup55256","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","12348.44","12348.44","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, STEM MODULAR RADIAL 5.5MM","OperChSup55256","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","12348.44","12348.44","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, TIBIAL REMEDY SPACER 70MM MED","AngiWmSup64399","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","10009.58","10009.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT, TIBIAL REMEDY SPACER 70MM MED","OperClSup64399","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","10009.58","10009.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT,FEMORAL REMEDY SPACER 74MM LRG","ScorWmSup64403","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","10009.58","10009.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"COMPONENT,METAGLENE DELTA XTE CEMENTL  +10MM","EplbChSup72435","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","25655.31","25655.31","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONCENTRATION INFECTIOUS AGENTS FECES","ChemCh2051","CDM","306","RC","87015","HCPCS","","","facility","both","","","","48.79","48.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONE TIBIAL LEGION SHORT 18X25MM M/L31MM","OperWmSup10195255","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","27740","27740","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONE, REVISION ATTUNE KNEE SYSTEM CONCENTRIC MEDIUM","ScorWmSup119949","CDM","278","RC","C1776","HCPCS","","","facility","both","","","","38880.27","38880.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONE,TRABECULAR  METAL TIB SZ EXTRA SM 48","CLDRChSup76358","CDM","278","RC","","","","","facility","both","","","","25140.98","25140.98","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONE,TRABECULAR  METAL TIB SZ EXTRA SM 48","PacuWmSup76358","CDM","278","RC","","","","","facility","both","","","","25140.98","25140.98","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONNECTOR, 3.5 TO 3.5","AnesWmSup116371","CDM","272","RC","","","","","facility","both","","","","4974","4974","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONNECTOR, 48""","ScorChSup213164","CDM","270","RC","","","","","facility","both","","","","29.14","29.14","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONNECTOR, AXOGUARD NERVE 2X15MM","EplbChSup63843","CDM","278","RC","C1763","HCPCS","","","facility","both","","","","12307.16","12307.16","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONNECTOR, AXOGUARD NERVE 3X15MM","Chrs5463844","CDM","278","RC","C1763","HCPCS","","","facility","both","","","","12799.94","12799.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONNECTOR, AXOGUARD NERVE 3X15MM","ScpuWmSup63844","CDM","278","RC","C1763","HCPCS","","","facility","both","","","","12799.94","12799.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONNECTOR, AXOGUARD NERVE 4X10MM","ScpuWmSup57915","CDM","278","RC","C1763","HCPCS","","","facility","both","","","","7593.25","7593.25","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONNECTOR, AXOGUARD NERVE 5X15MM","ScorWmSup63846","CDM","278","RC","C1763","HCPCS","","","facility","both","","","","12307.16","12307.16","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONNECTOR, CROSS SYMPHONY ROD TO ROD 32 TO 35MM","GastChSup108843","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","3695.84","3695.84","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"CONNECTOR, DOMINO 4.75-4.75 TI","GastChSup118089","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","13321.48","13321.48","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
