"*BIT, DRILL 2.5MM QK COUP","CcthChSup6539","CDM","270","RC","","","","","facility","both","","","","401.99","401.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.8MM DIA 165MM NONSTRL","EplbChSup19609","CDM","270","RC","","","","","facility","both","","","","511.93","511.93","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 26MM STOP 1.8X50MM","CcthChSup107018","CDM","272","RC","","","","","facility","both","","","","572.18","572.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 3.5MM X 195MM STRL","EplbChSup110991","CDM","272","RC","","","","","facility","both","","","","780.15","780.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 4.2 XTRA-LG CALIBRATED STRL","CcthChSup111348","CDM","272","RC","","","","","facility","both","","","","1964.11","1964.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 4.2X180MM","EplbChSup107007","CDM","272","RC","","","","","facility","both","","","","1450.32","1450.32","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL AO CALIBRATED 2.5X285MM","Chrs5459369","CDM","272","RC","","","","","facility","both","","","","1012.77","1012.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL AO CALIBRATED 3.2MMX180MM","CcthChSup63830","CDM","272","RC","","","","","facility","both","","","","961.27","961.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CALIBRATED QC 2.5 X 250X95MM","Chrs5453840","CDM","272","RC","","","","","facility","both","","","","723.58","723.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED 2.2MM","Wilm5468935","CDM","272","RC","","","","","facility","both","","","","1261.14","1261.14","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED QC 5.0MMX215MM","EplbChSup107476","CDM","272","RC","","","","","facility","both","","","","2709","2709","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL DIA 1.7MM","AngiChSup119165","CDM","272","RC","","","","","facility","both","","","","1267.56","1267.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL EVOLVE EPS 2.5MM","Wilm5458122","CDM","270","RC","","","","","facility","both","","","","677.28","677.28","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL HELIX REVOLUTION 10MM","EplbChSup71854","CDM","272","RC","","","","","facility","both","","","","1039.27","1039.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL LAG SCREW W/O STOPPER","AngiChSup109342","CDM","272","RC","","","","","facility","both","","","","3229.92","3229.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL MATRIX 1.5 MM W/8MM STOP/50MM","Wilm5456423","CDM","272","RC","","","","","facility","both","","","","594.6","594.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL MATRIX 1.5MM W/6 MM STOP/50MM","Wilm5456416","CDM","272","RC","","","","","facility","both","","","","1080.14","1080.14","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL MICA CANNULATED 3X60MM COMPT","AngiChSup110059","CDM","272","RC","","","","","facility","both","","","","1173.56","1173.56","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL ORTHOLOC 2 1.3MM","CcthChSup80086","CDM","272","RC","","","","","facility","both","","","","1010.08","1010.08","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL QC3.5X150MM","AngiWmSup113100","CDM","272","RC","","","","","facility","both","","","","428.79","428.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL REUNION RSA 3.1MM","EplbChSup66840","CDM","272","RC","","","","","facility","both","","","","904.99","904.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL SOLID CORE 2.0MM","AngiWmSup118734","CDM","272","RC","","","","","facility","both","","","","671.44","671.44","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, HELIX T UNIVERSAL TAP 13MM","AngiChSup118172","CDM","272","RC","","","","","facility","both","","","","1506.36","1506.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, RINGLOC QUICK CONNECT 3.2X20MM","Chrs3138789","CDM","272","RC","","","","","facility","both","","","","437.9","437.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, RINGLOC QUICK CONNECT 3.2X40MM","Chrs3138790","CDM","272","RC","","","","","facility","both","","","","437.9","437.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT,DRILL THREE-FLUT 4.2X145 STRL","CcthChSup67713","CDM","272","RC","","","","","facility","both","","","","1211.92","1211.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CALCAR 8MM X 3CM","CcthChSup115054","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CASPAR DBL 9MM","Wilm5494460","CDM","270","RC","","","","","facility","both","","","","1112.98","1112.98","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CHISEL STAINLESS #8400","Wilm5497556","CDM","270","RC","","","","","facility","both","","","","7.9","7.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CUPPED 12MM X 11CM","CcthChSup115056","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CURVED 12MM X 16CM LATERAL HIP","CcthChSup115061","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, DUAL CUT SAG","Wilm549703","CDM","270","RC","","","","","facility","both","","","","301.27","301.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, ENDOSCOPIC HOOK","EplbChSup104959","CDM","270","RC","","","","","facility","both","","","","1004.24","1004.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, FLAT 6MM X 3CM","AngiWmSup115073","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, HELICAL PERFORATED 115MM STRL","EplbChSup75325","CDM","272","RC","","","","","facility","both","","","","788","788","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, LARYNGOSCOPE DISP WIS-HIPPLE 1.5","AngiChSup75713","CDM","272","RC","","","","","facility","both","","","","26.62","26.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MT9-13 ANGLED MICROSAW .35MM THICK","CcthChSup116413","CDM","272","RC","","","","","facility","both","","","","3497.33","3497.33","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, OPTH SCLEROTOME","EplbChSup911","CDM","270","RC","","","","","facility","both","","","","54.65","54.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, OPTHALMIC CUTTING 3MM","EplbChSup26914","CDM","270","RC","","","","","facility","both","","","","48.52","48.52","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, PATELLA W/PILOT HOLE 38MM","AngiWmSup115748","CDM","272","RC","","","","","facility","both","","","","411.57","411.57","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, PROXIMAL HUMERUS,SINGLE USE","AngiWmSup116215","CDM","272","RC","","","","","facility","both","","","","1080.14","1080.14","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, PROXIMAL HUMERUS,SINGLE USE","EplbChSup116215","CDM","272","RC","","","","","facility","both","","","","1080.14","1080.14","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, RAD 40 ROTAT 4MM MR","EplbChSup29137","CDM","270","RC","","","","","facility","both","","","","1573.69","1573.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, RECIPPROCATING SAW HEAVY DUTY LONG .77MM","EplbChSup111683","CDM","270","RC","","","","","facility","both","","","","274.01","274.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, RECIPROCATING STRYKER","CcthChSup9948","CDM","270","RC","","","","","facility","both","","","","274.01","274.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, REPROCESSED SAW HD WIDE THICK XLONG","Chrs3169423","CDM","272","RC","","","","","facility","both","","","","69.01","69.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SABRE 2.0 AGGRESSIVE","Wilm5472312","CDM","272","RC","","","","","facility","both","","","","227.71","227.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SABRE 3.0 AGGRESSIVE","CcthChSup72313","CDM","272","RC","","","","","facility","both","","","","227.71","227.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAG DUAL CUT 18X90X1.35MM","CcthChSup29741","CDM","270","RC","","","","","facility","both","","","","261.98","261.98","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAG DUAL CUT 25X90X1.27MM","Chrs549393","CDM","270","RC","","","","","facility","both","","","","301.27","301.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAGITTAL 4.5X 25.5MM","Chrs5484320","CDM","270","RC","","","","","facility","both","","","","80.92","80.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAGITTAL 9.5X25.5MM","CcthChSup6273","CDM","270","RC","","","","","facility","both","","","","80.92","80.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAGITTAL PERFORMANCE SERIES 18.0MM X 90MM X 1.27MM","AngiWmSup106340","CDM","272","RC","","","","","facility","both","","","","346.4","346.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAGITTAL SAW 9.5X7.5MM","Chrs5418758","CDM","270","RC","","","","","facility","both","","","","162.38","162.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAW KOMET","EplbChSup205136","CDM","272","RC","","","","","facility","both","","","","134.87","134.87","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAW STRYKER UNIV WIDE","CcthChSup116326","CDM","272","RC","","","","","facility","both","","","","1138.53","1138.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SCREWDRIVER","AngiChSup112481","CDM","272","RC","","","","","facility","both","","","","595.54","595.54","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SHAVER 4.0 AGGRESSIVE PLUS XL CVD","AngiWmSup120119","CDM","272","RC","","","","","facility","both","","","","345.87","345.87","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SHAVER CURVED DBL SERATED CONCAVE 60 DEGREE 4MM","CcthChSup115753","CDM","272","RC","","","","","facility","both","","","","2510.6","2510.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, TRICUT 2.9MM","EplbChSup9788","CDM","270","RC","","","","","facility","both","","","","1544.69","1544.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, TRUNCATED STARTER 56MM","CcthChSup47205","CDM","272","RC","","","","","facility","both","","","","3328.01","3328.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLANKET, BAIR HUGGER U SHAPED","Wilm5448338","CDM","270","RC","","","","","facility","both","","","","32.99","32.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLANKET, MAXI-THERM DISP.","CcthChSup80780","CDM","270","RC","","","","","facility","both","","","","69.36","69.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BRA, POST SURGICAL DALE MEDIUM","Wilm5429069","CDM","270","RC","","","","","facility","both","","","","93.13","93.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BRA, POST SURGICAL DALE XX-LARGE","RadtCh29072","CDM","270","RC","","","","","facility","both","","","","93.13","93.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BRA, POST SURGICAL DALE XX-LARGE","RadtNw29072","CDM","270","RC","","","","","facility","both","","","","93.13","93.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, CAULK SUPER CARBIDE RA6","EplbChSup67858","CDM","272","RC","","","","","facility","both","","","","24.16","24.16","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ELAN 4 1-RING SMOOTH D6.0","CcthChSup107055","CDM","272","RC","","","","","facility","both","","","","811.85","811.85","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, FISSURE CROSS-CUT 1.6MM","CcthChSup64104","CDM","272","RC","","","","","facility","both","","","","36.02","36.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, LEGEND MATCH 14CMX3MM","CcthChSup28448","CDM","272","RC","","","","","facility","both","","","","663.33","663.33","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 10CM BALL FINE 4MM","CcthChSup111326","CDM","272","RC","","","","","facility","both","","","","638.22","638.22","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 12CM TELESC MATCH 2.5MM DIAM","EplbChSup111346","CDM","272","RC","","","","","facility","both","","","","668.23","668.23","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 14CM BALL 4MM DIAMETER","CcthChSup111331","CDM","272","RC","","","","","facility","both","","","","743.38","743.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 9CM BALL DIAMOND 4MM DIAMETER","AngiWmSup111313","CDM","272","RC","","","","","facility","both","","","","792.13","792.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, PEAR 6.1MM","EplbChSup64102","CDM","272","RC","","","","","facility","both","","","","384.65","384.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROSEN 1-RING ELAN4  4.0MM","CcthChSup77472","CDM","272","RC","","","","","facility","both","","","","631.44","631.44","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROUND DIAMOND 3.0MM","Chrs5464110","CDM","272","RC","","","","","facility","both","","","","420.38","420.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROUND DIAMOND 3.0MM","Wilm3164110","CDM","272","RC","","","","","facility","both","","","","420.38","420.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROUND DIAMOND HIGH SPEED 5MM","CcthChSup31586","CDM","270","RC","","","","","facility","both","","","","2465.69","2465.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BURR, SCULPTING SHAPE CYL 3X12MM","AngiChSup114702","CDM","272","RC","","","","","facility","both","","","","1887.76","1887.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CABLE, TRUDI","EplbChSup114795","CDM","272","RC","","","","","facility","both","","","","1218.26","1218.26","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","CcbcMg203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","CcicMR203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","Ccim38203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","FcinCT203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","S10747203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","WilmCT203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 1200CC","Chrs5421299","CDM","270","RC","","","","","facility","both","","","","7.77","7.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","Chrs472089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNISTER,150ML PREVENA PREVENA PLUS CONNECTOR","CcthChSup69301","CDM","270","RC","","","","","facility","both","","","","144.21","144.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, NASAL AIRLIFE","CcccCR752","CDM","270","RC","","","","","facility","both","","","","0.45","0.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, NASAL AIRLIFE","Chrs54752","CDM","270","RC","","","","","facility","both","","","","0.45","0.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, PASSPORT BUTTON 8MMX4CM","EplbChSup68808","CDM","272","RC","","","","","facility","both","","","","203.06","203.06","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, SAPHENOUS","CcthChSup74","CDM","270","RC","","","","","facility","both","","","","33.34","33.34","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, SAPHENOUS","Wilm5474","CDM","270","RC","","","","","facility","both","","","","33.34","33.34","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, SOFT TIP 25G","CcthChSup30751","CDM","270","RC","","","","","facility","both","","","","165.18","165.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, STRAIGHT VENOUS 24FR","Wilm54213160","CDM","270","RC","","","","","facility","both","","","","159.37","159.37","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA,NASAL","Chrs5491914","CDM","270","RC","","","","","facility","both","","","","16.23","16.23","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAP, PROTECTIVE TIP 3MM","AngiWmSup80387","CDM","278","RC","","","","","facility","both","","","","265.66","265.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAPS, SAMPLE CUP","CcthChSup212958","CDM","270","RC","","","","","facility","both","","","","0.05","0.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, BERENSTEIN 4 FR","Chrs54206361","CDM","270","RC","","","","","facility","both","","","","82.79","82.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, BERENSTEIN 4 FR. 65CM","Wilm54211128","CDM","270","RC","","","","","facility","both","","","","82.77","82.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUDE FOLEY 16F 5CC","CcthChSup2817","CDM","270","RC","","","","","facility","both","","","","53.6","53.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUDE NO BALLOON 16FR","Chrs54212825","CDM","270","RC","","","","","facility","both","","","","21.66","21.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUNCIL 20FR","CcthChSup4776","CDM","270","RC","","","","","facility","both","","","","77.31","77.31","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, COUNCIL 20FR","Wilm544776","CDM","270","RC","","","","","facility","both","","","","77.31","77.31","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, EMBOL FOGARTY 3FR LONG","CcthChSup808","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","218.89","218.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, EMBOL FOGARTY 4FR LONG","CcthChSup80837","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","218.89","218.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, EMBOL FOGARTY 5FR LONG","AngiChSup80839","CDM","272","RC","C1757","HCPCS","","","facility","both","","","","218.89","218.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, EPIDURAL 20GA 40 IN SOFT TIP","CcthChSup1251","CDM","270","RC","","","","","facility","both","","","","44.94","44.94","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IMAGER 2 SIZE 5 .035X100 SIM1","Chrs3139138","CDM","272","RC","","","","","facility","both","","","","46.71","46.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV PROTECTIVE 22G 1","CcspMR93817","CDM","270","RC","","","","","facility","both","","","","8.75","8.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV PROTECTIVE 22G 1","Hccc4193817","CDM","270","RC","","","","","facility","both","","","","8.75","8.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV PROTECTIVE 22G 1","Wilm3893817","CDM","270","RC","","","","","facility","both","","","","8.75","8.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","CcthChSup2986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","Chrs832986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 12F 5CC","Ccsm472470","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 14F 5CC","CcicUS2471","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
