"**TRAY,WAYNE PNEUMOTHORAX CATH 14FR 29CM PIGT","Uhcc38Sup71887","CDM","272","RC","","","","","facility","both","","","","1357.86","1357.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BINDER, ABDOMINAL 12"" 45-62","Chrs542715","CDM","270","RC","","","","","facility","both","","","","32.69","32.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIOPATCH DISK STERILE 1 INCH 4MM HOLE","EplbChSup42609","CDM","272","RC","","","","","facility","both","","","","34.2","34.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT DRILL  AO QUICK CONNECT 3.2MMX170MM","AngiChSup118791","CDM","272","RC","","","","","facility","both","","","","653.92","653.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT,  DRILL GRADUATED 2.5MM","EplbChSup63207","CDM","272","RC","","","","","facility","both","","","","538.91","538.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 1.8MM QUICK COUP","CcthChSup94058","CDM","270","RC","","","","","facility","both","","","","1050.95","1050.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.0MM - 6425","CcthChSup6425","CDM","270","RC","","","","","facility","both","","","","428.79","428.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.0MM DIA 125MM","CcthChSup93942","CDM","270","RC","","","","","facility","both","","","","452.6","452.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.4MM 110803","EplbChSup110803","CDM","272","RC","","","","","facility","both","","","","890.62","890.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.5 MM ARTHREX","Chrs5449647","CDM","272","RC","","","","","facility","both","","","","538.91","538.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.5MM 3 FLUTED RES","AngiWmSup76849","CDM","272","RC","","","","","facility","both","","","","278.33","278.33","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 3.0MMX60MM","EplbChSup80147","CDM","272","RC","","","","","facility","both","","","","1138.53","1138.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 4.2X180MM","AngiWmSup107007","CDM","272","RC","","","","","facility","both","","","","1450.32","1450.32","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL AO FITTING SCALED 2.4X135MM","AngiChSup106923","CDM","272","RC","","","","","facility","both","","","","916.66","916.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL AO FITTING SCALED 2.4X135MM","AngiWmSup106923","CDM","272","RC","","","","","facility","both","","","","916.66","916.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANN LG 5.0MM","Chrs548807","CDM","270","RC","","","","","facility","both","","","","2138.69","2138.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED 1.6MM","AngiChSup117151","CDM","272","RC","","","","","facility","both","","","","1722.39","1722.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED 13.0X300MM","CcthChSup54985","CDM","272","RC","","","","","facility","both","","","","3168.26","3168.26","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL LISFRANC 4.5MM","CcthChSup79513","CDM","272","RC","","","","","facility","both","","","","1196.92","1196.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL LOCKING ORTHOLOC 2.7MM","EplbChSup76394","CDM","272","RC","","","","","facility","both","","","","1138.53","1138.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL ORTHOLOC 2 1.3MM","EplbChSup80086","CDM","272","RC","","","","","facility","both","","","","1010.08","1010.08","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL QUICK COUPLING 2.8X200MM","AngiChSup110050","CDM","272","RC","","","","","facility","both","","","","920.11","920.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL SHORT  2.0X70 12MM STP J NTCH","Wilm3166324","CDM","272","RC","","","","","facility","both","","","","794.05","794.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL SOLID CORE 2.8MM","AngiWmSup118736","CDM","272","RC","","","","","facility","both","","","","671.44","671.44","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL THREE-FLUTED 3.8MM X270MM","Wilm3166199","CDM","272","RC","","","","","facility","both","","","","1250.63","1250.63","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, MAXFRAME DRILL 4.3MM STRL","CcthChSup114221","CDM","272","RC","","","","","facility","both","","","","2072.24","2072.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, TWIST DRILL J NOTCH 9MM STOP 1.5X50MM","CcthChSup113776","CDM","272","RC","","","","","facility","both","","","","815.27","815.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE AND HANDLE, LARYNGOSCOPE DISP MAC 4","CcthChSup75381","CDM","272","RC","","","","","facility","both","","","","54","54","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, 27MM RECIPROCATING","CcthChSup18761","CDM","270","RC","","","","","facility","both","","","","425.05","425.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, 6"" MODIFIED (INSULATED)","EplbChSup95666","CDM","270","RC","","","","","facility","both","","","","45.98","45.98","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CARBON STEEL #11","Wilm54345","CDM","270","RC","","","","","facility","both","","","","0.3","0.3","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CASPAR DBL 9MM","CcthChSup94460","CDM","270","RC","","","","","facility","both","","","","1112.98","1112.98","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CASPAR DBL 9MM","EplbChSup94460","CDM","270","RC","","","","","facility","both","","","","1112.98","1112.98","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CURVED 12MM X 11CM LATERAL HIP","AngiWmSup115060","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CURVED 12MM X 16CM LATERAL HIP","EplbChSup115061","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, DISSECTOR 3.5 AGGRESSIVE","AngiChSup72311","CDM","272","RC","","","","","facility","both","","","","227.71","227.71","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, ENDOSCOPIC HOOK","Chrs54104959","CDM","270","RC","","","","","facility","both","","","","1004.24","1004.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, FLAT 10MM X 5CM","AngiChSup115067","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, FLAT 10MM X 5CM","CcthChSup115067","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, FLAT, 12 MM X 3 CM, SINGLE USE","EplbChSup116209","CDM","272","RC","","","","","facility","both","","","","1080.14","1080.14","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, FULL RADIUS 56MM","Chrs5447212","CDM","272","RC","","","","","facility","both","","","","3328.01","3328.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, FULL RADIUS 58MM","CcthChSup47213","CDM","272","RC","","","","","facility","both","","","","3328.01","3328.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, FULL RADIUS 58MM","Chrs5447213","CDM","272","RC","","","","","facility","both","","","","3328.01","3328.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, INCISOR CURVED ELITE LONG 4.5MM","AngiWmSup34899","CDM","270","RC","","","","","facility","both","","","","593.74","593.74","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, L MED AGGRESSIVE 31X9","EplbChSup214040","CDM","270","RC","","","","","facility","both","","","","186.43","186.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, LARYNGOSCOPE DISP MAC 3","CcthChSup75379","CDM","272","RC","","","","","facility","both","","","","22.48","22.48","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MAC FOR MCGRATH HANDLE SIZE 4","Wilm5458330","CDM","272","RC","","","","","facility","both","","","","47.96","47.96","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MICRO 7X15MM","Wilm3164113","CDM","272","RC","","","","","facility","both","","","","186.43","186.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MICRO SAGITTAL 6.5X25.5","EplbChSup6913","CDM","270","RC","","","","","facility","both","","","","58.39","58.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MICRO SAGITTAL FINE 5.5X9X.6MM","Wilm5453425","CDM","272","RC","","","","","facility","both","","","","68.61","68.61","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MYRINGOTOMY - 1346","EplbChSup1346","CDM","270","RC","","","","","facility","both","","","","18.88","18.88","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, NEURO SURGICAL CLIPPER","Wilm54213460","CDM","270","RC","","","","","facility","both","","","","12.07","12.07","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, OPTHALMIC CUTTING 3MM","CcthChSup26914","CDM","270","RC","","","","","facility","both","","","","48.52","48.52","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, PATELLAR REAMER 41MM","Wilm54100407","CDM","270","RC","","","","","facility","both","","","","437.9","437.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, PRECISION FALCON SAW 25X1.27X1.05MM","EplbChSup57218","CDM","272","RC","","","","","facility","both","","","","1104.79","1104.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, RAD 40 ROTAT 4MM MR","Chrs3129137","CDM","270","RC","","","","","facility","both","","","","1573.69","1573.69","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, RECIPPROCATING SAW HEAVY DUTY LONG .77MM","AngiWmSup111683","CDM","270","RC","","","","","facility","both","","","","274.01","274.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAGITTAL SAW - MEDIUM","Wilm54203333","CDM","270","RC","","","","","facility","both","","","","138.37","138.37","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAW RECIPROCATING LONG","CcthChSup96386","CDM","270","RC","","","","","facility","both","","","","214.62","214.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SCREWDRIVER 2.0MM LONG","EplbChSup205236","CDM","272","RC","","","","","facility","both","","","","3654.97","3654.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SHAVER CURVED DBL SERATED CONCAVE 60 DEGREE 4MM","AngiChSup115753","CDM","272","RC","","","","","facility","both","","","","2510.6","2510.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, TRICUT ROTATE W/IRR 4MM M4","Wilm5429139","CDM","270","RC","","","","","facility","both","","","","1466.01","1466.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, TURBINATE INFERIOR 2.0MM","CcthChSup41228","CDM","270","RC","","","","","facility","both","","","","1774.21","1774.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE,RETRACTOR SOLID ELASTIC STAYS 13X16","CcthChSup73570","CDM","272","RC","","","","","facility","both","","","","322.23","322.23","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLANKET, BAIR HUGGER U SHAPED","Chrs5448338","CDM","270","RC","","","","","facility","both","","","","32.99","32.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BRA, POST SURGICAL DALE X-LARGE","Chrs3129071","CDM","270","RC","","","","","facility","both","","","","93.13","93.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, CARBIDE FG 6 SL","CcthChSup60323","CDM","272","RC","","","","","facility","both","","","","14.01","14.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, CARBIDE RA-6","Chrs5460219","CDM","272","RC","","","","","facility","both","","","","13.26","13.26","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, HOLE COVER FOR SHUNT 15MM DIAMETER","AngiWmSup70596","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","1063.73","1063.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MICA 2X8MM COMPT","AngiWmSup110309","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","2002.64","2002.64","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 10CM BALL DIAMOND FINE 1MM DIA","AngiChSup111319","CDM","272","RC","","","","","facility","both","","","","660.75","660.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 14CM CYLINDER BALL END 5MM","AngiWmSup111333","CDM","272","RC","","","","","facility","both","","","","698.24","698.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 14CM DIAM WHEEL 25.4MM DIAMETER","CcthChSup111339","CDM","272","RC","","","","","facility","both","","","","810.93","810.93","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 14CM LENGTH LARGE BORE FLUTED 3MM HEAD","AngiWmSup115787","CDM","272","RC","","","","","facility","both","","","","743.38","743.38","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 14CM MTL CUTTR 3MM DIA CARBIDE","AngiChSup111340","CDM","272","RC","","","","","facility","both","","","","983.58","983.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, OVAL DISP X-LONG 4X8MM","EplbChSup95058","CDM","270","RC","","","","","facility","both","","","","123.9","123.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, OVAL FLUSHCUT 8 FLUTE 5.5MMX13CM","CcthChSup49827","CDM","272","RC","","","","","facility","both","","","","231.2","231.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROUND DIAMOND 5.0MM","CcthChSup61413","CDM","272","RC","","","","","facility","both","","","","896.23","896.23","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROUND FINE DIAMOND 1.5MM","EplbChSup61417","CDM","272","RC","","","","","facility","both","","","","916.66","916.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, ROUND MULTI FLUTED 5.0MM","Wilm5461408","CDM","272","RC","","","","","facility","both","","","","916.66","916.66","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CABLE, SAFE CONNECT SCREW DOWN","EplbChSup23371","CDM","270","RC","","","","","facility","both","","","","106.89","106.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CABLE, TRIAL MULTILEAD","EplbChSup59151","CDM","272","RC","","","","","facility","both","","","","1156.05","1156.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","Hccc38203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, 12 LTR LARGE VOLUME","Midd47203755","CDM","270","RC","","","","","facility","both","","","","108.39","108.39","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","CcccCR2089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANISTER, SUCTION 2000CC","HcccCT2089","CDM","270","RC","","","","","facility","both","","","","9.43","9.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, IPAS FLEX SZ #7","CcthChSup19108","CDM","270","RC","","","","","facility","both","","","","7.59","7.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, NASAL AIRLIFE","WilmCT752","CDM","270","RC","","","","","facility","both","","","","0.45","0.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, PASSPORT BUTTON 8MMX4CM","Chrs5468808","CDM","272","RC","","","","","facility","both","","","","203.06","203.06","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, U SHAPE","Wilm5493701","CDM","270","RC","","","","","facility","both","","","","30.5","30.5","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, UNIVERSAL 22X38X76MM","Wilm541934","CDM","270","RC","","","","","facility","both","","","","154.9","154.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CANNULA, VESSEL 3MM","Wilm5431874","CDM","270","RC","","","","","facility","both","","","","22.72","22.72","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CAP, LEAD END","CcthChSup19468","CDM","270","RC","","","","","facility","both","","","","145.97","145.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, 5FR STRAIT FLUSH 65 IMPRESS RADIOLOGY","CcthChSup37856","CDM","278","RC","","","","","facility","both","","","","67.15","67.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, 6FR X 100CM AL1","Chrs3128539","CDM","272","RC","","","","","facility","both","","","","39.7","39.7","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, 6FR X 110CM PIG 145","AngiChSup28606","CDM","272","RC","","","","","facility","both","","","","39.7","39.7","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, 6FR X 110CM PIG","EplbChSup28603","CDM","272","RC","","","","","facility","both","","","","39.7","39.7","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, EXPO 5FR SL 110CM 6 SIDEHOLES PIG155","EplbChSup110865","CDM","272","RC","","","","","facility","both","","","","39.7","39.7","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV PROTECTIVE 22G 1","Cccc5693817","CDM","270","RC","","","","","facility","both","","","","8.75","8.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV PROTECTIVE 22G 1","Ccsb3893817","CDM","270","RC","","","","","facility","both","","","","8.75","8.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, IV PROTECTIVE 22G 1","HcccUS93817","CDM","270","RC","","","","","facility","both","","","","8.75","8.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","CcbcMg2986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 10F 3CC","Ccsb472986","CDM","270","RC","","","","","facility","both","","","","41.04","41.04","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 12F 5CC","CcsmCT2470","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 12F 5CC","MiddCT2470","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 14F 5CC","Chrs832471","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 16F 5CC","Ccim472472","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 16F 5CC","CcimUS2472","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 16F 5CC","CcspMR2472","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 16F 5CC","Fcin472472","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 5CC","ChrsCT2473","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 18F 5CC","WilmMR2473","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 20F 5CC","CcsbUS2474","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 20F 5CC","Hccc382474","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 20F 5CC","Wilm542474","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 22F 5CC","CcicCT2475","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 22F 5CC","Ccsp472475","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 22F 5CC","Wilm382475","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 24F 5CC","Chrs832476","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 26F 5CC","Ccim382477","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 26F 5CC","CcsbUS2477","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 26F 5CC","Ccsm382477","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 26F 5CC","Chrs382477","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, LATEX 2 WAY 26F 5CC","ChrsCT2477","CDM","270","RC","","","","","facility","both","","","","21.13","21.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*CATH, PEZZER MUSHROOM 18FR","Chrs312801","CDM","270","RC","","","","","facility","both","","","","100.36","100.36","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
