"*115185 BIT, DRILL CANNULATED 2.9MM","AngiWmSup115185","CDM","272","RC","","","","","facility","both","","","","1070.09","1070.09","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ADAPTER, CATHETER","CcicCT11426","CDM","270","RC","","","","","facility","both","","","","0.91","0.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ADAPTER, CATHETER","CcsbMR11426","CDM","270","RC","","","","","facility","both","","","","0.91","0.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ADAPTER, CATHETER","Ccsp3811426","CDM","270","RC","","","","","facility","both","","","","0.91","0.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ADAPTER, CATHETER","Fcin4111426","CDM","270","RC","","","","","facility","both","","","","0.91","0.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ADAPTER, CATHETER","FcinCT11426","CDM","270","RC","","","","","facility","both","","","","0.91","0.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ADAPTER, CATHETER","FcinMR11426","CDM","270","RC","","","","","facility","both","","","","0.91","0.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ADAPTER, CATHETER","S107US11426","CDM","270","RC","","","","","facility","both","","","","0.91","0.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ADAPTER, VIAL MULTI-DOSE","Wilm541844","CDM","270","RC","","","","","facility","both","","","","7.91","7.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ARISTA, 3 GRAM TOPICAL DRESSING","Wilm5432927","CDM","270","RC","","","","","facility","both","","","","948.78","948.78","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ASSEMBLY, ULPA FIL.W/WATER TRP","Wilm54202462","CDM","270","RC","","","","","facility","both","","","","159.44","159.44","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, DRAINAGE 1400ML PERICARDIOCENTESIS","AngiChSup54606","CDM","270","RC","","","","","facility","both","","","","27.32","27.32","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, DRAINAGE 1400ML PERICARDIOCENTESIS","CcthChSup54606","CDM","270","RC","","","","","facility","both","","","","27.32","27.32","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, DRAINAGE SUCTION 500ML","Ccsb38100777","CDM","270","RC","","","","","facility","both","","","","166.41","166.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, DRAINAGE SUCTION 500ML","Hccc47100777","CDM","270","RC","","","","","facility","both","","","","166.41","166.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, DRAINAGE SUCTION 500ML","Wilm38100777","CDM","270","RC","","","","","facility","both","","","","166.41","166.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, DRAINAGE W/TWIST VALVE","AngiChSup7963","CDM","270","RC","","","","","facility","both","","","","61.25","61.25","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, DRAINAGE W/TWIST VALVE","CcsbMR7963","CDM","270","RC","","","","","facility","both","","","","61.25","61.25","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, URINARY DRAINAGE CYSTOFLO","Ccim38837","CDM","270","RC","","","","","facility","both","","","","16.46","16.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, URINARY DRAINAGE CYSTOFLO","CcsmMR837","CDM","270","RC","","","","","facility","both","","","","16.46","16.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, URINARY DRAINAGE CYSTOFLO","Hccc41837","CDM","270","RC","","","","","facility","both","","","","16.46","16.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG,OSTOMY 1 PIECE CUT FIT 5/8-1 3/4 SENSURA","CcthChSup75474","CDM","272","RC","","","","","facility","both","","","","5.84","5.84","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, CHIN LARGE","EplbChSup33423","CDM","270","RC","","","","","facility","both","","","","186.84","186.84","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, ELASTIC DOUBLE 6""","CcspUS82180","CDM","270","RC","","","","","facility","both","","","","8.97","8.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, ELASTIC DOUBLE 6""","Hccc3882180","CDM","270","RC","","","","","facility","both","","","","8.97","8.97","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, ESMARK 3"" - NO LATEX","CcthChSup214138","CDM","270","RC","","","","","facility","both","","","","17.82","17.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BANDAGE, KERLIX ROLL 4""","Wilm5478","CDM","270","RC","","","","","facility","both","","","","0.55","0.55","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 1.0MM","CcthChSup115104","CDM","272","RC","","","","","facility","both","","","","470.18","470.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 1.8X115MM W/26MM  STOP","AngiChSup106598","CDM","272","RC","","","","","facility","both","","","","469","469","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 16MM CANN PERCUTANEOUS FLEXIBLE","CcthChSup118222","CDM","272","RC","","","","","facility","both","","","","4631.86","4631.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.0 MINI-QUICK 65MM","CcthChSup211378","CDM","270","RC","","","","","facility","both","","","","440.7","440.7","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.0X125MM","CcthChSup46472","CDM","272","RC","","","","","facility","both","","","","826.17","826.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.5MM QK COUP","EplbChSup6539","CDM","270","RC","","","","","facility","both","","","","401.99","401.99","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.7X125MM","EplbChSup60615","CDM","272","RC","","","","","facility","both","","","","826.17","826.17","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 2.7X45MM","AngiWmSup112085","CDM","272","RC","","","","","facility","both","","","","640.21","640.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 3.5X230MM STERILE","CcthChSup25639","CDM","270","RC","","","","","facility","both","","","","1033.43","1033.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 3.5X230MM STERILE","Wilm5425639","CDM","270","RC","","","","","facility","both","","","","1033.43","1033.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 4.3MM LONG CALIBRATED STRL","AngiWmSup113003","CDM","272","RC","","","","","facility","both","","","","2072.24","2072.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL 4.5MM QK COUP","Chrs546744","CDM","270","RC","","","","","facility","both","","","","425.81","425.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CALIBRATED 2.0 MM","EplbChSup57969","CDM","272","RC","","","","","facility","both","","","","603.42","603.42","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CALIBRATED QC 2.8 X 250X95MM","Chrs5453841","CDM","272","RC","","","","","facility","both","","","","723.58","723.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANN AO FITTING 2.7MM","Wilm5460948","CDM","272","RC","","","","","facility","both","","","","1603.4","1603.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANN AO FITTING 3.5MM","EplbChSup78305","CDM","272","RC","","","","","facility","both","","","","1398.45","1398.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL CANNULATED 2.3MM","EplbChSup59013","CDM","272","RC","","","","","facility","both","","","","1598.03","1598.03","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL FAST 2.0MM","EplbChSup33913","CDM","272","RC","","","","","facility","both","","","","495.11","495.11","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL LOCKING SHORT 3.1X216MM","CcthChSup63542","CDM","272","RC","","","","","facility","both","","","","1235.91","1235.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL MATRIX 1.5 MM W/8MM STOP/50MM","EplbChSup56423","CDM","272","RC","","","","","facility","both","","","","594.6","594.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL QUICK COUPLING 2.5X170MM","AngiChSup115123","CDM","272","RC","","","","","facility","both","","","","817.23","817.23","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL SALVATION CANN 5.0MM","EplbChSup79373","CDM","272","RC","","","","","facility","both","","","","1833.33","1833.33","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL STEPPED LARGE 4.5X6.5X485MM","Wilm5453835","CDM","272","RC","","","","","facility","both","","","","2992.58","2992.58","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL THREE FLUTED 3.2X330X100 CALIB","EplbChSup65644","CDM","272","RC","","","","","facility","both","","","","1316.15","1316.15","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL THREE-FLUT  4.2X145MM STRL","EplbChSup43235","CDM","272","RC","","","","","facility","both","","","","937.98","937.98","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, DRILL W/STOP QC 2.4X65MM","CcthChSup43678","CDM","272","RC","","","","","facility","both","","","","970.67","970.67","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, RINGLOC QUICK CONNECT 3.2X40MM","CcthChSup38790","CDM","272","RC","","","","","facility","both","","","","437.9","437.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT, VUEPOINT 2 DRILL 2.4MM","CcthChSup62070","CDM","272","RC","","","","","facility","both","","","","233.54","233.54","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BIT,DRILL 1.0MM - 31854","CcthChSup31854","CDM","272","RC","","","","","facility","both","","","","440.7","440.7","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE AND HANDLE, LARYNGOSCOPE DISP MILLER 3","AngiWmSup75383","CDM","272","RC","","","","","facility","both","","","","54","54","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CARBON STEEL #15","EplbChSup349","CDM","270","RC","","","","","facility","both","","","","0.3","0.3","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CARBON STEEL #15","Wilm54349","CDM","270","RC","","","","","facility","both","","","","0.3","0.3","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CARBON STEEL 20","Wilm54351","CDM","270","RC","","","","","facility","both","","","","0.31","0.31","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, CUPPED 10MM X 11CM","EplbChSup115055","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, EXCALIBUR 4.0MMX 3CM","AngiWmSup49822","CDM","272","RC","","","","","facility","both","","","","230.8","230.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, FLAT 10MM X 11CM","CcthChSup115068","CDM","272","RC","","","","","facility","both","","","","932.9","932.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, HELICAL PERFORATED 115MM STRL","AngiChSup75325","CDM","272","RC","","","","","facility","both","","","","788","788","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, HELICAL PERFORATED 80MM STRL","AngiChSup75326","CDM","272","RC","","","","","facility","both","","","","788","788","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, KNEE PARTIAL OXFORD STABLECUT","Wilm3167705","CDM","272","RC","","","","","facility","both","","","","1634.81","1634.81","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MAC FOR MCGRATH HANDLE SIZE 3","Wilm5458329","CDM","272","RC","","","","","facility","both","","","","47.96","47.96","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MAC FOR MCGRATH HANDLE SIZE 4","EplbChSup58330","CDM","272","RC","","","","","facility","both","","","","47.96","47.96","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MICRO THIN 22.5X.78MM","CcthChSup64116","CDM","272","RC","","","","","facility","both","","","","404.2","404.2","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, MINI-BLADE","Wilm54913","CDM","270","RC","","","","","facility","both","","","","122.61","122.61","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, OPTH SCLEROTOME","Chrs54911","CDM","270","RC","","","","","facility","both","","","","54.65","54.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, OSCILLATING SAGITTAL 9X.25X25","EplbChSup76321","CDM","272","RC","","","","","facility","both","","","","195.6","195.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, OSTEOTOME SZ 12 113542","AngiWmSup113542","CDM","272","RC","","","","","facility","both","","","","759.02","759.02","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAGITAL EXTRA WIDE THIN/SHORT 29.9X.64X58.7MM","EplbChSup110646","CDM","272","RC","","","","","facility","both","","","","233.26","233.26","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAMURAI","EplbChSup120106","CDM","272","RC","","","","","facility","both","","","","1167.72","1167.72","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SAW KOMET","Wilm54205136","CDM","272","RC","","","","","facility","both","","","","134.87","134.87","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SHAVER STRAIGHT DBL SERATED STRL 0 DEGREE 3MM","AngiChSup115749","CDM","272","RC","","","","","facility","both","","","","2510.6","2510.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, SPOON BARREL ANG DBL 2.2MM","EplbChSup51166","CDM","272","RC","","","","","facility","both","","","","48.63","48.63","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, TRICUT ROTATE W/IRR 4MM M4","EplbChSup29139","CDM","270","RC","","","","","facility","both","","","","1466.01","1466.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, TRUNCATED STARTER 50MM","Chrs5447203","CDM","272","RC","","","","","facility","both","","","","3328.01","3328.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, TRUNCATED STARTER 50MM","Wilm5447203","CDM","272","RC","","","","","facility","both","","","","3328.01","3328.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BLADE, TRUNCATED STARTER 58MM","Chrs5447206","CDM","272","RC","","","","","facility","both","","","","3328.01","3328.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BRA, POST SURGICAL DALE XX-LARGE","RadtHg29072","CDM","270","RC","","","","","facility","both","","","","93.13","93.13","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BRACE, ANKLE STIRRUP UNIVERSAL","CcthChSup46","CDM","270","RC","","","","","facility","both","","","","97.73","97.73","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, 5.5 DIAMOND","EplbChSup120116","CDM","272","RC","","","","","facility","both","","","","840.76","840.76","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MICA 2X12MM COMPT","EplbChSup110310","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","2002.64","2002.64","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 10CM BALL DIAMOND FINE 4MM","AngiChSup111325","CDM","272","RC","","","","","facility","both","","","","660.75","660.75","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BUR, MR8 10CM BALL FINE 2MM","EplbChSup111322","CDM","272","RC","","","","","facility","both","","","","619.41","619.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
