"Drug test prsmv chem anlyzr","80307","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","All Commercial Plans","68.98","","","","","","","fee schedule","40.39","186.42","Laboratory"
"Drug test prsmv chem anlyzr","80307","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Caritas Next Other Commercial Plan","62.14","","","","","","","fee schedule","40.39","186.42","Laboratory"
"Drug test prsmv instrmnt","80306","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Caritas Next Other Commercial Plan","17.14","","","","","","","fee schedule","11.14","51.42","Laboratory"
"Dstrj neurofibroma xtnsv","0419T","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","All Commercial Plans","1197.99","","","","","","","fee schedule","758.73","2395.99","Radiology"
"Duodenal motility study","91022","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark All Commercial Plans","594.99","","","","","","","fee schedule","383.08","1209.74","Radiology"
"Duodenal motility study","91022","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Medicare Managed Care Plan","383.08","","","","","","","fee schedule","383.08","1209.74","APC"
"Dx gastr intub w/asp spec","43754","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Health Options Medicare Managed Care Plan","239.17","","","","","","","fee schedule","221.67","700","APC"
"Dx gastr intub w/asp specs","43755","HCPCS","","","","","","","facility","outpatient","","","","","","Healthspring","Medicare Managed Care Plan","139.05","","","","","","","fee schedule","132.1","417.14","APC"
"Dx laryngoscopy newborn","31520","HCPCS","","","","","","","facility","outpatient","","","","","","Jefferson Health Plan","Health Partners Medicaid Managed Care/Aca Plan","1267.96","","","","","","","fee schedule","401.52","1267.96","APC"
"Dxa bone density study","77085","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Highmark Medicare Managed Care Plan","107.33","","","","","","","fee schedule","107.33","338.93","APC"
"Dxa bone density study","77085","HCPCS","","","","","","","facility","outpatient","","","","","","Healthspring","Medicare Managed Care Plan","112.98","","","","","","","fee schedule","107.33","338.93","APC"
"Dynamic cavernosometry","54231","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Caritas Next Other Commercial Plan","431.99","","","","","","","fee schedule","256.49","809.98","Radiology"
"Dysequilibrium","149","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","All Commercial Plans","","","[SNF-(% BC): 65] [Bariatric Surgery-Case Rate: 20177] [All Other IP (%BC): 86.5]","","","","0","other","","","No services performed during 15-month lookback period."
"Dysequilibrium","149","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Highmark Wholecare Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Dysequilibrium","149","MS-DRG","","","","","","","facility","inpatient","","","","","","Ibc","All Commercial Plans","","","[Psych-Per Diem: 1800] [All Other IP (%BC): 89.50]","","","","0","other","","","No services performed during 15-month lookback period."
"EBV PCR QUANT","CHEMRR2721","CDM","306","RC","87799","HCPCS","","","facility","both","","","","262.79","262.79","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ECG,ROUTINE,TRACING ONLY","CDM1501015","CDM","730","RC","93005","HCPCS","","","facility","both","","","","155.16","155.16","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ECHO,TRANSTHOR,2D,COMP,WO CONTRAST PF","ChhnCh2163","CDM","960","RC","93306","HCPCS","","","facility","both","","","26","1050.48","1050.48","","","","","","","","","","","","","Gross Charge Type: Acute Price List Echo Services | The modified price is presented in the standard charge value. | Modifier 26: Professional Component"
"ECHO,TRANSTHOR,2D,COMP,WO CONTRAST PF","WGNIPf502163","CDM","960","RC","93306","HCPCS","","","facility","both","","","26","1982.03","1982.03","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | The modified price is presented in the standard charge value. | Modifier 26: Professional Component"
"ECHO,TRANSTHOR,2D,COMP,WO CONTRAST PF","WilmPf502163","CDM","960","RC","93306","HCPCS","","","facility","both","","","26","1050.48","1050.48","","","","","","","","","","","","","Gross Charge Type: Acute Price List Echo Services | The modified price is presented in the standard charge value. | Modifier 26: Professional Component"
"ECHO,TRANSTHOR,2D,LIMITED,WO CON PF","EmerChP93308","CDM","960","RC","93308","HCPCS","","","facility","both","","","26","371.15","371.15","","","","","","","","","","","","","Gross Charge Type: Acute Price List Echo Services | The modified price is presented in the standard charge value. | Modifier 26: Professional Component"
"ECHO,TRANSTHOR,2D,W STRESS TEST,W EKG GLB","Wilm501183","CDM","483","RC","93351","HCPCS","","","facility","both","","","","3921.45","3921.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ECHOENCEPHALOGRAPHY,W IMG DOCU PFR","Rdpf47P1054","CDM","972","RC","76506","HCPCS","","","facility","both","","","26","146.77","146.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | The modified price is presented in the standard charge value. | Modifier 26: Professional Component"
"EEG monitoring/function test","95958","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Caritas Next Other Commercial Plan","1484.77","","","","","","","fee schedule","881.58","2783.94","Radiology"
"EEG,W VIDEO,REVIEW DATA,EA ADTL 12-26 HOURS,UNMONIT","EeggCh2220","CDM","740","RC","95714","HCPCS","","","facility","both","","","","2940.9","2940.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"EGFR MUTATION ANALYSIS","PathCh2055","CDM","310","RC","81235","HCPCS","","","facility","both","","","TC","2320.29","2320.29","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | The modified price is presented in the standard charge value. | Modifier TC: Technical Component; represents the costs of equipment, supplies, and technician personnel for a procedure, excluding the physician's interpretation. It is used when only the technical portion of a test is billed, typically by hospitals, imaging centers, or independent diagnostic testing facilities"
"EKG tracing for initial prev","G0404","HCPCS","","","","","","","facility","outpatient","","","","","","Amerihealth","Medicare Managed Care Plan","33.76","","","","","","","fee schedule","29.69","93.77","APC"
"ELASF, PANCREATIC ELASTASE, FECES","ChemWm2948","CDM","301","RC","82653","HCPCS","","","facility","both","","","","153.65","153.65","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRICAL STIMULAT,CHEMODENERVATION PF","EmggWmPf1537","CDM","986","RC","95873","HCPCS","","","facility","both","","","26","110.43","110.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | The modified price is presented in the standard charge value. | Modifier 26: Professional Component"
"ELECTRODE, 24/26 ANG ROLL BALL","OperChSup203497","CDM","270","RC","","","","","facility","both","","","","764.62","764.62","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, 24FR COLLINS KNIFE","OperChSup203493","CDM","270","RC","","","","","facility","both","","","","787.63","787.63","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, 26FR COLLINS KNIFE","PacuChSup203494","CDM","270","RC","","","","","facility","both","","","","740.6","740.6","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, 26FR CUTTING LOOP","PacuWmSup203491","CDM","270","RC","","","","","facility","both","","","","505.91","505.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, ACMI SUPERSECT PK WIRE WIDE SURFACE LOOP TIP","GastChSup114522","CDM","272","RC","","","","","facility","both","","","","2942.8","2942.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, ARTHROSCOPIC","ScpuChSup205998","CDM","270","RC","","","","","facility","both","","","","114.27","114.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, BLADE EXTENDED 4IN","GastWmSup43967","CDM","272","RC","","","","","facility","both","","","","30.77","30.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, BLADE EXTENDED 4IN","PacuChSup43967","CDM","272","RC","","","","","facility","both","","","","30.77","30.77","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, BUGBEE 5FR X 58CM","EplbChSup205749","CDM","270","RC","","","","","facility","both","","","","491.86","491.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, CONE BIOPSY EXCISOR LARGE SHALLOW","PacuWmSup19448","CDM","270","RC","","","","","facility","both","","","","74.53","74.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, CONE BIOPSY EXCISOR LARGE SHALLOW","ScorChSup19448","CDM","270","RC","","","","","facility","both","","","","74.53","74.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, CONE BIOPSY EXCISOR MEDIUM","PacuWmSup19447","CDM","270","RC","","","","","facility","both","","","","74.53","74.53","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, CONE BIOPSY EXCISOR SMALL","ScanWmSup19446","CDM","270","RC","","","","","facility","both","","","","149.06","149.06","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, CONE BIOPSY EXCISOR SMALL","ScpuWmSup19446","CDM","270","RC","","","","","facility","both","","","","149.06","149.06","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, ELECTROSURGICAL EDGE 2.4MM SHAFT 0.2IN ACTIVE 6.5IN BLADE INSULATED EXTENDED PTFE LATEX-FREE STERILE","ScorChSup120991","CDM","272","RC","","","","","facility","both","","","","25.89","25.89","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, J-HOOK E-Z CLEAN 13 1/2""","ScanWmSup64615","CDM","272","RC","","","","","facility","both","","","","215.82","215.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, J-HOOK E-Z CLEAN 13 1/2""","Wilm3164615","CDM","272","RC","","","","","facility","both","","","","215.82","215.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, L-HOOK E-Z CLEAN 13 1/2""","ScanChSup28137","CDM","270","RC","","","","","facility","both","","","","402.57","402.57","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, LAPAROSCOPIC","ScanChSup5266","CDM","270","RC","","","","","facility","both","","","","184.49","184.49","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, LLETZ BALL 5MM","PacuChSup94129","CDM","270","RC","","","","","facility","both","","","","33.61","33.61","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, PRASS PAIRED 18MM","GyscChSup76960","CDM","272","RC","","","","","facility","both","","","","938.06","938.06","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, RF CANNULA CURVED 150MM 20GA","AnesWmSup79719","CDM","272","RC","","","","","facility","both","","","","86.24","86.24","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, RF THERMOCOUPLE 15CM","ScpuWmSup79715","CDM","272","RC","","","","","facility","both","","","","492.78","492.78","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, SCHNEIDE BIPO 21CH","CspuChSup112286","CDM","272","RC","","","","","facility","both","","","","2237.59","2237.59","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE, VAPORIZATION","ScpuChSup105572","CDM","270","RC","","","","","facility","both","","","","1213.05","1213.05","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE,FOAM GET GEL FOR STRESS TEST 930","ScpuChSup19502","CDM","270","RC","","","","","facility","both","","","","0.09","0.09","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE,RESECTION ROLL BALL 24FR 12-DEG","GastChSup64796","CDM","272","RC","","","","","facility","both","","","","1034.06","1034.06","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ELECTRODE,RESECTION ROLL BALL 24FR 12-DEG","GastWmSup64796","CDM","272","RC","","","","","facility","both","","","","1034.06","1034.06","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"EMBOLIZ,VAS,,HEMORR/LYMP EXTRAVAS GLP","IrraCh1078","CDM","361","RC","37244","HCPCS","","","facility","both","","","","22844.41","22844.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"EMBOLIZATION,TRANSC,VESS,RS&I GLB","IrraWm2374","CDM","320","RC","75894","HCPCS","","","facility","both","","","","128.59","128.59","","","","","","","","","","","","","Gross Charge Type: Acute Discounted"
"EMG,1 EXTREMITY,W/WO PARASPINAL PF","EmggWmPf1519","CDM","977","RC","95860","HCPCS","","","facility","both","","","26","445.9","445.9","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | The modified price is presented in the standard charge value. | Modifier 26: Professional Component"
"EMG,4 EXTREMITIES,W/WO PARASPINAL PF","EmggWmPf1522","CDM","977","RC","95864","HCPCS","","","facility","both","","","26","916.95","916.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | The modified price is presented in the standard charge value. | Modifier 26: Professional Component"
"EMG,EA EXTREMITY,REL PARASP,NER,COM PF","EmggWmPf1372","CDM","977","RC","95886","HCPCS","","","facility","both","","","26","291.43","291.43","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | The modified price is presented in the standard charge value. | Modifier 26: Professional Component"
"EMG,EA EXTREMITY,REL PARASP,NER,LIM GLB","EmggNs1331","CDM","922","RC","95885","HCPCS","","","facility","both","","","","394.88","394.88","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"EMG,EA EXTREMITY,REL PARASP,NER,LIM PF","EmggChPf1371","CDM","977","RC","95885","HCPCS","","","facility","both","","","26","109.01","109.01","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List | The modified price is presented in the standard charge value. | Modifier 26: Professional Component"
"ENDCAP, PARALLEL 16X30MM","DelrChSup108420","CDM","278","RC","","","","","facility","both","","","","6950.34","6950.34","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDCAP, T2 ALPHA TIBIA SYSTEM LOWER EXTREMITY 08, +0MM","GyscChSup106673","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","1004.19","1004.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDO STITCH, DISP 10MM","PacuWmSup104212","CDM","270","RC","","","","","facility","both","","","","679.92","679.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOBLADE, GASTROC RECESSION DISP.","ScpuWmSup112699","CDM","272","RC","","","","","facility","both","","","","5973.72","5973.72","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, AAA EXCLUDER 14.5MMX14CM","PacuChSup74750","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","27102.86","27102.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, AAA IPSILATERAL LEG EXCLUDER 26MMX14.5MMX12CM","ScanChSup64388","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","66217.19","66217.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, EXCLUDER  AAA IPSILATERAL LEG 28.5MMX14.5MMX16CM","ScorChSup64170","CDM","278","RC","","","","","facility","both","","","","66217.19","66217.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, EXCLUDER AAA 16MMX14MMX7CM","DelrChSup72191","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","19095.19","19095.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, EXCLUDER AAA CONTRALAT LEG 16MMX13.5CM","GastWmSup72285","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","27102.86","27102.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, EXCLUDER AAA CONTRALAT LEG 27MMX14CM","PacuWmSup66807","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","27102.86","27102.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, EXCLUDER C3 14.5MMX12CM","ScorWmSup71061","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","66217.19","66217.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, EXCLUDER C3 23MMX12MMX18CM","AngiWmSup78685","CDM","278","RC","","","","","facility","both","","","","62263.46","62263.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, EXCLUDER CONFORM AAA EXT 28MM X 4.5CM 16FR","AngiChSup111740","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","25137.06","25137.06","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, EXCLUDER CONFORM AAA EXT 32MM X 4.5CM 18FR","ScpuChSup111741","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","26733.27","26733.27","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, EXCLUDER CONFORM AAA TRNK ENDO 36MMX14.5MMX14CM 18FR","PacuChSup111020","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","88071.95","88071.95","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, EXCLUDER CONTRALATERAL LEG 18MMX13.5CM","GastChSup61682","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","27102.86","27102.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, EXCLUDER CONTRALATERAL LEG 18MMX13.5CM","GastWmSup61682","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","27102.86","27102.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, EXCLUDER CONTRALATERAL LEG 20MMX11.5CM","GyscChSup62665","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","27102.86","27102.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, EXCLUDER CONTRALATERAL LEG 20MMX11.5CM","ScpuChSup62665","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","27102.86","27102.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, EXCLUDER CONTRALATERAL LEG 23MMX14CM","OperWmSup70568","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","27102.86","27102.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, EXCLUDER CONTRALATERAL LEG 23MMX14CM","Wilm5470568","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","27102.86","27102.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, EXCLUDER CONTRALATERAL LEG 27MMX12CM","CcthChSup69128","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","27102.86","27102.86","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, EXCLUDER IBC  23X10X10 FA","CcthChSup77814","CDM","278","RC","","","","","facility","both","","","","62263.46","62263.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, EXCLUDER IBC  23X14X10 FA","ScpuWmSup69127","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","66217.19","66217.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 10MMX8MMX6CM","DelrChSup116664","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","45177.21","45177.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 10MMX8MMX6CM","PacuWmSup116664","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","45177.21","45177.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 15MMX12MMX6CM","PacuChSup116668","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","45177.21","45177.21","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 26MMX3.8MMX4CM 20FR","OperWmSup116672","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","63711.45","63711.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 28MMX4MMX4CM 22FR","OperWmSup116673","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","63711.45","63711.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 28MMX8MMX15CM 22FR","AnesWmSup116641","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 28MMX8MMX20CM 22FR","GyscChSup116642","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 28MMX8MMX20CM 22FR","ScanWmSup116642","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 31MMX12MMX15CM 22FR","OperChSup116653","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 31MMX12MMX15CM 22FR","ScanWmSup116653","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 31MMX12MMX20CM 22FR","AnesWmSup116654","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 34MMX12MMX15CM 24FR","CspuChSup116655","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 34MMX12MMX15CM 24FR","GastChSup116655","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 34MMX12MMX15CM 24FR","PacuChSup116655","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 34MMX8MMX15CM 24FR","AngiWmSup116645","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 37MMX12MMX20CM 24FR","ScanChSup116658","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 37MMX4.2MMX5CM 24FR","EplbChSup116676","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","63711.45","63711.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 37MMX4.2MMX5CM 24FR","GastWmSup116676","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","63711.45","63711.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 37MMX8MMX15CM 24FR","PacuChSup116647","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 37MMX8MMX20CM 24FR","AngiChSup116648","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 37MMX8MMX20CM 24FR","GyscChSup116648","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 40MMX12MMX15CM 26FR","AnesChSup116659","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 40MMX12MMX15CM 26FR","PacuWmSup116659","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 40MMX4.3MMX6CM 26FR","DelrChSup116677","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","63711.45","63711.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 40MMX4.3MMX6CM 26FR","EplbChSup116677","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","63711.45","63711.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 40MMX4.3MMX6CM 26FR","OperWmSup116677","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","63711.45","63711.45","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 40MMX8MMX15CM 26FR","CspuChSup116649","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","197111.64","197111.64","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 40MMX8MMX15CM 26FR","DelrChSup116649","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","197111.64","197111.64","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 40MMX8MMX15CM 26FR","PacuChSup116649","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","197111.64","197111.64","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 40MMX8MMX20CM 26FR","AngiChSup116650","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 40MMX8MMX20CM 26FR","ScanChSup116650","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 45MMX12MMX20CM 26FR","ScorChSup116662","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 45MMX8MMX15CM 26FR","PacuChSup116651","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS, TAG THORACIC BRANCH 45MMX8MMX20CM 26FR","AngiWmSup116652","CDM","278","RC","C1874","HCPCS","","","facility","both","","","","185342.4","185342.4","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"ENDOPROSTHESIS,AAA EXCLUDER C3 16X12X7","ScanWmSup73394","CDM","278","RC","","","","","facility","both","","","","19095.19","19095.19","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
