"*115423 BIT, DRILL 2.8MM","AngiWmSup115423","CDM","272","RC","","","","","facility","both","","","","808.82","808.82","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ADAPTER, CATHETER","Wilm5411426","CDM","270","RC","","","","","facility","both","","","","0.91","0.91","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ADAPTER, CORONARY PERFUSION","CcthChSup82502","CDM","270","RC","","","","","facility","both","","","","51.8","51.8","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ADAPTER, T-PIECE","EplbChSup82086","CDM","270","RC","","","","","facility","both","","","","0.18","0.18","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ADAPTOR, BIOPSY VALVE","Chrs3131698","CDM","270","RC","","","","","facility","both","","","","40.46","40.46","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ANCHOR, BUTTERFLY","Wilm3167283","CDM","278","RC","C1883","HCPCS","","","facility","both","","","","183.92","183.92","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*ARISTA, 1 GRAM TOPICAL DRESSING","CcthChSup31703","CDM","272","RC","","","","","facility","both","","","","475.85","475.85","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, DRAINAGE SUCTION 500ML","CcimUS100777","CDM","270","RC","","","","","facility","both","","","","166.41","166.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, DRAINAGE SUCTION 500ML","Fcin38100777","CDM","270","RC","","","","","facility","both","","","","166.41","166.41","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, DRAINAGE UROCATCHER STRL","Chrs54215469","CDM","270","RC","","","","","facility","both","","","","90.5","90.5","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, DRAINAGE W/TWIST VALVE","CcsmMR7963","CDM","270","RC","","","","","facility","both","","","","61.25","61.25","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, DRAINAGE W/TWIST VALVE","Chrs417963","CDM","270","RC","","","","","facility","both","","","","61.25","61.25","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
"*BAG, DRAINAGE W/TWIST VALVE","FcinCT7963","CDM","270","RC","","","","","facility","both","","","","61.25","61.25","","","","","","","","","","","","","Gross Charge Type: Main Acute Price List"
