"1st plmt drug elut oc ins","0444T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","6277",,,,,,,"fee schedule","1343","6277",
"2019 nCoV diagnostic P","U0001","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","35.92",,,,,,,"fee schedule","26.94","76.15",
"2d cephalometric image","D0340","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","185.05",,,,,,,"fee schedule","87.29","185.05","APC"
"3-d radiotherapy plan","77295","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","481.85",,,,,,,"fee schedule","378.49","2943.23",
"3d cntr simula trgt lvr les","0944T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","246.5",,,,,,,"fee schedule","239.32","507.37","APC"
"3d render w/intrp postproces","76376","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Hmo/Pos","31.32",,,,,,,"fee schedule","23.08","711",
"3d render w/intrp postproces","76376","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","31.32",,,,,,,"fee schedule","23.08","711",
"3d render w/intrp postproces","76377","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","59.87",,,,,,,"fee schedule","59.87","88.2",
"Abacavir: 60 Tablet, Film Coated In 1 Bottle (69097-514-03)","24438_69097051403","CDM","637","RC","69097051403","NDC",,,"facility","both","1","EA",,"34.82","34.82",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Abdomen surgery procedure","22999","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","524.52",,,,,,,"fee schedule","247.41","11531.48","APC"
"Abdomen surgery procedure","49999","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","2572",,,,,,,"fee schedule","909.73","11531.48",
"Abdomen surgery procedure","49999","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","1928.62",,,,,,,"fee schedule","909.73","11531.48","APC"
"Abdomen surgery procedure","49999","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","11531.48",,,,,,,"fee schedule","909.73","11531.48",
"Ablate bone tumor(s) perq","20982","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","10006.92",,,,,,,"fee schedule","2572","37284.11",
"Ablate heart dysrhythm focus","93650","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","7823.25",,,,,,,"fee schedule","5125.78","16585.3","APC"
"Ablate pulm tumor perq crybl","32994","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","10227.73",,,,,,,"fee schedule","4817","22603.4",
"Ablt trurl prst8 tis trnsdcr","55882","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","13498.03",,,,,,,"fee schedule","6580.16","28054.72","APC"
"Abltj 1/+thyr ndul 1lobe prq","60660","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","1689.72",,,,,,,"fee schedule","1656.59","7972.53","APC"
"Abltj ire liver 1+ tum perq","47384","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","10768.6",,,,,,,"fee schedule","10661.98","22603.4","APC"
"Abltj ire prst8 1+ tum perq","55877","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","22603.4",,,,,,,"fee schedule","10661.98","22603.4","APC"
"Abltj mal brst tum perq crtx","0581T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","5594",,,,,,,"fee schedule","3514.53","8325.82",
"Abltj mal brst tum perq crtx","0581T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","5843.31",,,,,,,"fee schedule","3514.53","8325.82",
"Abltj perc plex/trncl nrv","0442T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","8802.39",,,,,,,"fee schedule","3295","18661.07","APC"
"Abltj perc uxtr/perph nrv","0440T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","2987",,,,,,,"fee schedule","1958.63","10227.73",
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Peach State Health Plan","Medicaid Managed Care Plan",,,"[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Abortion Without D&C","779","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Clover Health","Medicare Managed Care Plan",,,"[MSDRG Base Rate: FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Abortion","59840","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","4581",,,,,,,"fee schedule","3011.79","8364.54",
"Abortion","59850","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","4454.79",,,,,,,"fee schedule","3011.79","5051.48",
"Abortion","59856","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","3011.79",,,,,,,"fee schedule","2912","5051.48",
"Acetylcholn rcptr blckg antb","86042","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","25.13",,,,,,,"fee schedule","13.8","39.01",
"Acetylcysteine: 25 Vial In 1 Carton (63323-694-04)  / 4 Ml In 1 Vial (63323-694-22)","123_63323069404","CDM","637","RC","J7608","HCPCS","63323069404","NDC","facility","both","1","EA",,"33.96","33.96",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Achr antb id imfluor livecll","0545U","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","37.73",,,,,,,"fee schedule","37.73","79.99","APC"
"Acid perfusion of esophagus","91030","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","374.29",,,,,,,"fee schedule","374.29","2572","APC"
"Acne surgery","10040","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","207.28",,,,,,,"fee schedule","201.24","4840.09","APC"
"Acth stimulation panel","80400","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","33.27",,,,,,,"fee schedule","24.47","69.15","APC"
"Acth stimulation panel","80406","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","165.91",,,,,,,"fee schedule","58.7","165.91","APC"
"Actin antibody each","86015","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","25.55",,,,,,,"fee schedule","9.04","25.55","APC"
"Active thrc irrigation spx","1021T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","660.66",,,,,,,"fee schedule","629.2","1333.9","APC"
"Acute & Subacute Endocarditis","126","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Bcbs","Hpn Other Commercial Plan",,,"[Stop Loss: Total Charges > 210600.19 | Total % of Charge: 69] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section-Case Rate: 15204.02] [Normal Vaginal Delivery-Case Rate: 10860.01] [Psych-Per Diem: 2022.14] [Rehab-Per Diem: 3228.69] [IP High Cost Drugs ($): 0 Charge Threshold 1000 (%BC): 70] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 400 (%BC): 76] [Transplants-Case Rate: FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Exchange","15591.63",,,,,,,"fee schedule","9886.43","22305.47",
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Bcbs","Ppo",,"84.14",,"10533.07","4460.63","15879.66","1 through 10","percent of total billed charges",,,
"Acute And Subacute Endocarditis With Cc","289","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Hmo/Pos",,,"[Stop Loss: Total Charges > 302159 | Total % of Charge: 55] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Alcohol/ Chemical Dependency-Per Diem: 1979] [Psych-Per Diem: 1979] [Rehab-Per Diem: 2455] [IP High Cost Drugs ($): 0 Charge Threshold 1000 (%BC): 76] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 400 (%BC): 76] [Cardiac Surgery-Per Diem: 52424 Days: 8 Additional Days: 5194] [PTCA-Per Diem: 19887 Days: 4 Additional Days: 5194] [Transplants-Case Rate: FEE SCHEDULE] [Pancreas Transplant (%BC): 80]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis With Cc","289","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Bcbs","Hmo",,,"[Stop Loss: Total Charges > 199621.03 | Total % of Charge: 69] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section-Case Rate: 17240.57] [Normal Vaginal Delivery-Case Rate: 12314.69] [Psych-Per Diem: 2293] [Rehab-Per Diem: 3661.16] [IP High Cost Drugs ($): 0 Charge Threshold 1000 (%BC): 70] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 400 (%BC): 76] [Transplants-Case Rate: FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis Without Cc/Mcc","290","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Sonder Health Plans","Medicare Managed Care Plan","10765.79",,,,,,,"fee schedule","10096.83","21736.64","MSDRG Base Rate"
"Acute Leukemia With Mcc","834","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Humana","Medicare Managed Care Plan","92432.59",,,,,,,"fee schedule","50370.82","117336.09",
"Acute Leukemia With Other Procedures","850","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Bcbs","Blue Pathways Exchange",,,"[Stop Loss: Total Charges > 210600.19 | Total % of Charge: 50] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section-Case Rate: 12825.89] [Normal Vaginal Delivery-Case Rate: 9161.35] [Psych-Per Diem: 2056.73] [Rehab-Per Diem: 2258.26] [IP High Cost Drugs ($): 0 Charge Threshold 1000 (%BC): 70] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 400 (%BC): 76] [Transplants-Case Rate: FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Acute Leukemia Without Cc/Mcc","836","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","12802.6",,,,,,,"fee schedule","12802.6","27141.51","MSDRG Base Rate"
"Acute Major Eye Infections With Cc/Mcc","121","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Caresource","Medicaid Managed Care Plan",,,"[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]",,,,"0","other",,,"No services performed during 15-month lookback period."
