"Acute Myocardial Infarction, Discharged Alive Without Cc/Mcc","282","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Bcbs","Hmo",,,"[Stop Loss: Total Charges > 199621.03 | Total % of Charge: 69] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section-Case Rate: 17240.57] [Normal Vaginal Delivery-Case Rate: 12314.69] [Psych-Per Diem: 2293] [Rehab-Per Diem: 3661.16] [IP High Cost Drugs ($): 0 Charge Threshold 1000 (%BC): 70] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 400 (%BC): 76] [Transplants-Case Rate: FEE SCHEDULE]","13101.7","13101.7","13101.7","1 through 10","other",,,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer's algorithm."
"Acute Myocardial Infarction, Discharged Alive Without Cc/Mcc","282","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Cigna","Hmo/Pos",,,"[Stop Loss: Total Charges > 166953.75 | Total % of Charge: 65] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Alcohol/ Chemical Dependency-Per Diem: 1376] [Psych-Per Diem: 1376] [Rehab-Per Diem: 3466] [SNF-Per Diem: 1762] [IP High Cost Drugs (%BC): 76] [IP Prosthetics/Implants/Devices (%BC): 76] [Transplants-Case Rate: FEE SCHEDULE]","13724.69","13724.69","13724.69","1 through 10","other",,,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer's algorithm."
"Acute Myocardial Infarction, Discharged Alive Without Cc/Mcc","282","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Multiplan","Ppo",,"90",,,,,"0","percent of total billed charges",,,"No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Expired With Cc","284","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Medicare Managed Care Plan","8327.04",,,,,,,"fee schedule","7641.21","17307.17","MSDRG Base Rate"
"Acute Myocardial Infarction, Expired With Mcc","283","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan",,,"[Stop Loss: Total Charges > 307779 | Total % of Charge: 59] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: 3148] [IP High Cost Drugs ($): 0 Charge Threshold 1000 (%BC): 76] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 400 (%BC): 76] [Cardiac Surgery-Case Rate: 45389 Days: 8 Additional Days: 4497] [PTCA-Case Rate: 17219 Days: 4 Additional Days: 4497]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Expired Without Cc/Mcc","285","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Indemnity Traditional",,"95",,,,,"0","percent of total billed charges",,,"No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Expired Without Cc/Mcc","285","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Humana","Hmo/Pos","9387.25",,,,,,,"fee schedule","5788.92","15567.08",
"Acute Myocardial Infarction, Expired Without Cc/Mcc","285","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Va Community Care Network","Government",,,"[MSDRG Base Rate: FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Acute venous thrombus image","78456","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","3180.48",,,,,,,"fee schedule","356.88","3180.48",
"Acylcarnitines qual","82016","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","34.96",,,,,,,"fee schedule","12.37","34.96","APC"
"Acylcarnitines quant","82017","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","23.98",,,,,,,"fee schedule","12.65","35.76",
"Adenovirus ag ia","87301","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","11.98",,,,,,,"fee schedule","8.99","25.4",
"Adenovirus ag if","87260","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","14.72",,,,,,,"fee schedule","10.82","30.59","APC"
"Adenovirus ag if","87260","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","14.43",,,,,,,"fee schedule","10.82","30.59",
"Adenovirus antibody","86603","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","13",,,,,,,"fee schedule","9.65","27.28","APC"
"Adenovirus antibody","86603","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","13.26",,,,,,,"fee schedule","9.65","27.28","APC"
"Adjust bone fixation device","20693","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","7496.5",,,,,,,"fee schedule","4743","15429.7","APC"
"Admin pneumococcal vaccine","G0009","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","48.38",,,,,,,"fee schedule","46.97","99.57","APC"
"Adrc ther prtl rc tear","0717T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","3767.71",,,,,,,"fee schedule","3514.53","7870","APC"
"Adrenal And Pituitary Procedures Without Cc/Mcc","615","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Peach State Health Plan","Medicaid Managed Care Plan",,,"[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Adrenal And Pituitary Procedures Without Cc/Mcc","615","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Unitedhealthcare","Hmo/Pos","30420.47",,,,,,,"fee schedule","14384.37","30494.86",
"Adrnl cortcl tum bchm asy 25","0015M","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","1331.48",,,,,,,"fee schedule","979.03","2767.38","APC"
"Adstiladrin: 4 Vial In 1 Carton (55566-1050-1)  / 20 Ml In 1 Vial (55566-1050-0)","218261_55566105001","CDM","636","RC","J9029","HCPCS","55566105001","NDC","facility","both","1","EA",,"37080","37080",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Adv prim care mgmt lvl 2","G0557","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","39.46",,,,,,,"fee schedule","37.58","79.67","APC"
"Aff2 gene detc abnor alleles","81171","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","246.6",,,,,,,"fee schedule","102.75","290.44",
"Aff2 gene detc abnor alleles","81171","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","102.75",,,,,,,"fee schedule","102.75","290.44",
"Aff2 gene detc abnor alleles","81171","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","137",,,,,,,"fee schedule","102.75","290.44",
"Aftercare With Cc/Mcc","949","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Hmo/Pos","21231.67",,,,,,,"fee schedule","11127.14","26585.73",
"Aftercare With Cc/Mcc","949","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Medicare Managed Care Plan",,,"[MSDRG Base Rate: FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Aftercare With Cc/Mcc","949","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Ambetter Health","Peach State Exchange",,,"[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [All Other IP (%BC): 70]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Aftercare With Cc/Mcc","949","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","12916.65",,,,,,,"fee schedule","11127.14","26585.73","MSDRG Base Rate"
"Aftercare With Cc/Mcc","949","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Kaiser","Medicare Managed Care Plan","12540.44",,,,,,,"fee schedule","11127.14","26585.73","MSDRG Base Rate"
"Aftercare With Cc/Mcc","949","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Sonder Health Plans","Medicare Managed Care Plan","13167.46",,,,,,,"fee schedule","11127.14","26585.73","MSDRG Base Rate"
"Aftercare Without Cc/Mcc","950","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Medicare Managed Care Plan","7748.26",,,,,,,"fee schedule","6044.69","16104.22","MSDRG Base Rate"
"Aftercare Without Cc/Mcc","950","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Cigna","Ppo",,"72",,,,,"0","percent of total billed charges",,,"No services performed during 15-month lookback period."
"Aftercare Without Cc/Mcc","950","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Humana","Medicare Managed Care Plan","9802.01",,,,,,,"fee schedule","6044.69","16104.22",
"Aftercare Without Cc/Mcc","950","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Kaiser","Medicare Managed Care Plan",,,"[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Aftercare Without Cc/Mcc","950","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","10576.76",,,,,,,"fee schedule","6044.69","16104.22",
"Aftercare Without Cc/Mcc","950","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Unitedhealthcare","Hmo/Pos",,,"[Stop Loss: Total Charges > 307779 | Total % of Charge: 59] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Alcohol/ Chemical Dependency-Per Diem: 1979] [Psych-Per Diem: 1979] [Rehab-Per Diem: 3703] [IP High Cost Drugs ($): 0 Charge Threshold 1000 (%BC): 76] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 400 (%BC): 76] [Cardiac Surgery-Case Rate: 53400 Days: 8 Additional Days: 5291] [PTCA-Case Rate: 20258 Days: 4 Additional Days: 5291]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Aftercare, Musculoskeletal System And Connective Tissue With Cc","560","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Cigna","Ppo",,"72",,,,,"0","percent of total billed charges",,,"No services performed during 15-month lookback period."
"Aftercare, Musculoskeletal System And Connective Tissue Without Cc/Mcc","561","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Bcbs","Blue Pathways Exchange","8432.24",,,,,,,"fee schedule","8432.24","19390.41",
"Aftercare, Musculoskeletal System And Connective Tissue Without Cc/Mcc","561","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Unitedhealthcare","Medicare Managed Care Plan",,,"[MSDRG Base Rate: FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Ag detect nos ia mult","87449","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","8.99",,,,,,,"fee schedule","8.99","25.4",
"Ag detect nos ia mult","87449","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","16.36",,,,,,,"fee schedule","8.99","25.4",
"Ag detect nos ia mult","87449","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","11.98",,,,,,,"fee schedule","8.99","25.4",
"Ai sle igg&igm alys 80 bmrk","0062U","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","380.72",,,,,,,"fee schedule","285.54","807.13",
"Aicd Generator Procedures","245","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Exchange",,,"[Stop Loss: Total Charges > 258976 | Total % of Charge: 55] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Nursery  Level 1- Boarder-Per Diem: 1487] [Nursery  Level 2-Per Diem: 2066] [Nursery  Level 3-Per Diem: 2360] [Nursery  Level 4-NICU-Per Diem: 2697] [Alcohol/ Chemical Dependency-Per Diem: 1696] [Psych-Per Diem: 1696] [Rehab-Per Diem: 2046] [IP High Cost Drugs ($): 0 Charge Threshold 1000 (%BC): 76] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 400 (%BC): 76] [Cardiac Surgery-Per Diem: 44934 Days: 8 Additional Days: 4452] [PTCA-Per Diem: 17045 Days: 4 Additional Days: 4452] [Transplants-Case Rate: FEE SCHEDULE] [Pancreas Transplant (%BC): 80]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Aicd Lead Procedures","265","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Multiplan","Ppo",,"90",,,,,"0","percent of total billed charges",,,"No services performed during 15-month lookback period."
"Aicd Lead Procedures","265","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Unitedhealthcare","Medicare Managed Care Plan","33904.81",,,,,,,"fee schedule","33904.81","75725.29","MSDRG Base Rate"
"Aicd Lead Procedures","265","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Va Community Care Network","Government","33904.81",,,,,,,"fee schedule","33904.81","75725.29","MSDRG Base Rate"
"Alanine amino (ALT) (SGPT)","84460","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","5.35",,,,,,,"fee schedule","3.98","11.24","APC"
"Albumin ischemia modified","82045","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","71.95",,,,,,,"fee schedule","25.46","71.95","APC"
