"1 VIAL in 1 CARTON (0069-0234-01)  / 50 mL in 1 VIAL","40840026_00069023401","CDM","250","RC","J2704","HCPCS","00069023401","NDC","facility","both","1","EA",,"1.16","1.16",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"100 TABLET, FILM COATED in 1 BOTTLE (16714-652-02)","25119_16714065202","CDM","637","RC","16714065202","NDC",,,"facility","both","1","EA",,"18.97","18.97",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"2019 nCoV diagnostic P","U0001","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","26.94",,,,,,,"fee schedule","26.94","76.15",
"2d tte w or w/o fol w/con,co","C8923","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","825.61",,,,,,,"fee schedule","786.29","1666.94","APC"
"Abd paracentesis w/imaging","49083","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","3295",,,,,,,"fee schedule","909.73","4840.09",
"Abd paracentesis","49082","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","3826",,,,,,,"fee schedule","909.73","4840.09",
"Abd paracentesis","49082","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","937.02",,,,,,,"fee schedule","909.73","4840.09","APC"
"Abdomen surgery procedure","22999","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","10169.32",,,,,,,"fee schedule","247.41","11531.48",
"Abdomen surgery procedure","22999","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Hmo/Pos","4840.09",,,,,,,"fee schedule","247.41","11531.48",
"Abiraterone: 120 Tablet In 1 Bottle (0143-9597-21)","109776_00143959721","CDM","250","RC","00143959721","NDC",,,"facility","both","1","EA",,"110.64","110.64",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Abl1 gene","81170","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","300",,,,,,,"fee schedule","225","636",
"Ablate atria x10sv add-on","33258","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","8382.61",,,,,,,"fee schedule","3051","8382.61",
"Ablate atria x10sv endo","33266","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","5125.78",,,,,,,"fee schedule","3051","8382.61",
"Ablate bone tumor(s) perq","20982","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","2572",,,,,,,"fee schedule","2572","37284.11",
"Ablate bone tumor(s) perq","20982","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","17586.85",,,,,,,"fee schedule","2572","37284.11","APC"
"Ablate heart dysrhythm focus","93650","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","9512",,,,,,,"fee schedule","5125.78","16585.3",
"Ablate heart dysrhythm focus","93650","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","7797",,,,,,,"fee schedule","5125.78","16585.3",
"Ablate inf turbinate superf","30801","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","3295",,,,,,,"fee schedule","1556.28","5051.48",
"Ablate inf turbinate superf","30801","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","2912",,,,,,,"fee schedule","1556.28","5051.48",
"Ablt mal brst tum pq lsr uni","0971T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","4005.82",,,,,,,"fee schedule","3927.28","8325.82","APC"
