"FRACTURES AND DISLOCATIONS EXCEPT FEMUR, PELVIS AND BACK",342-1,APR-DRG,,,,,,,,,,inpatient,facility,,,,,6099.78,8442.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7413.67,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,8242.54,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6404.77,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6099.78,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,6099.78,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,6587.76,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8442.19,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,7319.73,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,6099.78,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FRACTURES AND DISLOCATIONS EXCEPT FEMUR, PELVIS AND BACK",342-2,APR-DRG,,,,,,,,,,inpatient,facility,,,,,7998.37,10829.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9721.22,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,10808.08,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8398.29,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7998.37,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,7998.37,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,8638.24,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10829.91,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,9598.04,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,7998.37,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HERNIA PROCEDURES EXCEPT INGUINAL, FEMORAL AND UMBILICAL",227-2,APR-DRG,,,,,,,,,,inpatient,facility,,,,,14935.22,20519.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18152.26,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,20181.74,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15681.98,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14935.22,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,14935.22,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,16130.04,,,case rate,16744.65,16744.65,16744.65,1 through 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20519.05,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,17922.26,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,14935.22,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"INGUINAL, FEMORAL AND UMBILICAL HERNIA PROCEDURES",228-3,APR-DRG,,,,,,,,,,inpatient,facility,,,,,17947.26,24773.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21813.1,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,24251.87,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18844.62,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17947.26,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,17947.26,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,19383.04,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24773.48,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,21536.71,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,17947.26,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MAJOR STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES",220-3,APR-DRG,,,,,,,,,,inpatient,facility,,,,,31413.42,44775.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38179.88,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,42448.49,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32984.09,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31413.42,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,31413.42,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,33926.5,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44775.24,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,37696.11,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,31413.42,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MALFUNCTION, REACTION, COMPLICATION OF GENITOURINARY DEVICE OR PROCEDURE",466-1,APR-DRG,,,,,,,,,,inpatient,facility,,,,,5566.38,7968.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6765.38,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,7521.77,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5844.7,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5566.38,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,5566.38,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,6011.69,,,case rate,6502.4,6502.4,6502.4,1 through 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7968.11,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,6679.65,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,5566.38,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEONATE BIRTH WEIGHT < 500 GRAMS, OR BIRTH WEIGHT 500-999 GRAMS AND GESTATIONAL AGE <24 WEEKS, OR BIRTH WEIGHT 500-749 GRAMS WITH MAJOR ANOMALY OR WITHOUT LIFE SUSTAINING INTERVENTION",589-3,APR-DRG,,,,,,,,,,inpatient,facility,,,,,153675.7,217467.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186777.47,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,207659.72,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169043.28,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153675.7,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,153675.7,,,case rate,321910.54,321910.54,321910.54,1 through 10,,169043.29,,,fee schedule,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217467.39,,,case rate,170080.31,170080.31,170080.31,1 through 10,,,,,,,,,,,,,,,,,,,,184410.85,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,153675.7,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEONATE BIRTH WEIGHT > 2499 GRAMS, NORMAL NEWBORN OR NEONATE WITH OTHER PROBLEM",640-3,APR-DRG,,,,,,,,,,inpatient,facility,,,,,3563.93,5135.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4331.6,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,4976.63,,,case rate,5012.8,5012.8,5012.8,1 through 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3920.31,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3563.93,,,case rate,3661.63,3661.63,3661.63,1 through 10,,,,,,,,,,,3563.93,,,case rate,3510.23,3510.23,3510.23,1 through 10,,3920.32,,,fee schedule,4191.2,4027.79,4191.2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135.94,,,case rate,4827.08,4732.56,5135.94,15,,,,,,,,,,,,,,,,,,,,4276.71,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,3563.93,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"OTHER PROCEDURES FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS",405-3,APR-DRG,,,,,,,,,,inpatient,facility,,,,,24275.01,32939.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29503.85,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,32802.46,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25488.76,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24275.01,,,case rate,23483.71,23483.71,23483.71,1 through 10,,,,,,,,,,,24275.01,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,26217.01,,,case rate,25362.41,25362.41,25362.41,1 through 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32939.13,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,29130.01,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,24275.01,,,case rate,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
