"DRUG AND ALCOHOL ABUSE OR DEPENDENCE, LEFT AGAINST MEDICAL ADVICE",770-3,APR-DRG,,,,,,,,,,inpatient,facility,,,,,3306.57,7603.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4018.81,,"Interim Value: UPMC Base APR DRG DRG: [PA MCAID APR DRG] * 10,697.94 Interim Value: Daily Per Diem UPMC  FormulaCPE:  {iv:UPMC Base APR DRG} / {DRG Standard Days} End FormulaCPE FormulaCPE:  ({Days in Visit} * {iv:Daily Per Diem UPMC}) End FormulaCPE  Not To Exceed:  FormulaCPE:   ({iv:Daily Per Diem UPMC} * 2)  End FormulaCPE End Not To Exceed ",other,8182.21,4091.11,8182.21,1 through 10,"Interim Value: UPMC Base APR DRG DRG: [PA MCAID APR DRG] * 10,697.94 Interim Value: Daily Per Diem UPMC  FormulaCPE:  {iv:UPMC Base APR DRG} / {DRG Standard Days} End FormulaCPE FormulaCPE:  ({Days in Visit} * {iv:Daily Per Diem UPMC}) End FormulaCPE  Not To Exceed:  FormulaCPE:   ({iv:Daily Per Diem UPMC} * 2)  End FormulaCPE End Not To Exceed ",,,,,,,,,,,,,,,,,,,,,,,,,,,,4468.13,,Interim Value: DRG Rate   DRG: [PA MCAID APR DRG] * 11432.00 Interim Value: Daily Per Diem   Formula:= ( DRG Rate / DRG Standard Days ) Formula:= ( Days in Visit * Daily Per Diem ) Group (Not to Exceed):   Formula:= ( Daily Per Diem * 2 ) ,other,8918.8,8918.8,9097.01,1 through 10,Interim Value: DRG Rate   DRG: [PA MCAID APR DRG] * 11432.00 Interim Value: Daily Per Diem   Formula:= ( DRG Rate / DRG Standard Days ) Formula:= ( Days in Visit * Daily Per Diem ) Group (Not to Exceed):   Formula:= ( Daily Per Diem * 2 ) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7603.47,,,case rate,7177.41,7177.41,7177.41,1 through 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3306.57,,Interim Value: DRG Rate   DRG: [PA MCAID APR DRG] * 8801.99 Interim Value: Daily Per Diem   Formula:= ( DRG Rate / DRG Standard Days ) Formula:= ( Days in Visit * Daily Per Diem ) Group (Not to Exceed):   Formula:= ( Daily Per Diem * 2 ) ,other,6732.12,3121.29,6732.12,1 through 10,Interim Value: DRG Rate   DRG: [PA MCAID APR DRG] * 8801.99 Interim Value: Daily Per Diem   Formula:= ( DRG Rate / DRG Standard Days ) Formula:= ( Days in Visit * Daily Per Diem ) Group (Not to Exceed):   Formula:= ( Daily Per Diem * 2 ) ,,,,,,,,,,,100,,percent of total billed charges,72291,19142,238027,1 through 10,,3571.1,,"Interim Value: DRG Rate DRG: [PA MCAID APR DRG] * 10,075.00 Interim Value: Daily Per Diem  FormulaCPE:  {iv:DRG Rate} / {DRG Standard Days} End FormulaCPE FormulaCPE:  {Days in Visit} * {iv:Daily Per Diem} End FormulaCPE  Not To Exceed:  FormulaCPE:   {iv:Daily Per Diem} * 2  End FormulaCPE End Not To Exceed  If: {Current Amount} = 0.00 Then:  100.00% of Gross Charges Adjusted End If ",other,7270.69,3852.88,7705.76,54,"Interim Value: DRG Rate DRG: [PA MCAID APR DRG] * 10,075.00 Interim Value: Daily Per Diem  FormulaCPE:  {iv:DRG Rate} / {DRG Standard Days} End FormulaCPE FormulaCPE:  {Days in Visit} * {iv:Daily Per Diem} End FormulaCPE  Not To Exceed:  FormulaCPE:   {iv:Daily Per Diem} * 2  End FormulaCPE End Not To Exceed  If: {Current Amount} = 0.00 Then:  100.00% of Gross Charges Adjusted End If ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,percent of total billed charges,10185.97,5086.22,21628.11,1 through 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721.36,,"Interim Value: DRG Rate DRG: [HP PA MCAID APR DRG] * 12,104.00 Interim Value: Daily Per Diem  FormulaCPE:  {iv:DRG Rate} / {DRG Standard Days} End FormulaCPE FormulaCPE:  ({Days in Visit} * {iv:Daily Per Diem}) End FormulaCPE  Not To Exceed:  FormulaCPE:   ({iv:Daily Per Diem} * 2)  End FormulaCPE End Not To Exceed ",other,8584.44,4628.81,9442.72,16,"Interim Value: DRG Rate DRG: [HP PA MCAID APR DRG] * 12,104.00 Interim Value: Daily Per Diem  FormulaCPE:  {iv:DRG Rate} / {DRG Standard Days} End FormulaCPE FormulaCPE:  ({Days in Visit} * {iv:Daily Per Diem}) End FormulaCPE  Not To Exceed:  FormulaCPE:   ({iv:Daily Per Diem} * 2)  End FormulaCPE End Not To Exceed ",,,,,,,,,,,,,,,,,,,3967.89,,"Interim Value: Base APR DRG DRG: [PA MCAID APR DRG] * 10,562.38 Interim Value: Daily Per Diem  FormulaCPE:  ({iv:Base APR DRG} / {DRG Standard Days}) End FormulaCPE FormulaCPE:  ({Days in Visit} * {iv:Daily Per Diem}) End FormulaCPE  Not To Exceed:  FormulaCPE:   ({iv:Daily Per Diem} * 2)  End FormulaCPE End Not To Exceed ",other,8078.54,7491.09,8078.54,1 through 10,"Interim Value: Base APR DRG DRG: [PA MCAID APR DRG] * 10,562.38 Interim Value: Daily Per Diem  FormulaCPE:  ({iv:Base APR DRG} / {DRG Standard Days}) End FormulaCPE FormulaCPE:  ({Days in Visit} * {iv:Daily Per Diem}) End FormulaCPE  Not To Exceed:  FormulaCPE:   ({iv:Daily Per Diem} * 2)  End FormulaCPE End Not To Exceed ",,,,,,,,,,3306.57,,Interim Value: DRG Rate   DRG: [PA MCAID APR DRG] * 8801.99 Interim Value: Daily Per Diem   Formula:= ( DRG Rate / DRG Standard Days ) Formula:= ( Days in Visit * Daily Per Diem ) Group (Not to Exceed):   Formula:= ( Daily Per Diem * 2 ) ,other,,,,0,Interim Value: DRG Rate   DRG: [PA MCAID APR DRG] * 8801.99 Interim Value: Daily Per Diem   Formula:= ( DRG Rate / DRG Standard Days ) Formula:= ( Days in Visit * Daily Per Diem ) Group (Not to Exceed):   Formula:= ( Daily Per Diem * 2 ) ; Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,percent of total billed charges,,,,0,Zero instances of the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
