"COMPOUNDED DRUG, NOC",J7999,HCPCS,250,RC,,,,inpatient,1,EA,7411.25,5187.88,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable,,,,0,other,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable + No services performed during 15-month lookback period,,80,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,4754,,,,,,,per diem,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,5269,,,,,,,per diem,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,5135,,,,,,,per diem,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,4754,,,,,,,per diem,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable,,,,0,other,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,90,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable,,,,0,other,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable + Lesser of + Calculated Reimbursement + Percentage of total billed charges + Reimbursement Rate 100.00 + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable,,,,0,other,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable + No services performed during 15-month lookback period,,,Stoploss First Dollar + Reimbursement Rate 90.00 + Fixed Amount 5060.00 + Fixed Amount 45000.00,,,,0,other,Stoploss First Dollar + Reimbursement Rate 90.00 + Fixed Amount 5060.00 + Fixed Amount 45000.00 + No services performed during 15-month lookback period,,70,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable,,,,0,other,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable + No services performed during 15-month lookback period,,,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable,,,,0,other,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable,,,,0,other,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable,,,,0,other,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable + No services performed during 15-month lookback period,,,Stoploss First Dollar + Reimbursement Rate 64.00 + Basic Per Diem + Fixed Rate 5753.00 + Fixed Amount 271000.00,,,,0,other,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,4754,5269,,facility
"INJ, METRONIDAZOLE, 10 MG",J1836,HCPCS,250,RC,,,,inpatient,10,ME,5.78,4.05,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable,,,,0,other,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable + No services performed during 15-month lookback period,,80,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,4754,,,,,,,per diem,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,5269,,,,,,,per diem,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,5135,,,,,,,per diem,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,4754,,,,,,,per diem,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable,,,,0,other,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,90,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable,,,,0,other,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable + Lesser of + Calculated Reimbursement + Percentage of total billed charges + Reimbursement Rate 100.00 + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable,,,,0,other,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable + No services performed during 15-month lookback period,,,Stoploss First Dollar + Reimbursement Rate 90.00 + Fixed Amount 5060.00 + Fixed Amount 45000.00,,,,0,other,Stoploss First Dollar + Reimbursement Rate 90.00 + Fixed Amount 5060.00 + Fixed Amount 45000.00 + No services performed during 15-month lookback period,,70,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable,,,,0,other,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable + No services performed during 15-month lookback period,,,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable,,,,0,other,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable,,,,0,other,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable,,,,0,other,Service item reimbursed under IPPS via MS-DRG; separate payment not applicable + No services performed during 15-month lookback period,,,Stoploss First Dollar + Reimbursement Rate 64.00 + Basic Per Diem + Fixed Rate 5753.00 + Fixed Amount 271000.00,,,,0,other,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,4754,5269,,facility
"PELVIC EVISCERATION, RADICAL HYSTERECTOMY AND RADICAL VULVECTOMY WITHOUT CC/MCC",735,MS-DRG,120,RC,,,,inpatient,,,,,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,14030.18,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,,80,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,Stoploss First Dollar + Reimbursement Rate 69.60 + Basic Per Diem + Fixed Rate 6149.00 + Fixed Amount 177581.00,,,,0,other,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,45405.84,,,,,,,case rate,,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,14030.18,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,40865.26,,,,,,,case rate,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,,90,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,38583,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 275.00 + Lesser of + Calculated Reimbursement + Percentage of total billed charges + Reimbursement Rate 100.00,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,14030.18,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,70,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,14030.18,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,25955.83,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 185.00,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,14030.18,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,,,Stoploss First Dollar + Reimbursement Rate 80.00 + Basic Per Diem + Fixed Rate 5060.00 + Fixed Amount 45000.00,,,,0,other,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,14030.18,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,,,Stoploss First Dollar + Reimbursement Rate 64.00 + Basic Per Diem + Fixed Rate 5753.00 + Fixed Amount 271000.00,,,,0,other,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,14030.18,45405.84,,facility
3D RADIOGRAPHIC PROCEDURE WITH COMPUTERIZED IMAGE POSTPROCESSING,76377,CPT,350,RC,,,RT_TC_XS,outpatient,,,356,249.2,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,37.7,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,,80,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,75,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,80,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,75,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,75,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,74.3,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,38.91,,,,,,,fee schedule,,37.7,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,90,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,105.56,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 280.00 + Lesser of + Calculated Reimbursement + Percentage of total billed charges + Reimbursement Rate 100.00,,,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00 + No services performed during 15-month lookback period,37.7,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,70,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00 + No services performed during 15-month lookback period,37.7,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,69.74,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 185.00,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,80,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,44.75,,,,,,,fee schedule,,37.7,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,37.7,105.56,,facility
3D RADIOGRAPHIC PROCEDURE WITH COMPUTERIZED IMAGE POSTPROCESSING,76377,CPT,350,RC,,,XU,outpatient,,,356,249.2,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,37.7,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,,80,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,75,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,80,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,75,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,75,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,74.3,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00 + No services performed during 15-month lookback period,37.7,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,90,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,105.56,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 280.00 + Lesser of + Calculated Reimbursement + Percentage of total billed charges + Reimbursement Rate 100.00,,,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00 + No services performed during 15-month lookback period,37.7,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,70,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00 + No services performed during 15-month lookback period,37.7,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,69.74,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 185.00,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,80,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,37.7,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,37.7,105.56,,facility
3D RADIOGRAPHIC PROCEDURE,76376,CPT,350,RC,,,,outpatient,,,257,179.9,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,9.53,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,,80,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,20.39,,,,,,,fee schedule,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,36.99,,,,,,,fee schedule,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,294.39,,,,,,,fee schedule,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,20.39,,,,,,,fee schedule,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,28.04,,,,,,,fee schedule,,69.05,,,,,,,fee schedule,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,40.37,,,,,,,fee schedule,,9.53,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,69.05,,,,,,,fee schedule,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,,90,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,26.68,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 280.00 + Lesser of + Calculated Reimbursement + Percentage of total billed charges + Reimbursement Rate 100.00,,,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00 + No services performed during 15-month lookback period,9.53,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,70,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00 + No services performed during 15-month lookback period,9.53,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,17.63,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 185.00,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,80,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,46.43,,,,,,,fee schedule,,9.53,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,9.53,294.39,,facility
ACOUSTIC REFL THRESHOLD TST,92568,CPT,471,RC,,,,outpatient,,,98,68.6,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,43.9,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,,80,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,75,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,80,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,75,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,75,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,74.3,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,24.8,,,,,,,fee schedule,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,14.79,,,,,,,fee schedule,,43.9,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,24.8,,,,,,,fee schedule,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,,90,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,122.92,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 280.00 + Lesser of + Calculated Reimbursement + Percentage of total billed charges + Reimbursement Rate 100.00,,,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00 + No services performed during 15-month lookback period,43.9,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,16.26,,,,,,,fee schedule,,,70,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00 + No services performed during 15-month lookback period,43.9,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,81.22,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 185.00,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,80,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,17.01,,,,,,,fee schedule,,43.9,,,,,,,other,Percent of Medicare Reimbursement + Reimbursement Rate 100.00,,68.42,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,14.79,122.92,,facility
ADM SARSCOV2 50 MCG/.5 ML2ND,0092A,CPT,771,RC,,,,outpatient,,,110,77,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,"Payer contract is 100.00% of Medicare but standard charge associated HCPCS and/or revenue code is invalid and therefore, not paid under Medicare OPPS payment.",,,,0,other,"Payer contract is 100.00% of Medicare but standard charge associated HCPCS and/or revenue code is invalid and therefore, not paid under Medicare OPPS payment. + No services performed during 15-month lookback period",,80,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,75,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,80,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,75,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,75,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,74.3,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,49.36,,,,,,,fee schedule,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,,,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00 + No services performed during 15-month lookback period,,,"Payer contract is 100.00% of Medicare but standard charge associated HCPCS and/or revenue code is invalid and therefore, not paid under Medicare OPPS payment.",,,,0,other,"Payer contract is 100.00% of Medicare but standard charge associated HCPCS and/or revenue code is invalid and therefore, not paid under Medicare OPPS payment. + No services performed during 15-month lookback period",49.36,,,,,,,fee schedule,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,,90,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,"Payer contract is 280.00% of Medicare but standard charge associated HCPCS and/or revenue code is invalid and therefore, not paid under Medicare OPPS payment.",,,,0,other,"Payer contract is 280.00% of Medicare but standard charge associated HCPCS and/or revenue code is invalid and therefore, not paid under Medicare OPPS payment. + Lesser of + Calculated Reimbursement + Percentage of total billed charges + Reimbursement Rate 100.00 + No services performed during 15-month lookback period",,,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00 + No services performed during 15-month lookback period,,,"Payer contract is 100.00% of Medicare but standard charge associated HCPCS and/or revenue code is invalid and therefore, not paid under Medicare OPPS payment.",,,,0,other,"Payer contract is 100.00% of Medicare but standard charge associated HCPCS and/or revenue code is invalid and therefore, not paid under Medicare OPPS payment. + No services performed during 15-month lookback period",,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,70,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00 + No services performed during 15-month lookback period,,,"Payer contract is 100.00% of Medicare but standard charge associated HCPCS and/or revenue code is invalid and therefore, not paid under Medicare OPPS payment.",,,,0,other,"Payer contract is 100.00% of Medicare but standard charge associated HCPCS and/or revenue code is invalid and therefore, not paid under Medicare OPPS payment. + No services performed during 15-month lookback period",,,"Payer contract is 185.00% of Medicare but standard charge associated HCPCS and/or revenue code is invalid and therefore, not paid under Medicare OPPS payment.",,,,0,other,"Payer contract is 185.00% of Medicare but standard charge associated HCPCS and/or revenue code is invalid and therefore, not paid under Medicare OPPS payment. + No services performed during 15-month lookback period",,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,80,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,"Payer contract is 100.00% of Medicare but standard charge associated HCPCS and/or revenue code is invalid and therefore, not paid under Medicare OPPS payment.",,,,0,other,"Payer contract is 100.00% of Medicare but standard charge associated HCPCS and/or revenue code is invalid and therefore, not paid under Medicare OPPS payment. + No services performed during 15-month lookback period",,68.42,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,49.36,49.36,,facility
