"CATH, EP, 20 OR MORE ELEC",C1731,HCPCS,272,RC,,,,outpatient,,,4115,2057.5,,95,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,94,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,60,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 107.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 107.00 + No services performed during 15-month lookback period,,80,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 107.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 107.00 + No services performed during 15-month lookback period,,,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,95,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,"Payer contract is 265.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 265.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,100,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00 + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,95,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 103.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 103.00 + No services performed during 15-month lookback period,,72.97,,5063.26,5063.26,5063.26,1 through 10,percent of total billed charges,,,82.41,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,94,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,"Payer contract is 150.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 150.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00 + No services performed during 15-month lookback period,,,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,90,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 102.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 102.00 + No services performed during 15-month lookback period,,,"Payer contract is 150.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 150.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,88,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,"Payer contract is 158.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 158.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,"Payer contract is 150.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 150.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,85,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,"Payer contract is 106.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 106.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,Percent of Medicaid Reimbursement + Reimbursement Rate 120.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 120.00 + No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 126.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 126.00 + No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 126.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 126.00 + No services performed during 15-month lookback period,,90,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00 + No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00 + No services performed during 15-month lookback period,,23.35,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,"Payer contract is 100.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 100.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,"Payer contract is 103.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 103.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,"Payer contract is 65.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 65.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,"Payer contract is 104.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 104.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00 + No services performed during 15-month lookback period,,,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,95,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,60,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00,,,,0,other,Lesser of + Calculated Reimbursement + Percentage of total billed charges + Reimbursement Rate 60.00 + No services performed during 15-month lookback period,,30,,,,,0,percent of total billed charges,Lesser of + Calculated Reimbursement + Percentage of total billed charges + Reimbursement Rate 100.00 + No services performed during 15-month lookback period,,,"Payer contract is 100.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 100.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,95,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,90,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,74.43,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,"Payer contract is 100.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 100.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,"Payer contract is 155.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 155.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,"Payer contract is 112.20% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 112.20% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,"Payer contract is 106.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 106.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,90.6,,,,,0,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement + No services performed during 15-month lookback period,,,"Payer contract is 100.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 100.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,90,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,"Payer contract is 109.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 109.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 110.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 110.00 + No services performed during 15-month lookback period,,,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,95,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,"Payer contract is 106.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 106.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,"Payer contract is 106.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 106.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,,facility
"CATH, EP, OTHR THAN COOL-TIP",C1733,HCPCS,272,RC,,,,outpatient,,,10028,5014,,95,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,94,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,60,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 107.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 107.00 + No services performed during 15-month lookback period,,80,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 107.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 107.00 + No services performed during 15-month lookback period,,,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,95,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,"Payer contract is 265.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 265.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,100,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00 + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,95,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 103.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 103.00 + No services performed during 15-month lookback period,,72.97,,16049.84,5035.42,16049.84,38,percent of total billed charges,,,82.41,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,94,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,"Payer contract is 150.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 150.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00 + No services performed during 15-month lookback period,,,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,90,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 102.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 102.00 + No services performed during 15-month lookback period,,,"Payer contract is 150.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 150.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,88,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,"Payer contract is 158.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 158.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,"Payer contract is 150.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 150.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,85,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,"Payer contract is 106.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 106.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,Percent of Medicaid Reimbursement + Reimbursement Rate 120.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 120.00 + No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 126.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 126.00 + No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 126.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 126.00 + No services performed during 15-month lookback period,,90,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00 + No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00 + No services performed during 15-month lookback period,,23.35,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,"Payer contract is 100.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 100.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,"Payer contract is 103.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 103.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,"Payer contract is 65.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 65.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,"Payer contract is 104.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 104.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 105.00 + No services performed during 15-month lookback period,,,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,95,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,60,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 100.00,,,,0,other,Lesser of + Calculated Reimbursement + Percentage of total billed charges + Reimbursement Rate 60.00 + No services performed during 15-month lookback period,,30,,,,,0,percent of total billed charges,Lesser of + Calculated Reimbursement + Percentage of total billed charges + Reimbursement Rate 100.00 + No services performed during 15-month lookback period,,,"Payer contract is 100.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 100.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,95,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,90,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,74.43,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,"Payer contract is 100.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 100.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,"Payer contract is 155.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 155.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,"Payer contract is 112.20% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 112.20% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,"Payer contract is 106.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 106.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,90.6,,10890.12,10890.12,10890.12,1 through 10,percent of total billed charges,Lesser of + Percentage of total billed charges + Reimbursement Rate 100.00 + Calculated Reimbursement,,,"Payer contract is 100.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 100.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,90,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,"Payer contract is 109.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 109.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,Percent of Medicaid Reimbursement + Reimbursement Rate 110.00,,,,0,other,Percent of Medicaid Reimbursement + Reimbursement Rate 110.00 + No services performed during 15-month lookback period,,,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 105.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,95,,,,,0,percent of total billed charges,No services performed during 15-month lookback period,,,"Payer contract is 106.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 106.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,,,,,0,,Not paid by the payer plan + No services performed during 15-month lookback period,,,"Payer contract is 106.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS.",,,,0,other,"Payer contract is 106.00% of Medicare but standard charge is packaged, not separately payable under Medicare OPPS. + No services performed during 15-month lookback period",,,,facility
