"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",770,MS-DRG,,,,,,,,inpatient,,,36864.92,36864.92,,,,,,,,,,,,,,,,,,,18177.17,,"Case rate ($18,177.17). For transfer scenarios, reimbursement is the lesser of a per diem ($12,118.11) and the standard inlier.",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,18177.17,,"Case rate ($18,177.17). For transfer scenarios, reimbursement is the lesser of a per diem ($12,118.11) and the standard inlier.",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,12750.6,,"Fee schedule rate ($12,750.60).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,23349.2,,"Fee schedule rate ($23,349.20).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,26910.76,,"Fee schedule rate ($26,910.76).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,9387.08,,"Case rate ($9,294.14). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $8,716.40, add-ons for qualifying new technology services are included. If operating cost exceeds $48,994.92 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,247.11, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.9. The base transfer operating payment is the transfer adjustment factor * $7,479.04 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $7,498.85 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $597.54. The transfer capital threshold is the transfer adjustment factor * $597.54. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 101%.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,26910.76,,"Fee schedule rate ($26,910.76).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,26910.76,,"Fee schedule rate ($26,910.76).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,12750.6,,"Fee schedule rate ($12,750.60).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,23349.2,,"Fee schedule rate ($23,349.20).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,12750.6,,"Fee schedule rate ($12,750.60).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,9347.42,,"Case rate ($9,347.42). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $8,716.40, add-ons for qualifying new technology services are included. If operating cost exceeds $48,994.92 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,247.11, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.9. The base transfer operating payment is the transfer adjustment factor * $7,532.33 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $7,498.85 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $597.54. The transfer capital threshold is the transfer adjustment factor * $597.54. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,10223.55,,"Case rate ($9,294.14). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $8,716.40, add-ons for qualifying new technology services are included. If operating cost exceeds $48,994.92 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,247.11, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.9. The base transfer operating payment is the transfer adjustment factor * $7,479.04 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $7,498.85 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $597.54. The transfer capital threshold is the transfer adjustment factor * $597.54. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 110%.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,9294.14,,"Case rate ($9,294.14). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $8,716.40, add-ons for qualifying new technology services are included. If operating cost exceeds $48,994.92 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,247.11, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.9. The base transfer operating payment is the transfer adjustment factor * $7,479.04 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $7,498.85 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $597.54. The transfer capital threshold is the transfer adjustment factor * $597.54. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,9480.02,,"Case rate ($9,294.14). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $8,716.40, add-ons for qualifying new technology services are included. If operating cost exceeds $48,994.92 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,247.11, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.9. The base transfer operating payment is the transfer adjustment factor * $7,479.04 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $7,498.85 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $597.54. The transfer capital threshold is the transfer adjustment factor * $597.54. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 102%.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,9294.14,,"Case rate ($9,294.14). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $8,716.40, add-ons for qualifying new technology services are included. If operating cost exceeds $48,994.92 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,247.11, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.9. The base transfer operating payment is the transfer adjustment factor * $7,479.04 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $7,498.85 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $597.54. The transfer capital threshold is the transfer adjustment factor * $597.54. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,9480.02,,"Case rate ($9,294.14). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $8,716.40, add-ons for qualifying new technology services are included. If operating cost exceeds $48,994.92 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,247.11, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.9. The base transfer operating payment is the transfer adjustment factor * $7,479.04 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $7,498.85 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $597.54. The transfer capital threshold is the transfer adjustment factor * $597.54. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 102%.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,9294.14,,"Case rate ($9,294.14). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $8,716.40, add-ons for qualifying new technology services are included. If operating cost exceeds $48,994.92 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,247.11, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.9. The base transfer operating payment is the transfer adjustment factor * $7,479.04 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $7,498.85 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $597.54. The transfer capital threshold is the transfer adjustment factor * $597.54. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,9294.14,,"Case rate ($9,294.14). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $8,716.40, add-ons for qualifying new technology services are included. If operating cost exceeds $48,994.92 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,247.11, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.9. The base transfer operating payment is the transfer adjustment factor * $7,479.04 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $7,498.85 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $597.54. The transfer capital threshold is the transfer adjustment factor * $597.54. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,9294.14,,"Case rate ($9,294.14). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $8,716.40, add-ons for qualifying new technology services are included. If operating cost exceeds $48,994.92 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,247.11, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.9. The base transfer operating payment is the transfer adjustment factor * $7,479.04 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $7,498.85 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $597.54. The transfer capital threshold is the transfer adjustment factor * $597.54. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,9294.14,,"Case rate ($9,294.14). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $8,716.40, add-ons for qualifying new technology services are included. If operating cost exceeds $48,994.92 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,247.11, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.9. The base transfer operating payment is the transfer adjustment factor * $7,479.04 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $7,498.85 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $597.54. The transfer capital threshold is the transfer adjustment factor * $597.54. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,9758.85,,"Case rate ($9,294.14). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $8,716.40, add-ons for qualifying new technology services are included. If operating cost exceeds $48,994.92 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,247.11, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.9. The base transfer operating payment is the transfer adjustment factor * $7,479.04 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $7,498.85 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $597.54. The transfer capital threshold is the transfer adjustment factor * $597.54. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 105%.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,12750.6,,"Fee schedule rate ($12,750.60).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,50,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,12750.6,,"Fee schedule rate ($12,750.60).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,25565.22,,,,,,,case rate,,26910.76,,"Fee schedule rate ($26,910.76).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,26910.76,,"Fee schedule rate ($26,910.76).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,23349.2,,"Fee schedule rate ($23,349.20).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,12750.6,,"Fee schedule rate ($12,750.60).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,23349.2,,"Fee schedule rate ($23,349.20).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,12750.6,,"Fee schedule rate ($12,750.60).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,23349.2,,"Fee schedule rate ($23,349.20).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,12750.6,,"Fee schedule rate ($12,750.60).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,9347.42,,"Case rate ($9,347.42). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $8,716.40, add-ons for qualifying new technology services are included. If operating cost exceeds $48,994.92 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,247.11, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.9. The base transfer operating payment is the transfer adjustment factor * $7,532.33 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $7,498.85 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $597.54. The transfer capital threshold is the transfer adjustment factor * $597.54. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,9294.14,26910.76,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION|DISCARDED DRUG NOT ADMINISTE",RX-150589,CDM,J0131,HCPCS,0250,RC,36000-0306-60,NDC,JW,inpatient,100,ML,20.43,20.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.34,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.34,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.34,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.34,16.34,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION|DISCARDED DRUG NOT ADMINISTE",RX-150589,CDM,J0136,HCPCS,0250,RC,00264-4100-90,NDC,JW,both,100,ML,17.42,17.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.94,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.32,65,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.94,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,11.32,13.94,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SYRINGE",RX-408404528,CDM,J0131,HCPCS,0636,RC,72603-0173-10,NDC,,outpatient,100,ML,117.06,117.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.96,,,,,,,fee schedule,,8.96,,,,,,,fee schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,fee schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,fee schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.96,,,,,,,fee schedule,,8.96,,,,,,,fee schedule,,8.96,,,,,,,fee schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.96,,,,,,,fee schedule,,8.96,,,,,,,fee schedule,,,,,,,,,,,8.96,,,,,,,fee schedule,,6,,,,,,,fee schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.96,,,,,,,fee schedule,,8.96,,,,,,,fee schedule,,8.96,,,,,,,fee schedule,,8.96,,,,,,,fee schedule,,8.96,,,,,,,fee schedule,,8.96,,,,,,,fee schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8.96,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SYRINGE|DISCARDED DRUG NOT ADMINISTE",RX-408404528,CDM,J0131,HCPCS,0636,RC,72603-0173-10,NDC,JW,both,100,ML,61.06,61.06,54.95,90,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,48.85,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,50.07,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,50.07,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.9,85,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,48.85,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,50.37,82.5,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,51.9,85,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,51.9,85,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,45.8,75,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,53.73,88,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,48.85,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,54.95,90,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.07,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,50.37,82.5,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,51.9,85,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,50.07,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,45.8,75,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.73,88,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,45.8,75,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.07,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,50.07,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,48.85,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,51.9,85,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,45.8,54.95,
