"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",RX-150589,CDM,J0134,HCPCS,0250,RC,63323-0434-41,NDC,,inpatient,100,ML,56.64,56.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.31,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.31,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.31,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.31,45.31,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",RX-150589,CDM,J0136,HCPCS,0250,RC,00264-4100-90,NDC,,both,100,ML,53.42,53.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.74,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.72,65,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.74,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,34.72,42.74,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION|DISCARDED DRUG NOT ADMINISTE",RX-150589,CDM,J0131,HCPCS,0250,RC,67457-0940-10,NDC,JW,inpatient,100,ML,25.8,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.64,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.64,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.64,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.64,20.64,
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITHOUT CC/MCC",285,MS-DRG,,,,,,,,inpatient,,,20366.25,20366.25,,,,,,,,,,,,,,,,,,,15308.06,,"Case rate ($15,308.06). For transfer scenarios, reimbursement is the lesser of a per diem ($10,934.33) and the standard inlier.",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,15308.06,,"Case rate ($15,308.06). For transfer scenarios, reimbursement is the lesser of a per diem ($10,934.33) and the standard inlier.",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,6652.59,,"Fee schedule rate ($6,652.59).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,12182.38,,"Fee schedule rate ($12,182.38).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,14040.61,,"Fee schedule rate ($14,040.61).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,6102.01,,"Case rate ($6,041.59). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $5,696.51, add-ons for qualifying new technology services are included. If operating cost exceeds $45,975.03 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,006.47, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.1. The base transfer operating payment is the transfer adjustment factor * $4,467.14 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $4,478.97 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $356.90. The transfer capital threshold is the transfer adjustment factor * $356.90. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 101%.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,14040.61,,"Fee schedule rate ($14,040.61).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,14040.61,,"Fee schedule rate ($14,040.61).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,6652.59,,"Fee schedule rate ($6,652.59).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,12182.38,,"Fee schedule rate ($12,182.38).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,6652.59,,"Fee schedule rate ($6,652.59).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,6073.41,,"Case rate ($6,073.41). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $5,696.51, add-ons for qualifying new technology services are included. If operating cost exceeds $45,975.03 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,006.47, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.1. The base transfer operating payment is the transfer adjustment factor * $4,498.96 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $4,478.97 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $356.90. The transfer capital threshold is the transfer adjustment factor * $356.90. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,6645.75,,"Case rate ($6,041.59). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $5,696.51, add-ons for qualifying new technology services are included. If operating cost exceeds $45,975.03 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,006.47, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.1. The base transfer operating payment is the transfer adjustment factor * $4,467.14 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $4,478.97 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $356.90. The transfer capital threshold is the transfer adjustment factor * $356.90. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 110%.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,6041.59,,"Case rate ($6,041.59). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $5,696.51, add-ons for qualifying new technology services are included. If operating cost exceeds $45,975.03 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,006.47, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.1. The base transfer operating payment is the transfer adjustment factor * $4,467.14 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $4,478.97 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $356.90. The transfer capital threshold is the transfer adjustment factor * $356.90. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,6162.42,,"Case rate ($6,041.59). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $5,696.51, add-ons for qualifying new technology services are included. If operating cost exceeds $45,975.03 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,006.47, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.1. The base transfer operating payment is the transfer adjustment factor * $4,467.14 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $4,478.97 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $356.90. The transfer capital threshold is the transfer adjustment factor * $356.90. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 102%.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,6041.59,,"Case rate ($6,041.59). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $5,696.51, add-ons for qualifying new technology services are included. If operating cost exceeds $45,975.03 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,006.47, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.1. The base transfer operating payment is the transfer adjustment factor * $4,467.14 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $4,478.97 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $356.90. The transfer capital threshold is the transfer adjustment factor * $356.90. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,6162.42,,"Case rate ($6,041.59). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $5,696.51, add-ons for qualifying new technology services are included. If operating cost exceeds $45,975.03 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,006.47, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.1. The base transfer operating payment is the transfer adjustment factor * $4,467.14 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $4,478.97 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $356.90. The transfer capital threshold is the transfer adjustment factor * $356.90. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 102%.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,6041.59,,"Case rate ($6,041.59). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $5,696.51, add-ons for qualifying new technology services are included. If operating cost exceeds $45,975.03 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,006.47, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.1. The base transfer operating payment is the transfer adjustment factor * $4,467.14 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $4,478.97 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $356.90. The transfer capital threshold is the transfer adjustment factor * $356.90. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,6041.59,,"Case rate ($6,041.59). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $5,696.51, add-ons for qualifying new technology services are included. If operating cost exceeds $45,975.03 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,006.47, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.1. The base transfer operating payment is the transfer adjustment factor * $4,467.14 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $4,478.97 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $356.90. The transfer capital threshold is the transfer adjustment factor * $356.90. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,6041.59,,"Case rate ($6,041.59). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $5,696.51, add-ons for qualifying new technology services are included. If operating cost exceeds $45,975.03 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,006.47, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.1. The base transfer operating payment is the transfer adjustment factor * $4,467.14 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $4,478.97 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $356.90. The transfer capital threshold is the transfer adjustment factor * $356.90. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,6041.59,,"Case rate ($6,041.59). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $5,696.51, add-ons for qualifying new technology services are included. If operating cost exceeds $45,975.03 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,006.47, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.1. The base transfer operating payment is the transfer adjustment factor * $4,467.14 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $4,478.97 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $356.90. The transfer capital threshold is the transfer adjustment factor * $356.90. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,6343.67,,"Case rate ($6,041.59). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $5,696.51, add-ons for qualifying new technology services are included. If operating cost exceeds $45,975.03 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,006.47, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.1. The base transfer operating payment is the transfer adjustment factor * $4,467.14 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $4,478.97 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $356.90. The transfer capital threshold is the transfer adjustment factor * $356.90. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 105%.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,6652.59,,"Fee schedule rate ($6,652.59).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,11069.06,,"Fee schedule rate ($11,069.06).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,6652.59,,"Fee schedule rate ($6,652.59).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,13338.58,,,,,,,case rate,,14040.61,,"Fee schedule rate ($14,040.61).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,14040.61,,"Fee schedule rate ($14,040.61).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,12182.38,,"Fee schedule rate ($12,182.38).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,6652.59,,"Fee schedule rate ($6,652.59).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,12182.38,,"Fee schedule rate ($12,182.38).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,6652.59,,"Fee schedule rate ($6,652.59).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,12182.38,,"Fee schedule rate ($12,182.38).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,6652.59,,"Fee schedule rate ($6,652.59).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,6073.41,,"Case rate ($6,073.41). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $5,696.51, add-ons for qualifying new technology services are included. If operating cost exceeds $45,975.03 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,006.47, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.1. The base transfer operating payment is the transfer adjustment factor * $4,498.96 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $4,478.97 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $356.90. The transfer capital threshold is the transfer adjustment factor * $356.90. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,6041.59,15308.06,
"ADVATE 2,000 (+/-) UNIT INTRAVENOUS SOLUTION",RX-78224,CDM,J7192,HCPCS,0636,RC,00944-3045-10,NDC,,outpatient,1,F2,49.3,49.3,,,,,,,,,,,,,,,,,,,3.06,,,,,,,fee schedule,,3.06,,,,,,,fee schedule,,2.55,,,,,,,fee schedule,,2.55,,,,,,,fee schedule,,3.95,,,,,,,fee schedule,,1.63,,,,,,,fee schedule,,3.95,,,,,,,fee schedule,,1.8,,,,,,,fee schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,fee schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95,,,,,,,fee schedule,,2.55,,,,,,,fee schedule,,2.55,,,,,,,fee schedule,,2.55,,,,,,,fee schedule,,,,,,,,,,,1.61,,,,,,,fee schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,,,,,,,fee schedule,,1.61,,,,,,,fee schedule,,1.65,,,,,,,fee schedule,,1.61,,,,,,,fee schedule,,1.65,,,,,,,fee schedule,,1.61,,,,,,,fee schedule,,1.61,,,,,,,fee schedule,,1.61,,,,,,,fee schedule,,1.61,,,,,,,fee schedule,,1.69,,,,,,,fee schedule,,,,,,,,,,,2.55,,,,,,,fee schedule,,2.55,,,,,,,fee schedule,,,,,,,,,,,2.55,,,,,,,fee schedule,,1.8,,,,,,,fee schedule,,3.75,,,,,,,fee schedule,,3.95,,,,,,,fee schedule,,3.95,,,,,,,fee schedule,,2.55,,,,,,,fee schedule,,2.55,,,,,,,fee schedule,,2.55,,,,,,,fee schedule,,2.55,,,,,,,fee schedule,,2.55,,,,,,,fee schedule,,2.55,,,,,,,fee schedule,,,,,,,,,,,,,,,,,,,,1.61,,,,,,,fee schedule,,,,,,,,,,,,,,,,,,,,1.61,3.95,
"ADVATE 2,000 (+/-) UNIT INTRAVENOUS SOLUTION|DISCARDED DRUG NOT ADMINISTE",RX-78224,CDM,J7192,HCPCS,0636,RC,00944-3045-10,NDC,JW,inpatient,1,F2,4.3,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,65,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,2.8,3.44,
