"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",RX-150589,CDM,J0134,HCPCS,0636,RC,63323-0434-41,NDC,,both,100,ML,56.64,56.64,50.98,90,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,45.31,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,46.44,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,46.44,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.14,85,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,45.31,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,46.73,82.5,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,48.14,85,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,48.14,85,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,42.48,75,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,49.84,88,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,45.31,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,50.98,90,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.44,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,46.73,82.5,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,48.14,85,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,46.44,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,42.48,75,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.84,88,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,42.48,75,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.44,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,46.44,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,45.31,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,48.14,85,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,42.48,50.98,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION|DISCARDED DRUG NOT ADMINISTE",RX-150589,CDM,J0137,HCPCS,0250,RC,00143-9386-10,NDC,JW,inpatient,100,ML,25.8,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.64,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.64,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.64,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.64,20.64,
"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE",RX-8962,CDM,A9270,HCPCS,0637,RC,42571-0243-01,NDC,,both,1,UN,14.62,14.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87,88,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.99,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,11.7,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,11.99,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,65,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,12.87,88,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.99,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,11.99,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,11.7,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,9.5,12.87,
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",283,MS-DRG,,,,,,,,inpatient,,,83102.39,83102.39,,,,,,,,,,,,,,,,,,,44732.52,,"Case rate ($44,732.52). For transfer scenarios, reimbursement is the lesser of a per diem ($11,469.88) and the standard inlier.",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,44732.52,,"Case rate ($44,732.52). For transfer scenarios, reimbursement is the lesser of a per diem ($11,469.88) and the standard inlier.",42309.6,42309.6,42309.6,1 through 10,case rate,,23171.49,,"Fee schedule rate ($23,171.49).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,42432.18,,"Fee schedule rate ($42,432.18).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,48904.55,,"Fee schedule rate ($48,904.55).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,17344.28,,"Case rate ($17,172.55). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $16,031.27, add-ons for qualifying new technology services are included. If operating cost exceeds $56,309.79 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,829.98, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.2. The base transfer operating payment is the transfer adjustment factor * $14,774.60 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $14,813.72 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,180.41. The transfer capital threshold is the transfer adjustment factor * $1,180.41. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 101%.",17344.31,17344.31,22311.46,1 through 10,other,IP DRG,48904.55,,"Fee schedule rate ($48,904.55).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,48904.55,,"Fee schedule rate ($48,904.55).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,23171.49,,"Fee schedule rate ($23,171.49).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,42432.18,,"Fee schedule rate ($42,432.18).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,23171.49,,"Fee schedule rate ($23,171.49).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,17277.81,,"Case rate ($17,277.81). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $16,031.27, add-ons for qualifying new technology services are included. If operating cost exceeds $56,309.79 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,829.98, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.2. The base transfer operating payment is the transfer adjustment factor * $14,879.86 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $14,813.72 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,180.41. The transfer capital threshold is the transfer adjustment factor * $1,180.41. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,18889.81,,"Case rate ($17,172.55). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $16,031.27, add-ons for qualifying new technology services are included. If operating cost exceeds $56,309.79 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,829.98, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.2. The base transfer operating payment is the transfer adjustment factor * $14,774.60 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $14,813.72 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,180.41. The transfer capital threshold is the transfer adjustment factor * $1,180.41. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 110%.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,17172.55,,"Case rate ($17,172.55). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $16,031.27, add-ons for qualifying new technology services are included. If operating cost exceeds $56,309.79 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,829.98, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.2. The base transfer operating payment is the transfer adjustment factor * $14,774.60 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $14,813.72 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,180.41. The transfer capital threshold is the transfer adjustment factor * $1,180.41. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,17516,,"Case rate ($17,172.55). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $16,031.27, add-ons for qualifying new technology services are included. If operating cost exceeds $56,309.79 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,829.98, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.2. The base transfer operating payment is the transfer adjustment factor * $14,774.60 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $14,813.72 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,180.41. The transfer capital threshold is the transfer adjustment factor * $1,180.41. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 102%.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,17172.55,,"Case rate ($17,172.55). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $16,031.27, add-ons for qualifying new technology services are included. If operating cost exceeds $56,309.79 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,829.98, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.2. The base transfer operating payment is the transfer adjustment factor * $14,774.60 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $14,813.72 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,180.41. The transfer capital threshold is the transfer adjustment factor * $1,180.41. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,17516,,"Case rate ($17,172.55). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $16,031.27, add-ons for qualifying new technology services are included. If operating cost exceeds $56,309.79 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,829.98, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.2. The base transfer operating payment is the transfer adjustment factor * $14,774.60 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $14,813.72 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,180.41. The transfer capital threshold is the transfer adjustment factor * $1,180.41. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 102%.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,17172.55,,"Case rate ($17,172.55). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $16,031.27, add-ons for qualifying new technology services are included. If operating cost exceeds $56,309.79 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,829.98, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.2. The base transfer operating payment is the transfer adjustment factor * $14,774.60 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $14,813.72 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,180.41. The transfer capital threshold is the transfer adjustment factor * $1,180.41. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,17172.55,,"Case rate ($17,172.55). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $16,031.27, add-ons for qualifying new technology services are included. If operating cost exceeds $56,309.79 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,829.98, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.2. The base transfer operating payment is the transfer adjustment factor * $14,774.60 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $14,813.72 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,180.41. The transfer capital threshold is the transfer adjustment factor * $1,180.41. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,17172.55,,"Case rate ($17,172.55). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $16,031.27, add-ons for qualifying new technology services are included. If operating cost exceeds $56,309.79 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,829.98, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.2. The base transfer operating payment is the transfer adjustment factor * $14,774.60 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $14,813.72 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,180.41. The transfer capital threshold is the transfer adjustment factor * $1,180.41. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,17172.55,,"Case rate ($17,172.55). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $16,031.27, add-ons for qualifying new technology services are included. If operating cost exceeds $56,309.79 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,829.98, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.2. The base transfer operating payment is the transfer adjustment factor * $14,774.60 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $14,813.72 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,180.41. The transfer capital threshold is the transfer adjustment factor * $1,180.41. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",44848.92,44848.92,44848.92,1 through 10,other,IP DRG,18031.18,,"Case rate ($17,172.55). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $16,031.27, add-ons for qualifying new technology services are included. If operating cost exceeds $56,309.79 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,829.98, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.2. The base transfer operating payment is the transfer adjustment factor * $14,774.60 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $14,813.72 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,180.41. The transfer capital threshold is the transfer adjustment factor * $1,180.41. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 105%.",17072.22,16978.49,17172.58,1 through 10,other,IP DRG,,,,,,,,,,23171.49,,"Fee schedule rate ($23,171.49).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,44652.21,,"Fee schedule rate ($44,652.21).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,23171.49,,"Fee schedule rate ($23,171.49).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,46459.33,,,,,,,case rate,,48904.55,,"Fee schedule rate ($48,904.55).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,48904.55,,"Fee schedule rate ($48,904.55).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,42432.18,,"Fee schedule rate ($42,432.18).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,23171.49,,"Fee schedule rate ($23,171.49).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,42432.18,,"Fee schedule rate ($42,432.18).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,23171.49,,"Fee schedule rate ($23,171.49).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,42432.18,,"Fee schedule rate ($42,432.18).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,23171.49,,"Fee schedule rate ($23,171.49).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,17277.81,,"Case rate ($17,277.81). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $16,031.27, add-ons for qualifying new technology services are included. If operating cost exceeds $56,309.79 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,829.98, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.2. The base transfer operating payment is the transfer adjustment factor * $14,879.86 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $14,813.72 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,180.41. The transfer capital threshold is the transfer adjustment factor * $1,180.41. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",17300.24,17300.24,17300.24,1 through 10,other,IP DRG,,,,,,,,,,,,,,,,,,,17172.55,48904.55,
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",RX-8981,CDM,P9047,HCPCS,0250,RC,44206-0251-90,NDC,,inpatient,50,ML,229.5,229.5,,,,,,,,,,,,,,,,,,,188.19,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,188.19,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.6,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.18,65,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.6,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,149.18,188.19,
