"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",RX-150589,CDM,J0134,HCPCS,0250,RC,63323-0434-00,NDC,,inpatient,100,ML,56.64,56.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.31,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.31,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.31,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.31,45.31,
"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE",RX-8962,CDM,63700001,HCPCS,0250,RC,42571-0243-01,NDC,,both,1,UN,14.62,14.62,13.16,90,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,11.7,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,11.99,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,11.99,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,12.43,85,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,11.7,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,12.06,82.5,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,12.43,85,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,11.7,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,12.43,85,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,10.97,75,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,11.7,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,13.16,90,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.06,82.5,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,12.43,85,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,10.97,75,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.97,75,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,11.7,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,12.43,85,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,10.97,13.16,
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",280,MS-DRG,,,,,,,,inpatient,,,61998.21,61998.21,,,,,,,,,,,,,,,,,,,39422.06,,"Case rate ($39,422.06). For transfer scenarios, reimbursement is the lesser of a per diem ($10,108.22) and the standard inlier.",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,39422.06,,"Case rate ($39,422.06). For transfer scenarios, reimbursement is the lesser of a per diem ($10,108.22) and the standard inlier.",37544.82,37544.82,45760,1 through 10,case rate,,19450.59,,"Fee schedule rate ($19,450.59).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,35618.38,,"Fee schedule rate ($35,618.38).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,41051.41,,"Fee schedule rate ($41,051.41).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,14279.69,,"Case rate ($14,138.31). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $13,214.06, add-ons for qualifying new technology services are included. If operating cost exceeds $53,492.58 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,605.50, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.1. The base transfer operating payment is the transfer adjustment factor * $11,964.83 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $11,996.51 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $955.93. The transfer capital threshold is the transfer adjustment factor * $955.93. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 101%.",13988.75,13657.85,26636.33,29,other,IP DRG,41051.41,,"Fee schedule rate ($41,051.41).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,41051.41,,"Fee schedule rate ($41,051.41).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,19450.59,,"Fee schedule rate ($19,450.59).",18992.92,18992.92,18992.92,1 through 10,case rate,,35618.38,,"Fee schedule rate ($35,618.38).",29882.5,29882.5,29882.5,1 through 10,case rate,,19450.59,,"Fee schedule rate ($19,450.59).",18522.39,18522.39,18800.96,1 through 10,case rate,,,,,,,,,,,14223.55,,"Case rate ($14,223.55). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $13,214.06, add-ons for qualifying new technology services are included. If operating cost exceeds $53,492.58 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,605.50, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.1. The base transfer operating payment is the transfer adjustment factor * $12,050.07 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $11,996.51 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $955.93. The transfer capital threshold is the transfer adjustment factor * $955.93. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",13908.17,13857.77,13970.39,13,other,IP DRG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,15552.14,,"Case rate ($14,138.31). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $13,214.06, add-ons for qualifying new technology services are included. If operating cost exceeds $53,492.58 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,605.50, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.1. The base transfer operating payment is the transfer adjustment factor * $11,964.83 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $11,996.51 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $955.93. The transfer capital threshold is the transfer adjustment factor * $955.93. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 110%.",11597.98,11597.98,12369.27,1 through 10,other,IP DRG,14138.31,,"Case rate ($14,138.31). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $13,214.06, add-ons for qualifying new technology services are included. If operating cost exceeds $53,492.58 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,605.50, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.1. The base transfer operating payment is the transfer adjustment factor * $11,964.83 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $11,996.51 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $955.93. The transfer capital threshold is the transfer adjustment factor * $955.93. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,14421.08,,"Case rate ($14,138.31). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $13,214.06, add-ons for qualifying new technology services are included. If operating cost exceeds $53,492.58 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,605.50, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.1. The base transfer operating payment is the transfer adjustment factor * $11,964.83 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $11,996.51 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $955.93. The transfer capital threshold is the transfer adjustment factor * $955.93. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 102%.",13850.25,13850.25,13850.25,1 through 10,other,IP DRG,14138.31,,"Case rate ($14,138.31). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $13,214.06, add-ons for qualifying new technology services are included. If operating cost exceeds $53,492.58 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,605.50, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.1. The base transfer operating payment is the transfer adjustment factor * $11,964.83 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $11,996.51 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $955.93. The transfer capital threshold is the transfer adjustment factor * $955.93. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",13850.25,13850.25,13850.25,1 through 10,other,IP DRG,14421.08,,"Case rate ($14,138.31). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $13,214.06, add-ons for qualifying new technology services are included. If operating cost exceeds $53,492.58 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,605.50, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.1. The base transfer operating payment is the transfer adjustment factor * $11,964.83 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $11,996.51 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $955.93. The transfer capital threshold is the transfer adjustment factor * $955.93. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 102%.",14138.33,14138.33,14138.33,1 through 10,other,IP DRG,14138.31,,"Case rate ($14,138.31). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $13,214.06, add-ons for qualifying new technology services are included. If operating cost exceeds $53,492.58 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,605.50, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.1. The base transfer operating payment is the transfer adjustment factor * $11,964.83 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $11,996.51 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $955.93. The transfer capital threshold is the transfer adjustment factor * $955.93. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",14421.1,14421.1,14421.1,1 through 10,other,IP DRG,14138.31,,"Case rate ($14,138.31). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $13,214.06, add-ons for qualifying new technology services are included. If operating cost exceeds $53,492.58 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,605.50, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.1. The base transfer operating payment is the transfer adjustment factor * $11,964.83 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $11,996.51 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $955.93. The transfer capital threshold is the transfer adjustment factor * $955.93. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",13850.25,13850.25,13850.25,1 through 10,other,IP DRG,14138.31,,"Case rate ($14,138.31). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $13,214.06, add-ons for qualifying new technology services are included. If operating cost exceeds $53,492.58 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,605.50, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.1. The base transfer operating payment is the transfer adjustment factor * $11,964.83 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $11,996.51 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $955.93. The transfer capital threshold is the transfer adjustment factor * $955.93. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",13850.25,13850.25,14138.33,1 through 10,other,IP DRG,14138.31,,"Case rate ($14,138.31). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $13,214.06, add-ons for qualifying new technology services are included. If operating cost exceeds $53,492.58 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,605.50, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.1. The base transfer operating payment is the transfer adjustment factor * $11,964.83 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $11,996.51 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $955.93. The transfer capital threshold is the transfer adjustment factor * $955.93. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",,,,0,other,IP DRG Zero final payments for the item or service in the 15 months prior to posting the file.,14845.23,,"Case rate ($14,138.31). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $13,214.06, add-ons for qualifying new technology services are included. If operating cost exceeds $53,492.58 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,605.50, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.1. The base transfer operating payment is the transfer adjustment factor * $11,964.83 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $11,996.51 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $955.93. The transfer capital threshold is the transfer adjustment factor * $955.93. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 105%.",14445.1,11652.87,14845.25,47,other,IP DRG,,,,,,,,,,19450.59,,"Fee schedule rate ($19,450.59).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,35934.23,,"Fee schedule rate ($35,934.23).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,19450.59,,"Fee schedule rate ($19,450.59).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,38998.84,,,,,,,case rate,,41051.41,,"Fee schedule rate ($41,051.41).",17518.81,17518.81,17518.81,1 through 10,case rate,,41051.41,,"Fee schedule rate ($41,051.41).",41051.41,41051.41,41051.41,1 through 10,case rate,,35618.38,,"Fee schedule rate ($35,618.38).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,19450.59,,"Fee schedule rate ($19,450.59).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,35618.38,,"Fee schedule rate ($35,618.38).",40231.86,40231.86,40231.86,1 through 10,case rate,,19450.59,,"Fee schedule rate ($19,450.59).",18522,18522,18522,1 through 10,case rate,,35618.38,,"Fee schedule rate ($35,618.38).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,19450.59,,"Fee schedule rate ($19,450.59).",,,,0,case rate,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,14223.55,,"Case rate ($14,223.55). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.274, exceeds $13,214.06, add-ons for qualifying new technology services are included. If operating cost exceeds $53,492.58 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.018, exceeds $3,605.50, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.1. The base transfer operating payment is the transfer adjustment factor * $12,050.07 + an uncompensated DSH payment of $1,217.55. The transfer operating threshold is the transfer adjustment factor * $11,996.51 + an uncompensated DSH payment of $1,217.55. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $955.93. The transfer capital threshold is the transfer adjustment factor * $955.93. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.",14240.37,14229.17,14273.97,1 through 10,other,IP DRG,,,,,,,,,,,,,,,,,,,14138.31,41051.41,
"ADVATE 3,000 (+/-) UNIT INTRAVENOUS SOLUTION|DISCARDED DRUG NOT ADMINISTE",RX-82526,CDM,J7192,HCPCS,0250,RC,00944-3046-10,NDC,JW,inpatient,1,F2,4.3,4.3,,,,,,,,,,,,,,,,,,,3.53,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,3.53,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44,3.53,
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",RX-8981,CDM,P9047,HCPCS,0250,RC,68516-5216-01,NDC,,inpatient,50,ML,136.62,136.62,,,,,,,,,,,,,,,,,,,112.03,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,112.03,82,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.3,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.8,65,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.3,80,,,,,0,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,,,,,,,,,,,,,,,,,,,88.8,112.03,
