CAUT CHEMICAL TISSUE GRANULATION,7615933,CDM,761,RC,17250,CPT,,,facility,outpatient,,,283.00000,146.59000,Gila River Health Care Corporation,Managed Care Program,,211.78,,,,,,,95.09,3253.90,fee schedule,
CAVERNOSOGRAPHY CORPORA S&I,3220605,CDM,320,RC,74445,CPT,,,facility,outpatient,,,818.00000,230.68000,Aetna,Medical Rental,,431.09,,,,,,,79.00,613.50,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
CAVERNOSOGRAPHY CORPORA S&I,3220605,CDM,320,RC,74445,CPT,,,facility,outpatient,,,818.00000,230.68000,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,,428.26,,,,,,,79.00,613.50,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CAVERNOSOGRAPHY CORPORA S&I,3220605,CDM,320,RC,74445,CPT,,,facility,outpatient,,,818.00000,230.68000,Care 1st,Medicare Advantage,,113.34,,,,,,,79.00,613.50,fee schedule,
CDP-SOT 6 CONDITIONS W MCT&ADT,9211939,CDM,920,RC,92549,CPT,,,facility,inpatient,,,1609.00000,1436.84000,Aetna,Medical Rental,,847.94,,,,,,,724.05,1206.75,percent of total billed charges,
CDP-SOT 6 CONDITIONS W MCT&ADT,9211939,CDM,920,RC,92549,CPT,,,facility,outpatient,,,1609.00000,1436.84000,Health Net,Commerical Exchange Product,,203.32,,,,,,,39.98,1206.75,fee schedule,
CDP-SOT 6 CONDITIONS W MCT&ADT,9211939,CDM,920,RC,92549,CPT,,,facility,outpatient,,,1609.00000,1436.84000,Health Net,Commerical Exchange Product,,203.32,,,,,,,39.98,1206.75,fee schedule,
CDP-SOT 6 CONDITIONS W MCT&ADT,9211939,CDM,920,RC,92549,CPT,,,facility,outpatient,,,1609.00000,1436.84000,Humana,Medicare Advantage,,141.50,,,,,,,39.98,1206.75,fee schedule,
CDP-SOT 6 CONDITIONS W MCT&ADT,9211939,CDM,920,RC,92549,CPT,,,facility,outpatient,,,1609.00000,1436.84000,United Healthcare,UHC Core,,634.00,,,,,,,39.98,1206.75,per diem,
CEMENT ACCESSORIES LVL 03,2778512,CDM,272,RC,,,,,facility,outpatient,,,1132.00000,243.38000,"Cigna Healthcare of Arizona, Inc.",Commercial,,777.68,,,,,,,163.12,849.00,percent of total billed charges,
CEMENT ACCESSORIES LVL 07,6273494,CDM,272,RC,,,,,facility,outpatient,,,9265.00000,1991.97000,Health Net,Commerical Exchange Product,,5003.10,,,,,,,1335.09,6948.75,percent of total billed charges,
CEMENT ACCESSORIES LVL 07,6273494,CDM,272,RC,,,,,facility,outpatient,,,9265.00000,1991.97000,Health Net,Commerical Exchange Product,,5003.10,,,,,,,1335.09,6948.75,percent of total billed charges,
CEMENT ACCESSORIES LVL 07,6273494,CDM,272,RC,,,,,facility,outpatient,,,9265.00000,1991.97000,Quiktrip Corporation,Commercial,,5003.10,,,,,,,1335.09,6948.75,percent of total billed charges,
CEMENT ACCESSORIES LVL 08,6273502,CDM,272,RC,,,,,facility,inpatient,,,15334.00000,3296.81000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,6900.30,,,,,,,6900.30,11500.50,percent of total billed charges,
CEMENT ACCESSORIES LVL 08,6273502,CDM,272,RC,,,,,facility,inpatient,,,15334.00000,3296.81000,Provider Network of America,Commercial,,11500.50,,,,,,,6900.30,11500.50,percent of total billed charges,
CEMENT ACCESSORIES LVL 08,6273502,CDM,272,RC,,,,,facility,outpatient,,,15334.00000,3296.81000,Aetna,Designated Group,,7528.99,,,,,,,2209.63,11500.50,percent of total billed charges,
CEMENT ACCESSORIES LVL 08,6273502,CDM,272,RC,,,,,facility,outpatient,,,15334.00000,3296.81000,United Healthcare,UHC Doctor's Plan,,7436.99,,,,,,,2209.63,11500.50,percent of total billed charges,
CEMENTOPLASTY FEMUR/KNEE PERC,3266954,CDM,361,RC,27599,CPT,,,facility,outpatient,,,1860.00000,665.88000,Arizona Physicians IPA,Medicare Advantage,,255.67,,,,,,,149.49,5506.00,fee schedule,
CEMENTOPLASTY FEMUR/KNEE PERC,3266954,CDM,361,RC,27599,CPT,,,facility,outpatient,,,1860.00000,665.88000,United Healthcare,Medicare Advantage,,255.67,,,,,,,149.49,5506.00,fee schedule,
CEMENTOPLASTY FEMUR/KNEE PERC,3266954,CDM,361,RC,27599,CPT,,,facility,outpatient,,,1860.00000,665.88000,Wellpoint,Medicare Advantage HMO,,255.67,,,,,,,149.49,5506.00,fee schedule,
CEMENTOPLASTY FEMUR/KNEE PERC,3266954,CDM,361,RC,27599,CPT,,,facility,outpatient,,,1860.00000,665.88000,Wellpoint,Medicare Advantage HMO,,255.67,,,,,,,149.49,5506.00,fee schedule,
CEMENTOPLASTY PELVIS/HIP PERC,3533452,CDM,361,RC,27299,CPT,,,facility,inpatient,,,1860.00000,665.88000,Quiktrip Corporation,Commercial,,1004.40,,,,,,,837.00,1395.00,percent of total billed charges,
CEMENTOPLASTY PELVIS/HIP PERC,3533452,CDM,361,RC,27299,CPT,,,facility,outpatient,,,1860.00000,665.88000,Humana,Medicare Advantage,,263.34,,,,,,,149.49,5506.00,fee schedule,
CERVICAL LYMPHADENECTOMY (COMPLETE),38720,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,AZ Medicaid - AHCCCS,360,6467.03,,,,,,,2837.28,9723.85,case rate,
CERVICAL LYMPHADENECTOMY (COMPLETE),38720,CPT,,,,,,,facility,outpatient,,,,,Mercy Care,Medicaid,360,6467.03,,,,,,,2837.28,9723.85,case rate,
CESAREAN DELIVERY ONLY; INCLUDING POSTPARTUM CARE,59515,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,360,7292.89,,,,,,,2837.28,9723.85,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CESAREAN DELIVERY ONLY;,59514,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,360,2837.28,,,,,,,2837.28,9723.85,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
CESSAT THROMBOLYSIS&REM CATH S&I,3253002,CDM,361,RC,37214,CPT,,,facility,outpatient,,,2324.00000,831.99000,Banner University Health Plan,University Family Plan,,2074.70,,,,,,,1045.80,16820.00,fee schedule,
CESSAT THROMBOLYSIS&REM CATH S&I,3253002,CDM,361,RC,37214,CPT,,,facility,outpatient,,,2324.00000,831.99000,Health Net,Medicaid,,2074.70,,,,,,,1045.80,16820.00,fee schedule,
CESSAT THROMBOLYSIS&REM CATH S&I,4815015,CDM,361,RC,37214,CPT,,,facility,outpatient,,,2324.00000,831.99000,Aetna,Designated Group,,12626.00,,,,,,,1045.80,16820.00,case rate,
CESSAT THROMBOLYSIS&REM CATH S&I,4815015,CDM,361,RC,37214,CPT,,,facility,outpatient,,,2324.00000,831.99000,Arizona Physicians IPA,Medicare Advantage,,3354.67,,,,,,,1045.80,16820.00,fee schedule,
CETIRIZINE/5ML 5MG/5ML SNPO,6843155,CDM,637,RC,J8499,HCPCS,51672407008,NDC,facility,inpatient,5,ME,4.80000,1.58000,Provider Network of America,Commercial,,3.60,,,,,,,2.16,3.60,percent of total billed charges,
CHALLENGE BROCH INHAL W HISTAMINE,4110219,CDM,924,RC,95070,CPT,,,facility,outpatient,,,563.00000,185.24000,"Cigna Healthcare of Arizona, Inc.",HMO Medicare Advantage Plan,,565.52,,,,,,,97.41,933.11,fee schedule,
CHALLENGE BROCH INHAL W HISTAMINE,4110219,CDM,924,RC,95070,CPT,,,facility,outpatient,,,563.00000,185.24000,Banner Health,Medicare Advantage,,565.52,,,,,,,97.41,933.11,fee schedule,
CHALLENGE BROCH INHAL W HISTAMINE,4110219,CDM,924,RC,95070,CPT,,,facility,outpatient,,,563.00000,185.24000,Banner Health,Medicare Advantage,,565.52,,,,,,,97.41,933.11,fee schedule,
CHALLENGE BROCH INHAL W HISTAMINE,4110219,CDM,924,RC,95070,CPT,,,facility,outpatient,,,563.00000,185.24000,Banner University Health Plan,AZ Medicaid - AHCCCS,,353.64,,,,,,,97.41,933.11,fee schedule,
CHALLENGE BROCH INHAL W HISTAMINE,4110219,CDM,924,RC,95070,CPT,,,facility,outpatient,,,563.00000,185.24000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,97.41,,,,,,,97.41,933.11,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
CHANGE OF CYSTOSTOMY TUBE; SIMPLE,51705,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,360,2440.42,,,,,,,192.95,3253.90,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CHANGE OF URETEROSTOMY TUBE OR EXTERNALLY ACCESSIBLE URETERAL STENT VIA ILEAL CONDUIT,50688,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,AZ Medicaid - AHCCCS,360,1299.92,,,,,,,949.44,3253.90,case rate,
CHANGE OF URETEROSTOMY TUBE OR EXTERNALLY ACCESSIBLE URETERAL STENT VIA ILEAL CONDUIT,50688,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,University Family Plan,360,1299.92,,,,,,,949.44,3253.90,case rate,
CHEMO CAVITY PERTNL PORT/CATH,3305901,CDM,331,RC,96446,CPT,,,facility,outpatient,,,503.00000,168.00000,"Cigna Healthcare of Arizona, Inc.",PPO Medicare Advantage Plan,,353.52,,,,,,,87.11,825.00,fee schedule,
CHEMO CAVITY PERTNL PORT/CATH,3305901,CDM,331,RC,96446,CPT,,,facility,outpatient,,,503.00000,168.00000,Arizona Physicians IPA,Medicaid,,225.29,,,,,,,87.11,825.00,case rate,
CHEMO CAVITY PERTNL PORT/CATH,3305901,CDM,331,RC,96446,CPT,,,facility,outpatient,,,503.00000,168.00000,Arizona Physicians IPA,Medicare Advantage,,353.52,,,,,,,87.11,825.00,fee schedule,
CHEMO CAVITY PERTNL PORT/CATH,3305901,CDM,331,RC,96446,CPT,,,facility,outpatient,,,503.00000,168.00000,Carelon,Medicare Advantage,,371.20,,,,,,,87.11,825.00,fee schedule,
CHEMO CNS REQ PUNCTURE SPINAL,3228459,CDM,331,RC,96450,CPT,,,facility,outpatient,,,716.00000,239.14000,"Cigna Healthcare of Arizona, Inc.",PPO Medicare Advantage Plan,,353.52,,,,,,,206.54,825.00,fee schedule,
CHEMO CNS REQ PUNCTURE SPINAL,3228459,CDM,331,RC,96450,CPT,,,facility,outpatient,,,716.00000,239.14000,"Health Choice Arizona, Inc.",ACA Health Plan,,530.28,,,,,,,206.54,825.00,fee schedule,
CHEMO CNS REQ PUNCTURE SPINAL,3305141,CDM,331,RC,96450,CPT,,,facility,outpatient,,,716.00000,239.14000,"Cigna Healthcare of Arizona, Inc.",Commercial,,491.89,,,,,,,206.54,825.00,percent of total billed charges,
CHEMO CNS REQ PUNCTURE SPINAL,3305141,CDM,331,RC,96450,CPT,,,facility,outpatient,,,716.00000,239.14000,"Health Choice Arizona, Inc.",Medicare Advantage,,353.52,,,,,,,206.54,825.00,fee schedule,
CHEMO CNS REQ PUNCTURE SPINAL,3305141,CDM,331,RC,96450,CPT,,,facility,outpatient,,,716.00000,239.14000,Arizona Medical Network,Commercial,,501.20,,,,,,,206.54,825.00,percent of total billed charges,
CHEMO CNS REQ PUNCTURE SPINAL,3305141,CDM,331,RC,96450,CPT,,,facility,outpatient,,,716.00000,239.14000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,206.54,,,,,,,206.54,825.00,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
CHEMO CNS REQ PUNCTURE SPINAL,3305141,CDM,331,RC,96450,CPT,,,facility,outpatient,,,716.00000,239.14000,Health Net,Medicaid,,225.29,,,,,,,206.54,825.00,case rate,
CHEMO CNS REQ PUNCTURE SPINAL,3305828,CDM,331,RC,96450,CPT,,,facility,inpatient,,,716.00000,239.14000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,322.20,,,,,,,322.20,537.00,percent of total billed charges,
CHEMO CNS REQ PUNCTURE SPINAL,3305828,CDM,331,RC,96450,CPT,,,facility,outpatient,,,716.00000,239.14000,Kaiser Foundation Health Plan,Medicare Advantage,,353.52,,,,,,,206.54,825.00,fee schedule,
CHEMO CNS REQ PUNCTURE SPINAL,3305828,CDM,331,RC,96450,CPT,,,facility,outpatient,,,716.00000,239.14000,Kaiser Foundation Health Plan,Medicare Advantage,,353.52,,,,,,,206.54,825.00,fee schedule,
CHEMO CNS REQ PUNCTURE SPINAL,3305828,CDM,331,RC,96450,CPT,,,facility,outpatient,,,716.00000,239.14000,UPMC Health Plan,Medicare Advantage,,353.52,,,,,,,206.54,825.00,fee schedule,
CHEMO CNS REQ PUNCTURE SPINAL,3530474,CDM,331,RC,96450,CPT,,,facility,outpatient,,,716.00000,239.14000,Aetna,Joint Venture,,254.94,,,,,,,206.54,825.00,fee schedule,
CHEMO CNS REQ PUNCTURE SPINAL,3530474,CDM,331,RC,96450,CPT,,,facility,outpatient,,,716.00000,239.14000,Banner Health,Medicare Advantage,,353.52,,,,,,,206.54,825.00,fee schedule,
CHEMO CNS REQ PUNCTURE SPINAL,3530474,CDM,331,RC,96450,CPT,,,facility,outpatient,,,716.00000,239.14000,Banner Health,Medicare Advantage,,353.52,,,,,,,206.54,825.00,fee schedule,
CHEMO CNS REQ PUNCTURE SPINAL,3530474,CDM,331,RC,96450,CPT,,,facility,outpatient,,,716.00000,239.14000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,353.52,,,,,,,206.54,825.00,fee schedule,
CHEMO CNS REQ PUNCTURE SPINAL,3530474,CDM,331,RC,96450,CPT,,,facility,outpatient,,,716.00000,239.14000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,353.52,,,,,,,206.54,825.00,fee schedule,
CHEMO CNS REQ PUNCTURE SPINAL,3530474,CDM,331,RC,96450,CPT,,,facility,outpatient,,,716.00000,239.14000,Oscar Health Plan,Commercial,,583.31,,,,,,,206.54,825.00,fee schedule,
CHEMO INF IV 1ST HR,3305414,CDM,335,RC,96413,CPT,,,facility,inpatient,,,725.00000,247.95000,Provider Network of America,Commercial,,543.75,,,,,,,326.25,543.75,percent of total billed charges,
CHEMO INF IV 1ST HR,3305414,CDM,335,RC,96413,CPT,,,facility,outpatient,,,725.00000,247.95000,"Health Choice Arizona, Inc.",ACA Health Plan,,530.28,,,,,,,225.29,1157.72,fee schedule,
CHEMO INF IV 1ST HR,3305414,CDM,335,RC,96413,CPT,,,facility,outpatient,,,725.00000,247.95000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,326.25,,,,,,,225.29,1157.72,percent of total billed charges,
CHEMO INF IV 1ST HR,3305778,CDM,335,RC,96413,CPT,,,facility,outpatient,,,725.00000,247.95000,Aetna,Banner Employee Plans,,243.60,,,,,,,225.29,1157.72,percent of total billed charges,
CHEMO INF IV 1ST HR,7633001,CDM,335,RC,96413,CPT,,,facility,outpatient,,,725.00000,247.95000,Aetna,Designated Group,,476.22,,,,,,,225.29,1157.72,fee schedule,
CHEMO INF IV 1ST HR,7633001,CDM,335,RC,96413,CPT,,,facility,outpatient,,,725.00000,247.95000,Banner University Health Plan,University Family Plan,,225.29,,,,,,,225.29,1157.72,case rate,
CHEMO INF IV 1ST HR,7633001,CDM,335,RC,96413,CPT,,,facility,outpatient,,,725.00000,247.95000,Care 1st,Medicare Advantage,,353.52,,,,,,,225.29,1157.72,fee schedule,
CHEMO INF IV 1ST HR,7690001,CDM,335,RC,96413,CPT,,,facility,inpatient,,,725.00000,247.95000,Aetna,Medical Rental,,382.07,,,,,,,326.25,543.75,percent of total billed charges,
CHEMO INF IV 1ST HR,7690001,CDM,335,RC,96413,CPT,,,facility,outpatient,,,725.00000,247.95000,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,,926.17,,,,,,,225.29,1157.72,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CHEMO INF IV 1ST HR,7690001,CDM,335,RC,96413,CPT,,,facility,outpatient,,,725.00000,247.95000,Blue Cross Blue Shield of Arizona,Commercial,,1157.72,,,,,,,225.29,1157.72,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CHEMO INF IV 1ST HR,7690001,CDM,335,RC,96413,CPT,,,facility,outpatient,,,725.00000,247.95000,Health Net,Medicare,,353.52,,,,,,,225.29,1157.72,fee schedule,
CHEMO INF IV ADDL HR,3305422,CDM,335,RC,96415,CPT,,,facility,outpatient,,,166.00000,56.77000,"Cigna Healthcare of Arizona, Inc.",Commercial,,114.04,,,,,,,44.93,825.00,percent of total billed charges,
CHEMO INF IV ADDL HR,3305422,CDM,335,RC,96415,CPT,,,facility,outpatient,,,166.00000,56.77000,"Cigna Healthcare of Arizona, Inc.",HMO Medicare Advantage Plan,,75.85,,,,,,,44.93,825.00,fee schedule,
CHEMO INF IV ADDL HR,3305422,CDM,335,RC,96415,CPT,,,facility,outpatient,,,166.00000,56.77000,Aetna,Broad Network,,119.89,,,,,,,44.93,825.00,fee schedule,
CHEMO INF IV ADDL HR,3305786,CDM,335,RC,96415,CPT,,,facility,inpatient,,,166.00000,56.77000,Plotkin Health,Plotkin Health,,74.70,,,,,,,74.70,124.50,percent of total billed charges,
CHEMO INF IV ADDL HR,3305786,CDM,335,RC,96415,CPT,,,facility,outpatient,,,166.00000,56.77000,Health Net,Commerical Exchange Product,,112.26,,,,,,,44.93,825.00,fee schedule,
CHEMO INF IV ADDL HR,3305786,CDM,335,RC,96415,CPT,,,facility,outpatient,,,166.00000,56.77000,Health Net,Commerical Exchange Product,,112.26,,,,,,,44.93,825.00,fee schedule,
CHEMO INF IV ADDL HR,3305786,CDM,335,RC,96415,CPT,,,facility,outpatient,,,166.00000,56.77000,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",75.85,69.81,75.85285714285715,26,44.93,825.00,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc."
CHEMO INF IV ADDL HR,7633019,CDM,335,RC,96415,CPT,,,facility,outpatient,,,166.00000,56.77000,"Cigna Healthcare of Arizona, Inc.",Commercial,,114.04,,,,,,,44.93,825.00,percent of total billed charges,
CHEMO INF IV SEQ 1ST HR,3305430,CDM,335,RC,96417,CPT,,,facility,inpatient,,,341.00000,116.62000,Plotkin Health,Plotkin Health,,153.45,,,,,,,153.45,255.75,percent of total billed charges,
CHEMO INF IV SEQ 1ST HR,3305430,CDM,335,RC,96417,CPT,,,facility,outpatient,,,341.00000,116.62000,Arizona Medical Network,Commercial,,238.70,,,,,,,44.93,825.00,percent of total billed charges,
CHEMO INF IV SEQ 1ST HR,3305430,CDM,335,RC,96417,CPT,,,facility,outpatient,,,341.00000,116.62000,Health Net,Medicare,,75.85,,,,,,,44.93,825.00,fee schedule,
CHEMO INF IV SEQ 1ST HR,3305794,CDM,335,RC,96417,CPT,,,facility,outpatient,,,341.00000,116.62000,United Healthcare,Medicare Advantage,,75.85,,,,,,,44.93,825.00,fee schedule,
CHEMO INF IV SEQ 1ST HR,7633027,CDM,335,RC,96417,CPT,,,facility,outpatient,,,341.00000,116.62000,Aetna,Qualified Health Plan,,103.16,,,,,,,44.93,825.00,fee schedule,
CHEMO INF IV SEQ 1ST HR,7633027,CDM,335,RC,96417,CPT,,,facility,outpatient,,,341.00000,116.62000,United Healthcare,UHC Doctor's Plan,,750.00,,,,,,,44.93,825.00,per diem,
CHEMO INF IV SEQ 1ST HR,7690027,CDM,335,RC,96417,CPT,,,facility,outpatient,,,341.00000,116.62000,Plotkin Health,Plotkin Health,,153.45,,,,,,,44.93,825.00,percent of total billed charges,
CHEMO INF IV SEQ 1ST HR,7690027,CDM,335,RC,96417,CPT,,,facility,outpatient,,,341.00000,116.62000,United Healthcare,Commercial,,825.00,,,,,,,44.93,825.00,per diem,
CHEMO INF IV SEQ 1ST HR,7690027,CDM,335,RC,96417,CPT,,,facility,outpatient,,,341.00000,116.62000,United Healthcare,Individual Exchange,,106.19,,,,,,,44.93,825.00,fee schedule,
CHEMO INTRALESIONAL LSN 1-7,3305570,CDM,331,RC,96405,CPT,,,facility,outpatient,,,322.00000,107.55000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,75.85,,,,,,,44.93,825.00,fee schedule,
CHEMO INTRALESIONAL LSN 1-7,3305570,CDM,331,RC,96405,CPT,,,facility,outpatient,,,322.00000,107.55000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,75.85,,,,,,,44.93,825.00,fee schedule,
CHEMO INTRALESIONAL LSN 8+,3305588,CDM,331,RC,96406,CPT,,,facility,inpatient,,,502.00000,167.67000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,225.90,,,,,,,225.90,376.50,percent of total billed charges,
CHEMO INTRALESIONAL LSN 8+,3305588,CDM,331,RC,96406,CPT,,,facility,inpatient,,,502.00000,167.67000,Plotkin Health,Plotkin Health,,225.90,,,,,,,225.90,376.50,percent of total billed charges,
CHEMO IV HOME PMP EXT VNDR SUPPLIED,3305927,CDM,335,RC,96416,CPT,,,facility,outpatient,,,761.00000,260.26000,Health Net,Commerical Exchange Product,,523.21,,,,,,,225.29,984.24,fee schedule,
CHEMO IV HOME PMP EXT VNDR SUPPLIED,3305927,CDM,335,RC,96416,CPT,,,facility,outpatient,,,761.00000,260.26000,Health Net,Commerical Exchange Product,,523.21,,,,,,,225.29,984.24,fee schedule,
CHEMO IV HOME PMP EXT VNDR SUPPLIED,3305927,CDM,335,RC,96416,CPT,,,facility,outpatient,,,761.00000,260.26000,Kaiser Foundation Health Plan,Medicare Advantage,,353.52,,,,,,,225.29,984.24,fee schedule,
CHEMO IV HOME PMP EXT VNDR SUPPLIED,3305927,CDM,335,RC,96416,CPT,,,facility,outpatient,,,761.00000,260.26000,Kaiser Foundation Health Plan,Medicare Advantage,,353.52,,,,,,,225.29,984.24,fee schedule,
CHEMO IV HOME PMP EXT VNDR SUPPLIED,3305968,CDM,335,RC,96416,CPT,,,facility,outpatient,,,761.00000,260.26000,Mercy Care,Mercy Care Advantage,,353.52,,,,,,,225.29,984.24,fee schedule,
CHEMO IVP DRUG ADDL,3305406,CDM,331,RC,96411,CPT,,,facility,outpatient,,,379.00000,126.59000,Provider Network of America,Commercial,,284.25,,,,,,,44.93,825.00,percent of total billed charges,
CHEMO IVP DRUG ADDL,3305406,CDM,331,RC,96411,CPT,,,facility,outpatient,,,379.00000,126.59000,TriWest Healthcare Alliance Corp - VA CCN,VA Community Care Network,,75.85,,,,,,,44.93,825.00,fee schedule,Services not payable under Medicare will be paid at the VA Fee Schedule.
CHEMO IVP DRUG ADDL,3305760,CDM,331,RC,96411,CPT,,,facility,outpatient,,,379.00000,126.59000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,420.85,,,,,,,44.93,825.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CHEMO IVP DRUG ADDL,3305760,CDM,331,RC,96411,CPT,,,facility,outpatient,,,379.00000,126.59000,TriWest Healthcare Alliance Corp - VA CCN,VA Community Care Network,,75.85,,,,,,,44.93,825.00,fee schedule,Services not payable under Medicare will be paid at the VA Fee Schedule.
CHEMO IVP DRUG ADDL,7690043,CDM,331,RC,96411,CPT,,,facility,inpatient,,,379.00000,126.59000,Provider Network of America,Commercial,,284.25,,,,,,,170.55,284.25,percent of total billed charges,
CHEMO IVP DRUG ADDL,7690043,CDM,331,RC,96411,CPT,,,facility,outpatient,,,379.00000,126.59000,Aetna,Designated Group,,200.38,,,,,,,44.93,825.00,fee schedule,
CHEMO IVP DRUG ADDL,7690043,CDM,331,RC,96411,CPT,,,facility,outpatient,,,379.00000,126.59000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,83.44,,,,,,,44.93,825.00,fee schedule,
CHEMO IVP DRUG ADDL,7690043,CDM,331,RC,96411,CPT,,,facility,outpatient,,,379.00000,126.59000,Mercy Care,Mercy Care Advantage,,75.85,,,,,,,44.93,825.00,fee schedule,
CHEMO IVP DRUG INITIAL,3305398,CDM,331,RC,96409,CPT,,,facility,inpatient,,,666.00000,222.44000,Aetna,Medical Rental,,350.98,,,,,,,299.70,499.50,percent of total billed charges,
CHEMO IVP DRUG INITIAL,3305398,CDM,331,RC,96409,CPT,,,facility,outpatient,,,666.00000,222.44000,Gila River Health Care Corporation,Managed Care Program,,353.52,,,,,,,147.54,877.86,fee schedule,
CHEMO IVP DRUG INITIAL,3305752,CDM,331,RC,96409,CPT,,,facility,outpatient,,,666.00000,222.44000,Oscar Health Plan,Commercial,,583.31,,,,,,,147.54,877.86,fee schedule,
CHEMO IVP DRUG INITIAL,7632987,CDM,331,RC,96409,CPT,,,facility,outpatient,,,666.00000,222.44000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,877.86,,,,,,,147.54,877.86,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CHEMO IVP DRUG INITIAL,7632987,CDM,331,RC,96409,CPT,,,facility,outpatient,,,666.00000,222.44000,Health Net,Medicare,,353.52,,,,,,,147.54,877.86,fee schedule,
CHEMO IVP DRUG INITIAL,7690035,CDM,331,RC,96409,CPT,,,facility,outpatient,,,666.00000,222.44000,Aetna,Joint Venture,,345.30,,,,,,,147.54,877.86,fee schedule,
CHEMO IVP DRUG INITIAL,7690035,CDM,331,RC,96409,CPT,,,facility,outpatient,,,666.00000,222.44000,Gila River Health Care Corporation,Managed Care Program,,353.52,,,,,,,147.54,877.86,fee schedule,
CHEMO IVP DRUG INITIAL,7690035,CDM,331,RC,96409,CPT,,,facility,outpatient,,,666.00000,222.44000,Oscar Health Plan,Commercial,,583.31,,,,,,,147.54,877.86,fee schedule,
CHEMO PUSH INTRAARTERIAL,3228996,CDM,331,RC,96420,CPT,,,facility,inpatient,,,454.00000,151.64000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,204.30,,,,,,,204.30,340.50,percent of total billed charges,
CHEMO PUSH INTRAARTERIAL,3228996,CDM,331,RC,96420,CPT,,,facility,inpatient,,,454.00000,151.64000,Quiktrip Corporation,Commercial,,245.16,,,,,,,204.30,340.50,percent of total billed charges,
CHEMO PUSH INTRAARTERIAL,3228996,CDM,331,RC,96420,CPT,,,facility,outpatient,,,454.00000,151.64000,Mercy Care,Medicaid,,225.29,,,,,,,152.54,845.07,case rate,
CHEMO PUSH INTRAARTERIAL,7637036,CDM,331,RC,96420,CPT,,,facility,outpatient,,,454.00000,151.64000,Quiktrip Corporation,Commercial,,245.16,,,,,,,152.54,845.07,percent of total billed charges,
